DB020,DB030,HS060,ANREC
DK,115851,1,2010
DK,115893,1,2010
DK,115896,1,2010
DK,115898,1,2010
DK,115950,1,2010
DK,115953,1,2010
DK,115982,1,2010
DK,115999,1,2010
DK,116000,1,2010
DK,116002,1,2010
DK,116064,1,2010
DK,116071,1,2010
DK,116101,1,2010
DK,116121,1,2010
DK,116126,1,2010
DK,116146,1,2010
DK,116165,1,2010
DK,116170,1,2010
DK,116198,1,2010
DK,116208,2,2010
DK,116245,1,2010
DK,116258,1,2010
DK,116301,1,2010
DK,116310,1,2010
DK,116331,1,2010
DK,116380,1,2010
DK,116387,1,2010
DK,116407,1,2010
DK,116422,2,2010
DK,116428,1,2010
DK,116432,1,2010
DK,116501,1,2010
DK,116540,1,2010
DK,116543,1,2010
DK,116546,1,2010
DK,116615,1,2010
DK,116635,1,2010
DK,116663,1,2010
DK,116698,1,2010
DK,116719,1,2010
DK,116732,1,2010
DK,116736,1,2010
DK,116777,1,2010
DK,116782,1,2010
DK,116791,1,2010
DK,116829,1,2010
DK,116849,1,2010
DK,116877,1,2010
DK,116914,1,2010
DK,116948,1,2010
DK,116973,1,2010
DK,116979,1,2010
DK,116983,1,2010
DK,117023,1,2010
DK,117036,1,2010
DK,117054,1,2010
DK,117061,1,2010
DK,117078,1,2010
DK,117083,1,2010
DK,117089,1,2010
DK,117092,2,2010
DK,117099,1,2010
DK,117102,1,2010
DK,117146,1,2010
DK,117147,1,2010
DK,117175,1,2010
DK,117181,1,2010
DK,117197,1,2010
DK,117288,1,2010
DK,117308,1,2010
DK,117338,1,2010
DK,117347,1,2010
DK,117360,1,2010
DK,117434,1,2010
DK,117460,1,2010
DK,117541,1,2010
DK,117564,1,2010
DK,117612,1,2010
DK,117626,1,2010
DK,117661,1,2010
DK,117693,1,2010
DK,117792,1,2010
DK,117807,1,2010
DK,117830,1,2010
DK,117849,1,2010
DK,117871,1,2010
DK,117891,1,2010
DK,117914,1,2010
DK,117949,1,2010
DK,117962,1,2010
DK,117966,1,2010
DK,117970,1,2010
DK,117978,1,2010
DK,117981,1,2010
DK,118024,1,2010
DK,118056,1,2010
DK,118106,1,2010
DK,118120,1,2010
DK,118136,1,2010
DK,118143,1,2010
DK,118200,1,2010
DK,118223,1,2010
DK,118232,1,2010
DK,118241,1,2010
DK,118252,1,2010
DK,118259,1,2010
DK,118295,1,2010
DK,118299,1,2010
DK,118301,1,2010
DK,118317,1,2010
DK,118431,1,2010
DK,118492,1,2010
DK,118506,1,2010
DK,118518,1,2010
DK,118582,1,2010
DK,118588,1,2010
DK,118591,2,2010
DK,118592,1,2010
DK,118603,1,2010
DK,118622,1,2010
DK,118687,1,2010
DK,118688,1,2010
DK,118722,1,2010
DK,118735,1,2010
DK,118754,1,2010
DK,118778,1,2010
DK,118781,1,2010
DK,118798,1,2010
DK,118802,1,2010
DK,118810,1,2010
DK,118812,1,2010
DK,118935,1,2010
DK,118976,1,2010
DK,118978,1,2010
DK,118996,1,2010
DK,118997,1,2010
DK,118998,1,2010
DK,119012,1,2010
DK,119019,1,2010
DK,119086,1,2010
DK,119125,1,2010
DK,119133,1,2010
DK,119140,1,2010
DK,119153,2,2010
DK,119199,1,2010
DK,119215,2,2010
DK,119228,1,2010
DK,119232,1,2010
DK,119316,1,2010
DK,119319,1,2010
DK,119326,1,2010
DK,119339,1,2010
DK,119380,1,2010
DK,119434,1,2010
DK,119464,1,2010
DK,119473,1,2010
DK,119506,1,2010
DK,119556,1,2010
DK,119580,1,2010
DK,119614,1,2010
DK,119638,1,2010
DK,119665,1,2010
DK,119678,1,2010
DK,119686,1,2010
DK,119691,1,2010
DK,119742,1,2010
DK,119749,1,2010
DK,119788,1,2010
DK,119799,1,2010
DK,119840,1,2010
DK,119863,1,2010
DK,119876,1,2010
DK,119937,1,2010
DK,119938,1,2010
DK,119968,1,2010
DK,119999,1,2010
DK,120059,1,2010
DK,120118,1,2010
DK,120125,1,2010
DK,120145,1,2010
DK,120150,1,2010
DK,120156,1,2010
DK,120175,1,2010
DK,120194,1,2010
DK,120196,1,2010
DK,120205,1,2010
DK,120224,1,2010
DK,120251,1,2010
DK,120274,1,2010
DK,120345,1,2010
DK,120374,1,2010
DK,120424,1,2010
DK,120430,1,2010
DK,120444,1,2010
DK,120468,1,2010
DK,120471,1,2010
DK,120495,1,2010
DK,120598,1,2010
DK,120635,1,2010
DK,120679,1,2010
DK,120684,1,2010
DK,120697,1,2010
DK,120698,1,2010
DK,120732,1,2010
DK,120744,1,2010
DK,120759,1,2010
DK,120788,1,2010
DK,120792,2,2010
DK,120798,1,2010
DK,120814,1,2010
DK,120826,1,2010
DK,120827,1,2010
DK,120828,1,2010
DK,120849,1,2010
DK,120876,1,2010
DK,120888,1,2010
DK,120997,1,2010
DK,121000,2,2010
DK,121064,1,2010
DK,121081,1,2010
DK,121119,1,2010
DK,121125,1,2010
DK,121129,1,2010
DK,121137,1,2010
DK,121144,1,2010
DK,121146,1,2010
DK,121169,1,2010
DK,121214,1,2010
DK,121226,1,2010
DK,121318,1,2010
DK,121336,1,2010
DK,121363,1,2010
DK,121365,2,2010
DK,121394,1,2010
DK,121411,1,2010
DK,121484,1,2010
DK,121493,1,2010
DK,121506,1,2010
DK,121507,1,2010
DK,121564,1,2010
DK,121607,1,2010
DK,121615,1,2010
DK,121617,1,2010
DK,121638,1,2010
DK,121689,1,2010
DK,121771,1,2010
DK,121803,1,2010
DK,121820,1,2010
DK,121821,1,2010
DK,121861,1,2010
DK,121864,1,2010
DK,121866,1,2010
DK,121928,2,2010
DK,121930,1,2010
DK,122011,1,2010
DK,122012,1,2010
DK,122090,1,2010
DK,122093,1,2010
DK,122100,1,2010
DK,122112,1,2010
DK,122139,1,2010
DK,122153,1,2010
DK,122188,1,2010
DK,122260,1,2010
DK,122284,2,2010
DK,122302,1,2010
DK,122387,1,2010
DK,122397,1,2010
DK,122402,1,2010
DK,122404,1,2010
DK,122411,1,2010
DK,122429,1,2010
DK,122513,1,2010
DK,122588,1,2010
DK,122646,1,2010
DK,122664,1,2010
DK,122680,1,2010
DK,122700,1,2010
DK,122798,1,2010
DK,122811,1,2010
DK,122853,1,2010
DK,122860,1,2010
DK,122912,1,2010
DK,122954,1,2010
DK,122985,1,2010
DK,122989,1,2010
DK,122991,1,2010
DK,122992,1,2010
DK,123018,1,2010
DK,123039,1,2010
DK,123041,1,2010
DK,123069,1,2010
DK,123076,1,2010
DK,123092,2,2010
DK,123095,1,2010
DK,123098,1,2010
DK,123131,1,2010
DK,123224,1,2010
DK,123252,1,2010
DK,123255,1,2010
DK,123282,1,2010
DK,123323,1,2010
DK,123328,1,2010
DK,123329,1,2010
DK,123374,1,2010
DK,123397,1,2010
DK,123435,1,2010
DK,123440,1,2010
DK,123471,1,2010
DK,123561,1,2010
DK,123581,1,2010
DK,123587,1,2010
DK,123611,1,2010
DK,123626,1,2010
DK,123669,1,2010
DK,123670,1,2010
DK,123684,1,2010
DK,123686,1,2010
DK,123764,1,2010
DK,123841,1,2010
DK,123863,1,2010
DK,123894,1,2010
DK,123921,1,2010
DK,123962,1,2010
DK,123970,1,2010
DK,123982,1,2010
DK,123988,1,2010
DK,124067,1,2010
DK,124116,1,2010
DK,124217,1,2010
DK,124222,1,2010
DK,124233,1,2010
DK,124284,1,2010
DK,124294,1,2010
DK,124305,1,2010
DK,124308,1,2010
DK,124339,1,2010
DK,124340,1,2010
DK,124351,1,2010
DK,124357,1,2010
DK,124371,1,2010
DK,124372,1,2010
DK,124381,1,2010
DK,124396,1,2010
DK,124415,1,2010
DK,124423,1,2010
DK,124425,1,2010
DK,124429,1,2010
DK,124437,1,2010
DK,124439,1,2010
DK,124447,1,2010
DK,124460,1,2010
DK,124471,1,2010
DK,124476,1,2010
DK,124521,1,2010
DK,124541,1,2010
DK,124544,1,2010
DK,124548,1,2010
DK,124550,1,2010
DK,124581,1,2010
DK,124636,1,2010
DK,124652,2,2010
DK,124681,1,2010
DK,124684,1,2010
DK,124685,1,2010
DK,124692,1,2010
DK,124696,1,2010
DK,124727,1,2010
DK,124741,1,2010
DK,124759,1,2010
DK,124773,1,2010
DK,124774,1,2010
DK,124775,1,2010
DK,124778,1,2010
DK,124831,2,2010
DK,124842,1,2010
DK,124866,2,2010
DK,124876,1,2010
DK,124892,2,2010
DK,124897,1,2010
DK,124905,1,2010
DK,124912,1,2010
DK,124936,2,2010
DK,124948,2,2010
DK,124972,2,2010
DK,124976,1,2010
DK,125005,1,2010
DK,125006,1,2010
DK,125040,2,2010
DK,125043,1,2010
DK,125045,2,2010
DK,125057,1,2010
DK,125162,1,2010
DK,125199,1,2010
DK,125203,1,2010
DK,125226,2,2010
DK,125229,1,2010
DK,125258,1,2010
DK,125328,1,2010
DK,125342,1,2010
DK,125376,1,2010
DK,125383,2,2010
DK,125388,1,2010
DK,125392,1,2010
DK,125496,1,2010
DK,125499,1,2010
DK,125556,1,2010
DK,125575,1,2010
DK,125595,1,2010
DK,125640,2,2010
DK,125654,1,2010
DK,125670,1,2010
DK,125674,1,2010
DK,125679,1,2010
DK,125685,1,2010
DK,125696,1,2010
DK,125698,1,2010
DK,125704,2,2010
DK,125710,1,2010
DK,125723,2,2010
DK,125731,1,2010
DK,125776,1,2010
DK,125817,1,2010
DK,125831,1,2010
DK,125863,1,2010
DK,125867,2,2010
DK,125901,1,2010
DK,125921,1,2010
DK,125925,1,2010
DK,125933,1,2010
DK,125937,1,2010
DK,125941,1,2010
DK,125986,2,2010
DK,125988,1,2010
DK,126128,1,2010
DK,126200,1,2010
DK,126207,1,2010
DK,126228,1,2010
DK,126234,1,2010
DK,126237,1,2010
DK,126254,2,2010
DK,126274,1,2010
DK,126278,1,2010
DK,126307,1,2010
DK,126324,1,2010
DK,126376,1,2010
DK,126400,1,2010
DK,126443,1,2010
DK,126497,1,2010
DK,126514,1,2010
DK,126522,1,2010
DK,126532,2,2010
DK,126561,1,2010
DK,126579,1,2010
DK,126584,1,2010
DK,126585,2,2010
DK,126594,1,2010
DK,126606,2,2010
DK,126616,1,2010
DK,126640,1,2010
DK,126794,1,2010
DK,126797,1,2010
DK,126814,1,2010
DK,126820,1,2010
DK,126847,1,2010
DK,126852,2,2010
DK,126883,1,2010
DK,126895,1,2010
DK,126929,1,2010
DK,126962,1,2010
DK,126964,1,2010
DK,127026,1,2010
DK,127086,1,2010
DK,127096,1,2010
DK,127105,2,2010
DK,127139,2,2010
DK,127151,2,2010
DK,127169,1,2010
DK,127187,2,2010
DK,127217,1,2010
DK,127254,1,2010
DK,127256,1,2010
DK,127258,1,2010
DK,127324,1,2010
DK,127329,1,2010
DK,127338,1,2010
DK,127340,1,2010
DK,127387,2,2010
DK,127398,1,2010
DK,127428,1,2010
DK,127444,1,2010
DK,127446,1,2010
DK,127460,1,2010
DK,127464,1,2010
DK,127506,1,2010
DK,127534,1,2010
DK,127539,2,2010
DK,127558,1,2010
DK,127569,1,2010
DK,127578,1,2010
DK,127623,1,2010
DK,127705,1,2010
DK,127706,2,2010
DK,127729,1,2010
DK,127767,1,2010
DK,127786,2,2010
DK,127787,1,2010
DK,127846,1,2010
DK,127861,1,2010
DK,127920,1,2010
DK,127927,1,2010
DK,127941,1,2010
DK,127995,1,2010
DK,128054,1,2010
DK,128113,1,2010
DK,128119,1,2010
DK,128126,1,2010
DK,128148,1,2010
DK,128196,1,2010
DK,128198,1,2010
DK,128306,2,2010
DK,128363,1,2010
DK,128365,1,2010
DK,128373,1,2010
DK,128386,1,2010
DK,128466,1,2010
DK,128468,2,2010
DK,128474,1,2010
DK,128506,1,2010
DK,128511,1,2010
DK,128552,1,2010
DK,128571,1,2010
DK,128589,1,2010
DK,128618,1,2010
DK,128661,1,2010
DK,128685,1,2010
DK,128698,1,2010
DK,128706,2,2010
DK,128721,1,2010
DK,128748,2,2010
DK,128777,1,2010
DK,128779,2,2010
DK,128794,1,2010
DK,128809,2,2010
DK,128841,1,2010
DK,128843,1,2010
DK,128845,1,2010
DK,128881,1,2010
DK,128911,1,2010
DK,128912,1,2010
DK,128932,1,2010
DK,128962,1,2010
DK,128989,1,2010
DK,129061,1,2010
DK,129071,1,2010
DK,129079,1,2010
DK,129102,1,2010
DK,129127,1,2010
DK,129169,1,2010
DK,129180,1,2010
DK,129335,2,2010
DK,129359,1,2010
DK,129363,1,2010
DK,129385,1,2010
DK,129396,1,2010
DK,129410,2,2010
DK,129424,1,2010
DK,129457,1,2010
DK,129601,1,2010
DK,129713,2,2010
DK,129736,2,2010
DK,129753,1,2010
DK,129758,2,2010
DK,129759,1,2010
DK,129769,2,2010
DK,129777,2,2010
DK,129780,1,2010
DK,129831,1,2010
DK,129857,1,2010
DK,129873,1,2010
DK,129937,1,2010
DK,129940,1,2010
DK,130013,1,2010
DK,130035,2,2010
DK,130084,1,2010
DK,130169,1,2010
DK,130179,1,2010
DK,130203,1,2010
DK,130240,1,2010
DK,130278,1,2010
DK,130284,1,2010
DK,130286,1,2010
DK,130302,1,2010
DK,130320,1,2010
DK,130334,1,2010
DK,130366,2,2010
DK,130368,1,2010
DK,130388,1,2010
DK,130419,1,2010
DK,130422,2,2010
DK,130423,1,2010
DK,130427,1,2010
DK,130445,1,2010
DK,130451,1,2010
DK,130518,1,2010
DK,130527,1,2010
DK,130573,2,2010
DK,130587,1,2010
DK,130637,1,2010
DK,130641,2,2010
DK,130655,2,2010
DK,130700,1,2010
DK,130707,2,2010
DK,130711,1,2010
DK,130712,1,2010
DK,130721,2,2010
DK,130783,1,2010
DK,130792,1,2010
DK,130807,1,2010
DK,130821,1,2010
DK,130889,2,2010
DK,130897,1,2010
DK,130906,1,2010
DK,131060,1,2010
DK,131097,1,2010
DK,131122,1,2010
DK,131128,1,2010
DK,131154,1,2010
DK,131196,1,2010
DK,131206,1,2010
DK,131218,1,2010
DK,131251,1,2010
DK,131281,1,2010
DK,131284,1,2010
DK,131304,1,2010
DK,131308,1,2010
DK,131337,1,2010
DK,131354,1,2010
DK,131370,1,2010
DK,131371,1,2010
DK,131376,1,2010
DK,131387,1,2010
DK,131397,1,2010
DK,131424,1,2010
DK,131482,1,2010
DK,131496,1,2010
DK,131526,1,2010
DK,131571,1,2010
DK,131609,1,2010
DK,131629,1,2010
DK,131654,1,2010
DK,131659,1,2010
DK,131677,2,2010
DK,131685,1,2010
DK,131696,1,2010
DK,131714,1,2010
DK,131747,1,2010
DK,131748,1,2010
DK,131834,1,2010
DK,131871,1,2010
DK,131873,1,2010
DK,131909,1,2010
DK,131912,1,2010
DK,131965,2,2010
DK,131983,1,2010
DK,132054,1,2010
DK,132088,1,2010
DK,132104,1,2010
DK,132150,1,2010
DK,132158,1,2010
DK,132168,1,2010
DK,132179,1,2010
DK,132194,1,2010
DK,132252,1,2010
DK,132286,1,2010
DK,132312,1,2010
DK,132347,2,2010
DK,132366,1,2010
DK,132379,1,2010
DK,132384,1,2010
DK,132410,1,2010
DK,132418,1,2010
DK,132421,1,2010
DK,132462,1,2010
DK,132480,1,2010
DK,132492,1,2010
DK,132509,1,2010
DK,132510,1,2010
DK,132518,1,2010
DK,132588,1,2010
DK,132629,1,2010
DK,132642,1,2010
DK,132647,1,2010
DK,132694,1,2010
DK,132714,1,2010
DK,132724,1,2010
DK,132765,1,2010
DK,132783,1,2010
DK,132795,1,2010
DK,132808,1,2010
DK,132812,1,2010
DK,132816,1,2010
DK,132844,1,2010
DK,132859,1,2010
DK,132882,2,2010
DK,132892,1,2010
DK,132901,1,2010
DK,132908,1,2010
DK,132911,1,2010
DK,132985,1,2010
DK,132987,1,2010
DK,132995,1,2010
DK,133018,1,2010
DK,133097,1,2010
DK,133100,2,2010
DK,133127,1,2010
DK,133134,1,2010
DK,133142,1,2010
DK,133147,1,2010
DK,133196,1,2010
DK,133197,1,2010
DK,133229,1,2010
DK,133233,1,2010
DK,133234,1,2010
DK,133238,1,2010
DK,133270,1,2010
DK,133286,1,2010
DK,133294,1,2010
DK,133307,1,2010
DK,133316,1,2010
DK,133322,1,2010
DK,133350,1,2010
DK,133370,1,2010
DK,133374,1,2010
DK,133402,1,2010
DK,133407,1,2010
DK,133418,1,2010
DK,133425,1,2010
DK,133452,1,2010
DK,133464,1,2010
DK,133526,1,2010
DK,133538,1,2010
DK,133576,1,2010
DK,133577,1,2010
DK,133650,1,2010
DK,133661,1,2010
DK,133667,1,2010
DK,133676,1,2010
DK,133694,1,2010
DK,133714,1,2010
DK,133786,1,2010
DK,133804,1,2010
DK,133810,1,2010
DK,133821,1,2010
DK,133842,1,2010
DK,133898,1,2010
DK,133901,1,2010
DK,133906,1,2010
DK,133918,1,2010
DK,133937,1,2010
DK,133938,1,2010
DK,133971,1,2010
DK,134036,1,2010
DK,134051,1,2010
DK,134054,1,2010
DK,134061,1,2010
DK,134064,1,2010
DK,134084,1,2010
DK,134145,1,2010
DK,134183,1,2010
DK,134213,1,2010
DK,134215,1,2010
DK,134310,2,2010
DK,134314,1,2010
DK,134318,1,2010
DK,134323,1,2010
DK,134343,1,2010
DK,134411,1,2010
DK,134422,1,2010
DK,134454,1,2010
DK,134474,1,2010
DK,134479,1,2010
DK,134511,1,2010
DK,134568,1,2010
DK,134593,1,2010
DK,134612,1,2010
DK,134630,1,2010
DK,134636,1,2010
DK,134676,2,2010
DK,134696,1,2010
DK,134697,1,2010
DK,134733,1,2010
DK,134771,1,2010
DK,134786,1,2010
DK,134825,1,2010
DK,134848,1,2010
DK,134850,1,2010
DK,134853,1,2010
DK,134943,1,2010
DK,134954,1,2010
DK,134985,2,2010
DK,134988,2,2010
DK,134992,1,2010
DK,134998,1,2010
DK,135023,1,2010
DK,135035,1,2010
DK,135066,1,2010
DK,135081,1,2010
DK,135129,1,2010
DK,135150,2,2010
DK,135151,1,2010
DK,135159,1,2010
DK,135189,1,2010
DK,135207,1,2010
DK,135226,1,2010
DK,135256,1,2010
DK,135268,1,2010
DK,135282,1,2010
DK,135315,1,2010
DK,135323,1,2010
DK,135328,1,2010
DK,135338,2,2010
DK,135361,1,2010
DK,135373,2,2010
DK,135393,1,2010
DK,135444,1,2010
DK,135482,2,2010
DK,135503,1,2010
DK,135522,2,2010
DK,135524,1,2010
DK,135533,1,2010
DK,135591,1,2010
DK,135631,1,2010
DK,135652,1,2010
DK,135675,1,2010
DK,135742,1,2010
DK,135773,1,2010
DK,135785,1,2010
DK,135796,1,2010
DK,135824,1,2010
DK,135857,1,2010
DK,135908,1,2010
DK,135917,1,2010
DK,135925,1,2010
DK,135969,1,2010
DK,135988,1,2010
DK,136015,1,2010
DK,136129,1,2010
DK,136162,1,2010
DK,136183,1,2010
DK,136186,1,2010
DK,136208,2,2010
DK,136227,1,2010
DK,136253,1,2010
DK,136271,1,2010
DK,136308,1,2010
DK,136312,1,2010
DK,136366,1,2010
DK,136378,1,2010
DK,136425,1,2010
DK,136429,1,2010
DK,136435,1,2010
DK,136437,1,2010
DK,136443,1,2010
DK,136449,1,2010
DK,136463,1,2010
DK,136472,1,2010
DK,136503,1,2010
DK,136522,1,2010
DK,136529,1,2010
DK,136534,1,2010
DK,136559,2,2010
DK,136565,1,2010
DK,136578,1,2010
DK,136600,1,2010
DK,136608,1,2010
DK,136615,1,2010
DK,136737,1,2010
DK,136751,1,2010
DK,136786,1,2010
DK,136793,1,2010
DK,136806,1,2010
DK,136816,1,2010
DK,136863,1,2010
DK,136866,1,2010
DK,136883,1,2010
DK,136895,1,2010
DK,136909,1,2010
DK,136910,1,2010
DK,136940,1,2010
DK,136968,2,2010
DK,136973,1,2010
DK,136978,1,2010
DK,136997,2,2010
DK,137020,1,2010
DK,137023,1,2010
DK,137072,1,2010
DK,137081,1,2010
DK,137099,1,2010
DK,137132,1,2010
DK,137138,1,2010
DK,137146,1,2010
DK,137163,1,2010
DK,137171,1,2010
DK,137205,1,2010
DK,137236,1,2010
DK,137240,1,2010
DK,137264,1,2010
DK,137306,2,2010
DK,137350,1,2010
DK,137351,1,2010
DK,137396,1,2010
DK,137397,1,2010
DK,137418,1,2010
DK,137420,1,2010
DK,137428,1,2010
DK,137462,1,2010
DK,137480,1,2010
DK,137498,1,2010
DK,137500,1,2010
DK,137507,1,2010
DK,137525,1,2010
DK,137527,1,2010
DK,137534,1,2010
DK,137592,1,2010
DK,137602,1,2010
DK,137622,1,2010
DK,137667,1,2010
DK,137670,1,2010
DK,137722,1,2010
DK,137724,1,2010
DK,137739,1,2010
DK,137788,1,2010
DK,137841,1,2010
DK,137863,1,2010
DK,137875,1,2010
DK,137891,1,2010
DK,137928,1,2010
DK,137954,1,2010
DK,137985,1,2010
DK,138010,1,2010
DK,138019,1,2010
DK,138021,1,2010
DK,138027,1,2010
DK,138073,1,2010
DK,138096,1,2010
DK,138118,1,2010
DK,138123,1,2010
DK,138135,1,2010
DK,138141,1,2010
DK,138143,1,2010
DK,138147,1,2010
DK,138160,1,2010
DK,138175,1,2010
DK,138235,1,2010
DK,138243,1,2010
DK,138244,1,2010
DK,138281,1,2010
DK,138334,1,2010
DK,138336,1,2010
DK,138364,1,2010
DK,138368,1,2010
DK,138447,1,2010
DK,138481,1,2010
DK,138482,1,2010
DK,138503,1,2010
DK,138534,1,2010
DK,138547,1,2010
DK,138596,1,2010
DK,138624,1,2010
DK,138629,1,2010
DK,138649,1,2010
DK,138664,1,2010
DK,138678,1,2010
DK,138707,1,2010
DK,138714,1,2010
DK,138729,1,2010
DK,138758,1,2010
DK,138766,1,2010
DK,138769,1,2010
DK,138771,1,2010
DK,138792,1,2010
DK,138800,2,2010
DK,138805,1,2010
DK,138834,1,2010
DK,138836,1,2010
DK,138841,1,2010
DK,138882,1,2010
DK,138885,1,2010
DK,138924,1,2010
DK,138968,1,2010
DK,139040,1,2010
DK,139041,1,2010
DK,139105,1,2010
DK,139147,1,2010
DK,139155,1,2010
DK,139158,1,2010
DK,139189,1,2010
DK,139201,1,2010
DK,139220,1,2010
DK,139241,1,2010
DK,139277,1,2010
DK,139283,1,2010
DK,139307,1,2010
DK,139317,1,2010
DK,139319,1,2010
DK,139339,1,2010
DK,139342,1,2010
DK,83,2,2011
DK,105,1,2011
DK,139,2,2011
DK,162,1,2011
DK,165,2,2011
DK,186,1,2011
DK,208,1,2011
DK,244,1,2011
DK,252,1,2011
DK,253,1,2011
DK,284,1,2011
DK,297,1,2011
DK,305,2,2011
DK,327,1,2011
DK,347,2,2011
DK,371,1,2011
DK,440,1,2011
DK,452,1,2011
DK,456,1,2011
DK,480,2,2011
DK,549,1,2011
DK,584,1,2011
DK,600,1,2011
DK,618,1,2011
DK,625,1,2011
DK,702,2,2011
DK,720,1,2011
DK,754,1,2011
DK,834,1,2011
DK,868,1,2011
DK,870,1,2011
DK,872,1,2011
DK,876,1,2011
DK,880,1,2011
DK,935,1,2011
DK,945,1,2011
DK,973,1,2011
DK,1015,1,2011
DK,1056,1,2011
DK,1126,1,2011
DK,1168,1,2011
DK,1209,1,2011
DK,1217,1,2011
DK,1325,2,2011
DK,1334,1,2011
DK,1370,1,2011
DK,1373,1,2011
DK,1380,1,2011
DK,1389,1,2011
DK,1417,1,2011
DK,1426,1,2011
DK,1443,2,2011
DK,1507,1,2011
DK,1556,1,2011
DK,1588,1,2011
DK,1591,1,2011
DK,1604,1,2011
DK,1611,1,2011
DK,1622,1,2011
DK,1625,2,2011
DK,1704,1,2011
DK,1731,1,2011
DK,1737,2,2011
DK,1748,2,2011
DK,1777,1,2011
DK,1813,1,2011
DK,1966,1,2011
DK,2003,1,2011
DK,2050,1,2011
DK,2057,2,2011
DK,2069,1,2011
DK,2095,1,2011
DK,2112,1,2011
DK,2213,1,2011
DK,2224,2,2011
DK,2285,1,2011
DK,2295,1,2011
DK,2298,1,2011
DK,2302,1,2011
DK,2397,1,2011
DK,2437,1,2011
DK,2456,2,2011
DK,2509,1,2011
DK,2581,1,2011
DK,2592,1,2011
DK,2595,2,2011
DK,2647,1,2011
DK,2677,1,2011
DK,2774,1,2011
DK,2813,1,2011
DK,2869,1,2011
DK,2909,1,2011
DK,2916,1,2011
DK,2939,2,2011
DK,2971,1,2011
DK,2989,1,2011
DK,3113,1,2011
DK,3122,2,2011
DK,3153,1,2011
DK,3180,2,2011
DK,3193,1,2011
DK,3201,1,2011
DK,3217,1,2011
DK,3256,2,2011
DK,3262,1,2011
DK,3273,1,2011
DK,3300,1,2011
DK,3311,1,2011
DK,3351,1,2011
DK,3409,2,2011
DK,3444,2,2011
DK,3450,2,2011
DK,3461,1,2011
DK,3530,1,2011
DK,3551,1,2011
DK,3554,1,2011
DK,3562,1,2011
DK,3569,1,2011
DK,3588,1,2011
DK,3591,1,2011
DK,3639,1,2011
DK,3680,1,2011
DK,3701,1,2011
DK,3705,1,2011
DK,3710,1,2011
DK,3724,1,2011
DK,3760,1,2011
DK,3768,1,2011
DK,3791,1,2011
DK,3850,1,2011
DK,3864,1,2011
DK,3886,1,2011
DK,3900,1,2011
DK,3944,1,2011
DK,3958,1,2011
DK,4027,1,2011
DK,4057,1,2011
DK,4094,1,2011
DK,4135,1,2011
DK,4157,1,2011
DK,4160,1,2011
DK,4228,1,2011
DK,4316,1,2011
DK,4362,1,2011
DK,4439,1,2011
DK,4444,2,2011
DK,4499,1,2011
DK,4547,1,2011
DK,4586,1,2011
DK,4618,1,2011
DK,4697,2,2011
DK,4725,1,2011
DK,4813,1,2011
DK,4849,1,2011
DK,4912,1,2011
DK,4919,1,2011
DK,4926,2,2011
DK,4967,1,2011
DK,4991,1,2011
DK,5023,2,2011
DK,5045,1,2011
DK,5057,1,2011
DK,5070,1,2011
DK,5074,1,2011
DK,5078,1,2011
DK,5109,1,2011
DK,5120,1,2011
DK,5186,1,2011
DK,5196,1,2011
DK,5217,1,2011
DK,5227,1,2011
DK,5237,1,2011
DK,5277,1,2011
DK,5313,1,2011
DK,5322,2,2011
DK,5331,1,2011
DK,5374,1,2011
DK,5402,1,2011
DK,5410,1,2011
DK,5483,1,2011
DK,5511,1,2011
DK,5534,1,2011
DK,5554,1,2011
DK,5619,1,2011
DK,5623,1,2011
DK,5681,1,2011
DK,5682,1,2011
DK,5686,1,2011
DK,5705,1,2011
DK,5739,1,2011
DK,5793,1,2011
DK,5832,1,2011
DK,5850,1,2011
DK,5853,1,2011
DK,5855,1,2011
DK,5888,1,2011
DK,5946,1,2011
DK,5989,1,2011
DK,5998,1,2011
DK,6004,2,2011
DK,6052,1,2011
DK,6092,1,2011
DK,6097,1,2011
DK,6155,1,2011
DK,6156,1,2011
DK,6179,2,2011
DK,6182,1,2011
DK,6194,1,2011
DK,6219,1,2011
DK,6313,1,2011
DK,6384,1,2011
DK,6413,1,2011
DK,6423,1,2011
DK,6473,1,2011
DK,6549,1,2011
DK,6556,1,2011
DK,6581,1,2011
DK,6651,1,2011
DK,6695,2,2011
DK,6702,1,2011
DK,6712,1,2011
DK,6797,1,2011
DK,6801,1,2011
DK,6809,1,2011
DK,6823,1,2011
DK,6842,1,2011
DK,6947,1,2011
DK,6951,1,2011
DK,6954,1,2011
DK,6963,1,2011
DK,7011,1,2011
DK,7030,1,2011
DK,7037,1,2011
DK,7043,1,2011
DK,7065,1,2011
DK,7069,1,2011
DK,7119,1,2011
DK,7132,1,2011
DK,7134,1,2011
DK,7146,2,2011
DK,7197,1,2011
DK,7213,1,2011
DK,7252,1,2011
DK,7257,1,2011
DK,7280,1,2011
DK,7289,1,2011
DK,7304,1,2011
DK,7315,1,2011
DK,7354,1,2011
DK,7362,2,2011
DK,7444,2,2011
DK,7458,1,2011
DK,7474,1,2011
DK,7478,1,2011
DK,7491,1,2011
DK,7498,1,2011
DK,7516,1,2011
DK,7517,1,2011
DK,7524,1,2011
DK,7529,1,2011
DK,7565,2,2011
DK,7579,1,2011
DK,7614,1,2011
DK,7624,1,2011
DK,7699,1,2011
DK,7718,1,2011
