DB020,DB030,HS060,ANREC
AT,24170,1,2010
AT,24217,1,2010
AT,24221,1,2010
AT,24227,1,2010
AT,24278,1,2010
AT,24314,2,2010
AT,24328,1,2010
AT,24361,1,2010
AT,24376,2,2010
AT,24379,2,2010
AT,24401,1,2010
AT,24402,1,2010
AT,24407,1,2010
AT,24412,1,2010
AT,24415,1,2010
AT,24416,1,2010
AT,24447,1,2010
AT,24448,1,2010
AT,24450,1,2010
AT,24458,1,2010
AT,24461,1,2010
AT,24463,2,2010
AT,24480,1,2010
AT,24487,1,2010
AT,24490,1,2010
AT,24497,2,2010
AT,24498,1,2010
AT,24511,1,2010
AT,24535,1,2010
AT,24570,1,2010
AT,24575,1,2010
AT,24599,1,2010
AT,24621,1,2010
AT,24641,1,2010
AT,24659,1,2010
AT,24664,1,2010
AT,24666,1,2010
AT,24667,2,2010
AT,24669,1,2010
AT,24725,1,2010
AT,24728,1,2010
AT,24736,1,2010
AT,24746,1,2010
AT,24748,1,2010
AT,24754,1,2010
AT,24762,1,2010
AT,24767,1,2010
AT,24850,2,2010
AT,24854,1,2010
AT,24869,1,2010
AT,24881,1,2010
AT,24939,1,2010
AT,24942,1,2010
AT,24955,1,2010
AT,24963,1,2010
AT,25000,1,2010
AT,25002,2,2010
AT,25021,1,2010
AT,25029,1,2010
AT,25031,1,2010
AT,25037,1,2010
AT,25042,1,2010
AT,25047,1,2010
AT,25054,2,2010
AT,25057,1,2010
AT,25069,1,2010
AT,25080,1,2010
AT,25083,1,2010
AT,25093,1,2010
AT,25097,1,2010
AT,25141,1,2010
AT,25153,1,2010
AT,25176,1,2010
AT,25235,1,2010
AT,25246,1,2010
AT,25250,1,2010
AT,25267,1,2010
AT,25273,1,2010
AT,25291,1,2010
AT,25307,1,2010
AT,25314,1,2010
AT,25327,2,2010
AT,25357,1,2010
AT,25361,1,2010
AT,25386,1,2010
AT,25422,1,2010
AT,25477,1,2010
AT,25489,1,2010
AT,25498,1,2010
AT,25500,1,2010
AT,25511,1,2010
AT,25516,1,2010
AT,25524,1,2010
AT,25538,1,2010
AT,25540,1,2010
AT,25553,1,2010
AT,25567,1,2010
AT,25605,1,2010
AT,25626,1,2010
AT,25627,1,2010
AT,25647,1,2010
AT,25672,1,2010
AT,25689,1,2010
AT,25697,1,2010
AT,25711,1,2010
AT,25720,1,2010
AT,25728,1,2010
AT,25741,1,2010
AT,25757,1,2010
AT,25760,1,2010
AT,25764,1,2010
AT,25773,1,2010
AT,25791,1,2010
AT,25795,1,2010
AT,25799,1,2010
AT,25812,1,2010
AT,25819,1,2010
AT,25824,2,2010
AT,25825,1,2010
AT,25845,1,2010
AT,25848,1,2010
AT,25850,2,2010
AT,25905,1,2010
AT,25939,1,2010
AT,25949,1,2010
AT,25955,2,2010
AT,25974,1,2010
AT,25977,1,2010
AT,25986,1,2010
AT,25992,1,2010
AT,26007,1,2010
AT,26019,1,2010
AT,26045,1,2010
AT,26049,1,2010
AT,26085,1,2010
AT,26095,1,2010
AT,26099,1,2010
AT,26114,1,2010
AT,26124,1,2010
AT,26132,1,2010
AT,26134,1,2010
AT,26160,1,2010
AT,26170,2,2010
AT,26171,2,2010
AT,26175,1,2010
AT,26190,1,2010
AT,26217,1,2010
AT,26229,1,2010
AT,26234,1,2010
AT,26244,1,2010
AT,26247,1,2010
AT,26251,1,2010
AT,26256,2,2010
AT,26258,1,2010
AT,26288,2,2010
AT,26322,1,2010
AT,26328,1,2010
AT,26331,1,2010
AT,26346,1,2010
AT,26348,1,2010
AT,26351,1,2010
AT,26385,1,2010
AT,26406,1,2010
AT,26423,1,2010
AT,26465,1,2010
AT,26468,1,2010
AT,26470,1,2010
AT,26487,1,2010
AT,26495,1,2010
AT,26511,1,2010
AT,26514,1,2010
AT,26515,1,2010
AT,26523,1,2010
AT,26551,1,2010
AT,26573,2,2010
AT,26585,1,2010
AT,26601,1,2010
AT,26605,1,2010
AT,26646,1,2010
AT,26649,1,2010
AT,26663,1,2010
AT,26674,1,2010
AT,26715,1,2010
AT,26726,1,2010
AT,26727,1,2010
AT,26749,1,2010
AT,26757,1,2010
AT,26786,1,2010
AT,26811,1,2010
AT,26820,1,2010
AT,26827,1,2010
AT,26847,1,2010
AT,26872,1,2010
AT,26915,1,2010
AT,26919,1,2010
AT,26923,1,2010
AT,26932,2,2010
AT,26936,1,2010
AT,26943,1,2010
AT,26947,2,2010
AT,26950,1,2010
AT,26957,1,2010
AT,26967,1,2010
AT,26971,1,2010
AT,26986,1,2010
AT,26990,1,2010
AT,27004,1,2010
AT,27063,1,2010
AT,27104,1,2010
AT,27109,1,2010
AT,27123,1,2010
AT,27165,1,2010
AT,27177,1,2010
AT,27194,1,2010
AT,27209,1,2010
AT,27214,1,2010
AT,27227,1,2010
AT,27239,1,2010
AT,27246,1,2010
AT,27265,1,2010
AT,27277,1,2010
AT,27284,1,2010
AT,27299,1,2010
AT,27313,1,2010
AT,27326,1,2010
AT,27358,2,2010
AT,27360,1,2010
AT,27374,2,2010
AT,27384,1,2010
AT,27387,1,2010
AT,27388,1,2010
AT,27404,1,2010
AT,27439,1,2010
AT,27448,1,2010
AT,27462,1,2010
AT,27468,1,2010
AT,27471,1,2010
AT,27494,1,2010
AT,27496,1,2010
AT,27498,1,2010
AT,27502,1,2010
AT,27511,1,2010
AT,27548,1,2010
AT,27554,1,2010
AT,27557,1,2010
AT,27563,1,2010
AT,27591,1,2010
AT,27647,1,2010
AT,27648,1,2010
AT,27655,1,2010
AT,27674,1,2010
AT,27689,1,2010
AT,27698,1,2010
AT,27709,1,2010
AT,27711,1,2010
AT,27742,1,2010
AT,27753,2,2010
AT,27758,1,2010
AT,27770,1,2010
AT,27778,2,2010
AT,27792,1,2010
AT,27801,1,2010
AT,27810,1,2010
AT,27825,1,2010
AT,27826,1,2010
AT,27852,1,2010
AT,27871,1,2010
AT,27879,1,2010
AT,27887,1,2010
AT,27901,1,2010
AT,27902,1,2010
AT,27911,1,2010
AT,27914,1,2010
AT,27920,1,2010
AT,27926,1,2010
AT,27936,1,2010
AT,27962,1,2010
AT,27981,1,2010
AT,27983,1,2010
AT,27985,1,2010
AT,27988,1,2010
AT,28000,1,2010
AT,28020,1,2010
AT,28032,1,2010
AT,28062,2,2010
AT,28065,1,2010
AT,28068,1,2010
AT,28082,1,2010
AT,28092,1,2010
AT,28110,1,2010
AT,28137,2,2010
AT,28144,1,2010
AT,28148,1,2010
AT,28158,1,2010
AT,28176,1,2010
AT,28179,1,2010
AT,28181,1,2010
AT,28198,1,2010
AT,28200,1,2010
AT,28228,1,2010
AT,28252,1,2010
AT,28259,1,2010
AT,28267,1,2010
AT,28269,1,2010
AT,28270,2,2010
AT,28301,1,2010
AT,28305,1,2010
AT,28333,1,2010
AT,28387,2,2010
AT,28391,1,2010
AT,28392,1,2010
AT,28393,1,2010
AT,28406,1,2010
AT,28410,1,2010
AT,28415,1,2010
AT,28454,1,2010
AT,28513,1,2010
AT,28518,1,2010
AT,28519,1,2010
AT,28524,1,2010
AT,28549,2,2010
AT,28552,1,2010
AT,28561,2,2010
AT,28574,1,2010
AT,28576,1,2010
AT,28618,1,2010
AT,28631,1,2010
AT,28649,1,2010
AT,28663,1,2010
AT,28701,1,2010
AT,28723,1,2010
AT,28729,1,2010
AT,28736,1,2010
AT,28740,1,2010
AT,28761,1,2010
AT,28763,1,2010
AT,28776,1,2010
AT,28781,1,2010
AT,28812,2,2010
AT,28815,1,2010
AT,28828,1,2010
AT,28841,1,2010
AT,28860,1,2010
AT,28870,1,2010
AT,28912,1,2010
AT,28924,1,2010
AT,28926,1,2010
AT,28936,1,2010
AT,28946,1,2010
AT,28950,1,2010
AT,28953,1,2010
AT,28955,1,2010
AT,28963,2,2010
AT,28973,2,2010
AT,28985,1,2010
AT,28994,1,2010
AT,28999,1,2010
AT,29001,1,2010
AT,29019,1,2010
AT,29026,2,2010
AT,29043,1,2010
AT,29058,1,2010
AT,29061,1,2010
AT,29098,1,2010
AT,29128,2,2010
AT,29169,1,2010
AT,29177,1,2010
AT,29181,1,2010
AT,29188,1,2010
AT,29193,1,2010
AT,29201,1,2010
AT,29208,1,2010
AT,29210,1,2010
AT,29218,1,2010
AT,29239,1,2010
AT,29251,1,2010
AT,29294,1,2010
AT,29298,1,2010
AT,29343,1,2010
AT,29345,1,2010
AT,29357,1,2010
AT,29369,1,2010
AT,29390,1,2010
AT,29391,1,2010
AT,29419,1,2010
AT,29425,1,2010
AT,29431,1,2010
AT,29440,2,2010
AT,29451,1,2010
AT,29460,1,2010
AT,29469,1,2010
AT,29474,1,2010
AT,29475,1,2010
AT,29476,1,2010
AT,29478,1,2010
AT,29490,1,2010
AT,29501,1,2010
AT,29529,1,2010
AT,29543,1,2010
AT,29590,1,2010
AT,29611,1,2010
AT,29641,1,2010
AT,29666,1,2010
AT,29669,1,2010
AT,29674,1,2010
AT,29690,1,2010
AT,29722,1,2010
AT,29724,1,2010
AT,29725,1,2010
AT,29745,1,2010
AT,29752,1,2010
AT,29768,1,2010
AT,29829,1,2010
AT,29853,1,2010
AT,29925,1,2010
AT,29926,1,2010
AT,29927,1,2010
AT,29928,1,2010
AT,29940,1,2010
AT,29952,1,2010
AT,29953,1,2010
AT,29972,1,2010
AT,29992,1,2010
AT,29998,1,2010
AT,30013,1,2010
AT,30018,1,2010
AT,30063,1,2010
AT,30081,1,2010
AT,30083,1,2010
AT,30093,1,2010
AT,30095,1,2010
AT,30104,1,2010
AT,30105,1,2010
AT,30116,1,2010
AT,30120,1,2010
AT,30134,1,2010
AT,30149,1,2010
AT,30156,2,2010
AT,30158,1,2010
AT,30186,1,2010
AT,30202,1,2010
AT,30207,1,2010
AT,30218,2,2010
AT,30239,1,2010
AT,30262,1,2010
AT,30264,1,2010
AT,30284,1,2010
AT,30293,1,2010
AT,30299,1,2010
AT,30300,1,2010
AT,30303,1,2010
AT,30306,1,2010
AT,30326,1,2010
AT,30347,1,2010
AT,30360,1,2010
AT,30369,1,2010
AT,30374,1,2010
AT,30394,1,2010
AT,30420,1,2010
AT,30422,1,2010
AT,30433,1,2010
AT,30443,1,2010
AT,30473,1,2010
AT,30482,1,2010
AT,30515,1,2010
AT,30520,1,2010
AT,30521,2,2010
AT,30575,1,2010
AT,30578,1,2010
AT,30585,1,2010
AT,30608,2,2010
AT,30677,1,2010
AT,30687,1,2010
AT,30689,1,2010
AT,30696,1,2010
AT,30704,1,2010
AT,30706,1,2010
AT,30728,1,2010
AT,30742,1,2010
AT,30743,2,2010
AT,30746,1,2010
AT,30747,1,2010
AT,30752,1,2010
AT,30763,1,2010
AT,30783,1,2010
AT,30787,2,2010
AT,30802,1,2010
AT,30860,2,2010
AT,30871,1,2010
AT,30884,1,2010
AT,30906,2,2010
AT,30907,1,2010
AT,30913,2,2010
AT,30946,1,2010
AT,30964,1,2010
AT,30995,1,2010
AT,30996,1,2010
AT,30998,1,2010
AT,31012,2,2010
AT,31033,1,2010
AT,31046,2,2010
AT,31111,1,2010
AT,31114,1,2010
AT,31124,1,2010
AT,31139,1,2010
AT,31191,1,2010
AT,31199,1,2010
AT,31212,1,2010
AT,31237,1,2010
AT,31253,1,2010
AT,31265,1,2010
AT,31269,1,2010
AT,31277,1,2010
AT,31284,1,2010
AT,31302,1,2010
AT,31404,1,2010
AT,31407,1,2010
AT,31421,1,2010
AT,31429,1,2010
AT,31431,2,2010
AT,31437,1,2010
AT,31447,1,2010
AT,31454,1,2010
AT,31457,1,2010
AT,31461,1,2010
AT,31465,1,2010
AT,31513,1,2010
AT,31544,2,2010
AT,31553,1,2010
AT,31578,1,2010
AT,31600,2,2010
AT,31605,1,2010
AT,31612,1,2010
AT,31626,2,2010
AT,31633,1,2010
AT,31643,1,2010
AT,31644,1,2010
AT,31645,2,2010
AT,31648,1,2010
AT,31668,2,2010
AT,31686,1,2010
AT,31697,1,2010
AT,31701,1,2010
AT,31702,1,2010
AT,31707,1,2010
AT,31732,1,2010
AT,31749,1,2010
AT,31753,1,2010
AT,31758,1,2010
AT,31824,1,2010
AT,31842,1,2010
AT,31856,1,2010
AT,31859,1,2010
AT,31860,1,2010
AT,31861,1,2010
AT,31865,2,2010
AT,31870,1,2010
AT,31873,1,2010
AT,31891,1,2010
AT,31897,1,2010
AT,31902,1,2010
AT,31905,1,2010
AT,31942,1,2010
AT,31966,1,2010
AT,31971,1,2010
AT,31972,1,2010
AT,31979,1,2010
AT,31980,1,2010
AT,31981,1,2010
AT,31985,1,2010
AT,31997,1,2010
AT,31999,1,2010
AT,32017,1,2010
AT,32018,1,2010
AT,32039,1,2010
AT,32043,2,2010
AT,32044,1,2010
AT,32046,1,2010
AT,32058,2,2010
AT,32063,1,2010
AT,32067,1,2010
AT,32070,1,2010
AT,32072,1,2010
AT,32078,1,2010
AT,32096,1,2010
AT,32103,1,2010
AT,32107,1,2010
AT,32108,1,2010
AT,32122,2,2010
AT,32146,1,2010
AT,32147,1,2010
AT,32148,1,2010
AT,32172,1,2010
AT,32174,2,2010
AT,32188,1,2010
AT,32196,1,2010
AT,32198,1,2010
AT,32203,1,2010
AT,32217,1,2010
AT,32230,1,2010
AT,32238,2,2010
AT,32258,1,2010
AT,32262,2,2010
AT,32271,1,2010
AT,32300,1,2010
AT,32318,1,2010
AT,32332,1,2010
AT,32338,1,2010
AT,32340,1,2010
AT,32341,1,2010
AT,32350,1,2010
AT,32356,1,2010
AT,32368,1,2010
AT,32402,1,2010
AT,32413,1,2010
AT,32422,1,2010
AT,32436,1,2010
AT,32473,2,2010
AT,32478,1,2010
AT,32479,1,2010
AT,32482,1,2010
AT,32490,1,2010
AT,32509,1,2010
AT,32519,1,2010
AT,32524,1,2010
AT,32551,1,2010
AT,32554,2,2010
AT,32579,1,2010
AT,32592,1,2010
AT,32603,1,2010
AT,32606,1,2010
AT,32607,1,2010
AT,32616,1,2010
AT,32628,2,2010
AT,32636,1,2010
AT,32645,1,2010
AT,32674,1,2010
AT,32676,2,2010
AT,32687,1,2010
AT,32689,1,2010
AT,32691,1,2010
AT,32715,1,2010
AT,32725,1,2010
AT,32730,1,2010
AT,32746,1,2010
AT,32784,1,2010
AT,32794,1,2010
AT,32800,1,2010
AT,32805,1,2010
AT,32819,2,2010
AT,32826,2,2010
AT,32831,2,2010
AT,32849,2,2010
AT,32851,1,2010
AT,32876,1,2010
AT,32879,1,2010
AT,32881,1,2010
AT,32882,1,2010
AT,32888,1,2010
AT,32892,1,2010
AT,32924,2,2010
AT,32933,1,2010
AT,32938,2,2010
AT,32951,1,2010
AT,32959,1,2010
AT,32988,1,2010
AT,32997,1,2010
AT,33001,1,2010
AT,33005,2,2010
AT,33014,1,2010
AT,33019,1,2010
AT,33033,1,2010
AT,33035,1,2010
AT,33042,1,2010
AT,33046,1,2010
AT,33053,1,2010
AT,33055,1,2010
AT,33097,2,2010
AT,33103,1,2010
AT,33110,1,2010
AT,33120,1,2010
AT,33130,1,2010
AT,33131,1,2010
AT,33138,1,2010
AT,33140,2,2010
AT,33148,2,2010
AT,33150,1,2010
AT,33162,1,2010
AT,33192,1,2010
AT,33202,1,2010
AT,33210,1,2010
AT,33217,1,2010
AT,33226,1,2010
AT,33231,1,2010
AT,33239,1,2010
AT,33240,1,2010
AT,33276,1,2010
AT,33281,1,2010
AT,33296,2,2010
AT,33306,1,2010
AT,33308,2,2010
AT,33320,2,2010
AT,33323,2,2010
AT,33345,1,2010
AT,33365,1,2010
AT,33388,1,2010
AT,33390,1,2010
AT,33404,1,2010
AT,33413,1,2010
AT,33445,1,2010
AT,33450,2,2010
AT,33454,2,2010
AT,33464,1,2010
AT,33471,1,2010
AT,33502,1,2010
AT,33507,1,2010
AT,33508,2,2010
AT,33515,1,2010
AT,33518,1,2010
AT,33539,2,2010
AT,33543,1,2010
AT,33556,1,2010
AT,33571,1,2010
AT,33572,1,2010
AT,33573,1,2010
AT,33579,1,2010
AT,33596,1,2010
AT,33597,1,2010
AT,33601,1,2010
AT,33611,1,2010
AT,33617,1,2010
AT,33642,2,2010
AT,33646,1,2010
AT,33663,1,2010
AT,33668,1,2010
AT,33676,1,2010
AT,33679,1,2010
AT,33692,1,2010
AT,33702,2,2010
AT,33722,2,2010
AT,33737,1,2010
AT,33741,1,2010
AT,33744,1,2010
AT,33755,1,2010
AT,33758,2,2010
AT,33774,1,2010
AT,33777,1,2010
AT,33778,1,2010
AT,33781,1,2010
AT,33809,1,2010
AT,33810,1,2010
AT,33826,1,2010
AT,33829,1,2010
AT,33830,1,2010
AT,33856,1,2010
AT,33862,1,2010
AT,33894,1,2010
AT,33900,1,2010
AT,33906,1,2010
AT,33907,1,2010
AT,33920,2,2010
AT,33923,1,2010
AT,33930,2,2010
AT,33954,1,2010
AT,33973,1,2010
AT,33988,1,2010
AT,33992,1,2010
AT,33993,2,2010
AT,33997,2,2010
AT,34003,1,2010
AT,34007,2,2010
AT,34032,1,2010
AT,34033,1,2010
AT,34045,1,2010
AT,34047,1,2010
AT,34063,1,2010
AT,34074,1,2010
AT,34101,1,2010
AT,34102,1,2010
AT,34108,1,2010
AT,34115,1,2010
AT,34121,1,2010
AT,34122,1,2010
AT,34173,1,2010
AT,34180,1,2010
AT,34196,1,2010
AT,34226,1,2010
AT,34242,1,2010
AT,34258,1,2010
AT,34260,1,2010
AT,34265,1,2010
AT,34283,1,2010
AT,34288,1,2010
AT,34325,1,2010
AT,34333,1,2010
AT,34353,1,2010
AT,34363,1,2010
AT,34368,2,2010
AT,34393,1,2010
AT,34395,1,2010
AT,34423,1,2010
AT,34425,1,2010
AT,34431,1,2010
AT,34433,1,2010
AT,34435,1,2010
AT,34446,1,2010
AT,34473,1,2010
AT,34477,1,2010
AT,34486,1,2010
AT,34491,1,2010
AT,34495,1,2010
AT,34499,1,2010
AT,34509,1,2010
AT,34518,1,2010
AT,34568,1,2010
AT,34572,2,2010
AT,34590,1,2010
AT,34662,1,2010
AT,34689,1,2010
AT,34712,1,2010
AT,34742,1,2010
AT,34746,1,2010
AT,34760,1,2010
AT,34774,1,2010
AT,34781,1,2010
AT,34806,1,2010
AT,34817,1,2010
AT,34829,1,2010
AT,34843,1,2010
AT,34845,2,2010
AT,34891,1,2010
AT,34896,1,2010
AT,34904,1,2010
AT,34913,1,2010
AT,34942,1,2010
AT,34966,2,2010
AT,35004,1,2010
AT,35007,1,2010
AT,35008,1,2010
AT,35012,1,2010
AT,35017,1,2010
AT,35022,1,2010
AT,35049,1,2010
AT,35074,1,2010
AT,35078,1,2010
AT,35081,2,2010
AT,35124,1,2010
AT,35134,1,2010
AT,35141,1,2010
AT,35146,1,2010
AT,35149,2,2010
AT,35157,1,2010
AT,35171,1,2010
AT,35180,1,2010
AT,35201,1,2010
AT,35204,2,2010
AT,35205,1,2010
AT,35206,1,2010
AT,35207,1,2010
AT,35212,2,2010
AT,35241,1,2010
AT,35254,2,2010
AT,35255,1,2010
AT,35256,1,2010
AT,35265,1,2010
AT,35266,1,2010
AT,35280,1,2010
AT,35289,1,2010
AT,35304,1,2010
AT,35309,2,2010
AT,35324,1,2010
AT,35343,2,2010
AT,35345,1,2010
AT,35360,1,2010
AT,35372,1,2010
AT,35374,1,2010
AT,35378,1,2010
AT,35389,1,2010
AT,35392,2,2010
AT,35399,1,2010
AT,35405,1,2010
AT,35408,1,2010
AT,35422,2,2010
AT,35423,1,2010
AT,35424,1,2010
AT,35425,1,2010
AT,35431,1,2010
AT,35443,1,2010
AT,35449,1,2010
AT,35454,1,2010
AT,35455,1,2010
AT,35479,2,2010
AT,35483,1,2010
AT,35493,1,2010
AT,35508,2,2010
AT,35521,1,2010
AT,35528,1,2010
AT,35530,1,2010
AT,35537,1,2010
AT,35545,1,2010
AT,35570,2,2010
AT,35582,1,2010
AT,35587,2,2010
AT,35591,1,2010
AT,35604,1,2010
AT,35606,1,2010
AT,35618,1,2010
AT,35626,1,2010
AT,35637,2,2010
AT,35642,1,2010
AT,35650,1,2010
AT,35656,1,2010
AT,35660,1,2010
AT,35672,1,2010
AT,35679,1,2010
AT,35683,1,2010
AT,35690,1,2010
AT,35693,1,2010
AT,35699,1,2010
AT,35704,1,2010
AT,35736,2,2010
AT,35743,1,2010
AT,35772,1,2010
AT,35779,1,2010
AT,35783,1,2010
AT,35791,1,2010
AT,35799,1,2010
AT,35803,2,2010
AT,35809,1,2010
AT,35830,1,2010
AT,35847,1,2010
AT,35853,1,2010
AT,35861,2,2010
AT,35870,1,2010
AT,35888,1,2010
AT,35911,1,2010
AT,35913,1,2010
AT,35922,1,2010
AT,35926,1,2010
AT,35928,1,2010
AT,35933,1,2010
AT,35935,1,2010
AT,35967,1,2010
AT,35985,1,2010
AT,35987,1,2010
AT,36007,1,2010
AT,36012,1,2010
AT,36029,1,2010
AT,36048,1,2010
AT,36049,1,2010
AT,36054,1,2010
AT,36067,1,2010
AT,36074,1,2010
AT,36077,1,2010
AT,36100,1,2010
AT,36104,1,2010
AT,36125,1,2010
AT,36133,2,2010
AT,36144,1,2010
AT,36152,1,2010
AT,36161,1,2010
AT,36198,1,2010
AT,36201,1,2010
AT,36222,1,2010
AT,36229,1,2010
AT,36239,1,2010
AT,36268,1,2010
AT,36273,1,2010
AT,36278,1,2010
AT,36301,1,2010
AT,36320,1,2010
AT,36339,1,2010
AT,36353,2,2010
AT,36388,1,2010
AT,36394,1,2010
AT,36396,1,2010
AT,36398,1,2010
AT,36404,1,2010
AT,36417,1,2010
AT,36438,1,2010
AT,36442,1,2010
AT,36463,1,2010
AT,36475,1,2010
AT,36478,1,2010
AT,36502,1,2010
AT,36505,1,2010
AT,36511,1,2010
AT,36514,1,2010
AT,36534,1,2010
AT,36549,1,2010
AT,36574,1,2010
AT,36581,1,2010
AT,36609,1,2010
AT,36613,1,2010
AT,36620,1,2010
AT,36622,1,2010
AT,36627,1,2010
AT,36639,1,2010
AT,36651,1,2010
AT,36652,1,2010
AT,36674,1,2010
AT,36676,1,2010
AT,36707,1,2010
AT,36708,1,2010
AT,36715,1,2010
AT,36717,1,2010
AT,36738,1,2010
AT,36755,2,2010
AT,36762,1,2010
AT,36779,1,2010
AT,36782,1,2010
AT,36786,1,2010
AT,36788,1,2010
AT,36807,1,2010
AT,36827,1,2010
AT,36832,2,2010
AT,36836,1,2010
AT,36870,1,2010
AT,36876,1,2010
AT,36892,1,2010
AT,36911,1,2010
AT,36936,1,2010
AT,36953,1,2010
AT,36971,1,2010
AT,36979,1,2010
AT,36984,1,2010
AT,36985,1,2010
AT,36993,1,2010
AT,37004,1,2010
AT,37020,1,2010
AT,37025,1,2010
AT,37044,1,2010
AT,37056,1,2010
AT,37075,1,2010
AT,37082,1,2010
AT,37089,1,2010
AT,37154,2,2010
AT,37157,1,2010
AT,37161,1,2010
AT,37165,1,2010
AT,37171,1,2010
AT,37182,1,2010
AT,37198,1,2010
AT,37203,1,2010
AT,37211,1,2010
AT,37213,1,2010
AT,37215,1,2010
AT,37218,1,2010
AT,37234,1,2010
AT,37248,1,2010
AT,37257,1,2010
AT,37263,1,2010
AT,37280,1,2010
AT,37301,1,2010
AT,37315,1,2010
AT,37333,1,2010
AT,37334,1,2010
AT,37335,1,2010
AT,37343,1,2010
AT,37347,1,2010
AT,37357,1,2010
AT,37361,2,2010
AT,37367,2,2010
AT,37373,1,2010
AT,37377,1,2010
AT,37382,1,2010
AT,37385,1,2010
AT,37387,1,2010
AT,37396,1,2010
AT,37413,1,2010
AT,37415,1,2010
AT,37431,2,2010
AT,37439,2,2010
AT,37442,1,2010
AT,37449,1,2010
AT,37451,1,2010
AT,37457,1,2010
AT,37466,1,2010
AT,37473,1,2010
AT,37479,2,2010
AT,37483,1,2010
AT,37487,1,2010
AT,37490,1,2010
AT,37510,1,2010
AT,37545,2,2010
AT,37549,1,2010
AT,37554,1,2010
AT,37564,1,2010
AT,37574,1,2010
AT,37604,1,2010
AT,37628,1,2010
AT,37639,1,2010
AT,37647,1,2010
AT,37665,1,2010
AT,37667,1,2010
AT,37687,1,2010
AT,37701,1,2010
AT,37713,1,2010
AT,37753,1,2010
AT,37757,1,2010
AT,37783,1,2010
AT,37795,1,2010
AT,37806,1,2010
AT,37814,2,2010
AT,37832,1,2010
AT,37855,2,2010
AT,37881,1,2010
AT,37886,1,2010
AT,37887,1,2010
AT,37913,1,2010
AT,37918,1,2010
AT,37920,1,2010
AT,37953,2,2010
AT,37964,1,2010
AT,37974,1,2010
AT,37995,1,2010
AT,37997,2,2010
AT,38001,1,2010
AT,38007,1,2010
AT,38021,1,2010
AT,38040,2,2010
AT,38041,1,2010
AT,38047,1,2010
AT,38048,1,2010
AT,38058,1,2010
AT,38063,1,2010
AT,38076,1,2010
AT,38077,1,2010
AT,38104,1,2010
AT,38107,1,2010
AT,38128,2,2010
AT,38150,2,2010
AT,38156,1,2010
AT,38175,1,2010
AT,38177,1,2010
AT,38184,1,2010
AT,38188,1,2010
AT,38243,2,2010
AT,38245,1,2010
AT,38249,2,2010
AT,38281,2,2010
AT,38294,1,2010
AT,38298,2,2010
AT,38312,1,2010
AT,38329,1,2010
AT,38334,1,2010
AT,38337,2,2010
AT,38349,1,2010
AT,38361,2,2010
AT,38373,1,2010
AT,38379,1,2010
AT,38392,1,2010
AT,38396,1,2010
AT,38400,1,2010
AT,38436,1,2010
AT,38445,1,2010
AT,38446,1,2010
AT,38468,1,2010
AT,38473,1,2010
AT,38489,1,2010
AT,38552,1,2010
AT,38572,1,2010
AT,38573,1,2010
AT,38574,1,2010
AT,38576,1,2010
AT,38584,2,2010
AT,38588,1,2010
AT,38594,1,2010
AT,38611,1,2010
AT,38619,1,2010
AT,38621,1,2010
AT,38623,1,2010
AT,38628,2,2010
AT,38632,1,2010
AT,38646,1,2010
AT,38668,2,2010
AT,38683,1,2010
AT,38686,2,2010
AT,38688,1,2010
AT,38698,1,2010
AT,38709,1,2010
AT,38710,1,2010
AT,38713,1,2010
AT,38714,2,2010
AT,38740,1,2010
AT,38766,2,2010
AT,38797,1,2010
AT,38807,1,2010
AT,38829,2,2010
AT,38833,1,2010
AT,38834,1,2010
AT,38838,1,2010
AT,38844,1,2010
AT,38851,1,2010
AT,38857,1,2010
AT,38858,1,2010
AT,38883,1,2010
AT,38889,1,2010
AT,38902,1,2010
AT,38917,1,2010
AT,38933,2,2010
AT,38947,1,2010
AT,38959,1,2010
AT,38977,1,2010
AT,38992,1,2010
AT,38996,1,2010
AT,39009,1,2010
AT,39017,1,2010
AT,39021,1,2010
AT,39032,1,2010
AT,39043,2,2010
AT,39044,1,2010
AT,39055,1,2010
AT,39071,1,2010
AT,39150,1,2010
AT,39163,1,2010
AT,39179,2,2010
AT,39188,1,2010
AT,39193,1,2010
AT,39195,1,2010
AT,39196,2,2010
AT,39203,1,2010
AT,39228,1,2010
AT,39237,1,2010
AT,39265,1,2010
AT,39278,2,2010
AT,39287,1,2010
AT,39295,1,2010
AT,39321,1,2010
AT,39336,1,2010
AT,39356,1,2010
AT,39401,1,2010
AT,39419,1,2010
AT,39427,1,2010
AT,39443,1,2010
AT,39464,1,2010
AT,39467,1,2010
AT,39472,2,2010
AT,39521,1,2010
AT,39535,2,2010
AT,39539,1,2010
AT,39540,2,2010
AT,39548,1,2010
AT,39555,1,2010
AT,39572,1,2010
AT,39580,2,2010
AT,39584,1,2010
AT,39590,2,2010
AT,39605,1,2010
AT,39617,1,2010
AT,39644,2,2010
AT,39647,2,2010
AT,39661,1,2010
AT,39662,1,2010
AT,39674,1,2010
AT,39709,1,2010
AT,39732,1,2010
AT,39760,1,2010
AT,39762,1,2010
AT,39768,1,2010
AT,39776,1,2010
AT,39841,1,2010
AT,39859,1,2010
AT,39861,1,2010
AT,39866,2,2010
AT,39878,1,2010
AT,39883,1,2010
AT,39901,2,2010
AT,39905,1,2010
AT,39921,1,2010
AT,39926,1,2010
