"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","DK",882913,456.7776096823,"NA","2","2008","NA","4",1959,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","50","NA","0","NA","NA","13","1","NA","2","NA","NA","NA","1","2","1","NA","NA","NA","1","1","1","1","NA","1","NA","NA","NA","NA","NA","2","NA",1,1,1,48272,0,1,0,0,0,,201,0,0,0,0,0,1,88291,"3",0,607,48,"7","7.4506","","NA"
"2008","DK",882914,456.7776096823,"NA","1","2008","NA","4",1987,"2","1","1","DK","1","NA","3","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","6","1","6","8","2","6","7","5","6","6","7","NA","NA","1","2","2","NA","2","NA",1,1,1,18843,0,1,36,0,0,,0,0,0,0,0,0,1,88291,"2",0,0,20,"1","7.4506","","NA"
"2008","DK",883411,456.7776096823,"834.5709","1","2008","NA","3",1955,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","7","NA","12","0","NA","NA","13","1","2","NA","NA","NA","NA","1","1","NA","NA","1","1","1","1","6","NA","5","1","1","2","NA","2","NA","2","NA",1,1,1,0,0,1,0,-52748,0,,0,0,0,87801,0,0,1,88341,"2",0,1803,52,"1","7.4506","c+d+e","f"
"2008","DK",883412,456.7776096823,"1057.665","1","2008","NA","3",1987,"2","1","1","DK","1","NA","2","1","NA","NA","1","NA","NA",,"NA","0","0","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","NA","6","NA","NA","7","7","7","NA","2","2","3","2","NA","2","NA",1,1,1,5111,62,1,671,0,0,,0,0,0,0,0,0,1,88341,"2",0,10861,20,"7","7.4506","n","i"
"2008","DK",883413,456.7776096823,"1338.473","1","2008","NA","2",1961,"2","5","1","DK","2","NA","5","1","NA","1","1","NA","3","3","37","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","2","NA","7","1","NA","NA","1","6","NA","1","1","NA","2","1","NA","NA","2","NA",1,1,1,31279,0,1,0,0,0,,0,0,0,0,0,0,1,88341,"2",0,236,46,"1","7.4506","","q"
"2008","DK",883512,456.7776096823,"NA","1","2008","NA","1",1967,"2","1","3","DK","2","NA","2","1","NA","1","2","NA","NA","9","NA","0","12","NA","NA","NA","NA","1","NA","NA","NA","NA","6","1","2","6","NA","1","6","1","1","2","6","NA","NA","2","NA","NA","NA","2","NA",1,1,1,30885,0,1,0,0,0,,0,0,0,0,0,0,1,88351,"2",0,0,40,"6","7.4506","","b-e"
"2008","DK",883513,456.7776096823,"NA","2","2008","NA","1",1963,"1","2","1","DK","2","NA","3","1","NA","2","2","NA","NA","7","NA","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","6","6","6","6","NA","8","NA","6","6","6","NA","NA","2","NA","NA","NA","2","NA",1,1,1,0,0,1,0,15298,0,,0,0,0,0,0,0,1,88351,"3",0,5727,44,"7","7.4506","","f"
"2008","DK",884012,456.7776096823,"NA","2","2008","NA","2",1973,"2","2","1","DK","2","NA","5","1","NA","1","2","NA","NA","3","NA","10","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","6","6","6","6","8","8","1","6","6","NA","1","3","2","NA","NA","NA",1,1,1,23236,0,1,0,0,0,,0,0,0,0,0,0,1,88401,"2",0,9328,34,"6","7.4506","","NA"
"2008","DK",884013,456.7776096823,"854.462","2","2008","NA","1",1968,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","2","2","37","12","0","NA","NA","11","1","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","1","1","1","1","1","NA","2","NA","NA","2","NA","2","NA",1,1,1,45755,0,1,0,0,0,,0,0,0,0,0,0,1,88401,"2",0,0,39,"6","7.4506","","NA"
"2008","DK",884291,456.7776096823,"NA","1","2008","NA","1",1963,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","NA","8","37","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","1","1","1","1","NA","1","NA","NA","NA","1","NA","2","1","NA","3","2","NA","2","NA",1,1,1,49807,0,1,0,13,0,,0,0,0,0,0,0,1,88429,"3",0,0,44,"1","7.4506","","b-e"
"2008","DK",884292,456.7776096823,"NA","1","2008","NA","1",1991,"1",,"1",,"2","NA",,,"NA","1","NA","NA","NA",,"32","0","0","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","2","NA","NA","NA","6","7","NA","NA","NA","NA","3","NA","2","2","NA","2","NA",1,1,1,0,0,1,0,0,0,,0,0,0,0,0,0,1,88429,"2",0,98,16,"6","7.4506","",
"2008","DK",884294,456.7776096823,"1281.958","2","2008","NA","2",1965,"2","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","12","0","1","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","3","1","6","NA","1","1","NA","NA","1","2","NA","NA","2","NA","2","NA",1,1,1,50313,0,1,0,0,0,,0,0,0,0,0,0,1,88429,"3",0,12,42,"1","7.4506","","NA"
"2008","DK",884301,456.7776096823,"603.6209","1","2008","NA","4",1973,"2","1","3","DK","2","NA","2","3","NA","1","2","NA","2",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","1","NA","NA","7","7","NA","6","8","7","6","NA","2","NA","NA","NA","NA","NA",1,1,1,0,0,1,403,0,0,,0,0,0,0,0,0,1,88430,"2",0,5314,34,"1","7.4506","","NA"
"2008","DK",884304,456.7776096823,"1229.557","2","2008","NA","3",1975,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","4","NA","8","NA","NA","2","NA","NA","NA","2","1","NA","8","1","1","NA","NA","NA","1","1","NA","2","2","NA","2","NA","2","NA",1,1,1,46257,0,1,0,0,0,,0,0,0,0,0,0,1,88430,"3",0,360,32,"1","7.4506","","NA"
"2008","DK",885061,456.7776096823,"1189.313","1","2008","NA","4",1964,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","7","20","12","0","NA","NA","13","1","NA","1","NA","NA","NA","NA","1","1","NA","NA","1","1","NA","1","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,1,10447,0,1,0,41279,0,,0,0,0,0,0,0,1,88506,"2",0,0,43,"1","7.4506","l","NA"
"2008","DK",885064,456.7776096823,"691.0245","1","2008","NA","1",1964,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","3","25","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","2","1","NA","NA","1","NA","1","7","8","1","1","NA","NA","NA","2","NA","NA","NA",1,1,1,34841,0,1,1087,105,0,,0,0,0,0,0,0,1,88506,"3",0,4302,43,"7","7.4506","c+d+e","q"
"2008","DK",885171,456.7776096823,"NA","1","2008","NA","1",1964,"1","2","1","Other","2","5","NA","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","NA","NA","NA","2","2","NA","NA","1","NA","NA","NA","3","NA","1","1","1","NA","1","1","NA","2","NA","NA","NA","2","NA",1,1,1,44802,0,1,3151,0,0,,4140,0,0,504,0,0,1,88517,"2",0,3290,43,"7","7.4506","","l-n"
"2008","DK",885173,456.7776096823,"365.5333","2","2008","NA","4",1970,"2","2","1","DK","2","NA","5","1","NA","NA","1","NA","3","3","41","12","0","NA","NA","12","1","2","2","NA","NA","NA","1","1","6","1","1","NA","1","8","NA","NA","1","NA","NA","2","3","NA","NA","2","NA",1,1,1,42026,0,1,0,0,0,,0,0,0,0,0,0,1,88517,"2",0,4180,37,"6","7.4506","l","NA"
"2008","DK",885174,456.7776096823,"924.4322","1","2008","NA","1",1990,"2","1","2","DK","1","3","2","4","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","4","NA","6","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,3722,0,1,9811,0,0,,0,0,0,0,0,0,1,88517,"2",0,0,17,"1","7.4506","k","NA"
"2008","DK",885371,456.7776096823,"1413.144","1","2008","NA","2",1974,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","1","NA","1","1","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,1,1,63446,0,1,0,0,0,,0,0,0,0,0,0,1,88537,"2",0,0,33,"1","7.4506","","NA"
"2008","DK",885372,456.7776096823,"740.7015","1","2008","NA","4",1975,"2","2","3","DK","2","5","5","9","NA","1","2","NA","NA","8","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","8","6","6","NA","2","6","5","NA","NA","1","2","2","NA","NA","2","NA",1,1,1,11793,0,1,0,0,0,,0,0,0,4193,0,0,1,88537,"3",0,0,32,"1","7.4506","","NA"
"2008","DK",885542,456.7776096823,"691.0245","2","2008","NA","4",1970,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","0","12","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","1","1","1","1","NA","NA","NA","2","NA","2","NA",1,1,1,46536,0,1,2165,0,0,,0,0,0,0,0,0,1,88554,"3",0,5,37,"1","7.4506","j","NA"
"2008","DK",885543,456.7776096823,"788.399","2","2008","NA","3",1974,"2","1","1","DK","2","NA","5","1","NA","NA","2","NA","3","2","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","1","NA","NA","1","NA","1","1","1","NA","1","1","2","3","2","NA","NA","NA",1,1,1,46546,0,1,0,0,0,,0,0,0,0,0,0,1,88554,"2",0,12560,33,"6","7.4506","o+p+q","r-u"
"2008","DK",885671,456.7776096823,"1713.797","2","2008","NA","2",1990,"1","1","3","DK","2","NA","2","4","NA","2","2","NA","NA",,"37","0","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","2","7","NA","6","1","5","1","NA","1","7","2","1","NA","NA","NA","NA","NA",1,1,1,1427,0,1,0,0,0,,0,0,0,0,0,0,1,88567,"3",0,9311,17,"6","7.4506","","NA"
"2008","DK",885672,456.7776096823,"NA","1","2008","NA","2",1946,"1","2","3","DK","2","NA","2","2","NA","1","NA","NA","NA","9","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","5","7","7","7","6","NA","1","7","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,2372,0,1,805,0,0,,109,0,0,0,0,0,1,88567,"3",0,0,61,"1","7.4506","","NA"
"2008","DK",885673,456.7776096823,"NA","2","2008","NA","1",1990,"2","1","3","DK","1","NA","2","4","NA","1","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","7","NA","8","7","3","1","NA","NA","7","1","7","NA","NA","3","NA","NA","NA","NA",1,1,1,670,0,1,0,0,0,,0,0,0,0,0,3727,1,88567,"2",0,4194,17,"1","7.4506","","NA"
"2008","DK",885674,456.7776096823,"831.8975","NA","2008","NA","3",1957,"2","2","1","DK","2","NA","5","1","NA","1","NA","NA","3","3","35","12","0","NA","NA","13","NA","NA","1","NA","NA","NA","NA","1","NA","1","1","NA","NA","1","1","1","2","NA","1","2","NA","NA","NA","NA","NA",1,1,1,367931,0,1,0,-330272,0,,0,0,0,0,0,0,1,88567,"3",0,49079,50,"6","7.4506","g","p"
"2008","DK",885761,456.7776096823,"816.4455","2","2008","NA","2",1959,"1","1","1","DK","2","NA","3","1","NA","NA","2","NA","NA","9","37","12","0","NA","NA","9","NA","2","NA","NA","NA","NA","1","NA","1","NA","2","1","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,39946,0,1,0,0,0,,0,0,0,0,0,0,1,88576,"3",0,4592,48,"6","7.4506","","NA"
"2008","DK",885763,456.7776096823,"792.63","1","2008","NA","2",1964,"2","2","3","DK","2","NA","3","2","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","NA","3","6","NA","8","7","8","6","6","6","3","NA","3","NA","NA","NA","NA",1,1,1,20017,0,1,0,0,0,,1142,0,0,0,0,0,1,88576,"3",0,880,43,"1","7.4506","","k"
"2008","DK",885832,456.7776096823,"1120.687","2","2008","NA","2",1967,"1","5","1","DK","2","NA","3","1","NA","NA","1","NA","NA","2","37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","1","1","1","1","NA","NA","1","NA","6","2","6","2","1","NA","2","NA","2","NA",1,1,1,29722,0,1,0,0,0,,0,0,0,0,0,0,1,88583,"3",0,6371,40,"1","7.4506","","NA"
"2008","DK",885834,456.7776096823,"NA","1","2008","NA","3",1968,"2","2","3","DK","2","NA","5","1","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","1","7","NA","6","8","NA","NA","6","NA","7","2","NA","2","NA","3","NA","NA","NA","NA",1,1,1,26377,0,1,34,0,0,,0,0,0,0,0,0,1,88583,"3",0,334,39,"1","7.4506","k","NA"
"2008","DK",885913,456.7776096823,"888.1403","2","2008","NA","3",1966,"1","1","2","DK","2","NA","2","1","NA","NA","NA","NA","3","9","37","0","0","NA","NA","13","NA","2","2","NA","NA","NA","1","1","NA","6","1","NA","7","NA","NA","NA","1","NA","2","NA","3","NA","NA","2","NA",1,1,1,28667,42,1,0,89,0,,729,0,0,0,0,0,1,88591,"2",0,177,41,"1","7.4506","n","g"
"2008","DK",885914,456.7776096823,"2217.448","1","2008","NA","1",1967,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","33","12","12","NA","NA","13","1","NA","NA","NA","NA","NA","1","6","1","NA","8","6","1","2","1","6","6","6","3","2","3","2","NA","NA","NA",1,1,1,0,0,1,1356,28486,0,,0,0,0,0,0,0,1,88591,"2",0,0,40,"1","7.4506","","NA"
"2008","DK",886091,456.7776096823,"1119.003","1","2008","NA","4",1956,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","NA","6","1","NA","NA","1","NA","NA","1","NA","1","2","3","NA","NA","2","NA",1,1,1,51077,297,1,0,189,0,,0,0,0,0,0,0,1,88609,"2",0,2428,51,"6","7.4506","","NA"
"2008","DK",886093,456.7776096823,"1009.178","2","2008","NA","4",1959,"2","2","2","DK","2","NA","5","1","NA","NA","NA","NA","NA","2","NA","12","0","NA","2","13","1","2","2","NA","NA","NA","NA","NA","1","1","1","NA","3","1","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,46551,27,1,0,0,0,,0,0,0,0,0,0,1,88609,"2",0,7484,48,"7","7.4506","g","NA"
"2008","DK",886094,456.7776096823,"733.6744","1","2008","NA","1",1987,"2","1","3","DK","2","NA","3","2","NA","1","2","NA","2","5","NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","7","7","NA","7","NA","NA","NA","NA","5","NA","6","1","NA","3","2","NA","2","NA",1,1,1,4982,0,1,0,0,0,,0,0,0,4733,0,0,1,88609,"3",0,596,20,"7","7.4506","","i"
"2008","DK",886421,456.7776096823,"3211.915","2","2008","NA","2",1972,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","1","2","2","NA","NA","NA","2","NA","2","1","2","NA","1","1","1","1","2","NA","1","2","3","2","NA","NA","NA",1,1,1,46579,0,1,0,0,0,,0,0,0,0,0,0,1,88642,"2",0,327,35,"1","7.4506","","f"
"2008","DK",886423,456.7776096823,"1138.271","1","2008","NA","1",1974,"2","2","1","DK","2","NA","5","2","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","6","6","NA","6","6","NA","NA","6","3","NA","5","1","2","1","2","NA","NA","NA",1,1,1,20566,0,1,0,-110,0,,0,0,0,0,0,0,1,88642,"3",0,393,33,"6","7.4506","","q"
"2008","DK",886611,456.7776096823,"1150.742","1","2008","NA","3",1973,"2","2","3","DK","2","NA","5","1","NA","NA","2","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","6","7","NA","NA","8","1","2","NA","1","4","2","2","NA","NA","2","NA",1,1,1,31498,302,1,0,0,0,,0,0,0,0,0,0,1,88661,"2",0,12340,34,"6","7.4506","","r-u"
"2008","DK",886615,456.7776096823,"NA","1","2008","NA","3",1968,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","NA","8","50","12","0","NA","NA","13","NA","1","2","NA","NA","NA","NA","1","1","NA","1","1","1","3","1","1","NA","1","NA","NA","NA","2","NA","NA","NA",1,1,1,48514,0,1,0,0,0,,0,0,0,0,0,0,1,88661,"3",0,0,39,"7","7.4506","j","NA"
"2008","DK",887311,456.7776096823,"1319.909","1","2008","NA","2",1971,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","9","28","0","0","2","7","NA","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","1","1","6","NA","NA","8","1","1","NA","NA","NA","NA","2","NA",1,1,1,28851,244,1,0,0,0,,0,0,0,0,0,0,1,88731,"3",0,599,36,"1","7.4506","","NA"
"2008","DK",887313,456.7776096823,"NA","NA","2008","NA","4",1967,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","1","1","6","1","NA","1","NA","NA","1","1","NA","2","NA","3","2","NA","2","NA",1,1,1,23712,0,1,81,0,0,,8120,0,0,0,0,2881,1,88731,"3",0,109,40,"1","7.4506","g","NA"
"2008","DK",887391,456.7776096823,"501.3318","1","2008","NA","1",1956,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","0","NA","NA","13","1","NA","NA","NA","NA","NA","1","6","1","1","NA","NA","NA","6","NA","8","1","1","1","NA","2","2","NA","NA","NA",1,1,1,44734,0,1,1788,0,0,,0,0,0,0,0,0,1,88739,"3",0,0,51,"7","7.4506","c+d+e","q"
"2008","DK",887394,456.7776096823,"1224.133","2","2008","NA","4",1963,"2","1","1","DK","2","NA","2","9","NA","1","2","NA","NA",,"37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","1","1","1","7","6","1","NA","6","1","6","6","2","2","NA","NA","NA","2","NA",1,1,1,0,0,1,0,0,0,,0,0,0,19099,0,0,1,88739,"3",0,1175,44,"7","7.4506","","NA"
"2008","DK",887582,456.7776096823,"NA","2","2008","NA","4",1989,"1","1","3","DK","2","NA","2","4","NA","NA","NA","NA","NA",,"NA","0","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","1","7","6","7","6","NA","NA","7","2","NA","NA","2","NA","2","NA",1,1,1,0,0,1,0,0,0,,0,0,0,0,0,1909,1,88758,"3",0,447,18,"7","7.4506","","NA"
"2008","DK",887583,456.7776096823,"743.5459","1","2008","NA","2",1964,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","0 - 1","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","1","1","1","1","NA","1","1","1","NA","2","1","NA","NA","NA","2","NA",1,1,1,56324,0,1,0,0,0,,0,0,0,0,0,0,1,88758,"2",0,8300,43,"1","7.4506","","NA"
"2008","DK",887584,456.7776096823,"777.3804","2","2008","NA","2",1965,"2","1","3","EU","2","NA","3","2","NA","NA","NA","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","7","7","NA","1","NA","NA","7","8","2","NA","2","2","NA","2","NA",1,1,1,269,0,1,409,0,0,,0,0,0,0,0,0,1,88758,"3",0,0,42,"NA","7.4506","","k"
"2008","DK",887742,456.7776096823,"NA","2","2008","NA","1",1963,"1","2","3","DK","2","NA","3","6","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","3","6","NA","6","8","6","6","6","NA","6","2","1","NA","NA","NA","2","NA",1,1,1,0,0,1,483,0,0,,14517,0,0,0,3224,0,1,88774,"2",0,7192,44,"1","7.4506","n","NA"
"2008","DK",887743,456.7776096823,"943.7067","1","2008","NA","1",1966,"2","2","3","DK","2","5","5","2","NA","1","2","NA","3","3","NA","8","0","NA","NA","NA","NA","2","NA","NA","NA","NA","6","6","6","6","6","6","8","NA","6","6","8","NA","2","1","3","2","NA","2","NA",1,1,1,17242,0,1,591,6,0,,524,0,0,0,0,0,1,88774,"3",0,9850,41,"6","7.4506","","p"
"2008","DK",887891,456.7776096823,"1177.83","2","2008","NA","2",1967,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","NA","2","12","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","7","1","2","4","NA","3","2","NA","2","NA",1,1,1,32895,0,1,0,0,0,,0,0,0,0,0,0,1,88789,"2",0,4473,40,"6","7.4506","n","NA"
"2008","DK",887892,456.7776096823,"701.891","1","2008","NA","4",1970,"2","2","3","DK","1","5","5","4","NA","1","1","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","6","7","6","6","NA","3","NA","7","6","5","6","2","1","NA","2","NA","2","NA",1,1,1,15665,0,1,529,4447,0,,0,0,0,0,0,0,1,88789,"2",0,393,37,"1","7.4506","","NA"
"2008","DK",888291,456.7776096823,"NA","2","2008","NA","1",1988,"1","1","1","DK","2","3","2","3","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","6","7","6","NA","NA","NA","NA","7","6","NA","2","NA","NA","NA","NA","NA",1,1,1,1385,0,1,0,0,0,,807,0,0,0,0,700,1,88829,"3",0,4135,19,"1","7.4506","","NA"
"2008","DK",888292,456.7776096823,"1299.909","2","2008","NA","2",1957,"2","1","1","DK","1","NA","3","6","NA","1","2","NA","NA",,"NA","0","0","3","NA","13","NA","NA","NA","NA","NA","NA","6","8","6","NA","6","6","NA","7","5","NA","6","5","NA","2","3","2","NA","2","NA",1,1,1,0,0,1,470,0,0,,0,0,0,0,16563,0,1,88829,"2",0,15072,50,"1","7.4506","","NA"
"2008","DK",888293,456.7776096823,"269.9079","2","2008","NA","2",1954,"1","2","3","DK","2","NA","5","6","NA","1","NA","NA","3",,"NA","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","1","1","1","NA","NA","NA","NA","1","NA","1","6","3","NA","2","3","2","NA","2","NA",1,1,1,0,0,1,0,0,0,,0,0,0,25611,0,0,1,88829,"2",0,805,53,"1","7.4506","","NA"
"2008","DK",888295,456.7776096823,"946.8316","2","2008","NA","1",1982,"2","1","3","DK","2","NA","3","NA","NA","NA","2","NA","3",,"46","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1","6","6","1","NA","6","NA","3","NA","7","1","NA","NA","3","2","NA","1","NA",1,1,1,25539,0,1,0,0,0,,0,0,0,0,0,0,1,88829,"3",0,0,25,"1","7.4506","","NA"
"2008","DK",888431,456.7776096823,"NA","2","2008","NA","3",1971,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","39","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","2","6","2","NA","NA","8","NA","NA","2","NA","1","2","NA","NA","NA",1,1,1,33538,290,1,0,0,0,,0,0,0,0,0,0,1,88843,"3",0,100,36,"1","7.4506","","NA"
"2008","DK",888435,456.7776096823,"771.1095","2","2008","NA","3",1964,"1","2","1","DK","2","NA","3","1","NA","NA","NA","2","3","0 - 1","NA","12","0","NA","NA","NA","1","2","2","NA","NA","NA","6","1","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","2","3","2","NA","2","NA",1,1,1,37531,0,1,2013,0,0,,0,0,0,2945,0,0,1,88843,"3",0,11,43,"1","7.4506","l","NA"
"2008","DK",888951,456.7776096823,"NA","2","2008","NA","4",1969,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","5","NA","0","0","8","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","8","2","2","2","NA","NA","NA","NA","NA","NA",1,1,1,28451,0,1,9665,110,0,,0,0,0,0,0,0,1,88895,"2",0,98,38,"6","7.4506","n","l-n"
"2008","DK",888953,456.7776096823,"1330.315","2","2008","NA","4",1990,"1","1","1","DK","1","NA","2","4","NA","NA","2","NA","NA",,"15","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","5","3","NA","NA","NA","7","NA","5","6","NA","NA","NA","2","NA","NA","NA",1,1,1,3864,0,1,0,0,0,,0,0,0,0,0,0,1,88895,"2",0,0,17,"1","7.4506","","NA"
"2008","DK",888954,456.7776096823,"997.7644","2","2008","NA","3",1968,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","13","NA","1","2","NA","NA","NA","NA","1","1","1","NA","1","1","NA","1","3","1","1","2","2","3","2","NA","NA","NA",1,1,1,49695,0,1,0,132,0,,0,0,0,0,0,0,1,88895,"3",0,5918,39,"7","7.4506","","b-e"
"2008","DK",889813,456.7776096823,"371.961","2","2008","NA","4",1971,"1","1","1","DK","1","NA","3","1","NA","NA","2","NA","3","8","29","12","0","NA","NA","NA","NA","NA","1","NA","NA","NA","8","NA","6","6","NA","7","NA","NA","NA","2","1","2","3","1","2","NA","NA","NA","NA",1,1,1,32783,0,1,0,0,0,,0,0,0,0,0,0,1,88981,"2",0,7971,36,"1","7.4506","c+d+e","b-e"
"2008","DK",889815,456.7776096823,"1009.178","2","2008","NA","3",1976,"2","1","1","DK","1","3","3","2","NA","NA","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","7","NA","NA","6","8","6","8","8","NA","7","1","2","NA","2","NA","2","NA",1,1,1,9987,0,1,0,0,0,,494,0,0,0,0,0,1,88981,"2",0,0,31,"1","7.4506","","NA"
"2008","DK",889832,456.7776096823,"NA","1","2008","NA","3",1959,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","5","30","12","0","NA","NA","13","1","NA","2","NA","NA","NA","NA","3","NA","1","1","3","1","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,57237,0,1,671,0,0,,0,0,0,0,0,0,1,88983,"2",0,3990,48,"1","7.4506","c+d+e","NA"
"2008","DK",889833,456.7776096823,"939.8939","2","2008","NA","2",1991,"1",,"2",,"2","NA",,,"NA","NA","2","NA","NA",,"NA","12","0","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","1","7","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,0,0,1,72,0,0,,0,0,0,0,0,0,1,88983,"2",0,0,16,"6","7.4506","",
"2008","DK",889834,456.7776096823,"1312.435","1","2008","NA","4",1988,"2","1","1","DK","2","NA","2","4","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","1","NA","7","NA","6","NA","1","2","3","NA","NA","2","NA",1,1,1,13032,0,1,0,0,0,,0,0,0,0,0,0,1,88983,"2",0,236,19,"1","7.4506","","NA"
