"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","DK",82713,"NA","2013","NA",36433,-15527,0,0,,,,,,,,0,1509,0,0,0,,-3137,,0,660,0,,51300,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",82734,"2","2013","NA",40174,33982,0,0,,,,,,,,0,1970,0,0,2731,,-90,,0,464,146,,5583,,"3","3","NA","1","1","1","1","1","1","1","1","5","6717.09","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",82743,"1","2013","16",184135,157982,0,0,,,,,,,,0,1484,0,0,0,,10,,0,818,2340,,22995,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",82759,"1","2013","NA",82293,24536,0,0,,,,,,,,0,0,0,0,0,,-22075,,0,227,0,,57530,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",82774,"1","2013","NA",64693,36904,0,0,,,,,,,,0,0,0,0,0,,-2078,,0,407,0,,27382,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2015.13","3","NA","2","2","1","2","1","3","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",82830,"1","2013","20",109806,79253,0,0,,,,,,,,0,6226,0,0,0,,-327,,0,235,0,,30318,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","1","1","2","5","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",82886,"1","2013","NA",48204,15965,0,0,,,,,,,,0,0,0,0,0,,-3691,,0,1671,0,,30567,,"3","3","3","1","1","1","1","1","1","1","1","4","2015.13","3","NA","2","2","2","2","NA","2","3","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",82897,"1","2013","NA",71744,49863,0,0,,,,,,,,0,982,0,0,0,,-1096,,0,934,0,,20946,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","2","NA","2","2","2","2","3","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83006,"1","2013","15",98518,82217,0,0,,,,,,,,0,0,0,0,0,,-3178,,0,637,0,,15664,,"3","3","NA","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","1","2","2","1","3","5","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83009,"1","2013","NA",61855,49492,0,0,,,,,,,,0,12303,0,0,0,,2008,,0,0,0,,12363,,"3","3","NA","1","1","1","1","1","1","1","1","5","2686.84","2","3","2","1","2","2","NA","2","6","2","1","1343.42","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83019,"1","2013","14",50772,22298,0,0,,,,,,,,0,0,0,0,0,,609,,0,849,0,,27626,,"3","3","NA","1","1","1","1","1","1","3","3","1","5000.74","3","NA","1","2","2","2","3","2","5","2","1","443.33","NA","702.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83050,"2","2013","15",93118,64871,0,0,,,,,,,,0,2512,0,0,0,,285,,0,0,0,,28247,,"3","3","NA","1","1","1","1","1","1","1","1","5","4030.25","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83079,"1","2013","17",53192,30933,0,0,,,,,,,,0,0,0,0,0,,254,,0,1117,0,,21142,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83082,"1","2013","NA",131877,130427,0,0,,,,,,,,0,1932,0,0,0,,1133,,0,60,0,,1389,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","3","2","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83084,"1","2013","18",109921,44938,0,0,,,,,,,,0,0,0,0,0,,-204,,0,15249,0,,49733,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83090,"1","2013","12",31250,14341,0,0,,,,,,,,0,48,0,0,0,,20,,0,702,0,,16206,,"3","3","3","1","2","2","1","1","1","1","1","3","4298.94","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","741.75","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83119,"1","2013","10",113188,85509,0,0,,,,,,,,0,1745,0,0,0,,-3627,,0,352,0,,27327,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","3","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83161,"1","2013","12",85692,61099,0,0,,,,,,,,0,0,0,0,0,,-1866,,0,189,0,,24404,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1409.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83174,"1","2013","14",19862,-19826,0,0,,,,,,,,0,1387,0,0,1925,,-267,,0,893,0,,38795,,"3","3","NA","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",83181,"1","2013","12",112672,55394,0,0,,,,,,,,0,465,0,0,645,,-21,,0,1988,0,,55290,,"3","3","3","1","1","1","1","1","1","1","3","6","2418.15","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2093.39","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83200,"1","2013","NA",74393,45732,0,0,,,,,,,,0,1676,0,0,0,,-3306,,0,0,0,,28662,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83207,"1","2013","12",71687,27417,0,0,,,,,,,,0,6988,0,0,0,,-367,,0,939,0,,43332,,"3","3","3","1","1","1","1","1","1","1","1","6","2015.13","2","3","2","2","2","2","1","1","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83283,"1","2013","NA",93260,48121,0,0,,,,,,,,0,0,0,0,0,,-2393,,0,1557,0,,43582,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83284,"1","2013","19",97880,57334,0,0,,,,,,,,0,0,0,0,0,,-6043,,0,0,0,,40545,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83333,"1","2013","23",57698,10488,0,0,,,,,,,,0,6260,0,5135,5059,,-1721,,0,2738,0,,44472,,"3","3","3","1","1","1","1","1","1","1","1","6","1612.1","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",83341,"2","2013","18",128847,99440,453,453,,,,,,,,453,348,0,0,0,,-349,,0,385,0,,29023,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","3","2","2","2","2","1","1","5","1","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83384,"1","2013","14",25421,-19602,0,0,,,,,,,,0,0,0,0,0,,-927,,0,1197,0,,43826,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83412,"1","2013","NA",70749,34249,0,0,,,,,,,,0,1370,0,0,1405,,-58,,0,0,0,,36500,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","2","3","2","2","2","2","NA","1","3","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83423,"NA","2013","12",49232,28560,0,0,,,,,,,,0,743,0,0,0,,18920,,0,808,0,,19864,,"NA","3","3","1","1","1","1","1","1","1","1","6","2015.13","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",83454,"1","2013","NA",58583,32061,0,0,,,,,,,,0,0,0,0,0,,-1721,,0,963,0,,25559,,"3","3","3","1","1","1","1","1","1","1","1","6","6717.09","2","NA","2","2","2","2","1","3","6","2","1","1947.96","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83455,"1","2013","16",117909,86712,0,0,,,,,,,,0,5294,0,0,0,,-10594,,0,867,1870,,28460,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","3","2","2","2","2","NA","2","6","1","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83464,"1","2013","NA",55955,17991,0,0,,,,,,,,0,608,0,0,0,,-692,,0,932,0,,37032,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83468,"1","2013","NA",74124,26349,0,0,,,,,,,,0,0,0,0,0,,-3642,,0,1345,0,,46430,,"3","3","NA","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","814.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83505,"1","2013","NA",45232,20934,0,0,,,,,,,,0,0,0,0,0,,-702,,0,1425,0,,22874,,"NA","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","604.99","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83539,"1","2013","NA",113490,90619,0,0,,,,,,,,0,0,0,0,0,,386,,0,85,0,,22785,,"3","3","NA","1","1","1","1","1","1","1","1","6","6717.09","3","3","2","2","2","2","1","2","6","2","1","NA","NA","814.03","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83542,"1","2013","12",155135,122291,0,0,,,,,,,,0,1304,0,0,0,,-3246,,0,1505,0,,31339,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","2","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83556,"1","2013","NA",30386,24940,0,0,,,,,,,,0,0,0,0,0,,-1605,,0,131,0,,5315,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",83617,"2","2013","NA",110290,76129,0,0,,,,,,,,0,16501,0,0,0,,0,,0,1335,0,,32826,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83635,"1","2013","11",22277,-45576,0,0,,,,,,,,0,862,0,0,0,,-100,,0,993,0,,66859,,"NA","3","NA","1","1","1","1","1","1","1","1","6","4701.96","3","NA","2","2","2","2","1","1","6","2","1","1343.42","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",83652,"1","2013","16",39688,28656,0,0,,,,,,,,0,416,0,0,0,,-2752,,0,440,0,,10593,,"3","3","NA","1","1","1","1","1","1","1","1","6","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","997.27","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83754,"1","2013","17",73953,52163,0,0,,,,,,,,0,909,0,0,0,,-395,,0,490,0,,21300,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83756,"1","2013","NA",69465,65149,0,0,,,,,,,,0,2708,0,0,1730,,9,,59,224,0,,4093,,"3","3","3","1","1","1","1","1","1","1","1","6","3358.54","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","2017.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83767,"1","2013","NA",93438,78212,0,0,,,,,,,,0,0,0,0,0,,-3264,,0,580,0,,14647,,"3","3","NA","1","1","1","1","1","1","1","1","5","2015.13","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83795,"1","2013","NA",90180,57063,0,0,,,,,,,,0,1269,0,0,0,,-194,,0,813,0,,32304,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83808,"1","2013","NA",69814,44323,0,0,,,,,,,,0,572,0,0,0,,-1848,,0,344,0,,25147,,"3","3","3","1","1","1","1","1","3","1","1","3","NA","3","NA","2","2","2","2","3","1","4","2","1","604.54","NA","1698.66","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83809,"1","2013","NA",40970,32199,0,0,,,,,,,,0,0,0,0,0,,-1366,,0,128,0,,8642,,"3","3","NA","1","1","1","1","1","1","1","1","5","2686.84","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","331.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83831,"1","2013","14",56622,28470,0,0,,,,,,,,0,432,0,0,0,,582,,0,0,0,,28152,,"3","3","3","1","1","1","1","1","1","1","1","4","4030.25","3","NA","2","2","2","2","1","2","5","1","1","NA","NA","1526.28","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83842,"1","2013","NA",12771,6226,0,0,,,,,,,,0,450,0,0,0,,43,,0,157,0,,6387,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","2","1","2","2","2","2","4","1","5","2","1","NA","NA","556.52","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83848,"1","2013","11",52870,17702,4293,4293,,,,,,,,4293,248,0,0,0,,2018,,0,2454,0,,32713,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",83865,"1","2013","NA",91530,46674,0,0,,,,,,,,0,0,0,0,0,,-139,,0,1972,0,,42883,,"3","3","3","1","1","1","1","1","1","1","1","5","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83901,"1","2013","NA",48187,20000,0,0,,,,,,,,0,7959,0,0,5084,,27,,172,499,0,,27688,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","3","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",83935,"1","2013","NA",105867,83497,0,0,,,,,,,,0,1878,0,0,0,,-1174,,0,441,0,,21930,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","2","2","1","1947.96","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","DK",84006,"1","2013","NA",60108,14964,0,0,,,,,,,,0,0,0,0,0,,5899,,0,2151,0,,42993,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","NA","2","3","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","DK",84053,"1","2013","16",66002,49497,0,0,,,,,,,,0,10139,0,0,6477,,34,,219,403,0,,16102,,"3","3","3","1","1","1","1","1","1","1","1","6","6717.09","2","NA","2","2","2","2","1","2","6","1","1","NA","NA","1145.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","DK",84225,"2","2013","NA",70158,59551,0,0,,,,,,,,0,3395,0,0,0,,-1570,,0,995,0,,9612,,"3","3","NA","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","1","6","2","1","1343.42","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",84292,"NA","2013","NA",108507,82102,0,0,,,,,,,,0,1637,0,0,0,,1741,,5199,397,0,,26007,,"3","3","3","1","1","1","1","1","1","1","1","6","6717.09","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84293,"1","2013","NA",194090,151027,0,0,,,,,,,,0,105525,0,0,0,,-36613,,0,3267,0,,39797,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","2","3","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",84294,"1","2013","17",83108,61292,0,0,,,,,,,,0,1776,0,0,0,,-2052,,0,709,0,,21107,,"3","3","NA","1","1","1","1","1","1","1","1","4","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2927.55","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84303,"1","2013","NA",101446,34430,0,0,,,,,,,,0,4093,0,0,2841,,-4966,,0,3051,0,,63965,,"3","3","3","1","1","1","1","1","1","1","1","6","4030.25","3","NA","2","2","2","2","1","2","5","1","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84311,"1","2013","NA",119608,93688,0,0,,,,,,,,0,194,0,0,0,,-112,,0,1740,0,,24181,,"3","3","3","1","1","1","1","1","1","3","1","4","940.39","2","NA","2","2","1","2","3","2","5","2","1","NA","NA","1091.57","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84312,"1","2013","14",105936,63456,0,0,,,,,,,,0,1774,0,0,0,,-7131,,0,2040,0,,40440,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",84331,"1","2013","NA",245406,215382,0,0,,,,,,,,0,1278,0,0,0,,-235,,0,1142,0,,28882,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",84380,"1","2013","NA",52012,22041,0,0,,,,,,,,0,2306,0,0,0,,-5543,,0,1150,0,,28821,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84414,"1","2013","NA",136606,103303,0,0,,,,,,,,0,2421,0,0,0,,5738,,0,2062,0,,31241,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","3","NA","2","2","2","2","1","3","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",84427,"1","2013","NA",48252,21553,0,0,,,,,,,,0,686,0,0,0,,-182,,0,602,0,,26097,,"3","3","3","1","1","1","1","1","1","1","1","4","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2927.55","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84502,"1","2013","20",94512,54478,0,0,,,,,,,,0,1130,0,0,0,,21604,,965,2336,0,,37698,,"3","3","NA","1","1","1","1","1","1","1","1","6","4701.96","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84515,"1","2013","NA",128093,89828,38,38,,,,,,,,38,3053,0,0,0,,-3375,,0,409,0,,37856,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","1","6","2","1","1343.42","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",84548,"1","2013","17",77085,7730,0,0,,,,,,,,0,2894,0,0,0,,-2794,,0,1063,0,,68292,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",84549,"1","2013","NA",65160,35199,0,0,,,,,,,,0,3354,0,0,0,,-56,,0,1439,0,,28521,,"3","3","NA","1","1","1","1","1","1","1","1","6","4030.25","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","DK",84565,"1","2013","NA",95083,30089,0,0,,,,,,,,0,1337,0,0,0,,-5181,,0,1637,0,,63357,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","DK",84600,"1","2013","13",120223,83545,0,0,,,,,,,,0,1715,0,0,0,,-9182,,0,1267,0,,35411,,"3","3","3","1","1","1","1","1","1","1","1","6","3358.54","3","2","2","2","2","2","1","2","4","2","1","NA","NA","717.68","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","DK",84607,"2","2013","NA",62773,26912,0,0,,,,,,,,0,3916,0,0,0,,775,,0,1241,0,,34621,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
