"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PS005","PS010","PS020","PS030","PS040","PS050","PS060","PS070","PS080","PS090","PS100","PS110","PS120","PS130","PS140","PS150","PS160","PX030","PX040","PX020","PX050","PX010","PL110"
"2006","DK",907141,465.967431272982,"639.8582","2","2006","NA","3",1950,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","5","NA","12","12","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,29929,0,0,0,0,,0,0,0,0,0,0,1,"452.445","1","NA","1","4","NA","4","2","2","1","NA","2","NA","2","2","1","NA",90714,"3",55,"1","7.4518","NA"
"2006","DK",907142,465.967431272982,"NA","2","2006","NA","2",1954,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","37","12","0","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,1,40240,0,0,0,0,,1058,0,0,0,0,0,1,"452.445","NA","NA","3","2","NA","1","NA","2","NA","6","NA","NA","NA","2","1","NA",90714,"3",51,"1","7.4518","b-e"
"2006","DK",907341,465.967431272982,"1257.056","2","2006","NA","4",1969,"2","1","1","DK","2","NA","2","3","NA","NA","NA","NA","NA","5","NA","12","0","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,17154,40,0,171,0,,7868,0,0,139,0,0,1,"0","4","1","1","2","1","3","NA","3","NA","6","2","NA","NA","NA","2","NA",90734,"3",36,"1","7.4518","NA"
"2006","DK",907342,465.967431272982,"1029.334","2","2006","NA","4",1963,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","12","0","NA","NA","3","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","3","NA","NA",1,1,1,158431,0,0,0,0,,0,0,0,0,0,0,1,"452.445","4","NA","2","NA","NA","NA","1","2","1","6","2","1","2","NA","2","2",90734,"3",42,"1","7.4518","NA"
"2006","DK",907521,465.967431272982,"NA","2","2006","NA","3",1954,"1","5","2","Other","1","NA","3","1","NA","1","NA","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","1",1,1,1,17476,0,0,0,0,,0,0,0,0,0,0,1,"0","NA","3","NA","1","4","2","2","3","NA","NA","NA","2","2","2","2","1",90752,"2",51,"1","7.4518","NA"
"2006","DK",907522,465.967431272982,"NA","2","2006","NA","1",1928,"2","4","3","DK","1","NA","2","5","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,3215,0,0,0,8986,0,1,"452.445","NA","3","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",90752,"2",77,"3","7.4518","NA"
"2006","DK",907551,465.967431272982,"513.6913","2","2006","NA","4",1925,"1","1","1","DK","1","NA","2","5","NA","NA","NA","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,0,14336,0,0,0,0,1,"0","NA","4","NA","5","NA","2","NA","4","NA","6","NA","1","NA","2","NA","2",90755,"3",80,"1","7.4518","NA"
"2006","DK",907552,465.967431272982,"NA","2","2006","NA","2",1932,"2","2","2","DK","2","NA","3","5","NA","1","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,20887,0,0,0,0,1,"452.445","NA","1","1","NA","3","1","2","1","1","6","1","2","NA","2","NA","2",90755,"3",73,"1","7.4518","NA"
"2006","DK",908281,465.967431272982,"998.938","2","2006","NA","4",1933,"1","2","3","DK","2","NA","2","5","NA","1","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,0,0,0,30,0,,0,11364,0,0,0,0,1,"0","NA","2","NA","NA","4","1","3","1","NA","6","NA","NA","NA","NA","1","1",90828,"3",72,"4","7.4518","NA"
"2006","DK",908282,465.967431272982,"1293.021","1","2006","NA","4",1932,"2","2","3","DK","2","NA","3","5","NA","NA","NA","NA","NA",,"37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,25623,0,0,0,0,1,"452.445","1","1","NA","2","1","NA","2","NA","1","6","2","1","2","2","2","NA",90828,"2",73,"4","7.4518","NA"
"2006","DK",908371,465.967431272982,"736.0961","2","2006","NA","2",1952,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","9","25","12","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","5",1,1,1,23907,0,0,0,0,,0,0,0,121,0,0,1,"452.445","2","NA","2","NA","5","NA","1","2","1","6","2","2","2","1","2","1",90837,"3",53,"NA","7.4518","NA"
"2006","DK",908372,465.967431272982,"718.6431","1","2006","NA","4",1953,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","4","32","12","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,28916,0,0,0,0,,0,0,0,0,0,0,1,"452.445","1","1","1","3","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",90837,"3",52,"1","7.4518","NA"
"2006","DK",908741,465.967431272982,"1499.106","2","2006","NA","1",1950,"2","2","1","DK","2","NA","2","6","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,,0,0,0,0,19173,0,1,"0","2","NA","2","1","2","2","1","NA","NA","6","2","2","2","2","2","2",90874,"3",55,"4","7.4518","NA"
"2006","DK",908742,465.967431272982,"1484.693","2","2006","NA","2",1944,"1","2","3","DK","2","NA","2","1","NA","1","NA","NA","NA","0 - 1","37","0","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","1","NA",1,1,1,18092,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","1","NA","1","2","2","1","2","1","6","2","NA","2","2","2","2",90874,"3",61,"1","7.4518","g"
"2006","DK",908801,465.967431272982,"446.5507","2","2006","NA","3",1931,"1","2","1","DK","2","NA","3","5","NA","NA","NA","NA","3","0 - 1","37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,1,1,33063,0,0,0,0,,5530,0,0,0,0,0,1,"0","3","1","NA","NA","NA","NA","4","2","1","4","NA","2","2","2","NA","2",90880,"3",74,"4","7.4518","NA"
"2006","DK",908802,465.967431272982,"NA","2","2006","NA","4",1933,"2","4","1","DK","2","NA","2","5","NA","NA","NA","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","NA","NA","NA","NA",1,1,1,0,0,0,40,0,,0,21147,0,0,0,0,1,"452.445","1","2","1","4","2","3","3","NA","1","6","1","1","2","NA","2","2",90880,"3",72,"4","7.4518","NA"
"2006","DK",908951,465.967431272982,"NA","2","2006","NA","3",1948,"2","5","3","DK","2","NA","2","6","NA","1","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","NA","NA","NA","NA",1,1,1,0,0,0,-1894,0,,0,0,0,0,19317,0,1,"452.445","2","2","NA","NA","5","1","6","3","1","6","NA","2","1","2","2","2",90895,"2",57,"3","7.4518","NA"
"2006","DK",908952,465.967431272982,"861.9661","2","2006","NA","2",1946,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","1","4","37","12","12","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,1,55247,405,0,0,0,,0,0,0,0,0,0,1,"452.445","3","4","2","2","NA","4","3","2","1","4","2","2","2","1","NA","2",90895,"3",59,"3","7.4518","NA"
"2006","DK",908981,465.967431272982,"732.9336","NA","2006","NA","2",1984,"2","1","3","DK","1","3","2","1","NA","1","NA","NA","3","8","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,1,8437,0,0,0,0,,0,0,0,0,0,890,1,"0","NA","NA","1","1","NA","2","NA","5","NA","NA","NA","2","1","2","2","NA",90898,"2",21,"1","7.4518","b-e"
"2006","DK",908982,465.967431272982,"1906.895","NA","2006","NA","4",1983,"1","1","3","DK","2","NA","3","1","NA","1","NA","NA","3","0 - 1","37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,11802,0,0,0,0,,0,0,0,0,0,10501,1,"452.445","1","NA","NA","1","2","2","2","NA","1","6","2","2","2","2","2","NA",90898,"2",22,"3","7.4518","NA"
"2006","DK",909161,465.967431272982,"NA","3","2006","NA","1",1949,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","45","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","1","NA","NA","NA",1,1,1,55927,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","1","NA","NA","NA","2","2","NA","NA","6","NA","1","1","1","2","2",90916,"3",56,"1","7.4518","b-e"
"2006","DK",909162,465.967431272982,"NA","2","2006","NA","4",1949,"2","5","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,1,42983,0,0,0,0,,0,0,0,0,0,0,1,"452.445","1","NA","1","4","3","NA","NA","NA","NA","6","2","2","2","2","NA","NA",90916,"3",56,"1","7.4518","l-n"
"2006","DK",909261,465.967431272982,"NA","2","2006","NA","4",1925,"1","2","1","DK","2","NA","2","5","NA","NA","NA","NA","3",,"37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,0,66450,0,0,0,0,1,"452.445","NA","NA","1","3","2","3","NA","2","1","NA","NA","2","2","2","2","1",90926,"3",80,"3","7.4518","NA"
"2006","DK",909262,465.967431272982,"NA","2","2006","NA","2",1925,"2","4","3","DK","1","NA","2","5","NA","2","NA","NA","NA","7","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","5",1,1,1,0,0,0,0,0,,0,11293,0,0,0,0,1,"0","1","1","3","NA","3","NA","5","2","NA","NA","2","2","NA","NA","2","2",90926,"2",80,"4","7.4518","NA"
"2006","DK",909451,465.967431272982,"NA","2","2006","NA","3",1925,"1","2","1","DK","1","NA","2","5","NA","1","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1",1,1,1,0,0,0,0,0,,0,11646,0,0,0,0,1,"0","2","NA","1","2","2","2","1","NA","NA","NA","2","NA","NA","NA","NA","2",90945,"2",80,"1","7.4518","NA"
"2006","DK",909452,465.967431272982,"784.8042","2","2006","NA","2",1927,"2","4","3","DK","1","NA","2","5","NA","2","NA","1","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA","NA","NA",1,1,1,0,0,0,0,0,,0,11488,0,0,0,0,1,"0","1","1","NA","3","NA","2","NA","1","NA","6","1","2","2","NA","2","1",90945,"3",78,"1","7.4518","NA"
"2006","DK",909791,465.967431272982,"NA","2","2006","NA","1",1932,"1","5","1","DK","2","NA","2","5","NA","1","NA","NA","NA","5","20","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,1,9346,56,0,932,0,,394,0,0,0,5912,0,1,"452.445","2","4","4","1","3","4","NA","1","NA","3","2","2","2","2","NA","NA",90979,"2",73,"1","7.4518","NA"
"2006","DK",909792,465.967431272982,"1003.659","2","2006","NA","4",1930,"2","4","2","DK","2","2","2","5","NA","2","NA","NA","NA","9","50","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,12569,0,0,0,0,1,"0","3","1","1","1","2","4","NA","NA","1","6","NA","NA","1","2","NA","1",90979,"3",75,"1","7.4518","NA"
"2006","DK",909941,465.967431272982,"735.9784","2","2006","NA","2",1959,"2","5","3","DK","2","NA","5","2","NA","NA","NA","NA","3","2","33","12","0","NA","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",1,1,1,31568,0,0,2,0,,0,0,0,0,0,0,1,"0","2","NA","2","NA","NA","NA","NA","1","1","6","1","NA","NA","2","NA","2",90994,"2",46,"NA","7.4518","l-n"
"2006","DK",909942,465.967431272982,"1792.859","2","2006","NA","2",1959,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","1","3","50","12","12","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,1,23926,0,0,0,0,,27942,0,0,0,0,0,1,"0","NA","NA","2","NA","2","3","2","NA","NA","NA","NA","2","NA","NA","NA","NA",90994,"3",46,"4","7.4518","i"
"2006","DK",910101,465.967431272982,"1712.509","1","2006","NA","2",1933,"2","4","1","DK","1","5","3","5","NA","NA","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","2","NA","1","NA",1,1,1,0,0,0,0,0,,0,0,0,0,19049,0,1,"0","1","NA","1","NA","2","3","NA","1","1","6","2","NA","2","2","2","2",91010,"2",72,"3","7.4518","NA"
"2006","DK",910102,465.967431272982,"NA","2","2006","NA","2",1933,"1","2","1","DK","1","3","3","5","NA","2","NA","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,3318,0,0,0,0,,0,12122,0,0,0,0,1,"452.445","2","1","3","5","2","2","4","1","1","6","2","2","NA","1","NA","2",91010,"3",72,"1","7.4518","NA"
"2006","DK",910471,465.967431272982,"1598.668","2","2006","NA","1",1964,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","34","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,36579,0,0,20,0,,0,0,0,0,0,0,1,"452.445","1","2","2","2","NA","NA","6","2","1","6","NA","2","2","2","2","2",91047,"2",41,"1","7.4518","l-n"
"2006","DK",910472,465.967431272982,"642.3704","NA","2006","NA","3",1962,"1","1","3","DK","2","NA","5","2","NA","NA","NA","NA","2","2","NA","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",1,1,1,7267,0,0,0,0,,9304,0,0,154,0,0,1,"452.445","1","1","2","1","NA","3","1","2","1","NA","2","2","NA","2","2","2",91047,"2",43,"1","7.4518","l-n"
"2006","DK",910521,465.967431272982,"1293.021","2","2006","NA","1",1954,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,1,44878,0,0,0,0,,0,0,0,0,0,0,1,"452.445","3","NA","2","3","NA","2","5","2","NA","6","2","2","NA","NA","NA","2",91052,"2",51,"2","7.4518","NA"
"2006","DK",910522,465.967431272982,"565.9291","1","2006","NA","2",1950,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","50","12","0","NA","NA","13","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,50525,0,0,5201,0,,0,0,0,0,0,0,1,"0","NA","1","2","2","NA","2","NA","1","1","6","NA","2","2","2","NA","2",91052,"3",55,"3","7.4518","NA"
"2006","DK",911311,465.967431272982,"NA","2","2006","NA","4",1939,"1","5","1","DK","2","NA","3","5","NA","NA","NA","NA","1","8","NA","0","0","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,,25382,0,0,0,0,0,1,"0","1","NA","NA","2","NA","3","4","2","1","NA","NA","NA","2","NA","NA","NA",91131,"3",66,"1","7.4518","NA"
"2006","DK",911312,465.967431272982,"NA","1","2006","NA","4",1944,"2","2","1","DK","2","NA","3","5","NA","NA","NA","NA","3","4","37","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","2","NA",1,1,1,0,0,0,0,0,,41489,0,0,0,4437,0,1,"0","NA","3","NA","NA","NA","2","NA","3","1","6","2","1","NA","2","NA","1",91131,"2",61,"4","7.4518","NA"
"2006","DK",911791,465.967431272982,"1373.055","2","2006","NA","3",1955,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","4","7","45","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,1,32822,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","1","2","NA","2","3","2","1","1","NA","2","NA","2","NA","2","NA",91179,"2",50,"3","7.4518","b-e"
"2006","DK",911792,465.967431272982,"1203.01","1","2006","NA","1",1948,"2","5","1","EU","2","NA","NA","6","NA","1","NA","NA","4","4","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","NA","NA","2","NA",1,1,1,0,0,0,0,0,,0,0,0,0,8167,0,1,"0","2","1","1","1","5","NA","NA","3","1","NA","NA","2","NA","NA","2","2",91179,"2",57,"1","7.4518","NA"
"2006","DK",911871,465.967431272982,"NA","NA","2006","NA","2",1943,"2","2","3","DK","2","3","3","6","NA","1","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,0,0,0,15653,0,1,"452.445","1","3","3","1","NA","NA","2","3","1","6","NA","2","1","1","2","2",91187,"3",62,"1","7.4518","NA"
"2006","DK",911872,465.967431272982,"1208.628","2","2006","NA","1",1938,"1","1","3","DK","2","NA","3","5","NA","NA","NA","NA","NA","6","33","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,1,11771,0,0,0,0,,2808,12061,0,0,0,0,1,"452.445","1","NA","NA","NA","1","NA","4","2","1","6","2","2","NA","1","NA","1",91187,"2",67,"NA","7.4518","NA"
"2006","DK",911891,465.967431272982,"NA","1","2006","NA","3",1956,"2","2","1","DK","2","NA","2","2","NA","NA","NA","NA","2","5","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,0,0,0,30736,0,,0,0,0,460,0,0,1,"452.445","1","2","2","1","2","2","1","2","NA","6","2","NA","2","2","NA","2",91189,"2",49,"4","7.4518","NA"
"2006","DK",911892,465.967431272982,"968.253","NA","2006","NA","1",1987,"2","1","1","DK","1","NA","2","4","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,1087,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","NA","NA","NA","2","NA","2","1","1","6","2","2","2","1","2","NA",91189,"2",18,"1","7.4518","NA"
"2006","DK",912031,465.967431272982,"579.7576","2","2006","NA","1",1928,"2","4","1","DK","2","3","2","5","NA","1","NA","NA","NA","0 - 1","NA","0","6","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,0,0,0,973,0,,0,11252,0,0,0,0,1,"0","1","2","2","NA","NA","6","6","NA","2","NA","NA","2","NA","NA","2","NA",91203,"3",77,"1","7.4518","NA"
"2006","DK",912032,465.967431272982,"1157.788","2","2006","NA","3",1925,"1","4","1","DK","2","NA","2","5","NA","NA","NA","NA","3","6","42","12","0","NA","NA","13","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,2464,0,0,2086,0,,0,111476,0,0,0,0,1,"0","3","2","NA","1","NA","2","3","1","1","6","1","NA","NA","2","2","2",91203,"3",80,"4","7.4518","NA"
"2006","DK",912351,465.967431272982,"NA","1","2006","NA","1",1957,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","1","8","30","12","0","NA","NA","12","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,27026,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","NA","1","NA","NA","2","1","1","NA","NA","1","2","2","1","1","NA",91235,"2",48,"1","7.4518","NA"
"2006","DK",912352,465.967431272982,"567.6098","2","2006","NA","1",1970,"2","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","22","0","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","5",1,1,1,40198,0,0,70,0,,0,0,0,0,0,0,1,"452.445","NA","3","NA","1","2","3","2","NA","1","6","2","2","2","NA","2","NA",91235,"2",35,"1","7.4518","g"
"2006","DK",912721,465.967431272982,"NA","2","2006","NA","1",1933,"1","2","3","DK","2","NA","3","5","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,11116,0,0,0,0,,0,0,0,0,8269,0,1,"452.445","1","1","1","2","2","6","2","1","1","NA","NA","2","2","2","2","NA",91272,"2",72,"1","7.4518","NA"
"2006","DK",912722,465.967431272982,"502.0958","2","2006","NA","1",1937,"2","2","3","DK","1","3","2","5","NA","2","NA","NA","NA",,"NA","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,0,0,,0,12080,0,0,0,0,1,"0","2","2","NA","NA","3","NA","NA","4","1","6","2","2","1","NA","NA","NA",91272,"3",68,"4","7.4518","NA"
"2006","DK",912971,465.967431272982,"1362.103","NA","2006","NA","3",1941,"2","2","3","DK","2","NA","2","5","NA","NA","NA","NA","3","9","37","12","0","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,16797,0,0,0,0,,24149,0,0,0,0,0,1,"452.445","NA","NA","3","NA","3","NA","NA","1","NA","6","NA","NA","NA","1","2","NA",91297,"3",64,"3","7.4518","NA"
"2006","DK",912972,465.967431272982,"1344.365","1","2006","NA","1",1935,"1","2","3","DK","2","NA","3","5","NA","NA","NA","NA","3","8","32","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","1","2","NA",1,1,1,0,0,0,0,0,,0,46348,0,0,0,0,1,"452.445","2","NA","NA","1","5","1","2","NA","NA","NA","2","2","2","2","2","NA",91297,"3",70,"1","7.4518","NA"
"2006","DK",913051,465.967431272982,"573.5581","2","2006","NA","3",1927,"1","2","3","DK","2","3","3","5","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,108,0,,0,11007,0,0,0,0,1,"0","1","1","NA","1","4","3","2","NA","NA","6","2","2","NA","NA","NA","2",91305,"2",78,"1","7.4518","NA"
"2006","DK",913052,465.967431272982,"NA","2","2006","NA","1",1926,"2","4","1","DK","2","NA","2","5","NA","1","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,0,0,0,0,0,,16894,0,0,0,0,0,1,"452.445","1","1","1","NA","3","NA","2","6","1","NA","NA","2","NA","NA","NA","2",91305,"2",79,"1","7.4518","NA"
