"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","DK",90269,"2","2010","13",104234,73091,0,0,,,,,,,,,0,3576,0,0,0,,452,,0,1007,0,,30136,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2685.93","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","NA","437.53","NA","1","NA","1","NA","2","1","40401","910602","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","DK",90273,"2","2010","19",106686,53184,0,0,,,,,,,,,0,4260,0,0,0,,-4653,,0,1856,0,,51646,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","NA","1791.11","NA","1","NA","1","NA","3","1","862902","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90345,"2","2010","23",138204,115634,0,0,,,,,,,,,0,20003,0,7696,15645,,-639,,0,489,0,,22081,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","2014.45","3","NA","2","2","2","2","3","NA","2","5","1","1","NA","NA","1231.07","NA","1","NA","1","NA","1","1","709801","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","DK",90368,"2","2010","9",79595,62497,0,0,,,,,,,,,0,2546,0,0,0,,-2006,,597,336,0,,16762,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1007.23","2","NA","1","2","2","2","1","NA","3","6","2","1","NA","NA","611.38","NA","1","NA","1","NA","2","1","702801","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90384,"2","2010","8",107601,83255,0,0,,,,,,,,,0,2707,0,0,0,,-2029,,0,784,0,,23562,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2685.93","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","NA","1890.59","NA","1","NA","1","NA","1","1","481101","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90403,"NA","2010","5",104365,64661,0,0,,,,,,,,,0,1729,0,0,0,,-16,,0,350,0,,39353,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","3","NA","1","2","2","2","1","NA","2","6","2","1","NA","NA","524.77","NA","1","NA","1","NA","1","NA","474501","741202","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90407,"2","2010","NA",31714,-8524,0,0,,,,,,,,,0,951,0,0,0,,1306,,0,1795,0,,38443,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","1611.56","1","NA","2","2","2","2","4","NA","2","2","2","1","590.91","NA","862.97","NA","1","NA","1","NA","1","1","44301","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90419,"2","2010","6",83865,45546,0,0,,,,,,,,,0,1826,0,0,0,,425,,0,1778,0,,36541,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","2","2","2","1","NA","1","4","2","1","NA","NA","437.53","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90421,"2","2010","11",38314,-761,0,0,,,,,,,,,0,2768,0,0,0,,-1278,,0,0,0,,39075,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","2685.93","3","NA","2","2","2","2","3","NA","2","6","2","1","NA","NA","1890.59","NA","1","NA","1","NA","1","NA","627001","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90426,"2","2010","10",45332,10405,0,0,,,,,,,,,0,1584,0,0,0,,118,,617,1279,0,,33648,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","2014.45","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","437.53","NA","1","NA","1","NA","2","NA","443601","NA","NA","NA","NA","4",1.9,,,,,,,,,,,
"2010","DK",90442,"2","2010","6",77957,16469,0,0,,,,,,,,,0,1364,0,0,1816,,-2002,,0,0,3739,,57749,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.97","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","1890.59","NA","1","NA","1","NA","1","NA","651701","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","DK",90458,"1","2010","17",83296,41648,0,0,,,,,,,,,0,2445,0,0,0,,-110,,0,1785,0,,39864,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","3","NA","1","1","2","2","1","NA","1","2","1","1","NA","NA","998.28","NA","1","NA","1","NA","2","1","702801","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","DK",90487,"1","2010","12",145091,134218,0,0,,,,,,,,,0,5384,0,0,0,,-5065,,0,135,0,,10738,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5371.87","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","NA","437.53","NA","1","NA","1","NA","3","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",90506,"2","2010","6",54242,17885,0,0,,,,,,,,,0,4081,0,0,0,,-8188,,0,1515,0,,34843,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2954.53","3","NA","2","1","2","2","2","NA","2","4","2","1","NA","NA","706.14","NA","1","NA","1","NA","1","1","481101","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90570,"2","2010","23",68752,28205,0,0,,,,,,,,,0,4725,0,0,0,,19265,,3300,1673,0,,38874,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","1890.59","NA","1","NA","1","NA","NA","1","481101","437202","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90589,"2","2010","7",108157,82325,0,0,,,,,,,,,0,3813,0,0,0,,-3863,,0,1635,0,,24196,,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","1","6","4700.38","3","3","2","2","2","2","1","NA","1","4","2","1","NA","NA","1890.59","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",90611,"2","2010","7",73829,32820,0,0,,,,,,,,,0,1670,0,0,0,,3030,,3042,1955,0,,39054,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4700.38","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","600.54","NA","1","NA","1","NA","1","1","834301","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90616,"2","2010","10",159215,146206,-1817,-1817,,,,,,,,,-1817,1265,0,0,0,,-3088,,0,3435,687,,8888,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.97","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","NA","1752.17","NA","1","NA","1","NA","1","1","265801","437202","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",90641,"2","2010","7",79248,45531,0,0,,,,,,,,,0,2694,0,0,3585,,-1607,,0,1920,0,,31797,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1007.23","3","2","1","2","2","1","1","NA","1","6","2","1","NA","NA","998.28","NA","1","NA","1","NA","1","1","NA","857402","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",90679,"NA","2010","11",76012,68851,2267,2267,,,,,,,,,2267,2102,0,0,0,,3403,,87,341,0,,6820,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","NA","1","2","2","2","1","NA","1","5","2","1","752.06","NA","5824.39","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",90694,"2","2010","9",72031,56634,0,0,,,,,,,,,0,2088,0,0,0,,-9,,41,1184,0,,14213,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1007.23","2","NA","2","2","2","2","2","NA","1","5","2","1","NA","NA","600.54","NA","1","NA","1","NA","2","1","834301","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90749,"1","2010","20",71272,50941,0,0,,,,,,,,,0,7490,0,0,0,,-365,,43,1232,0,,19099,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","3","NA","2","1","2","2","1","NA","1","5","2","1","NA","NA","1905.94","NA","1","NA","1","NA","1","1","721101","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",90828,"2","2010","14",112457,83458,0,0,,,,,,,,,0,2656,0,0,0,,-476,,1487,878,0,,28120,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","3","NA","2","2","1","2","1","NA","2","5","2","1","NA","NA","330.8","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",90839,"1","2010","NA",175696,147981,5953,5953,,,,,,,,,5953,6495,0,0,0,,-86,,0,713,0,,27002,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2685.93","3","NA","2","1","2","2","1","NA","2","4","2","1","NA","NA","738.23","NA","1","NA","1","NA","2","1","443601","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",90928,"1","2010","10",35889,-4517,0,0,,,,,,,,,0,1097,0,0,0,,1899,,0,2353,0,,38053,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1342.97","2","NA","2","1","2","2","1","NA","2","6","2","1","NA","NA","600.54","NA","1","NA","1","NA","3","1","702801","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90957,"1","2010","17",80993,57292,0,0,,,,,,,,,0,2843,0,0,0,,-1538,,0,899,0,,22801,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","1","2","2","4","NA","2","4","2","1","NA","NA","1317.42","NA","1","NA","1","NA","3","1","265801","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90967,"1","2010","6",60536,26490,0,0,,,,,,,,,0,1612,0,0,0,,-872,,0,2156,0,,31891,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","2","NA","2","2","2","2","1","NA","1","3","2","1","NA","NA","1677.56","NA","1","NA","1","NA","1","1","NA","217102","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",90986,"2","2010","8",117220,77077,0,0,,,,,,,,,0,5025,0,0,0,,167,,1406,1854,0,,38290,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","2","2","2","1","NA","2","4","2","1","1678.71","NA","1923.17","NA","1","NA","1","NA","2","NA","437201","651702","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91021,"1","2010","8",125330,110571,0,0,,,,,,,,,0,2379,0,0,0,,-803,,0,145,0,,14614,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","6","1007.23","3","3","2","2","1","1","1","NA","1","5","2","1","NA","NA","690.25","NA","1","NA","1","NA","NA","NA","792901","741202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91053,"2","2010","15",80860,33445,0,0,,,,,,,,,0,885,0,0,0,,-174,,0,1843,0,,45572,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","3","NA","1","2","2","2","1","NA","3","6","2","1","171.9","NA","330.8","NA","1","NA","1","NA","NA","NA","827801","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",91064,"2","2010","27",92235,56742,0,0,,,,,,,,,0,2009,0,0,0,,-453,,383,837,0,,34655,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","6","4700.38","3","NA","2","2","2","2","2","NA","2","4","2","1","171.9","NA","838.48","NA","1","NA","1","NA","NA","NA","474501","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91069,"1","2010","6",82379,18587,0,0,,,,,,,,,0,1781,0,0,0,,-5259,,0,2983,0,,60810,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2014.45","3","NA","2","1","2","2","1","NA","1","6","2","1","1235.53","NA","1442.2","NA","1","NA","1","NA","3","1","1081201","1081202","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91078,"1","2010","9",126439,90481,0,0,,,,,,,,,0,1490,0,0,0,,-3112,,496,1294,0,,34663,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","5371.87","3","NA","2","2","2","1","4","NA","2","5","2","1","NA","NA","330.8","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91083,"2","2010","15",58133,21277,0,0,,,,,,,,,0,3143,0,0,0,,42,,0,410,0,,36446,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","1","2","2","1","NA","2","3","2","1","NA","NA","1442.2","NA","1","NA","1","NA","NA","NA","1093401","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91126,"2","2010","27",77558,51221,0,0,,,,,,,,,0,4270,0,0,0,,-256,,3303,1014,0,,25322,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","2","5","2","1","1678.71","NA","3574.4","NA","1","NA","1","NA","1","NA","437201","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91153,"2","2010","NA",67584,54377,0,0,,,,,,,,,0,4798,0,0,0,,-3219,,0,545,0,,12662,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","600.54","NA","1","NA","1","NA","1","NA","450001","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91157,"2","2010","21",104152,71825,0,0,,,,,,,,,0,3621,0,4118,0,,-6590,,0,1347,0,,30980,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4700.38","3","NA","2","1","2","2","4","NA","2","4","2","1","NA","NA","5138.5","NA","1","NA","1","NA","3","1","1115701","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91159,"1","2010","12",89275,57250,0,0,,,,,,,,,0,943,0,0,0,,-2461,,1463,2471,0,,29554,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1007.23","3","NA","1","2","2","2","1","NA","3","2","2","1","NA","NA","1905.94","NA","1","NA","1","NA","2","NA","659202","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91195,"1","2010","12",16656,-86870,0,0,,,,,,,,,0,9734,0,0,0,,195,,0,2214,0,,101312,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","3","4","1","1","NA","NA","619.37","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91218,"2","2010","5",80579,39559,0,0,,,,,,,,,0,2105,0,0,0,,2890,,0,1055,0,,39966,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2014.45","3","NA","2","2","2","2","1","NA","3","4","2","1","NA","NA","437.53","NA","1","NA","1","NA","1","NA","1081201","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91223,"2","2010","9",74800,50167,0,0,,,,,,,,,0,3118,0,0,0,,-4115,,0,721,1613,,22299,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","12086.7","3","NA","2","2","2","2","1","NA","3","2","2","1","1678.71","NA","1890.59","NA","1","NA","1","NA","3","1","NA","651702","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91328,"2","2010","13",80434,60841,0,0,,,,,,,,,0,10259,0,0,0,,-9214,,0,1211,0,,18382,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2954.53","3","NA","2","1","2","2","1","NA","2","4","2","1","1678.71","NA","1923.17","NA","1","NA","1","NA","NA","1","437201","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91346,"2","2010","6",81267,16166,0,0,,,,,,,,,0,4258,0,0,0,,-3078,,114,1936,0,,63164,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","4028.9","3","NA","2","2","2","2","2","NA","1","4","2","1","NA","NA","1442.2","NA","1","NA","1","NA","NA","NA","437201","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91347,"2","2010","7",94803,44615,0,0,,,,,,,,,0,3919,0,0,0,,-128,,845,2046,0,,48142,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1342.97","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","706.14","NA","1","NA","1","NA","3","1","NA","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91359,"1","2010","17",97689,55150,0,0,,,,,,,,,0,2999,0,0,0,,-3957,,0,0,447,,42093,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","4700.38","2","NA","2","2","2","2","2","NA","2","6","2","1","NA","NA","1442.2","NA","1","NA","1","NA","2","NA","437201","709802","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91374,"2","2010","17",124092,87181,0,0,,,,,,,,,0,9140,0,0,12407,,11880,,0,713,0,,36199,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","2","3","2","2","2","2","1","NA","1","5","2","1","NA","NA","998.28","NA","1","NA","1","NA","NA","1","659202","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",91388,"2","2010","10",124743,105538,0,0,,,,,,,,,0,6240,0,0,0,,-1118,,3493,571,0,,18634,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4700.38","3","NA","2","2","2","2","4","NA","2","6","1","1","NA","NA","1752.17","NA","1","NA","1","NA","2","NA","644501","1081202","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91390,"1","2010","12",126446,85616,0,0,,,,,,,,,0,3756,0,0,5000,,-2241,,0,1309,0,,39522,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","8393.54","3","NA","2","2","2","2","1","NA","3","4","2","1","NA","NA","1231.07","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91397,"2","2010","14",127725,101353,0,0,,,,,,,,,0,1280,0,0,0,,-1150,,0,1099,0,,25273,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","3","6","1342.97","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","NA","734.24","NA","1","NA","1","NA","1","1","1098601","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","DK",91404,"1","2010","12",90012,44115,0,0,,,,,,,,,0,1794,0,0,0,,-22,,0,1471,0,,44427,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","NA","1","3","2","1","1678.71","NA","1148.96","NA","1","NA","1","NA","NA","1","443601","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91440,"2","2010","12",71621,18420,0,0,,,,,,,,,0,8047,0,0,0,,11102,,0,869,0,,52332,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","2","2","2","1","NA","2","4","2","1","1678.71","NA","1443.36","NA","1","NA","1","NA","2","1","656502","709802","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","DK",91447,"1","2010","19",77579,59426,0,0,,,,,,,,,0,3763,0,0,0,,-2434,,1951,320,0,,17832,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","3","4","2","1","NA","NA","2111.94","NA","1","NA","1","NA","2","1","656502","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91463,"2","2010","13",101576,73681,0,0,,,,,,,,,0,6939,0,0,0,,-2315,,0,353,0,,27542,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","NA","738.23","NA","1","NA","1","NA","NA","NA","NA","709802","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","DK",91540,"1","2010","12",98840,62511,0,0,,,,,,,,,0,5110,0,0,0,,-4589,,0,1144,0,,35184,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","NA","1","2","2","2","1","NA","2","5","2","1","NA","NA","738.23","NA","2","NA","1","NA","1","1","824002","437202","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91551,"2","2010","14",102574,80403,0,0,,,,,,,,,0,1331,0,0,0,,-16,,0,507,0,,21665,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3357.42","3","2","2","1","2","2","1","NA","1","6","2","1","752.06","NA","673.36","NA","1","NA","1","NA","NA","NA","659202","702802","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91554,"2","2010","10",94202,80430,0,0,,,,,,,,,0,3627,0,0,0,,1942,,871,574,0,,13198,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.97","3","NA","2","2","2","2","3","NA","2","2","2","1","1235.53","NA","619.37","NA","1","NA","1","NA","3","1","NA","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","DK",91606,"1","2010","7",69922,63915,0,0,,,,,,,,,0,9153,0,0,0,,172,,6607,398,0,,5610,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1007.23","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","611.38","NA","1","NA","1","NA","1","1","857401","857402","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91607,"2","2010","13",59642,36849,0,0,,,,,,,,,0,2460,0,0,0,,638,,0,2876,0,,19916,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","1","1","2","2","NA","2","5","2","1","NA","NA","330.8","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91609,"2","2010","13",88331,71780,0,0,,,,,,,,,0,7345,0,0,0,,-878,,0,1199,0,,15352,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","3","NA","1","1","2","2","1","NA","2","5","2","1","NA","NA","611.38","NA","1","NA","1","NA","1","NA","857401","NA","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91611,"2","2010","6",111570,103823,0,0,,,,,,,,,0,3264,0,0,4345,,-3878,,3145,187,0,,7560,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1342.97","3","3","2","1","2","2","1","NA","1","4","2","1","NA","NA","1592.05","NA","1","NA","1","NA","NA","1","457202","NA","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91620,"2","2010","10",28630,21572,0,0,,,,,,,,,0,2614,0,0,0,,-8493,,0,506,0,,6552,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","2","6","2","1","1154.95","NA","437.53","NA","1","NA","1","NA","NA","NA","265801","709802","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91643,"2","2010","12",115241,80507,0,0,,,,,,,,,0,4295,0,0,0,,1113,,0,3047,0,,31687,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3357.42","3","NA","2","2","2","2","4","NA","2","4","2","1","1235.53","NA","1890.59","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","6",3.3,,,,,,,,,,,
"2010","DK",91684,"NA","2010","14",172134,147663,0,0,,,,,,,,,0,3266,0,0,4348,,-3880,,3147,7665,0,,16806,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","1","5","2","1","NA","NA","1079.63","NA","1","NA","1","NA","1","1","443601","280202","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91716,"2","2010","8",114930,91063,0,0,,,,,,,,,0,7157,0,0,0,,-3786,,0,836,1221,,21811,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1007.23","3","NA","2","2","2","2","1","NA","2","6","2","1","1839.86","NA","600.54","NA","1","NA","1","NA","1","1","659202","NA","NA","NA","NA","6",3.3,,,,,,,,,,,
"2010","DK",91729,"2","2010","9",104151,79942,0,0,,,,,,,,,0,1808,0,0,0,,553,,0,2123,0,,22086,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","134288.09","3","3","2","1","2","2","1","NA","2","3","2","1","NA","NA","998.28","NA","1","NA","1","NA","NA","1","324102","NA","NA","NA","NA","6",3.5,,,,,,,,,,,
"2010","DK",91733,"2","2010","13",70570,5590,0,0,,,,,,,,,0,4972,0,0,0,,1600,,0,4302,0,,60678,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","2","2","2","1","NA","1","NA","2","1","NA","NA","998.28","NA","1","NA","1","NA","1","NA","324102","551802","NA","NA","NA","6",2.7,,,,,,,,,,,
"2010","DK",91758,"1","2010","8",165934,158938,0,0,,,,,,,,,0,6364,0,0,7761,,-3134,,425,299,0,,6697,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","1","2","2","1","NA","3","6","2","1","NA","NA","706.14","NA","1","NA","1","NA","1","1","741802","NA","NA","NA","NA","6",3.1,,,,,,,,,,,
"2010","DK",91768,"2","2010","15",107050,69132,0,0,,,,,,,,,0,10264,0,0,0,,-7716,,0,2160,0,,35758,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4700.38","2","NA","2","2","2","1","1","NA","1","5","1","1","NA","NA","5824.39","NA","1","NA","1","NA","1","NA","450001","NA","NA","NA","NA","6",3.3,,,,,,,,,,,
"2010","DK",91833,"2","2010","NA",85644,48150,0,0,,,,,,,,,0,13927,0,0,0,,-13632,,0,1604,0,,35890,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","1752.17","NA","1","NA","1","NA","NA","1","437201","NA","NA","NA","NA","6",3.1,,,,,,,,,,,
"2010","DK",91841,"2","2010","12",138196,121937,0,0,,,,,,,,,0,3336,0,0,0,,-1373,,2909,0,0,,16259,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","2","1","2","2","1","NA","2","4","2","1","1235.53","NA","1890.59","NA","1","NA","1","NA","3","1","481101","1093402","NA","NA","NA","6",3.3,,,,,,,,,,,
"2010","DK",91847,"2","2010","6",109122,68400,0,0,,,,,,,,,0,13951,0,8553,4248,,175,,505,2320,0,,38402,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","3","NA","2","1","2","2","1","NA","2","5","2","1","NA","NA","1079.63","NA","1","NA","1","NA","1","1","NA","651702","NA","NA","NA","6",2.7,,,,,,,,,,,
