"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","DK",60882,"NA","2007","11",62923,56305,0,0,,,,,,0,0,0,3948,0,1062,,0,115,0,6503,"2","2","2","1","1","1","1","1","1","1","1","4","3351.61","2","NA","2","1","2","2","2","1","6","2","1","NA","NA","471.1","1","1","2","1","1","2","1","1","1","4","4","3","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60897,"2","2007","5",39780,31687,0,0,,,,,,0,0,0,878,0,27,,0,0,0,8094,"2","2","2","1","1","1","1","1","1","1","1","4","388.79","3","NA","2","2","2","2","1","2","3","2","2","NA","NA","468.48","1","1","2","1","1","1","1","2","1","4","4","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60910,"2","2007","6",10784,-1631,0,0,,,,,,0,0,0,0,0,-512,,0,0,0,12416,"2","2","2","1","1","1","1","1","1","1","1","6","804.39","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","353.43","1","1","1","1","1","1","1","2","1","4","3","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60919,"NA","2007","7",15312,10543,0,0,,,,,,0,0,0,0,0,108,,0,0,0,4768,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","2","6","2","1","241.32","NA","950.76","1","1","2","NA","1","1","2","2","2","3","4","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60922,"1","2007","8",28863,26111,0,0,,,,,,0,0,0,3741,0,178,,0,269,0,2482,"2","2","2","1","1","1","1","1","1","1","1","2","670.32","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","404.17","1","1","2","1","1","1","1","2","2","3","3","4","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60927,"1","2007","13",22508,14955,0,0,,,,,,0,0,0,0,0,1085,,0,623,0,6930,"2","2","2","1","1","1","1","1","1","1","3","5","2681.29","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","925.38","1","1","2","1","1","1","1","2","2","4","4","3","3","3","4","3","2","NA","1",1,,,,,,,,,,
"2007","DK",60938,"1","2007","13",22516,14705,0,0,,,,,,0,0,0,0,0,-1365,,0,286,0,7524,"2","2","2","1","1","1","1","1","1","1","3","4","1340.64","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1264.18","1","1","2","1","2","1","1","2","1","2","4","4","3","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60941,"1","2007","8",19335,12731,0,0,,,,,,0,0,0,2190,0,-172,,0,745,0,5858,"2","2","2","1","1","1","1","1","1","1","3","4","2010.97","3","3","2","2","2","1","4","2","5","2","1","NA","NA","1140.09","1","1","1","1","1","1","1","2","1","4","4","2","4","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60976,"2","2007","5",43804,20369,0,0,,,,,,0,0,0,0,0,-3024,,0,883,0,22553,"2","2","2","1","1","1","1","3","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","2","NA","NA","468.48","1","1","2","1","1","1","1","2","1","4","2","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60979,"2","2007","10",28618,25421,0,0,,,,,,0,0,0,0,0,-260,,0,0,0,3197,"2","2","1","1","1","1","1","1","1","1","1","6","1608.77","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","807.2","1","1","2","1","1","1","NA","2","1","2","4","4","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",60980,"1","2007","34",8564,-1175,0,0,,,,,,0,0,0,0,0,-2355,,0,0,0,9739,"2","2","2","1","1","1","1","1","1","1","1","5","1340.64","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","489.51","1","1","2","1","1","1","1","2","1","3","4","2","4","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61023,"2","2007","21",27083,23379,0,0,,,,,,0,0,0,0,0,762,,0,259,0,3446,"2","2","2","1","1","1","1","1","1","1","2","4","2681.29","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","690.02","1","1","2","1","1","1","1","2","1","3","2","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61071,"1","2007","6",16732,12500,0,0,,,,,,0,0,0,0,0,18,,0,397,0,3834,"2","2","2","1","1","1","1","1","1","1","1","2","3351.61","3","3","2","2","2","2","4","1","4","1","1","348.57","NA","805.67","1","1","2","1","1","1","1","2","1","4","3","4","4","4","3","NA","2","2","1",1,,,,,,,,,,
"2007","DK",61111,"2","2007","13",74663,70855,0,0,,,,,,0,0,0,0,0,288,,0,82,0,3725,"2","2","2","1","1","1","1","1","1","1","2","6","2010.97","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","444.95","1","1","2","1","1","1","2","2","1","3","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61146,"1","2007","NA",6958,-5255,0,0,,,,,,0,0,0,0,0,-1411,,0,0,0,12213,"2","2","2","1","1","1","1","1","1","1","1","4","4021.93","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","254.4","1","1","2","1","1","1","1","2","1","3","3","3","4","3","3","NA","2","3","1",1,,,,,,,,,,
"2007","DK",61152,"1","2007","9",58742,41284,1089,1089,,,,,,1089,0,0,0,0,11189,,0,0,1072,16386,"2","2","2","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","2","NA","NA","1211.93","1","1","2","1","1","1","1","2","2","4","3","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61155,"1","2007","NA",44026,33386,0,0,,,,,,0,0,0,0,0,-1965,,0,209,0,10431,"2","2","2","2","1","1","1","1","1","1","1","3","3351.61","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","1505.09","1","1","2","1","1","1","1","2","1","4","4","3","4","4","4","NA","2","3","1",1,,,,,,,,,,
"2007","DK",61210,"NA","2007","9",14202,7026,0,0,,,,,,0,0,0,0,0,2094,,0,0,0,7175,"2","2","2","1","1","1","1","1","1","1","1","4","1340.64","3","NA","2","2","2","2","1","1","4","2","1","379.8","NA","1089.48","1","1","2","1","1","1","1","2","1","4","4","3","4","3","3","NA","2","7","1",1,,,,,,,,,,
"2007","DK",61220,"NA","2007","7",46842,45780,0,0,,,,,,0,0,0,0,0,7225,,0,0,0,1062,"2","2","2","1","1","1","1","1","2","1","1","6","1072.52","3","3","2","1","2","2","1","1","6","2","1","NA","NA","1920.46","1","1","1","1","1","1","1","2","1","3","4","4","3","1","2","NA","2","1","1",1,,,,,,,,,,
"2007","DK",61234,"1","2007","7",13074,5144,0,0,,,,,,0,0,0,0,0,-1327,,0,3,0,7927,"2","2","2","1","1","1","1","1","1","1","1","3","804.39","1","3","2","2","2","2","3","2","2","2","1","NA","NA","938.57","1","1","2","1","1","1","1","2","1","3","4","3","3","4","4","NA","2","1","1",1,,,,,,,,,,
"2007","DK",61239,"2","2007","10",53865,16840,0,0,,,,,,0,0,0,4771,0,-559,,0,0,0,37025,"2","2","2","1","1","1","1","3","1","1","1","5","2279.1","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","1060.69","1","1","1","1","1","1","2","2","1","4","4","2","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61240,"1","2007","7",28125,23715,0,0,,,,,,0,0,0,0,0,520,,0,41,0,4370,"2","1","2","1","1","1","1","3","3","1","1","5","2010.97","3","NA","2","2","2","2","1","2","3","2","NA","543.23","NA","167.52","1","1","1","1","1","NA","1","2","1","4","4","4","4","3","2","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61317,"1","2007","12",37540,16883,0,0,,,,,,0,0,0,0,0,-75,,0,1184,0,19474,"2","2","2","1","1","1","1","1","3","1","1","4","NA","3","2","2","2","2","2","4","1","4","2","1","NA","NA","1199.09","1","1","2","1","1","1","1","2","1","4","3","4","4","4","3","NA","2","3","1",1,,,,,,,,,,
"2007","DK",61344,"2","2007","6",47515,39325,0,0,,,,,,0,0,0,396,0,77,,0,0,0,8190,"2","2","2","1","1","1","1","1","1","1","1","4","1273.61","3","NA","2","1","2","2","4","2","4","2","1","563.07","NA","932.3","1","1","2","1","1","1","1","2","1","4","4","3","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61383,"1","2007","37",60377,30296,0,0,,,,,,0,0,0,0,0,13677,,0,0,0,30080,"2","2","2","1","1","1","1","1","1","1","1","5","1206.58","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","906.15","1","1","2","2","1","1","1","2","2","4","3","2","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61414,"2","2007","9",31220,23605,0,0,,,,,,0,0,0,0,0,-72,,0,401,0,7215,"2","2","2","1","1","1","1","1","1","1","1","3","2010.97","3","2","2","1","2","1","4","1","2","2","1","NA","NA","477.49","1","1","2","1","1","1","1","2","2","4","3","4","3","4","3","4","2","NA","1",1,,,,,,,,,,
"2007","DK",61419,"2","2007","4",45381,41535,0,0,,,,,,0,0,0,0,0,-24,,0,0,0,3845,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","4","1","1","NA","NA","952.36","1","1","2","1","1","1","2","2","1","4","3","4","3","1","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61464,"1","2007","18",58652,47839,0,0,,,,,,0,0,0,729,0,-940,,0,0,0,10813,"2","2","2","1","1","1","1","1","1","1","1","5","1005.48","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","1074.59","1","1","2","1","1","1","1","2","1","4","4","2","2","4","4","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61482,"1","2007","12",24946,14514,0,0,,,,,,0,0,0,2418,0,-196,,0,96,0,10335,"2","2","2","1","1","1","1","1","1","1","1","3","2078","1","NA","2","1","1","2","1","2","5","2","1","442.41","NA","373.91","1","1","2","1","1","1","1","2","2","4","4","4","2","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61517,"1","2007","7",23533,11665,0,0,,,,,,0,0,0,899,0,176,,0,0,0,11868,"2","2","2","1","1","1","1","1","1","1","1","5","804.39","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","826.51","1","1","1","1","1","1","1","2","1","4","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61562,"2","2007","14",56898,43036,0,0,,,,,,0,0,0,10951,0,-34,,0,121,0,13741,"2","2","2","1","1","1","1","1","1","1","1","6","4692.26","3","NA","2","1","2","2","3","1","4","2","1","NA","NA","1505.09","1","1","2","1","1","1","1","2","1","4","4","2","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61568,"1","2007","10",138081,120636,0,0,,,,,,0,0,0,75564,0,22948,,0,381,0,17065,"2","2","2","1","1","1","1","1","1","3","1","6","1340.64","3","3","2","2","2","2","1","1","6","2","1","402.19","NA","1183.03","1","1","2","1","1","1","1","2","1","4","4","4","3","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61577,"1","2007","14",15551,11724,0,0,,,,,,0,0,0,0,0,-212,,0,150,0,3677,"2","2","2","1","1","2","1","1","1","1","1","6","2681.29","3","NA","2","1","2","2","3","1","6","2","1","NA","NA","1280.59","1","1","2","1","1","1","1","2","1","3","2","3","3","2","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61636,"2","2007","7",17940,9929,0,0,,,,,,0,0,0,0,0,-2479,,0,139,0,7872,"2","2","2","2","1","2","1","1","1","3","1","5","737.35","3","NA","2","2","2","2","2","2","2","2","1","241.32","NA","1120.21","1","1","1","1","1","1","1","2","1","4","3","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61650,"1","2007","9",90405,71258,0,0,,,,,,0,0,0,1772,0,1024,,0,0,0,19147,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","NA","2","1","NA","NA","403.45","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61665,"1","2007","9",13606,8716,0,0,,,,,,0,0,0,0,0,-203,,0,221,0,4670,"2","2","2","1","1","2","1","1","1","1","1","5","3351.61","3","3","2","1","2","2","4","2","2","2","1","NA","NA","1291.07","1","1","2","1","1","1","1","2","2","4","4","4","3","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61694,"1","2007","10",16712,9534,0,0,,,,,,0,0,0,0,0,701,,0,388,915,5876,"2","2","2","1","1","1","1","1","1","1","2","5","NA","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","832.03","1","1","2","1","1","1","1","2","1","3","2","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61697,"1","2007","9",38827,30335,0,0,,,,,,0,0,0,0,0,4056,,0,0,0,8492,"2","2","2","1","1","1","1","1","1","1","1","5","1340.64","3","NA","2","2","2","1","1","2","4","2","1","335.16","NA","952.36","1","1","2","1","1","1","1","2","1","3","4","4","4","3","3","4","2","NA","1",1,,,,,,,,,,
"2007","DK",61705,"NA","2007","8",42971,38565,0,0,,,,,,0,0,0,0,0,7407,,0,0,0,4407,"2","2","2","1","1","1","1","1","3","1","1","5","804.39","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","929.7","1","1","2","1","1","1","1","1","2","3","4","2","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61708,"2","2007","25",32294,20166,0,0,,,,,,0,0,0,11158,0,532,,0,0,0,12128,"2","2","2","1","1","1","1","1","2","1","3","4","2279.1","3","NA","2","2","1","2","2","1","6","2","1","NA","NA","403.45","1","1","2","1","2","1","1","2","1","4","4","3","4","3","4","NA","2","1","1",1,,,,,,,,,,
"2007","DK",61711,"2","2007","5",15133,9098,0,0,,,,,,0,0,0,0,0,659,,0,205,0,5829,"2","2","2","1","1","1","1","1","1","1","1","6","2413.16","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","448.84","1","1","2","1","1","1","1","1","1","NA","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61724,"2","2007","14",26918,20217,0,0,,,,,,0,0,0,0,0,1616,,0,0,0,6701,"2","2","2","1","1","1","1","1","1","1","1","5","1206.58","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","448.73","1","1","2","1","1","1","1","2","1","4","2","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61767,"NA","2007","NA",52026,39974,0,0,,,,,,0,0,0,9594,0,0,,0,1131,0,10920,"2","2","2","1","1","1","1","1","2","1","1","5","3351.61","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","551.32","1","1","2","1","1","1","2","2","1","4","3","3","4","3","1","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61787,"2","2007","7",26913,24083,0,0,,,,,,0,0,0,2640,0,-76,,0,128,0,2701,"2","2","2","1","1","1","1","1","1","1","1","5","5362.58","2","NA","2","2","2","1","4","2","1","1","1","NA","NA","741.86","1","1","1","1","1","1","1","2","1","4","2","3","2","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61789,"2","2007","5",46158,25418,0,0,,,,,,0,0,0,0,0,718,,0,0,0,20740,"2","2","2","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","456.86","1","1","2","1","1","1","1","1","1","3","2","3","3","2","3","NA","2","3","1",1,,,,,,,,,,
"2007","DK",61806,"1","2007","6",22105,12971,0,0,,,,,,0,0,0,0,0,147,,0,0,118,9015,"2","2","2","1","1","1","1","1","1","1","1","5","2145.03","2","3","2","2","2","2","3","1","5","2","1","NA","NA","652.98","1","1","2","1","1","1","1","2","1","4","3","3","1","4","NA","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",61844,"2","2007","17",35030,14337,0,0,,,,,,0,0,0,2194,0,-897,,0,779,0,19913,"2","2","2","1","1","1","1","1","1","1","1","5","1072.52","3","3","1","2","2","1","1","2","1","2","2","804.39","NA","155.66","1","1","1","1","1","1","1","2","1","4","3","4","3","2","4","NA","2","3","1",1,,,,,,,,,,
"2007","DK",61847,"2","2007","25",17583,10083,0,0,,,,,,0,0,0,0,0,270,,0,430,0,7070,"2","2","2","1","1","1","1","1","1","1","1","5","402.19","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","462.39","1","1","2","1","1","1","1","1","1","4","4","3","3","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61884,"2","2007","9",27091,16046,0,0,,,,,,0,0,0,0,0,-776,,0,0,0,11045,"2","2","2","1","1","1","1","1","1","1","2","4","2010.97","3","NA","2","2","2","2","4","2","4","2","1","871.42","NA","544.99","1","1","2","1","1","1","1","2","2","4","4","3","1","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61913,"2","2007","5",53180,43462,0,0,,,,,,0,0,0,4349,0,1170,,0,237,0,9482,"2","2","2","1","1","1","1","1","1","1","1","6","2279.1","3","NA","2","1","2","2","2","1","4","2","1","NA","NA","502.69","1","1","1","1","1","1","2","2","1","3","4","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",61940,"1","2007","12",42113,35258,0,0,,,,,,0,0,0,6755,0,-448,,0,0,0,6854,"2","2","2","1","1","1","1","1","1","1","1","5","2010.97","3","NA","2","2","2","1","1","1","5","2","1","938.45","NA","1211.93","1","1","2","1","1","1","1","2","2","4","3","3","3","3","3","4","2","NA","1",1,,,,,,,,,,
"2007","DK",61969,"2","2007","6",11004,432,0,0,,,,,,0,0,0,0,0,11,,0,0,0,10572,"2","2","2","1","1","2","1","1","3","1","1","5","1005.48","2","3","2","2","2","1","1","1","4","2","1","253.38","NA","522.79","1","1","2","1","1","1","1","2","1","3","4","3","3","4","2","NA","2","2","1",1,,,,,,,,,,
"2007","DK",61990,"2","2007","13",15810,1554,0,0,,,,,,0,0,0,0,0,-467,,0,473,2429,11356,"2","2","2","1","1","1","1","1","1","1","1","4","2279.1","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","736.45","1","1","2","1","1","1","2","2","1","4","4","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62010,"1","2007","9",67364,55044,0,0,,,,,,0,0,0,9565,0,-8,,0,0,0,12321,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","2","1","6","2","1","NA","NA","1018.89","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62053,"2","2007","8",37978,20071,0,0,,,,,,0,0,0,0,0,-1383,,0,0,1100,16807,"2","2","2","1","1","1","1","1","3","1","1","6","388.79","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","425.02","1","1","2","1","1","1","1","2","1","3","4","2","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62057,"1","2007","4",32682,26242,0,0,,,,,,0,0,0,0,0,-1234,,0,0,0,6439,"2","2","2","1","1","1","1","1","1","1","1","5","4692.26","2","2","2","1","2","2","1","1","4","2","1","NA","NA","608.43","1","1","2","1","1","NA","1","2","1","4","4","4","2","3","4","NA","2","3","1",1,,,,,,,,,,
"2007","DK",62066,"NA","2007","8",13059,1598,0,0,,,,,,0,0,0,0,0,-1629,,0,250,0,11211,"2","2","2","1","1","1","1","1","1","1","1","5","2010.97","3","3","2","1","2","2","2","2","4","2","1","NA","NA","1210.39","1","1","2","1","1","1","1","2","1","4","3","2","3","4","4","4","2","NA","1",1,,,,,,,,,,
"2007","DK",62118,"1","2007","4",21636,17650,0,0,,,,,,0,0,0,0,0,-71,,0,0,0,3985,"2","2","2","2","1","1","1","1","1","1","1","4","2010.97","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","564.23","1","1","2","1","1","1","1","2","2","4","4","3","1","4","4","3","2","1","1",1,,,,,,,,,,
"2007","DK",62196,"1","2007","7",7296,3155,0,0,,,,,,0,0,0,0,0,1,,0,0,0,4142,"2","2","2","1","1","1","1","1","3","1","1","3","2010.97","3","2","2","2","2","2","1","2","3","2","1","326.04","NA","1086.8","1","1","1","1","1","1","1","2","1","4","4","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62253,"1","2007","4",16640,5739,0,0,,,,,,0,0,0,0,0,1332,,0,430,0,10471,"2","2","2","1","2","1","1","3","3","1","1","4","2681.29","3","2","2","2","2","2","1","1","4","2","1","NA","NA","1009.87","1","1","2","1","1","1","1","2","1","4","3","2","3","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62262,"NA","2007","19",22078,10599,0,0,,,,,,0,0,0,0,0,-322,,0,105,0,11373,"2","2","2","1","1","2","1","1","1","1","1","5","NA","3","3","2","1","2","2","1","1","5","2","2","NA","NA","509.09","1","1","2","1","1","1","2","2","1","4","3","2","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62286,"2","2007","6",27813,20996,0,0,,,,,,0,0,0,0,0,534,,0,267,0,6551,"2","2","2","1","1","1","1","1","1","3","1","6","938.45","3","NA","2","2","2","1","1","2","4","2","1","NA","NA","1260.54","1","1","2","1","1","1","1","2","1","4","3","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62353,"NA","2007","5",29103,23433,0,0,,,,,,0,0,0,0,0,50,,0,0,0,5669,"2","2","2","1","1","1","1","1","2","1","1","5","NA","3","2","2","2","2","2","2","1","4","2","2","NA","NA","597.33","1","1","2","1","1","1","2","2","1","4","3","2","2","3","1","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62359,"1","2007","12",39269,30408,0,0,,,,,,0,0,0,591,0,341,,0,0,0,8861,"2","2","2","1","1","1","1","1","3","1","1","6","603.29","2","3","2","2","2","2","1","1","2","2","1","NA","NA","617.85","1","1","2","1","2","1","1","2","1","4","3","3","4","4","3","NA","2","6","1",1,,,,,,,,,,
"2007","DK",62370,"1","2007","6",33874,21069,0,0,,,,,,0,0,0,0,0,269,,0,0,0,12805,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","1","1","4","2","1","NA","NA","597.33","1","1","2","1","1","1","1","2","1","3","3","3","3","4","2","3","2","NA","1",1,,,,,,,,,,
"2007","DK",62373,"1","2007","8",25093,12043,0,0,,,,,,0,0,0,0,0,-242,,0,565,0,12485,"2","2","2","1","1","1","1","1","1","1","1","6","2279.1","3","2","2","2","2","2","1","1","6","2","1","NA","NA","735.87","1","1","2","1","1","1","1","2","1","4","3","3","3","3","4","NA","2","3","1",1,,,,,,,,,,
"2007","DK",62377,"1","2007","7",35437,26977,0,0,,,,,,0,0,0,0,0,-108,,0,281,0,8180,"2","2","2","1","2","1","1","1","1","1","1","5","2010.97","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","1211.93","1","1","2","1","1","1","1","2","1","4","4","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62422,"1","2007","9",5105,-8387,0,0,,,,,,0,0,0,0,0,-83020,,0,0,0,13492,"2","2","2","1","1","1","1","1","1","1","3","6","3351.61","3","NA","2","1","2","2","2","1","3","2","1","NA","NA","254.4","1","1","2","1","1","1","1","2","1","4","4","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62424,"2","2007","6",14629,5323,0,0,,,,,,0,0,0,0,0,-1640,,0,203,0,9102,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","3","2","1","335.16","NA","735.87","1","1","1","1","1","1","1","2","1","4","4","3","3","4","4","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",62429,"1","2007","11",15617,12859,0,0,,,,,,0,0,0,0,0,611,,0,0,0,2759,"2","2","2","1","1","1","1","3","1","1","1","6","2413.16","3","NA","2","2","2","2","3","1","1","2","1","308.35","NA","654.45","1","1","2","1","NA","1","1","2","1","4","3","2","3","4","4","4","2","1","1",1,,,,,,,,,,
"2007","DK",62469,"2","2007","9",12070,9137,0,0,,,,,,0,0,0,0,0,813,,0,231,0,2701,"2","2","2","1","1","1","1","1","1","1","1","5","1608.77","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","657.25","1","1","1","1","1","1","1","2","1","4","4","2","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62470,"1","2007","22",12782,-2219,0,0,,,,,,0,0,0,762,0,-1948,,0,0,0,15001,"2","2","2","1","1","1","1","1","1","1","1","5","1072.52","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","417.36","1","1","2","1","1","1","1","2","1","4","4","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62474,"1","2007","16",54492,47961,0,0,,,,,,0,0,0,0,0,-1174,,0,0,0,6531,"2","2","2","1","1","1","1","1","1","1","1","6","3351.61","3","NA","2","2","2","2","1","1","6","2","1","335.16","NA","952.36","1","1","2","1","1","1","1","2","1","4","3","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62476,"1","2007","5",12724,7103,0,0,,,,,,0,0,0,0,0,-419,,0,0,0,5621,"2","2","2","1","1","2","1","1","1","1","1","6","1206.58","3","NA","1","2","1","2","1","1","5","2","1","NA","NA","1398.24","1","1","2","1","1","1","1","2","1","4","3","3","1","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62482,"1","2007","8",20781,14485,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6296,"2","2","2","1","1","1","1","1","3","1","1","4","1072.52","3","2","2","2","1","2","4","1","3","2","1","NA","NA","591.04","1","1","2","1","1","1","1","2","1","4","4","3","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62491,"1","2007","9",37896,10468,0,0,,,,,,0,0,0,8813,0,-350,,0,0,0,27428,"2","2","2","1","1","1","1","1","3","1","1","6","2010.97","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","983.39","1","1","2","1","2","2","1","2","1","4","2","3","2","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62492,"1","2007","7",24174,18303,0,0,,,,,,0,0,0,0,0,438,,0,0,731,5140,"2","2","2","1","1","1","1","1","1","1","1","4","2279.1","3","2","2","2","2","2","2","1","6","2","1","NA","NA","424.35","1","1","2","1","1","1","1","2","1","4","2","3","2","3","1","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62532,"1","2007","NA",16983,13151,0,0,,,,,,0,0,0,2172,0,0,,0,0,0,3833,"2","2","2","1","1","1","1","1","1","3","1","4","1005.48","3","3","1","2","1","2","3","2","1","2","1","462.52","NA","644.67","1","1","2","1","1","1","1","2","1","4","4","4","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",62582,"1","2007","5",21685,7443,0,0,,,,,,0,0,0,0,0,945,,0,582,0,13661,"2","2","2","1","1","1","1","1","1","3","1","5","1340.64","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","448.84","1","1","2","1","1","1","1","2","1","4","4","2","3","4","4","NA","2","NA","1",1,,,,,,,,,,
