"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","DK",71091,"2","2006","14",52075,48279,0,0,,,,,,0,0,0,0,0,-3791,,0,166,0,3630,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","580.09","1","1","2",1.5,,,,,,
"2006","DK",71098,"2","2006","19",56829,42554,0,0,,,,,,0,5625,0,9541,3629,-2176,,0,938,0,13337,"2","2","2","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","1","1","5","2","1","NA","NA","2923.93","1","1","2",1.5,,,,,,
"2006","DK",71141,"2","2006","10",41081,31339,0,0,,,,,,0,0,0,0,0,2039,,0,1178,0,8564,"2","2","2","1","1","1","1","1","1","1","1","4","3354.89","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","688.28","1","1","2",1.5,,,,,,
"2006","DK",71185,"2","2006","4",110159,101682,0,0,,,,,,0,0,0,0,0,56231,,0,0,0,8476,"1","2","2","1","1","1","1","1","1","1","1","6","805.17","3","3","2","2","2","2","1","1","6","2","1","NA","NA","565.65","1","1","2",1.5,,,,,,
"2006","DK",71188,"2","2006","9",95691,65827,0,0,,,,,,0,0,0,0,0,-5,,0,3054,0,26811,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","2187.69","1","1","2",1.5,,,,,,
"2006","DK",71211,"2","2006","9",54358,50808,0,0,,,,,,0,0,0,0,0,2219,,0,95,0,3455,"2","2","2","1","1","1","1","1","1","1","1","4","2012.94","3","3","2","2","2","2","1","2","4","2","1","NA","NA","1285.57","1","1","2",1.5,,,,,,
"2006","DK",71218,"1","2006","5",57356,4850,0,0,,,,,,0,0,0,0,0,3613,,0,2497,0,50009,"2","2","2","1","1","1","1","1","1","1","1","5","4696.85","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","973.75","1","1","2",1.5,,,,,,
"2006","DK",71221,"2","2006","8",37477,13343,0,0,,,,,,0,0,0,0,0,437,,0,0,0,24134,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","3","1","2","2","2","1","1","3","1","1","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",71231,"3","2006","NA",40914,29854,0,0,,,,,,0,0,0,0,0,-1441,,0,95,0,10965,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",71242,"2","2006","8",100950,93303,0,0,,,,,,0,0,0,0,0,2312,,0,234,0,7413,"2","2","2","1","1","1","1","1","1","1","1","4","2415.52","NA","3","2","2","2","2","1","1","4","2","1","NA","NA","1188.41","1","1","2",1.5,,,,,,
"2006","DK",71244,"2","2006","7",44797,27052,0,0,,,,,,0,0,0,0,0,1601,,0,453,0,17292,"2","2","2","1","1","1","1","1","1","1","1","5","10735.66","3","3","2","2","2","2","1","1","2","2","2","NA","NA","995.65","1","1","2",1.5,,,,,,
"2006","DK",71261,"2","2006","11",45966,32203,0,0,,,,,,0,0,0,0,0,-1094,,0,479,0,13285,"2","2","2","1","1","1","1","1","1","1","1","2","4025.87","2","NA","2","2","2","2","4","1","4","2","1","711.24","NA","1412.27","1","1","2",1.5,,,,,,
"2006","DK",71280,"2","2006","7",26354,12677,0,0,,,,,,0,0,0,0,0,655,,0,1110,0,12567,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","973.49","1","1","2",1.5,,,,,,
"2006","DK",71287,"2","2006","16",63027,48212,0,0,,,,,,0,0,0,7049,0,16,,0,0,0,14816,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",71293,"2","2006","9",24724,-10018,0,0,,,,,,0,1544,0,0,0,-6088,,0,1473,0,33269,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","565.65","1","1","2",1.5,,,,,,
"2006","DK",71352,"2","2006","22",32747,19939,0,0,,,,,,0,0,0,0,0,795,,0,0,0,12808,"2","2","2","1","1","1","1","1","1","1","1","5","2683.92","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","509.73","1","1","2",1.5,,,,,,
"2006","DK",71365,"1","2006","6",13695,7920,0,0,,,,,,0,0,0,0,0,1421,,0,0,0,5775,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","NA","NA","2","2","2","2","1","1","4","2","1","NA","NA","1358.53","1","1","2",1.3,,,,,,
"2006","DK",71411,"2","2006","13",137471,130345,0,0,,,,,,0,0,0,0,0,1540,,0,428,0,6699,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",71452,"2","2006","13",45809,3159,0,0,,,,,,0,0,0,0,0,-143,,0,553,0,42096,"2","2","2","1","1","1","1","1","1","1","1","6","805.17","3","NA","2","2","2","2","4","1","6","2","2","NA","NA","417.18","1","1","2",1.5,,,,,,
"2006","DK",71463,"2","2006","19",36794,19954,0,0,,,,,,0,0,0,0,0,0,,0,936,0,15904,"2","2","2","1","1","1","1","1","1","1","1","5","3354.89","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","1186.02","1","1","2",1.5,,,,,,
"2006","DK",71501,"2","2006","4",80665,63123,0,0,,,,,,0,0,0,0,0,-1850,,0,383,0,17159,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","973.49","1","1","2",1.5,,,,,,
"2006","DK",71541,"2","2006","11",87689,75295,0,0,,,,,,0,0,0,0,0,1401,,0,235,0,12159,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","664.64","1","1","2",1.5,,,,,,
"2006","DK",71554,"1","2006","13",81148,66333,0,0,,,,,,0,0,0,0,0,457,,0,32,0,14784,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","942.64","1","1","2",1.5,,,,,,
"2006","DK",71571,"NA","2006","8",66579,53186,0,0,,,,,,0,0,0,0,0,-429,,0,139,0,13253,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","5","2","1","348.91","NA","971.96","1","1","2",1.5,,,,,,
"2006","DK",71610,"2","2006","5",70787,53669,0,0,,,,,,0,0,0,0,0,-1629,,0,1159,0,15960,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","995.65","1","1","2",1.5,,,,,,
"2006","DK",71652,"2","2006","9",37771,26571,0,0,,,,,,0,0,0,0,0,1118,,0,355,0,10845,"2","2","2","1","1","1","1","1","1","1","1","4","2616.82","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","549.94","1","1","2",1.5,,,,,,
"2006","DK",71661,"2","2006","11",69696,40589,0,0,,,,,,0,0,0,0,0,13322,,0,1403,0,27704,"2","2","2","1","1","1","1","1","1","1","1","5","805.17","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","512.3","1","1","2",1.5,,,,,,
"2006","DK",71682,"2","2006","10",73588,56228,0,0,,,,,,0,0,0,0,0,-2983,,0,678,0,16682,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","769.95","1","1","2",1.5,,,,,,
"2006","DK",71683,"2","2006","7",53735,33191,0,0,,,,,,0,0,0,0,0,1192,,0,0,0,20544,"2","2","2","1","1","1","1","1","1","1","1","4","2415.52","3","3","2","2","2","2","2","1","6","2","1","NA","NA","942.64","1","1","2",1.5,,,,,,
"2006","DK",71685,"2","2006","14",79389,69673,0,0,,,,,,0,0,0,2065,0,-953,,0,230,0,9486,"2","2","2","1","1","1","1","1","1","1","1","4","5367.83","3","3","2","2","2","2","2","1","5","2","1","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",71698,"NA","2006","NA",71865,40034,0,0,,,,,,0,0,0,0,0,169,,0,3850,0,27980,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","1358.53","1","1","2",1.5,,,,,,
"2006","DK",71705,"2","2006","17",60140,52672,0,0,,,,,,0,0,0,0,0,-1047,,0,703,0,6764,"2","2","2","1","1","1","1","1","1","1","1","5","4025.87","3","3","2","2","2","2","1","1","4","2","2","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",71721,"1","2006","18",68308,61541,0,0,,,,,,0,0,0,0,0,391,,0,355,0,6412,"2","2","2","1","1","1","1","1","1","1","1","5","2012.94","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","856.67","1","1","2",1.5,,,,,,
"2006","DK",71767,"2","2006","NA",33100,25620,0,0,,,,,,0,0,0,0,0,2410,,0,277,0,7203,"2","2","2","1","1","1","1","1","1","1","1","6","2683.92","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","512.3","1","1","2",1.5,,,,,,
"2006","DK",71786,"1","2006","11",37031,29099,0,0,,,,,,0,0,0,0,0,-777,,0,316,0,7615,"2","2","2","1","1","1","1","1","1","1","1","5","NA","NA","NA","2","2","2","2","1","1","5","2","1","NA","NA","604.07","1","1","2",1.5,,,,,,
"2006","DK",71788,"1","2006","10",65005,54877,0,0,,,,,,0,1795,0,1754,1218,-455,,0,312,0,9816,"2","2","2","1","1","1","1","1","1","1","1","4","1341.96","3","2","2","2","2","2","1","1","4","2","1","NA","NA","869.96","1","1","2",1.5,,,,,,
"2006","DK",71797,"2","2006","NA",37145,16686,0,0,,,,,,0,0,0,0,0,-5113,,0,0,0,20459,"2","2","2","1","1","1","1","1","1","1","1","6","5367.83","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","565.65","1","1","2",1.5,,,,,,
"2006","DK",71803,"2","2006","6",75943,64466,0,0,,,,,,0,0,0,0,0,-57,,0,0,0,11477,"2","2","2","1","1","1","1","1","1","1","1","4","5367.83","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","549.94","1","1","2",1.5,,,,,,
"2006","DK",71811,"2","2006","8",102909,77686,0,0,,,,,,0,0,0,0,0,-17357,,0,426,0,24797,"1","2","2","1","1","1","1","1","1","1","1","6","2683.92","3","3","2","2","2","2","1","1","6","2","1","NA","NA","554.47","1","1","2",1.5,,,,,,
"2006","DK",71871,"2","2006","5",56602,54309,0,0,,,,,,0,0,0,0,0,14019,,0,40,0,2253,"2","2","2","1","1","1","1","1","1","1","1","6","1476.15","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1412.27","1","1","2",1.5,,,,,,
"2006","DK",71879,"1","2006","8",89857,85806,0,0,,,,,,0,0,0,0,0,-1232,,0,82,209,3761,"2","2","2","1","1","1","1","1","1","1","1","4","3086.5","3","3","2","2","2","2","4","1","4","2","1","NA","NA","3136.44","1","1","2",1.5,,,,,,
"2006","DK",71899,"NA","2006","17",127027,92475,0,0,,,,,,0,0,0,0,0,-3045,,0,1177,0,33375,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","3","2","2","2","2","4","1","6","2","1","NA","NA","1188.41","1","1","2",1.5,,,,,,
"2006","DK",71909,"1","2006","6",64171,36731,0,0,,,,,,0,0,0,0,0,-617,,0,1150,0,26291,"2","2","2","1","1","1","1","1","1","1","1","5","2616.82","3","3","2","2","2","2","1","1","5","2","1","NA","NA","942.64","1","1","2",1.5,,,,,,
"2006","DK",71929,"NA","2006","10",57463,30954,0,0,,,,,,0,0,0,0,0,-150,,0,1910,0,24600,"1","2","2","1","1","1","1","1","1","1","1","6","2012.94","1","NA","2","2","2","1","1","1","6","2","1","NA","NA","1352.18","1","1","2",1.5,,,,,,
"2006","DK",71952,"1","2006","6",35911,26162,0,0,,,,,,0,0,0,0,0,-607,,0,9749,0,0,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","1","2","2","2","1","1","4","2","1","NA","NA","503.95","1","1","2",1.5,,,,,,
"2006","DK",71966,"2","2006","9",38597,29608,0,0,,,,,,0,0,0,0,0,540,,0,872,0,8117,"2","2","2","1","1","1","1","1","1","1","1","4","1006.47","NA","NA","1","2","2","2","4","1","6","2","1","NA","NA","549.94","1","1","2",1.5,,,,,,
"2006","DK",71967,"2","2006","10",75316,37911,0,0,,,,,,0,0,0,0,0,-4506,,0,1410,0,35994,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","3136.44","1","1","2",1.5,,,,,,
"2006","DK",72035,"2","2006","NA",67449,53056,0,0,,,,,,0,995,0,0,0,-3723,,0,0,0,14392,"2","2","2","1","1","1","1","1","1","1","1","4","2415.52","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1358.53","1","1","2",1.5,,,,,,
"2006","DK",72053,"NA","2006","13",47927,19695,0,0,,,,,,0,0,0,0,0,-1094,,0,0,0,28232,"2","2","2","1","1","1","1","1","1","1","1","6","3354.89","3","3","2","2","2","2","1","1","4","2","1","NA","NA","3364.92","1","1","2",1.5,,,,,,
"2006","DK",72057,"2","2006","6",39972,6492,0,0,,,,,,0,0,0,0,0,651,,0,251,0,33230,"2","2","2","1","1","1","1","1","1","1","1","5","3086.5","3","3","2","2","2","2","2","1","5","1","1","NA","NA","942.64","1","1","2",1.3,,,,,,
"2006","DK",72058,"2","2006","12",62163,51601,0,0,,,,,,0,0,0,0,0,347,,0,0,0,10562,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","1","5","2","1","NA","NA","1707.63","1","1","2",1.5,,,,,,
"2006","DK",72164,"2","2006","9",36148,27455,0,0,,,,,,0,0,0,0,0,-166,,0,124,0,8569,"2","2","2","1","1","1","1","1","1","1","1","4","2415.52","2","3","2","2","2","2","2","1","5","2","2","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",72262,"1","2006","4",162522,150299,0,0,,,,,,0,0,0,0,0,-1542,,0,261,0,11963,"2","2","2","1","1","1","1","1","1","1","1","4","2415.52","3","3","2","2","2","2","2","1","5","2","1","NA","NA","1358.53","1","1","2",1.5,,,,,,
"2006","DK",72286,"2","2006","7",50518,42578,0,0,,,,,,0,2513,0,3790,1427,-223,,0,0,0,7941,"2","2","2","1","1","1","1","1","1","1","1","3","2012.94","3","NA","2","1","2","2","1","1","6","2","1","697.82","NA","371.82","1","1","2",1.3,,,,,,
"2006","DK",72309,"2","2006","6",56032,47637,0,0,,,,,,0,0,0,0,0,-4299,,0,448,931,7017,"2","2","2","1","1","1","1","1","1","1","1","4","3354.89","3","NA","2","2","2","2","4","1","6","2","2","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",72330,"2","2006","10",54880,45814,0,0,,,,,,0,0,0,7182,0,-5224,,0,240,0,8826,"2","2","2","1","1","1","1","1","1","1","1","6","805.17","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","417.18","1","1","2",1.5,,,,,,
"2006","DK",72378,"NA","2006","8",35055,23641,0,0,,,,,,0,0,0,0,0,-459,,0,679,0,10735,"2","2","2","1","1","1","1","1","1","1","1","6","3354.89","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","969.96","1","1","2",1.5,,,,,,
"2006","DK",72402,"2","2006","13",77806,62558,0,0,,,,,,0,0,0,0,0,-1055,,0,0,0,15247,"2","2","2","1","1","1","1","1","1","1","1","4","10735.66","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2187.69","1","1","2",1.5,,,,,,
"2006","DK",72409,"2","2006","6",45998,38321,0,0,,,,,,0,0,0,0,0,643,,0,88,0,7589,"2","2","2","1","1","1","1","1","1","3","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","475.55","1","1","2",1.5,,,,,,
"2006","DK",72425,"2","2006","6",26380,5282,0,0,,,,,,0,0,0,0,0,894,,0,767,0,20331,"2","2","2","1","1","1","1","1","1","3","1","6","201.29","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","758.97","1","1","2",1.5,,,,,,
"2006","DK",72426,"1","2006","4",93322,66741,0,0,,,,,,0,0,0,0,0,-3146,,0,1226,0,25355,"2","1","2","1","1","1","1","1","1","1","1","6","10735.66","3","3","2","2","2","2","1","1","6","2","2","NA","NA","1060.46","1","1","2",1.5,,,,,,
"2006","DK",72428,"2","2006","9",102492,75412,0,0,,,,,,0,0,0,0,0,253,,0,34,0,27047,"2","2","2","1","1","1","1","1","1","1","1","4","2683.92","NA","3","2","2","2","2","4","1","4","2","2","NA","NA","1188.41","1","1","2",1.5,,,,,,
"2006","DK",72429,"2","2006","9",104160,79720,0,0,,,,,,0,0,0,0,0,682,,0,0,0,24441,"2","2","2","1","1","1","1","1","1","1","1","5","805.17","1","NA","2","2","2","2","1","1","6","2","1","NA","NA","2187.69","1","1","2",1.5,,,,,,
"2006","DK",72438,"2","2006","8",41909,34545,0,0,,,,,,0,0,0,0,0,-1174,,0,203,0,7161,"2","2","2","1","1","1","1","1","3","1","1","2","3354.89","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","503.95","1","1","2",1.5,,,,,,
"2006","DK",72468,"NA","2006","13",21113,133,0,0,,,,,,0,0,0,0,0,-458,,0,974,0,20006,"2","2","2","1","1","1","1","1","1","1","1","6","2415.52","1","NA","2","2","2","2","2","1","5","2","1","NA","NA","421.15","1","1","2",1.5,,,,,,
"2006","DK",72489,"2","2006","8",-281587,-312725,19043,19043,,,,,,19043,0,0,0,0,-327967,,0,0,0,31137,"2","2","2","1","1","1","1","1","1","1","1","6","3354.89","3","3","2","2","2","2","1","1","3","2","1","NA","NA","503.95","1","1","2",1.3,,,,,,
"2006","DK",72507,"1","2006","6",40347,23508,0,0,,,,,,0,0,0,0,0,-10271,,0,1196,0,15643,"2","2","2","1","1","1","1","1","3","1","1","6","2012.94","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","581.07","1","1","2",1.5,,,,,,
"2006","DK",72508,"2","2006","10",68542,39928,0,0,,,,,,0,0,0,0,0,3405,,0,1661,0,26952,"2","2","2","1","1","1","1","1","1","1","1","5","2012.94","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",72509,"2","2006","9",60178,29323,0,0,,,,,,0,0,0,0,0,-496,,0,564,0,30290,"2","2","2","1","1","1","1","1","1","1","1","6","1341.96","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","423.95","1","1","2",1.5,,,,,,
"2006","DK",72514,"NA","2006","7",63068,47607,0,0,,,,,,0,2441,0,1405,175,-173,,3491,806,0,14655,"2","2","2","1","1","1","1","1","1","1","1","6","2683.92","2","3","2","2","2","2","4","1","3","2","1","NA","NA","955.03","1","1","2",1.5,,,,,,
"2006","DK",72561,"2","2006","10",71230,47023,0,0,,,,,,0,0,0,0,0,561,,0,0,0,24207,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","1","5","2","1","NA","NA","503.95","1","1","2",1.5,,,,,,
"2006","DK",72614,"2","2006","NA",42205,39442,0,0,,,,,,0,0,0,0,0,1567,,0,197,0,2566,"2","2","2","1","1","1","1","1","3","1","1","2","NA","3","NA","2","2","2","2","1","1","4","1","1","NA","NA","1412.27","1","1","2",1.5,,,,,,
"2006","DK",72618,"1","2006","10",58788,53482,0,0,,,,,,0,0,0,0,0,330,,0,0,0,5306,"2","2","2","1","1","1","1","1","1","1","1","3","2415.52","2","NA","2","2","2","1","2","1","3","2","1","NA","NA","371.82","1","1","2",1.5,,,,,,
"2006","DK",72679,"2","2006","10",71305,34489,2724,2724,,,,,,2724,0,0,0,0,2669,,0,2328,0,34488,"2","2","2","1","1","1","1","1","1","1","1","6","805.17","1","NA","2","2","2","2","2","1","5","2","2","NA","NA","1186.02","1","1","2",1.5,,,,,,
"2006","DK",72681,"2","2006","8",76444,29698,3190,3190,,,,,,3190,0,0,0,0,120,,0,3419,0,43327,"2","2","2","1","1","1","1","1","1","1","1","4","5367.83","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","1100.22","1","1","2",1.5,,,,,,
"2006","DK",72688,"NA","2006","5",72410,41102,0,0,,,,,,0,0,0,930,0,-3562,,0,0,0,31308,"2","2","2","1","1","1","1","1","1","1","1","4","5367.83","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1186.02","1","1","2",1.5,,,,,,
"2006","DK",72696,"2","2006","7",88101,73278,0,0,,,,,,0,0,0,0,0,-1601,,0,827,0,13997,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","466.23","1","1","2",1.5,,,,,,
"2006","DK",72766,"2","2006","8",48484,28145,0,0,,,,,,0,1557,0,0,1057,-886,,0,0,0,20339,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","1","6","2","1","NA","NA","785.59","1","1","2",1.5,,,,,,
"2006","DK",72783,"1","2006","8",40996,33998,0,0,,,,,,0,0,0,0,0,844,,0,257,0,6740,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","664.64","1","1","2",1.5,,,,,,
"2006","DK",72820,"2","2006","5",19483,8545,0,0,,,,,,0,0,0,0,0,3689,,0,822,0,10116,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","1","6","2","1","NA","NA","785.59","1","1","2",1.5,,,,,,
"2006","DK",72840,"2","2006","8",119050,60005,0,0,,,,,,0,0,0,0,0,-2273,,0,1758,0,57287,"2","2","2","1","1","1","1","1","1","1","1","5","2012.94","1","NA","2","2","2","2","1","1","6","2","1","NA","NA","417.18","1","1","2",1.5,,,,,,
"2006","DK",72883,"3","2006","8",42067,29520,0,0,,,,,,0,0,0,0,0,-83,,0,3864,0,8684,"2","2","2","1","1","1","1","1","1","1","1","6","2415.52","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","1358.53","1","1","2",1.5,,,,,,
"2006","DK",72903,"2","2006","7",52419,30735,0,0,,,,,,0,0,0,0,0,1860,,0,0,0,21684,"2","2","2","1","1","1","1","1","1","1","3","5","1476.15","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","503.95","1","1","2",1.5,,,,,,
"2006","DK",72918,"2","2006","12",23404,19898,0,0,,,,,,0,0,0,0,0,-282,,0,561,0,2946,"2","2","2","1","1","1","1","1","3","1","1","3","4696.85","3","NA","2","2","2","2","1","1","6","2","1","509.94","NA","423.95","1","1","2",1.5,,,,,,
"2006","DK",72941,"2","2006","7",17055,7646,0,0,,,,,,0,0,0,3317,0,-460,,0,0,0,9409,"2","2","2","1","1","2","1","1","1","1","1","6","1006.47","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","503.95","1","1","2",1.5,,,,,,
"2006","DK",72979,"2","2006","6",70218,-34298,0,0,,,,,,0,0,0,0,0,2,,0,3426,0,101091,"1","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","2","1","6","2","1","NA","NA","769.95","1","1","2",1.5,,,,,,
"2006","DK",73024,"1","2006","9",60093,54878,0,0,,,,,,0,0,0,0,0,2698,,0,116,0,5098,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","1","1","5","2","1","NA","NA","604.07","1","1","2",1.5,,,,,,
"2006","DK",73034,"2","2006","7",30822,23277,0,0,,,,,,0,0,0,0,0,1163,,0,935,0,6611,"2","2","2","1","1","1","1","1","1","1","1","6","10735.66","3","3","2","2","2","2","4","1","2","2","1","NA","NA","565.65","1","1","2",1.5,,,,,,
"2006","DK",73057,"3","2006","12",54480,37008,0,0,,,,,,0,0,0,0,0,2834,,0,1415,0,16057,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",73083,"2","2006","5",37085,24661,0,0,,,,,,0,0,0,0,0,-20,,0,499,0,11925,"2","2","2","1","1","1","1","1","1","1","1","4","805.17","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","509.73","1","1","2",1.5,,,,,,
"2006","DK",73085,"3","2006","6",67282,55196,0,0,,,,,,0,0,0,0,0,-2595,,0,742,0,11344,"2","2","2","1","1","1","1","1","1","1","1","6","2012.94","1","NA","2","2","2","2","4","1","6","2","1","NA","NA","417.18","1","1","2",1.5,,,,,,
"2006","DK",73094,"2","2006","11",88012,82345,0,0,,,,,,0,0,0,0,0,28712,,0,318,0,5348,"2","2","2","1","1","1","1","1","1","1","1","6","3354.89","3","3","2","2","2","2","4","1","6","2","2","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",73102,"2","2006","10",51741,40810,0,0,,,,,,0,0,0,0,0,3226,,0,684,0,10247,"2","2","2","1","1","1","1","1","1","1","1","4","2616.82","3","3","2","2","2","2","1","1","6","1","1","NA","NA","1100.22","1","1","2",1.5,,,,,,
"2006","DK",73121,"1","2006","20",60291,42325,0,0,,,,,,0,0,0,0,0,3687,,0,0,0,17966,"2","2","2","1","1","1","1","1","1","1","1","4","NA","NA","NA","2","2","2","2","4","1","4","1","1","NA","NA","1188.41","1","1","2",1.3,,,,,,
"2006","DK",73142,"2","2006","26",64235,34412,0,0,,,,,,0,0,0,0,0,9073,,0,0,0,29823,"2","2","2","1","1","1","1","1","1","1","1","6","805.17","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","417.18","1","1","2",1.5,,,,,,
"2006","DK",73171,"2","2006","9",33741,29471,0,0,,,,,,0,0,0,0,0,5909,,0,249,0,4020,"2","2","2","1","1","1","1","1","1","1","1","6","1341.96","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","769.95","1","1","2",1.5,,,,,,
"2006","DK",73178,"2","2006","12",41357,38769,0,0,,,,,,0,0,0,0,0,13,,0,0,0,2588,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","2","2","1","2","2","1","1","4","2","1","NA","NA","423.95","1","1","2",1.5,,,,,,
"2006","DK",73190,"2","2006","7",191602,168257,0,0,,,,,,0,0,0,0,0,5820,,0,2749,0,20596,"2","2","2","1","1","1","1","1","1","1","1","6","805.17","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","1795.72","1","1","2",1.5,,,,,,
"2006","DK",73211,"2","2006","7",168183,137079,0,0,,,,,,0,1770,0,0,0,13756,,237,2598,0,28506,"2","2","2","1","1","1","1","1","1","1","1","1","NA","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","420.72","1","1","2",1.5,,,,,,
"2006","DK",73216,"2","2006","14",101264,83686,0,0,,,,,,0,0,0,4657,0,-1170,,0,1646,0,15932,"1","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","554.47","1","1","2",1.5,,,,,,
"2006","DK",73230,"2","2006","NA",60344,18217,0,0,,,,,,0,1120,0,1509,0,-2945,,0,0,0,42127,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","1188.41","1","1","2",1.5,,,,,,
