"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","DK",86108,"1","2011","7",90177,52083,0,0,,,,,,,,,0,1599,0,0,0,,-2967,,0,103,9238,,28753,,"3","3","3","1","1","1","1","1","1","1","1","5","134276.72","3","NA","2","2","2","2","3","1","6","1","1","NA","NA","1875.39","NA","1","1",,"4",2.5,,,,,
"2011","DK",86120,"1","2011","9",125446,96955,0,0,,,,,,,,,0,734,0,0,0,,6128,,0,729,0,,27762,,"3","3","3","1","1","1","1","1","1","1","1","2","4028.31","3","NA","1","2","2","2","1","2","3","2","1","NA","NA","1610.14","NA","1","1",,"4",2.1,,,,,
"2011","DK",86173,"NA","2011","10",85387,52883,0,0,,,,,,,,,0,896,0,0,0,,-2957,,0,2220,0,,30284,,"3","3","3","1","1","1","1","1","1","1","1","6","4028.31","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","697.95","NA","1","1",,"4",2.5,,,,,
"2011","DK",86197,"1","2011","22",97666,89967,0,0,,,,,,,,,0,539,0,0,0,,85,,0,530,0,,7170,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","3","NA","2","2","2","1","2","3","6","2","1","NA","NA","1031.82","NA","1","1",,"4",2.3,,,,,
"2011","DK",86212,"2","2011","10",71148,45636,0,0,,,,,,,,,0,1197,0,0,0,,-3949,,0,0,0,,25511,,"3","3","3","1","1","1","1","1","1","1","1","3","134276.72","3","NA","1","2","2","2","1","1","3","2","1","NA","NA","1875.39","NA","1","1",,"4",2.5,,,,,
"2011","DK",86224,"1","2011","5",74116,54140,0,0,,,,,,,,,0,2272,0,0,0,,98,,0,580,0,,19396,,"3","3","3","1","1","1","1","1","1","1","1","6","4699.69","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","765.32","NA","1","1",,"4",2.1,,,,,
"2011","DK",86231,"2","2011","5",60098,1041,0,0,,,,,,,,,0,2968,0,0,4021,,-5597,,0,1186,0,,57871,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","3","NA","1","2","2","1","1","3","6","2","1","NA","NA","697.95","NA","1","1",,"4",2.1,,,,,
"2011","DK",86252,"1","2011","8",112020,89278,0,0,,,,,,,,,0,3691,0,0,0,,-1833,,0,0,0,,22742,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1439.92","NA","1","1",,"4",2.5,,,,,
"2011","DK",86307,"2","2011","7",63447,39894,0,0,,,,,,,,,0,3660,0,0,0,,-9705,,0,347,1059,,22148,,"3","3","3","1","1","1","1","1","1","1","1","5","2685.54","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","1443.64","NA","1","1",,"4",2.1,,,,,
"2011","DK",86322,"2","2011","17",92185,62665,0,0,,,,,,,,,0,2206,0,0,0,,-11799,,150,1221,0,,28299,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1126.1","NA","1","1",,"4",2.1,,,,,
"2011","DK",86341,"1","2011","9",100715,81450,0,0,,,,,,,,,0,1883,0,0,0,,3661,,0,1070,0,,18195,,"3","3","3","1","1","1","1","1","1","1","1","5","6042.46","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","765.32","NA","1","1",,"4",2.1,,,,,
"2011","DK",86371,"2","2011","6",89608,71281,0,0,,,,,,,,,0,429,0,0,0,,-235,,0,0,0,,18327,,"3","3","3","1","1","1","1","1","1","1","1","3","134276.72","2","NA","2","2","2","2","1","2","6","2","1","1315.91","NA","756.95","NA","1","1",,"4",2.1,,,,,
"2011","DK",86404,"1","2011","12",36635,29091,0,0,,,,,,,,,0,3956,0,0,0,,-1243,,0,193,0,,7351,,"3","3","3","1","1","1","1","1","1","1","1","5","4699.69","3","3","2","2","2","1","2","2","4","2","1","NA","NA","765.32","NA","1","1",,"4",2.1,,,,,
"2011","DK",86423,"1","2011","8",74658,46120,0,0,,,,,,,,,0,1909,0,0,2587,,-1188,,0,318,0,,28220,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","3","NA","2","2","2","2","1","2","6","2","1","1315.91","NA","1610.14","NA","3","1",,"4",2.1,,,,,
"2011","DK",86424,"2","2011","9",106801,87440,0,0,,,,,,,,,0,1713,0,0,0,,-3178,,0,696,0,,18665,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","2","NA","2","2","2","1","3","1","3","2","1","1826.17","NA","1875.39","NA","1","1",,"4",2.1,,,,,
"2011","DK",86467,"2","2011","10",109136,77902,0,0,,,,,,,,,0,3304,0,0,0,,-2043,,0,1076,0,,30159,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1786.85","NA","1","1",,"4",2.3,,,,,
"2011","DK",86473,"1","2011","7",76962,56907,0,0,,,,,,,,,0,4282,0,0,0,,-6168,,0,0,0,,20055,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","8895.9","NA","1","1",,"4",2.3,,,,,
"2011","DK",86486,"2","2011","7",148593,111974,0,0,,,,,,,,,0,5825,0,0,0,,-4984,,0,746,0,,35874,,"3","3","3","1","1","1","1","1","1","1","1","5","6042.46","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","860.93","NA","1","1",,"4",2.1,,,,,
"2011","DK",86507,"1","2011","6",70121,56325,0,0,,,,,,,,,0,4636,0,0,0,,-4545,,1861,336,0,,13460,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","1786.85","NA","1","1",,"4",2.1,,,,,
"2011","DK",86575,"2","2011","10",64500,18311,0,0,,,,,,,,,0,1140,0,0,0,,-516,,0,3421,0,,42768,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","2","NA","1","2","2","2","3","2","6","2","1","1826.17","NA","756.95","NA","1","1",,"4",2.1,,,,,
"2011","DK",86581,"1","2011","8",49684,8781,0,0,,,,,,,,,0,1536,0,0,0,,-413,,172,0,0,,40904,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","1581.53","NA","1","1",,"4",2.1,,,,,
"2011","DK",86603,"2","2011","6",92621,72694,0,0,,,,,,,,,0,1941,0,0,0,,-878,,0,345,0,,19582,,"3","3","3","1","1","1","1","1","1","1","1","2","1342.77","2","2","2","2","2","2","3","2","6","2","1","NA","NA","1875.39","NA","1","1",,"4",2.3,,,,,
"2011","DK",86654,"1","2011","8",81341,15015,0,0,,,,,,,,,0,2107,0,0,0,,-818,,525,2059,0,,64267,,"3","3","3","1","1","1","1","1","1","1","1","4","3356.92","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1241.64","NA","3","1",,"4",2.1,,,,,
"2011","DK",86716,"1","2011","9",113838,79933,0,0,,,,,,,,,0,5448,0,0,0,,242,,0,813,0,,33092,,"3","3","3","1","1","1","1","1","1","1","1","5","10070.76","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1601.08","NA","1","1",,"4",2.1,,,,,
"2011","DK",86726,"1","2011","11",74598,59285,0,0,,,,,,,,,0,2194,0,0,0,,265,,0,63,0,,15250,,"3","3","3","1","1","1","1","1","1","1","1","5","134276.72","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1610.14","NA","1","1",,"4",2.1,,,,,
"2011","DK",86740,"1","2011","11",79704,56408,0,0,,,,,,,,,0,1573,0,0,0,,-394,,0,154,0,,23143,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","3","NA","2","1","2","1","NA","2","6","2","1","NA","NA","476.25","NA","1","1",,"4",2.1,,,,,
"2011","DK",86750,"1","2011","8",88644,56452,0,0,,,,,,,,,0,1309,0,0,0,,1020,,0,592,0,,31600,,"3","3","3","1","1","1","1","1","1","1","1","5","2685.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","4018.77","NA","1","1",,"4",2.3,,,,,
"2011","DK",86751,"1","2011","10",112825,79155,0,0,,,,,,,,,0,6410,0,0,0,,-7149,,0,2168,0,,31502,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1443.64","NA","1","1",,"4",2.5,,,,,
"2011","DK",86754,"NA","2011","7",98572,86533,0,0,,,,,,,,,0,1001,0,0,0,,-953,,0,385,0,,11654,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","3","3","6","2","1","1826.17","NA","756.95","NA","1","1",,"4",2.5,,,,,
"2011","DK",86793,"2","2011","22",102702,71328,0,0,,,,,,,,,0,2798,0,0,0,,-1086,,697,2160,0,,29214,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1443.64","NA","1","1",,"4",2.1,,,,,
"2011","DK",86811,"2","2011","13",135200,67533,0,0,,,,,,,,,0,534,0,0,0,,-367,,108,1760,0,,65907,,"3","2","NA","1","1","1","1","1","1","1","2","5","2416.98","3","NA","2","2","2","2","1","2","NA","2","1","335.69","NA","1131.52","NA","1","1",,"4",2.1,,,,,
"2011","DK",86852,"1","2011","NA",98026,47895,0,0,,,,,,,,,0,4435,0,0,6008,,-8363,,0,205,0,,49926,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","860.93","NA","1","1",,"4",2.3,,,,,
"2011","DK",86865,"1","2011","7",165821,103612,0,0,,,,,,,,,0,5547,0,0,0,,-7990,,0,2548,0,,59660,,"3","3","3","1","1","1","1","1","1","1","1","5","10070.76","3","NA","2","2","2","1","3","2","6","2","1","NA","NA","554.71","NA","1","1",,"4",2.5,,,,,
"2011","DK",86870,"1","2011","15",136111,103939,0,0,,,,,,,,,0,8783,0,0,0,,-12038,,0,878,0,,31293,,"3","3","3","1","1","1","1","1","1","1","1","6","8392.3","3","NA","2","2","2","2","3","2","5","2","1","NA","NA","1439.92","NA","1","1",,"4",2.1,,,,,
"2011","DK",86902,"NA","2011","9",98004,76242,0,0,,,,,,,,,0,8503,0,4398,4755,,-1692,,0,1019,0,,20744,,"3","3","3","1","1","1","1","1","1","1","1","5","3356.92","2","NA","2","2","2","2","1","1","6","2","1","1826.17","NA","1258.88","NA","1","1",,"4",2.1,,,,,
"2011","DK",86913,"1","2011","19",98254,68695,0,0,,,,,,,,,0,1548,0,0,0,,1523,,110,594,0,,28965,,"3","3","3","1","1","1","1","1","1","1","1","6","6042.46","3","3","2","2","2","2","1","2","6","2","1","NA","NA","872.28","NA","1","1",,"4",2.1,,,,,
"2011","DK",86929,"2","2011","15",56466,36486,0,0,,,,,,,,,0,3800,0,0,0,,169,,0,757,0,,19222,,"3","3","3","1","1","1","1","1","1","1","1","6","134276.72","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","697.95","NA","1","1",,"4",2.5,,,,,
"2011","DK",86963,"1","2011","10",80378,65349,0,0,,,,,,,,,0,1568,0,0,0,,-1887,,0,726,0,,14303,,"3","3","3","1","1","1","1","1","1","1","1","5","6042.46","3","3","2","2","2","2","1","1","6","2","1","NA","NA","765.32","NA","1","1",,"4",2.1,,,,,
"2011","DK",86976,"2","2011","7",63830,10881,0,0,,,,,,,,,0,2498,0,0,0,,-1263,,418,11042,0,,41908,,"3","3","3","1","1","1","1","1","1","1","1","4","2014.15","3","NA","2","1","2","2","1","1","6","2","1","NA","NA","756.95","NA","1","1",,"4",2.5,,,,,
"2011","DK",87004,"1","2011","14",71008,34765,0,0,,,,,,,,,0,2184,0,0,0,,-1367,,0,2654,0,,33589,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","1590.34","NA","1","1",,"4",2.3,,,,,
"2011","DK",87014,"2","2011","8",157618,135121,0,0,,,,,,,,,0,2839,0,0,0,,-5506,,0,534,0,,21963,,"3","3","NA","1","1","1","1","1","1","1","1","6","134276.72","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2120.4","NA","1","1",,"4",2.1,,,,,
"2011","DK",87017,"NA","2011","16",119152,102451,0,0,,,,,,,,,0,5875,0,0,0,,2322,,1672,457,0,,16244,,"3","3","3","1","1","1","1","1","1","1","1","5","2685.54","3","NA","2","1","2","1","1","2","3","2","1","NA","NA","860.93","NA","1","1",,"4",2.5,,,,,
"2011","DK",87082,"2","2011","5",54101,29197,0,0,,,,,,,,,0,1343,0,0,1127,,91,,0,847,0,,24057,,"3","3","3","1","1","1","1","1","1","1","1","6","1007.08","3","NA","1","2","1","1","NA","2","6","2","1","NA","NA","1178.32","NA","1","1",,"4",2.5,,,,,
"2011","DK",87176,"1","2011","6",96785,57626,0,0,,,,,,,,,0,5791,0,0,0,,-14908,,0,1137,0,,38022,,"3","3","3","1","1","1","1","1","1","1","1","6","6042.46","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1786.85","NA","1","1",,"4",2.1,,,,,
"2011","DK",87177,"2","2011","6",73225,49031,225,225,,,,,,,,,225,3032,0,0,0,,40,,0,1127,1402,,21665,,"3","3","3","1","1","1","1","1","1","1","1","5","4028.31","3","NA","2","2","2","1","1","2","3","2","1","NA","NA","1581.53","NA","1","1",,"4",2.1,,,,,
"2011","DK",87212,"1","2011","18",77598,67362,0,0,,,,,,,,,0,4045,0,0,0,,69,,0,423,0,,9812,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1786.85","NA","1","1",,"4",2.5,,,,,
"2011","DK",87228,"NA","2011","NA",40790,-1074,0,0,,,,,,,,,0,4896,0,0,0,,-1125,,0,897,0,,40968,,"3","3","3","1","1","1","1","1","1","1","1","5","3356.92","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","1786.85","NA","1","1",,"4",2.3,,,,,
"2011","DK",87289,"2","2011","19",76828,46617,0,0,,,,,,,,,0,587,0,0,0,,386,,0,522,0,,29688,,"3","3","1","1","1","1","1","1","1","1","1","6","1007.08","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","2679.57","NA","1","1",,"4",2.3,,,,,
"2011","DK",87318,"1","2011","10",56398,21071,0,0,,,,,,,,,0,359,0,0,0,,-197,,0,650,0,,34677,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","697.95","NA","3","1",,"4",2.5,,,,,
"2011","DK",87320,"2","2011","9",121977,108299,0,0,,,,,,,,,0,5336,0,0,0,,-3300,,0,217,0,,13462,,"3","3","3","1","1","1","1","1","1","1","1","5","2685.54","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","1786.85","NA","1","1",,"4",2.1,,,,,
"2011","DK",87394,"2","2011","11",84019,55114,0,0,,,,,,,,,0,1170,0,0,0,,8229,,0,1200,0,,27705,,"3","3","3","1","1","1","1","1","1","1","1","6","10070.76","3","NA","2","2","2","2","1","2","4","1","1","NA","NA","1596.07","NA","1","1",,"4",2.3,,,,,
"2011","DK",87429,"2","2011","5",101726,56738,307,307,,,,,,,,,307,4139,0,0,0,,55,,0,1359,0,,43628,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","1443.64","NA","1","1",,"4",2.3,,,,,
"2011","DK",87431,"2","2011","14",99289,68305,0,0,,,,,,,,,0,788,0,0,0,,-69,,2200,0,0,,30984,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","2","2","1","3","6","2","1","288.7","NA","476.25","NA","1","1",,"4",2.3,,,,,
"2011","DK",87456,"2","2011","8",37343,26017,0,0,,,,,,,,,0,0,0,0,0,,-8557,,0,466,0,,10861,,"3","3","3","1","1","1","1","1","1","1","1","5","8392.3","3","NA","2","2","2","1","1","2","5","2","1","NA","NA","8895.9","NA","1","1",,"4",2.1,,,,,
"2011","DK",87468,"1","2011","8",86159,40131,0,0,,,,,,,,,0,1711,0,0,0,,-1228,,0,1585,0,,44443,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","1","2","2","1","2","3","2","1","NA","NA","NA","NA","1","1",,"4",2.3,,,,,
"2011","DK",87473,"2","2011","21",77839,35453,0,0,,,,,,,,,0,4239,0,0,0,,-3057,,0,954,0,,41432,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","1601.08","NA","1","1",,"4",2.1,,,,,
"2011","DK",87486,"1","2011","7",109230,75377,0,0,,,,,,,,,0,1507,0,0,0,,573,,0,926,0,,32927,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1786.85","NA","1","1",,"4",2.3,,,,,
"2011","DK",87534,"2","2011","15",54976,21042,0,0,,,,,,,,,0,3190,0,0,4202,,-1865,,0,1452,0,,32482,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","2","NA","1","2","2","1","1","2","6","2","1","1826.17","NA","697.95","NA","3","1",,"5",2.6,,,,,
"2011","DK",87553,"2","2011","18",111421,54781,0,0,,,,,,,,,0,2217,0,0,2920,,-1296,,0,1774,0,,54867,,"3","3","3","1","1","1","1","1","1","1","1","3","1342.77","3","NA","1","1","2","2","1","2","NA","2","1","NA","NA","1031.82","NA","1","1",,"5",3,,,,,
"2011","DK",87619,"1","2011","15",170808,136709,0,0,,,,,,,,,0,3853,0,0,0,,66,,0,661,0,,33438,,"3","3","3","1","1","1","1","1","1","1","1","5","3356.92","3","NA","2","1","2","2","1","2","5","2","1","NA","NA","665.31","NA","1","1",,"5",2.6,,,,,
"2011","DK",87664,"1","2011","6",85144,60748,0,0,,,,,,,,,0,2691,0,0,0,,953,,0,1285,0,,23112,,"3","3","3","1","1","1","1","1","1","1","1","6","8392.3","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1601.08","NA","1","1",,"5",2.8,,,,,
"2011","DK",87673,"1","2011","17",79749,65379,0,0,,,,,,,,,0,4156,0,0,1142,,-1220,,0,461,0,,13909,,"3","3","3","1","1","1","1","1","1","1","1","2","3356.92","2","NA","2","2","2","2","3","2","5","2","1","NA","NA","697.95","NA","1","1",,"5",2.4,,,,,
"2011","DK",87721,"1","2011","14",116614,89830,0,0,,,,,,,,,0,2403,0,0,0,,-7726,,0,587,0,,26198,,"3","3","3","1","1","1","1","1","1","1","1","5","4699.69","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1601.08","NA","1","1",,"5",2.4,,,,,
"2011","DK",87723,"1","2011","6",100718,62990,0,0,,,,,,,,,0,5228,0,0,0,,-5710,,0,1615,0,,36113,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","3","NA","2","1","2","1","3","2","5","2","1","NA","NA","2120.4","NA","1","1",,"5",2.6,,,,,
"2011","DK",87875,"2","2011","9",54180,31569,0,0,,,,,,,,,0,5465,0,0,2842,,-8129,,85,795,0,,21816,,"3","3","3","1","1","1","1","1","1","1","1","5","4028.31","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1555.04","NA","1","1",,"5",2.8,,,,,
"2011","DK",87885,"2","2011","7",96377,65848,0,0,,,,,,,,,0,1789,0,0,0,,-143,,336,381,0,,30149,,"3","3","3","1","1","1","1","1","1","1","1","4","6713.84","3","3","2","2","2","2","1","1","6","2","1","NA","NA","2723.44","NA","1","1",,"5",2.4,,,,,
"2011","DK",87907,"1","2011","13",85526,41211,1991,1991,,,,,,,,,1991,2220,0,0,0,,-1819,,0,1790,0,,42526,,"3","3","3","1","1","1","1","1","1","1","1","3","2014.15","3","2","2","1","2","2","1","2","6","2","1","1315.91","NA","1610.14","NA","1","1",,"5",2.8,,,,,
"2011","DK",87974,"2","2011","10",48854,18638,0,0,,,,,,,,,0,1399,0,0,0,,12,,0,537,0,,29678,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","2","NA","2","2","2","1","1","2","5","1","1","1315.91","NA","697.95","NA","1","1",,"5",2.4,,,,,
"2011","DK",88013,"NA","2011","8",82509,42498,0,0,,,,,,,,,0,1468,0,0,0,,-85,,0,1778,0,,38233,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","1610.14","NA","1","1",,"5",2.4,,,,,
"2011","DK",88028,"2","2011","16",69702,54419,1809,1809,,,,,,,,,1809,4492,0,0,0,,54,,0,335,0,,14949,,"3","3","3","1","1","1","1","1","1","1","1","3","4028.31","3","NA","2","1","2","2","1","1","5","2","1","NA","NA","1581.53","NA","1","1",,"5",2.4,,,,,
"2011","DK",88067,"1","2011","8",60470,4837,0,0,,,,,,,,,0,3500,0,0,0,,-11544,,873,3626,0,,52007,,"3","3","3","1","1","1","1","1","1","1","1","5","6042.46","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","860.93","NA","1","1",,"5",3,,,,,
"2011","DK",88074,"1","2011","17",74267,70388,0,0,,,,,,,,,0,6808,0,0,0,,-264,,4233,94,0,,3785,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1439.92","NA","1","1",,"5",2.4,,,,,
"2011","DK",88108,"1","2011","16",91987,39204,0,0,,,,,,,,,0,802,0,0,0,,-1179,,0,2259,0,,50524,,"3","3","NA","1","1","1","1","1","1","1","1","6","1007.08","3","NA","2","2","2","1","1","2","3","2","1","NA","NA","596.39","NA","1","1",,"5",2.8,,,,,
"2011","DK",88128,"1","2011","13",81658,65663,0,0,,,,,,,,,0,3348,0,0,0,,-8544,,272,199,0,,15796,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","3","2","2","2","2","1","1","6","2","1","NA","NA","1786.85","NA","1","1",,"5",2.8,,,,,
"2011","DK",88196,"1","2011","12",57206,24728,0,0,,,,,,,,,0,5806,0,0,0,,-3852,,0,1937,0,,30542,,"3","3","3","1","1","1","1","1","1","1","1","3","2014.15","3","NA","2","2","2","1","3","2","5","2","1","NA","NA","3150.86","NA","1","1",,"5",2.4,,,,,
"2011","DK",88200,"2","2011","11",77817,55331,0,0,,,,,,,,,0,2853,0,0,0,,-883,,0,862,0,,21624,,"3","3","3","1","1","1","1","1","1","1","1","6","134276.72","2","NA","2","2","2","2","3","2","6","2","1","NA","NA","2120.4","NA","1","1",,"5",2.4,,,,,
"2011","DK",88203,"1","2011","7",109010,67969,0,0,,,,,,,,,0,4530,0,0,5629,,2561,,0,2161,0,,38880,,"3","3","3","1","1","1","1","1","1","1","1","6","6713.84","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","476.25","NA","1","1",,"5",2.4,,,,,
"2011","DK",88227,"1","2011","9",107041,68470,0,0,,,,,,,,,0,10226,0,0,8472,,-9203,,0,1558,0,,37013,,"3","3","3","1","1","1","1","1","1","1","1","5","10070.76","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1601.08","NA","1","1",,"5",3,,,,,
"2011","DK",88240,"1","2011","8",88465,63434,0,0,,,,,,,,,0,4060,0,0,0,,-102,,0,298,0,,24733,,"3","3","3","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","3","2","3","2","1","NA","NA","1875.39","NA","1","1",,"5",2.4,,,,,
"2011","DK",88268,"1","2011","8",95210,65387,0,0,,,,,,,,,0,4535,0,0,0,,-4033,,0,869,0,,28954,,"3","3","3","1","1","1","1","1","1","1","1","6","3021.23","3","NA","2","2","2","2","1","1","3","2","1","1315.91","NA","1610.14","NA","1","1",,"5",2.4,,,,,
"2011","DK",88330,"1","2011","9",122052,108178,0,0,,,,,,,,,0,16920,0,0,4649,,-4967,,0,223,0,,13651,,"3","3","3","1","1","1","1","1","1","1","1","6","8392.3","3","3","2","2","2","2","1","2","4","1","1","NA","NA","1601.08","NA","1","1",,"5",2.6,,,,,
"2011","DK",88359,"2","2011","9",118003,87978,0,0,,,,,,,,,0,3024,0,0,0,,-4798,,1942,30025,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","6","10070.76","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","554.71","NA","1","1",,"5",3,,,,,
"2011","DK",88370,"2","2011","9",111657,81521,0,0,,,,,,,,,0,5861,0,0,0,,598,,2274,468,0,,29668,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","554.71","NA","1","1",,"5",3,,,,,
"2011","DK",88388,"2","2011","10",121533,64832,0,0,,,,,,,,,0,3322,0,0,0,,-2599,,618,2290,0,,54410,,"3","3","NA","1","1","1","1","1","1","1","1","4","2014.15","3","NA","2","2","2","2","3","2","3","2","1","NA","NA","697.95","NA","1","1",,"5",2.8,,,,,
"2011","DK",88389,"1","2011","NA",102344,61431,0,0,,,,,,,,,0,9341,0,0,0,,-1737,,475,1282,0,,39631,,"3","3","3","1","1","1","1","1","1","1","1","5","10070.76","3","3","2","2","1","2","1","2","5","2","1","NA","NA","872.28","NA","1","1",,"5",3,,,,,
"2011","DK",88402,"2","2011","19",106592,74070,0,0,,,,,,,,,0,1820,0,0,0,,-977,,0,1395,0,,31127,,"3","3","3","1","1","1","1","1","1","1","1","6","8392.3","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","1786.85","NA","1","1",,"5",2.8,,,,,
"2011","DK",88417,"1","2011","11",130392,109335,0,0,,,,,,,,,0,6487,0,0,0,,-4305,,0,672,0,,20385,,"3","3","3","1","1","1","1","1","1","1","1","5","3356.92","3","3","2","2","2","1","2","1","5","2","1","NA","NA","1786.85","NA","1","1",,"5",2.4,,,,,
"2011","DK",88434,"2","2011","12",60972,54860,0,0,,,,,,,,,0,5888,0,0,0,,-3975,,0,201,0,,5911,,"3","3","3","1","1","1","1","1","1","1","1","3","3021.23","3","NA","2","2","2","1","1","2","3","2","1","NA","NA","2120.4","NA","1","1",,"5",2.4,,,,,
"2011","DK",88441,"NA","2011","8",64069,41663,288,288,,,,,,,,,288,4090,0,0,0,,-1528,,0,702,0,,21704,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","3","NA","2","1","2","1","4","2","3","2","1","537.11","NA","596.39","NA","1","1",,"5",2.6,,,,,
"2011","DK",88448,"2","2011","8",141122,106255,0,0,,,,,,,,,0,5367,0,0,0,,-1369,,0,456,0,,34410,,"3","3","3","1","1","1","1","1","1","1","1","5","4699.69","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","665.31","NA","1","1",,"5",2.8,,,,,
"2011","DK",88489,"1","2011","16",38664,-21072,0,0,,,,,,,,,0,0,0,0,0,,-26936,,0,1740,0,,57995,,"3","3","NA","1","1","1","1","1","1","1","1","6","4028.31","3","3","1","1","2","1","4","2","3","2","1","NA","NA","1765.44","NA","1","1",,"5",2.4,,,,,
"2011","DK",88504,"1","2011","6",128245,106709,0,0,,,,,,,,,0,3661,0,0,0,,-2227,,0,475,0,,21061,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","2","1","1","2","4","2","1","NA","NA","1786.85","NA","1","1",,"5",3,,,,,
