"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","DK",861543,503.397548161121,"NA","1","2012","NA","1",1958,"2","2","1","DK","2","NA","3","11","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,17751,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",53,86154,"2","2","NA","9"
"2012","DK",861544,503.397548161121,"2901.229","1","2012","NA","3",1993,"1","1","3","DK","2","3","2","6","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,454,0,0,872,1,0,0,,16,0,0,0,0,140,1,"7.4506",18,86154,"2","7","NA","NA"
"2012","DK",861601,503.397548161121,"NA","2","2012","NA","3",1994,"2","1","3","DK","1","NA","2","6","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,2334,0,0,698,1,3101,0,,22,0,0,0,0,187,1,"7.4506",17,86160,"3","7","NA","NA"
"2012","DK",861602,503.397548161121,"1154.596","1","2012","NA","1",1968,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","43","NA","NA","NA","NA","1","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA",1,1,110788,614,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",43,86160,"2","6","2","NA"
"2012","DK",861603,503.397548161121,"1255.576","1","2012","NA","4",1968,"2","1","3","DK","2","NA","3","8","NA","1","2","NA","3","5","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,3139,0,0,435,1,0,0,,80,0,0,9582,6643,0,1,"7.4506",43,86160,"2","6","2","NA"
"2012","DK",861811,503.397548161121,"NA","1","2012","NA","2",1968,"2","2","3","DK","1","NA","5","1","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,25028,0,0,0,1,0,6,,148,0,0,0,0,0,1,"7.4506",43,86181,"2","2","NA","NA"
"2012","DK",861812,503.397548161121,"766.0948","1","2012","NA","1",1965,"1","2","1","DK","2","NA","3","1","NA","1","2","NA","3","7","25","NA","p","NA","13","1","2","NA","NA","NA","NA","2","1","3","NA","NA","NA","NA",1,1,36136,232,0,640,1,0,0,,0,0,0,0,0,0,1,"7.4506",46,86181,"3","2","1","NA"
"2012","DK",861953,503.397548161121,"2039.984","1","2012","NA","1",1964,"2","5","3","DK","2","NA","3","1","NA","NA","NA","NA","4","4","35","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","3","NA","NA","1","NA","2","NA",1,1,132360,0,0,48,1,0,0,,0,0,0,0,0,0,1,"7.4506",47,86195,"3","5","1","NA"
"2012","DK",861954,503.397548161121,"NA","1","2012","NA","1",1963,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","45","NA","b-e","NA","NA","NA","2","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,70935,596,0,447,1,0,0,,258,0,0,0,0,0,1,"7.4506",48,86195,"2","6","1","NA"
"2012","DK",862001,503.397548161121,"1188.29","1","2012","NA","1",1969,"2","2","2","DK","2","NA","2","1","NA","1","NA","NA","3","2","37","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","1","NA","NA","NA","2","NA",1,1,45491,484,0,864,1,0,226,,210,0,0,0,0,0,1,"7.4506",42,86200,"3","2","1","NA"
"2012","DK",862002,503.397548161121,"NA","2","2012","NA","1",1965,"1","2","1","DK","2","NA","3","8","NA","NA","NA","NA","3","3","60","NA","NA","NA","13","NA","2","2","NA","NA","NA","NA","2","2","2","NA","NA","NA",1,1,0,0,0,926,1,0,4569,,410,0,0,0,52445,0,1,"7.4506",46,86200,"3","7","1","NA"
"2012","DK",862003,503.397548161121,"3185.936","1","2012","NA","4",1994,"1","1","1","DK","1","3","2","6","NA","2","1","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,6446,0,0,330,1,0,0,,0,0,0,0,0,0,1,"7.4506",17,86200,"3","2","2","NA"
"2012","DK",862004,503.397548161121,"NA","2","2012","NA","4",1991,"1","1","3","DK","1","5","2","6","NA","NA","2","NA","3",,"37","NA","NA","NA","11","NA","2","2","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,2024,0,0,0,1,0,0,,96,0,0,0,0,538,1,"7.4506",20,86200,"2","2","2","NA"
"2012","DK",862261,503.397548161121,"604.1907","1","2012","NA","2",1979,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","NA","o","NA","NA","1","2","NA","NA","NA","NA","1","NA","2","2","NA","2","NA",1,1,30153,0,0,134,1,0,99,,976,0,0,0,0,0,1,"7.4506",32,86226,"3","5","2","NA"
"2012","DK",862263,503.397548161121,"942.5247","1","2012","NA","3",1979,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","1","q","NA","NA","NA","1","2","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,56012,0,0,223,1,0,0,,255,0,0,0,0,0,1,"7.4506",32,86226,"3","3","1","7"
"2012","DK",862281,503.397548161121,"NA","2","2012","NA","2",1968,"2","2","1","Other","2","NA","2","10","NA","1","NA","NA","2","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,0,0,0,621,1,0,5984,,227,0,0,0,0,0,1,"7.4506",43,86228,"2","7","NA","3"
"2012","DK",862284,503.397548161121,"NA","2","2012","NA","3",1970,"1","2","1","DK","2","NA","6","1","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,44151,0,0,542,1,0,0,,0,0,0,0,0,0,1,"7.4506",41,86228,"3","6","NA","NA"
"2012","DK",862711,503.397548161121,"NA","2","2012","NA","4",1968,"2","5","3","DK","2","NA","5","6","NA","1","NA","NA","3","3","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",1,1,5748,0,0,14,1,0,0,,257,0,0,0,0,13019,1,"7.4506",43,86271,"3","5","1","NA"
"2012","DK",863041,503.397548161121,"398.0916","1","2012","NA","4",1975,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","48","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,37058,0,0,501,1,0,129,,176,0,0,3262,0,0,1,"7.4506",36,86304,"2","6","2","7"
"2012","DK",863044,503.397548161121,"NA","2","2012","NA","3",1952,"2","5","2","DK","2","NA","3","2","NA","NA","NA","1","3","4","30","NA","b-e","NA","11","1","1","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,32901,0,0,540,1,0,0,,165,0,0,0,0,0,1,"7.4506",59,86304,"2","2","NA","NA"
"2012","DK",863171,503.397548161121,"1141.422","1","2012","NA","4",1971,"1","2","1","DK","2","NA","5","1","NA","NA","NA","1","1","2","NA","NA","q","NA","3","NA","2","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,34028,0,0,330,1,0,0,,199,0,0,0,0,3185,1,"7.4506",40,86317,"2","2","NA","NA"
"2012","DK",863174,503.397548161121,"1589.123","1","2012","NA","4",1973,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","3","5","37","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,66843,0,0,435,1,0,206,,0,0,0,0,0,0,1,"7.4506",38,86317,"3","6","1","NA"
"2012","DK",863473,503.397548161121,"NA","1","2012","NA","2",1975,"2","2","3","DK","2","NA","2","1","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","1","2","NA","2","NA",1,1,25459,0,0,435,1,738,8812,,0,0,0,0,0,0,1,"7.4506",36,86347,"3","3","2","NA"
"2012","DK",863474,503.397548161121,"NA","1","2012","NA","1",1978,"1","2","3","DK","2","NA","5","1","NA","2","NA","NA","3","3","37","NA","g","NA","NA","2","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,90861,487,0,0,1,0,772,,0,0,0,0,0,0,1,"7.4506",33,86347,"3","7","NA","NA"
"2012","DK",863721,503.397548161121,"NA","1","2012","NA","1",1972,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","NA","5","27","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,44895,0,0,839,1,0,0,,0,0,0,0,0,0,1,"7.4506",39,86372,"2","2","2","NA"
"2012","DK",863723,503.397548161121,"695.8956","1","2012","NA","2",1972,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","38","2","h","NA","13","1","2","2","NA","NA","NA","2","NA","2","2","8","2","NA",1,1,61654,0,0,600,1,0,0,,1240,0,0,0,0,26870,1,"7.4506",39,86372,"2","6","NA","2"
"2012","DK",863881,503.397548161121,"561.4519","2","2012","NA","2",1975,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","4","45","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,52337,437,0,414,1,0,527,,189,0,0,0,0,0,1,"7.4506",36,86388,"3","2","NA","NA"
"2012","DK",863883,503.397548161121,"4008.316","1","2012","NA","3",1983,"2","1","3","DK","2","NA","5","2","NA","1","NA","NA","3","2","44","NA","NA","NA","13","NA","2","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",1,1,18331,0,0,594,1,0,0,,2586,0,0,0,0,14502,1,"7.4506",28,86388,"2","6","2","NA"
"2012","DK",864301,503.397548161121,"633.8273","1","2012","NA","3",1976,"2","1","3","DK","2","NA","5","1","NA","1","NA","NA","3","2","37","2","NA","NA","NA","1","NA","NA","NA","NA","NA","5","2","3","2","NA","NA","NA",1,1,34518,201,0,312,1,0,0,,0,0,0,0,0,0,1,"7.4506",35,86430,"2","7","NA","NA"
"2012","DK",864302,503.397548161121,"1506.513","1","2012","NA","4",1972,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","4","2","40","NA","g","4","13","NA","2","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA",1,1,68826,357,0,109,1,0,230,,0,0,0,0,0,0,1,"7.4506",39,86430,"3","2","2","NA"
"2012","DK",864462,503.397548161121,"786.9753","1","2012","NA","3",1968,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","32","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,38124,3310,3227,840,1,0,90,,0,0,0,0,0,0,1,"7.4506",43,86446,"2","3","NA","NA"
"2012","DK",864463,503.397548161121,"NA","2","2012","NA","1",1967,"2","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,45550,371,0,610,1,0,0,,0,0,0,0,0,0,1,"7.4506",44,86446,"3","5","2","3"
"2012","DK",864611,503.397548161121,"1120.708","1","2012","NA","1",1993,"1","1","1","DK","1","3","2","6","NA","2","2","NA","3",,"25","NA","NA","NA","10","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",1,1,7539,0,0,1048,1,0,0,,0,0,0,0,0,0,1,"7.4506",18,86461,"2","6","2","2"
"2012","DK",864612,503.397548161121,"NA","1","2012","NA","3",1958,"1","5","3","DK","2","NA","2","3","NA","NA","NA","NA","3","6","55","NA","a","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,112676,0,0,0,1,0,30118,,0,0,0,0,0,0,1,"7.4506",53,86461,"2","5","2","NA"
"2012","DK",864613,503.397548161121,"NA","1","2012","NA","3",1959,"2","2","3","DK","2","NA","5","4","NA","NA","NA","NA","3","2","38","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,48255,0,0,594,1,0,-12727,,5040,0,0,0,0,0,1,"7.4506",52,86461,"2","2","NA","NA"
"2012","DK",864614,503.397548161121,"988.3386","2","2012","NA","1",1995,"1",,"3",,"2","NA",,,"NA","NA","NA","NA","3",,"NA","4",,"NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,0,0,0,6,1,0,0,,0,0,0,0,0,0,1,"7.4506",16,86461,"2","2","2","NA"
"2012","DK",864831,503.397548161121,"4597.574","2","2012","NA","1",1976,"1","1","3","DK","2","NA","5","2","NA","1","2","NA","3","2","37","NA","q","NA","13","1","2","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA",1,1,32817,0,0,733,1,0,10,,279,0,0,2760,0,0,1,"7.4506",35,86483,"3","2","2","NA"
"2012","DK",864834,503.397548161121,"NA","1","2012","NA","2",1975,"2","2","3","DK","2","NA","3","1","NA","NA","NA","NA","4","5","28","NA","r-u","NA","11","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",1,1,46111,313,0,181,1,0,155,,0,0,0,4729,0,0,1,"7.4506",36,86483,"2","2","NA","NA"
"2012","DK",865121,503.397548161121,"2842.759","2","2012","NA","2",1957,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","1","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA",1,1,48579,0,0,0,1,2819,0,,166,0,0,0,0,0,1,"7.4506",54,86512,"2","2","2","NA"
"2012","DK",865122,503.397548161121,"NA","2","2012","NA","2",1991,"1","1","1","DK","2","5","3","6","NA","1","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,5070,0,0,411,1,0,0,,109,0,0,0,0,1524,1,"7.4506",20,86512,"2","2","2","1"
"2012","DK",865123,503.397548161121,"3382.136","1","2012","NA","2",1992,"1","1","1","DK","2","NA","2","1","NA","1","NA","NA","NA","7","30","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",1,1,21096,0,0,432,1,0,0,,0,0,0,0,0,0,1,"7.4506",19,86512,"2","2","NA","1"
"2012","DK",865124,503.397548161121,"2723.502","1","2012","NA","4",1962,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","p","NA","13","1","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","3",1,1,42368,0,0,24,1,0,0,,224,0,0,0,0,0,1,"7.4506",49,86512,"2","2","NA","NA"
"2012","DK",865512,503.397548161121,"1269.966","2","2012","NA","3",1968,"2","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,46207,706,0,355,1,0,1529,,36,0,0,0,0,0,1,"7.4506",43,86551,"2","6","1","NA"
"2012","DK",865513,503.397548161121,"NA","2","2012","NA","2",1976,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,38867,0,0,435,1,0,0,,2451,0,0,8418,0,0,1,"7.4506",35,86551,"2","7","1","NA"
"2012","DK",866251,503.397548161121,"NA","1","2012","NA","4",1963,"2","2","1","DK","2","NA","3","6","NA","2","2","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","2","NA",1,1,13373,0,0,412,1,43174,3,,68,0,0,0,0,0,1,"7.4506",48,86625,"3","2","NA","NA"
"2012","DK",866254,503.397548161121,"1000.269","1","2012","NA","2",1969,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,38836,0,0,407,1,0,0,,157,0,0,0,0,0,1,"7.4506",42,86625,"2","6","NA","NA"
"2012","DK",866281,503.397548161121,"3213.753","1","2012","NA","4",1968,"2","2","3","Other","1","5","3","10","NA","1","2","NA","NA","5","20","NA","NA","NA","12","NA","2","2","NA","NA","NA","NA","NA","2","NA","NA","2","NA",1,1,0,0,0,0,1,0,25,,9144,0,0,0,0,0,1,"7.4506",43,86628,"3","2","NA","NA"
"2012","DK",866284,503.397548161121,"NA","1","2012","NA","4",1970,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","9","NA","8","b-e","NA","13","NA","NA","NA","NA","NA","NA","1","1","3","NA","NA","2","NA",1,1,70880,0,0,677,1,8662,0,,525,0,0,0,0,0,1,"7.4506",41,86628,"2","NA","1","2"
"2012","DK",866402,503.397548161121,"NA","1","2012","NA","3",1968,"2","2","3","DK","2","NA","2","10","NA","2","2","NA","NA","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",1,1,6377,113,0,330,1,0,0,,147,0,0,0,0,0,1,"7.4506",43,86640,"2","2","2","7"
"2012","DK",866403,503.397548161121,"1587.599","2","2012","NA","1",1976,"1","2","2","DK","2","NA","3","1","NA","NA","2","NA","3","7","37","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","1","1","NA","NA","NA","NA",1,1,45418,0,0,0,1,0,205,,152,0,0,0,0,0,1,"7.4506",35,86640,"2","2","2","NA"
"2012","DK",866501,503.397548161121,"1232.073","1","2012","NA","1",1970,"1","2","1","DK","2","NA","2","3","NA","NA","NA","NA","3","5","40","NA","f","NA","12","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,52794,0,0,50,1,0,0,,233,0,0,0,0,0,1,"7.4506",41,86650,"2","2","2","NA"
"2012","DK",866504,503.397548161121,"NA","1","2012","NA","1",1973,"2","2","1","DK","2","NA","2","1","NA","1","NA","NA","3","5","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,52754,199,0,0,1,322,99,,0,0,0,0,0,0,1,"7.4506",38,86650,"2","6","NA","NA"
"2012","DK",866581,503.397548161121,"NA","2","2012","NA","2",1977,"1","1","1","DK","2","NA","NA","6","NA","1","NA","NA","3","2","NA","NA","r-u","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA",1,1,7244,0,0,0,1,0,0,,200,0,0,0,0,10139,1,"7.4506",34,86658,"2","7","NA","NA"
"2012","DK",866582,503.397548161121,"NA","1","2012","NA","4",1983,"2","1","3","DK","1","NA","NA","6","NA","2","NA","NA","3",,"NA","NA","NA","NA","3","NA","2","NA","NA","NA","NA","3","2","2","2","NA","NA","NA",1,1,15921,0,0,0,1,0,167,,156,0,0,0,0,0,1,"7.4506",28,86658,"3","6","2","7"
"2012","DK",866703,503.397548161121,"NA","1","2012","NA","2",1974,"1","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","5","60","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","2","3","2","NA","2","NA",1,1,37877,0,0,453,1,0,0,,448,0,0,0,0,0,1,"7.4506",37,86670,"2","2","NA","NA"
"2012","DK",866704,503.397548161121,"3529.62","2","2012","NA","1",1974,"2","5","1","DK","1","NA","5","8","NA","2","2","NA","2","2","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","3","2","NA","2","NA",1,1,0,0,0,445,1,0,0,,2763,0,0,0,22024,0,1,"7.4506",37,86670,"2","2","1","NA"
"2012","DK",866841,503.397548161121,"NA","1","2012","NA","3",1964,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","9","45","NA","NA","NA","12","1","2","2","NA","NA","NA","2","NA","3","2","NA","2","6",1,1,39997,4164,4007,839,1,507,0,,0,0,0,0,0,0,1,"7.4506",47,86684,"2","3","2","NA"
"2012","DK",866842,503.397548161121,"1382.105","1","2012","NA","1",1967,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","4","NA","NA","o","NA","NA","1","2","2","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,41682,0,0,435,1,7,0,,221,0,0,0,0,0,1,"7.4506",44,86684,"2","7","1","NA"
"2012","DK",867052,503.397548161121,"1174.861","1","2012","NA","1",1971,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","2","3","2","NA","2","NA",1,1,40962,309,0,644,1,0,0,,77,0,0,0,0,0,1,"7.4506",40,86705,"3","6","NA","NA"
"2012","DK",867054,503.397548161121,"NA","1","2012","NA","4",1967,"1","1","3","DK","2","NA","3","1","NA","1","2","NA","3","7","55","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","NA","2","2","NA","2","NA",1,1,38027,0,0,435,1,0,0,,1593,0,0,0,0,0,1,"7.4506",44,86705,"2","2","NA","NA"
"2012","DK",867122,503.397548161121,"1458.621","2","2012","NA","3",1977,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","37","NA","r-u","NA","NA","1","NA","NA","NA","NA","NA","5","1","2","NA","NA","2","NA",1,1,31087,284,0,0,1,0,186,,123,0,0,0,0,0,1,"7.4506",34,86712,"3","5","NA","NA"
"2012","DK",867123,503.397548161121,"1323.145","1","2012","NA","4",1976,"1","1","1","DK","2","NA","5","3","NA","1","2","NA","2","2","37","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,6349,,54,0,0,0,0,17,1,"7.4506",35,86712,"2","7","NA","NA"
"2012","DK",867211,503.397548161121,"NA","1","2012","NA","1",1985,"1","1","1","DK","2","NA","3","6","NA","NA","NA","NA","3",,"60","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,3148,0,0,0,0,35309,1,"7.4506",26,86721,"3","2","1","NA"
"2012","DK",867212,503.397548161121,"NA","1","2012","NA","2",1961,"2","1","3","DK","2","NA","2","1","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,25661,0,0,616,1,6174,5,,103,0,0,0,0,0,1,"7.4506",50,86721,"2","2","2","NA"
"2012","DK",867213,503.397548161121,"1140.66","1","2012","NA","3",1988,"2","1","1","DK","2","3","2","1","NA","NA","NA","NA","3","6","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,19011,0,0,24,1,0,43,,125,0,0,0,0,0,1,"7.4506",23,86721,"2","6","1","NA"
"2012","DK",867214,503.397548161121,"2094.894","1","2012","NA","4",1952,"1","5","2","DK","2","NA","3","1","NA","NA","NA","NA","3","6","37","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","4","2","2","1","NA","2","NA",1,1,39246,0,0,0,1,0,0,,143,0,0,0,0,0,1,"7.4506",59,86721,"2","2","2","NA"
"2012","DK",867443,503.397548161121,"868.9055","1","2012","NA","1",1969,"2","2","3","DK","2","NA","5","8","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA",1,1,9644,0,0,435,1,0,0,,126,0,0,0,9735,0,1,"7.4506",42,86744,"2","2","2","NA"
"2012","DK",867444,503.397548161121,"626.3037","1","2012","NA","4",1965,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","8","40","NA","b-e","NA","NA","1","NA","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,47715,0,0,15,1,0,0,,0,0,0,0,0,0,1,"7.4506",46,86744,"2","7","1","1"
"2012","DK",867471,503.397548161121,"1694.997","1","2012","NA","3",1966,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","42","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,55012,0,0,0,1,8191,0,,225,0,0,0,0,0,1,"7.4506",45,86747,"2","2","2","7"
"2012","DK",867473,503.397548161121,"1324.337","NA","2012","NA","3",1967,"1","2","1","DK","2","NA","3","3","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,59805,5235,5087,826,1,0,18,,0,0,0,0,0,0,1,"7.4506",44,86747,"2","5","NA","NA"
"2012","DK",867641,503.397548161121,"1250.026","1","2012","NA","3",1984,"2","1","3","DK","2","NA","3","6","NA","1","2","1","4","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",1,1,14488,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",27,86764,"2","3","NA","NA"
"2012","DK",867643,503.397548161121,"1178.917","1","2012","NA","3",1980,"1","1","2","DK","2","NA","3","2","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","2","1","NA","2","NA",1,1,17519,0,0,590,1,101,0,,361,0,0,2444,0,0,1,"7.4506",31,86764,"2","3","1","6"
"2012","DK",868011,503.397548161121,"873.9838","1","2012","NA","2",1968,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","9","37","NA","j","NA","NA","1","1","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,69535,588,0,438,1,0,681,,0,0,0,0,0,0,1,"7.4506",43,86801,"2","2","NA","NA"
"2012","DK",868051,503.397548161121,"829.6929","1","2012","NA","2",1968,"2","5","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","NA","NA","NA","12","NA","2","NA","NA","NA","NA","5","NA","2","2","NA","2","NA",1,1,49241,0,0,496,1,1663,0,,268,0,0,0,0,0,1,"7.4506",43,86805,"2","2","NA","NA"
"2012","DK",868054,503.397548161121,"NA","1","2012","NA","4",1970,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","NA","b-e","NA","13","NA","1","NA","NA","NA","NA","5","NA","2","2","NA","NA","NA",1,1,43430,0,0,0,1,430,0,,0,0,0,0,0,0,1,"7.4506",41,86805,"3","2","2","10"
"2012","DK",868851,503.397548161121,"NA","2","2012","NA","1",1971,"1","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","NA","o","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,53466,270,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4506",40,86885,"3","2","2","NA"
"2012","DK",868854,503.397548161121,"1257.09","2","2012","NA","3",1972,"2","2","1","DK","2","NA","5","2","NA","NA","2","1","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","NA","2","NA","NA","NA",1,1,0,0,0,532,1,0,0,,3181,0,0,20749,14353,0,1,"7.4506",39,86885,"2","5","NA","NA"
"2012","DK",869041,503.397548161121,"NA","1","2012","NA","3",1962,"1","2","3","DK","2","NA","3","1","NA","NA","2","NA","3","5","38","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,47728,0,0,0,1,0,0,,96,0,0,0,0,0,1,"7.4506",49,86904,"3","6","2","NA"
