"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","DK",569474,440.777385159011,"4",1938,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",56947,68,68
"2007","DK",569811,440.777385159011,"3",1989,"1","1","1","4","13","NA","NA","NA","NA","30","NA","NA",56981,17,17
"2007","DK",569812,440.777385159011,"1",1960,"2","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",56981,46,47
"2007","DK",569813,440.777385159011,"3",1992,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",56981,14,15
"2007","DK",569814,440.777385159011,"3",1961,"1","1","1","3","13","3","NA","NA","5","NA","NA","NA",56981,45,46
"2007","DK",570121,440.777385159011,"1",1964,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",57012,42,43
"2007","DK",570122,440.777385159011,"1",1965,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",57012,41,41
"2007","DK",570123,440.777385159011,"3",1987,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",57012,19,19
"2007","DK",570124,440.777385159011,"2",1990,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57012,16,16
"2007","DK",570221,440.777385159011,"4",1965,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",57022,41,41
"2007","DK",570222,440.777385159011,"2",1998,"2","1","3","2","NA","5","NA","NA","NA","NA","0","NA",57022,8,9
"2007","DK",570223,440.777385159011,"2",1961,"2","1","1","4","13","5","NA","NA","NA","NA","NA","0",57022,45,46
"2007","DK",570224,440.777385159011,"2",2000,"2","1","4","2","NA","3","NA","NA","0","0","NA","NA",57022,6,6
"2007","DK",571251,440.777385159011,"4",1968,"1","1","1","3","13","NA","NA","35","NA","NA","0","NA",57125,38,39
"2007","DK",571252,440.777385159011,"4",2001,"2","1","4","4","NA","5","NA","NA","NA","NA","NA","0",57125,5,6
"2007","DK",571253,440.777385159011,"1",1973,"2","1","3","2","13","5","NA","27","NA","NA","NA","0",57125,33,34
"2007","DK",571254,440.777385159011,"3",2005,"1","1","1","3","13","4","NA","NA","NA","NA","NA","NA",57125,1,1
"2007","DK",571531,440.777385159011,"4",1961,"1","1","4","4","13","3","NA","NA","NA","0","0","NA",57153,45,46
"2007","DK",571532,440.777385159011,"4",1996,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",57153,10,11
"2007","DK",571533,440.777385159011,"3",1967,"2","1","4","2","13","5","NA","20","NA","0","NA","NA",57153,39,40
"2007","DK",571534,440.777385159011,"3",1994,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",57153,12,13
"2007","DK",571691,440.777385159011,"1",1965,"1","1","1","2","NA","3","NA","NA","15","NA","0","NA",57169,41,41
"2007","DK",571692,440.777385159011,"2",1997,"1","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",57169,9,10
"2007","DK",571693,440.777385159011,"3",1966,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",57169,40,40
"2007","DK",571694,440.777385159011,"3",1995,"2","1","1","2","13","5","NA","NA","NA","NA","NA","0",57169,11,11
"2007","DK",571811,440.777385159011,"4",1965,"1","1","1","2","NA","5","NA","NA","NA","0","NA","NA",57181,41,42
"2007","DK",571812,440.777385159011,"1",1997,"1","1","4","4","13","5","NA","NA","NA","NA","0","0",57181,9,9
"2007","DK",571813,440.777385159011,"4",1966,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",57181,40,41
"2007","DK",571814,440.777385159011,"3",1995,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",57181,11,11
"2007","DK",571981,440.777385159011,"2",1964,"2","1","1","3","13","3","NA","NA","NA","NA","0","0",57198,42,43
"2007","DK",571982,440.777385159011,"2",1995,"2","1","3","2","13","NA","NA","NA","15","0","NA","NA",57198,11,12
"2007","DK",571983,440.777385159011,"1",1962,"1","1","3","3","13","3","NA","NA","NA","NA","NA","0",57198,44,44
"2007","DK",571984,440.777385159011,"4",1992,"2","1","4","2","13","5","NA","NA","0","NA","NA","NA",57198,14,14
"2007","DK",572181,440.777385159011,"3",1971,"2","1","1","2","13","NA","NA","NA","NA","37","NA","NA",57218,35,35
"2007","DK",572182,440.777385159011,"4",1993,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",57218,13,14
"2007","DK",572183,440.777385159011,"2",1969,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",57218,37,37
"2007","DK",572184,440.777385159011,"4",1998,"1","1","3","2","13","4","NA","NA","NA","NA","0","NA",57218,8,8
"2007","DK",572241,440.777385159011,"4",1964,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57224,42,42
"2007","DK",572242,440.777385159011,"2",1963,"1","1","1","2","13","3","NA","30","NA","0","NA","NA",57224,43,44
"2007","DK",572243,440.777385159011,"3",1990,"2","1","3","3","NA","5","NA","20","NA","NA","NA","NA",57224,16,16
"2007","DK",572244,440.777385159011,"3",1987,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",57224,19,19
"2007","DK",572271,440.777385159011,"1",1962,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",57227,44,44
"2007","DK",572272,440.777385159011,"2",1965,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",57227,41,41
"2007","DK",572273,440.777385159011,"3",2005,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",57227,1,1
"2007","DK",572274,440.777385159011,"3",2005,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",57227,1,1
"2007","DK",572301,440.777385159011,"4",1973,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57230,33,33
"2007","DK",572302,440.777385159011,"1",1997,"1","1","3","4","13","3","NA","27","NA","NA","NA","NA",57230,9,10
"2007","DK",572303,440.777385159011,"2",1999,"2","1","1","2","13","5","NA","NA","NA","NA","NA","0",57230,7,7
"2007","DK",572304,440.777385159011,"2",1975,"2","1","1","2","13","3","NA","NA","10","NA","NA","NA",57230,31,32
"2007","DK",572431,440.777385159011,"4",1960,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",57243,46,47
"2007","DK",572432,440.777385159011,"3",1957,"1","1","3","3","NA","3","NA","NA","NA","NA","0","NA",57243,49,49
"2007","DK",572433,440.777385159011,"1",1986,"1","1","1","2","13","5","NA","NA","15","NA","NA","NA",57243,20,20
"2007","DK",572434,440.777385159011,"3",1984,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57243,22,22
"2007","DK",573491,440.777385159011,"2",1970,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",57349,36,36
"2007","DK",573492,440.777385159011,"1",2000,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","0",57349,6,6
"2007","DK",573493,440.777385159011,"4",1998,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",57349,8,8
"2007","DK",573494,440.777385159011,"3",1969,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57349,37,37
"2007","DK",573651,440.777385159011,"1",1973,"2","1","3","3","13","3","NA","NA","15","NA","NA","NA",57365,33,33
"2007","DK",573652,440.777385159011,"3",1997,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",57365,9,10
"2007","DK",573653,440.777385159011,"3",1998,"2","1","1","4","13","5","NA","NA","NA","NA","NA","0",57365,8,9
"2007","DK",573654,440.777385159011,"2",1973,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",57365,33,34
"2007","DK",573691,440.777385159011,"1",1999,"1","1","1","3","13","3","NA","NA","NA","40","NA","NA",57369,7,7
"2007","DK",573692,440.777385159011,"4",1977,"2","1","1","2","NA","3","NA","NA","37","NA","NA","NA",57369,29,29
"2007","DK",573693,440.777385159011,"2",1971,"1","1","4","4","13","3","NA","20","NA","NA","0","NA",57369,35,36
"2007","DK",573694,440.777385159011,"2",2004,"1","1","1","2","NA","5","NA","NA","NA","NA","0","NA",57369,2,2
"2007","DK",573971,440.777385159011,"4",1968,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",57397,38,38
"2007","DK",573972,440.777385159011,"2",2004,"1","1","3","4","13","3","NA","NA","NA","0","NA","NA",57397,2,3
"2007","DK",573973,440.777385159011,"4",1968,"1","1","4","2","13","3","NA","NA","NA","35","NA","0",57397,38,38
"2007","DK",573974,440.777385159011,"2",2005,"2","1","1","3","13","5","NA","NA","NA","NA","NA","0",57397,1,2
"2007","DK",574021,440.777385159011,"4",1977,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",57402,29,30
"2007","DK",574022,440.777385159011,"3",2000,"2","1","4","2","13","NA","NA","NA","0","0","NA","0",57402,6,6
"2007","DK",574023,440.777385159011,"1",1981,"2","1","1","3","13","4","NA","NA","NA","0","NA","0",57402,25,25
"2007","DK",574024,440.777385159011,"1",2003,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57402,3,4
"2007","DK",574171,440.777385159011,"4",1954,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",57417,52,53
"2007","DK",574172,440.777385159011,"4",1997,"2","1","4","2","NA","3","20","NA","0","NA","0","NA",57417,9,9
"2007","DK",574173,440.777385159011,"2",1962,"2","2","4","2","13","3","NA","30","NA","NA","0","NA",57417,44,44
"2007","DK",574174,440.777385159011,"3",1999,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",57417,7,7
"2007","DK",574271,440.777385159011,"2",1999,"1","1","4","2","13","NA","NA","30","NA","NA","NA","NA",57427,7,8
"2007","DK",574272,440.777385159011,"4",1977,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",57427,29,29
"2007","DK",574273,440.777385159011,"1",1971,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57427,35,36
"2007","DK",574274,440.777385159011,"2",2004,"1","1","1","2","13","4","NA","30","NA","NA","NA","0",57427,2,2
"2007","DK",574421,440.777385159011,"2",1968,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",57442,38,39
"2007","DK",574422,440.777385159011,"4",2004,"1","1","4","3","NA","NA","NA","20","NA","NA","NA","NA",57442,2,3
"2007","DK",574423,440.777385159011,"2",1968,"1","1","2","2","13","3","NA","25","NA","0","NA","NA",57442,38,38
"2007","DK",574424,440.777385159011,"1",2005,"2","1","1","4","NA","3","NA","NA","10","NA","0","NA",57442,1,2
"2007","DK",574531,440.777385159011,"1",1958,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",57453,48,48
"2007","DK",574532,440.777385159011,"3",1987,"1","1","3","2","13","5","NA","NA","NA","0","NA","NA",57453,19,20
"2007","DK",574533,440.777385159011,"3",1992,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",57453,14,15
"2007","DK",574534,440.777385159011,"3",1958,"1","1","1","3","NA","5","NA","NA","NA","NA","NA","NA",57453,48,48
"2007","DK",574991,440.777385159011,"2",1965,"1","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",57499,41,42
"2007","DK",574992,440.777385159011,"1",2000,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",57499,6,6
"2007","DK",574993,440.777385159011,"4",1964,"2","1","4","4","13","5","NA","NA","NA","0","NA","NA",57499,42,43
"2007","DK",574994,440.777385159011,"1",1997,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57499,9,10
"2007","DK",575231,440.777385159011,"1",1963,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",57523,43,43
"2007","DK",575232,440.777385159011,"2",1963,"2","1","3","3","13","5","NA","NA","NA","0","NA","NA",57523,43,44
"2007","DK",575233,440.777385159011,"1",1992,"1","1","1","3","13","3","NA","25","NA","NA","NA","NA",57523,14,14
"2007","DK",575234,440.777385159011,"4",1995,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",57523,11,11
"2007","DK",575571,440.777385159011,"2",1973,"1","1","1","2","13","5","NA","NA","NA","30","NA","NA",57557,33,34
"2007","DK",575572,440.777385159011,"3",1997,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",57557,9,9
"2007","DK",575573,440.777385159011,"4",1999,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57557,7,7
"2007","DK",575574,440.777385159011,"2",1975,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",57557,31,32
"2007","DK",575941,440.777385159011,"1",1967,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",57594,39,39
"2007","DK",575942,440.777385159011,"2",1996,"1","1","1","3","13","5","NA","NA","NA","NA","NA","0",57594,10,11
"2007","DK",575943,440.777385159011,"1",1993,"1","1","4","2","13","NA","NA","NA","10","NA","NA","NA",57594,13,13
"2007","DK",575944,440.777385159011,"2",1964,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",57594,42,42
"2007","DK",576791,440.777385159011,"2",1964,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",57679,42,43
"2007","DK",576792,440.777385159011,"1",1997,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",57679,9,10
"2007","DK",576793,440.777385159011,"3",1999,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57679,7,8
"2007","DK",576794,440.777385159011,"3",1967,"2","1","3","3","13","NA","NA","0","NA","NA","0","0",57679,39,39
"2007","DK",576811,440.777385159011,"4",1957,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57681,49,50
"2007","DK",576812,440.777385159011,"2",1961,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",57681,45,46
"2007","DK",576813,440.777385159011,"4",1984,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","0",57681,22,23
"2007","DK",576814,440.777385159011,"2",1988,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","0",57681,18,19
"2007","DK",577011,440.777385159011,"1",1966,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57701,40,40
"2007","DK",577012,440.777385159011,"3",1997,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",57701,9,9
"2007","DK",577013,440.777385159011,"3",2000,"1","1","1","2","13","NA","NA","25","NA","NA","NA","0",57701,6,7
"2007","DK",577014,440.777385159011,"3",1965,"1","1","1","4","13","3","NA","28","NA","0","NA","NA",57701,41,41
"2007","DK",577181,440.777385159011,"4",1964,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","0",57718,42,42
"2007","DK",577182,440.777385159011,"2",1956,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",57718,50,50
"2007","DK",577183,440.777385159011,"2",1998,"2","1","4","3","13","3","NA","0","NA","40","0","0",57718,8,8
"2007","DK",577184,440.777385159011,"4",1994,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57718,12,13
"2007","DK",577631,440.777385159011,"2",1979,"2","1","4","3","13","5","NA","27","NA","NA","NA","NA",57763,27,27
"2007","DK",577632,440.777385159011,"2",2004,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",57763,2,2
"2007","DK",577633,440.777385159011,"4",2002,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",57763,4,5
"2007","DK",577634,440.777385159011,"2",1973,"1","1","3","4","NA","5","NA","NA","NA","NA","NA","NA",57763,33,34
"2007","DK",577931,440.777385159011,"3",1975,"1","1","4","2","13","3","NA","NA","NA","35","NA","NA",57793,31,32
"2007","DK",577932,440.777385159011,"3",2005,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",57793,1,2
"2007","DK",577933,440.777385159011,"3",2003,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",57793,3,3
"2007","DK",577934,440.777385159011,"3",1976,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",57793,30,31
"2007","DK",579311,440.777385159011,"2",1973,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",57931,33,34
"2007","DK",579312,440.777385159011,"3",1997,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",57931,9,10
"2007","DK",579313,440.777385159011,"4",1999,"2","1","4","3","13","3","NA","25","NA","NA","0","NA",57931,7,8
"2007","DK",579314,440.777385159011,"2",1975,"2","1","1","2","13","5","NA","NA","NA","0","NA","NA",57931,31,32
"2007","DK",579321,440.777385159011,"1",1961,"1","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",57932,45,45
"2007","DK",579322,440.777385159011,"4",1967,"2","1","3","3","13","NA","NA","25","NA","NA","NA","NA",57932,39,40
"2007","DK",579323,440.777385159011,"1",2001,"2","1","1","2","13","5","NA","22","NA","NA","NA","NA",57932,5,5
"2007","DK",579324,440.777385159011,"4",2003,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",57932,3,3
"2007","DK",579411,440.777385159011,"3",1963,"2","1","1","2","13","NA","NA","NA","NA","0","0","NA",57941,43,43
"2007","DK",579412,440.777385159011,"1",1956,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",57941,50,50
"2007","DK",579413,440.777385159011,"4",1992,"2","1","3","3","13","4","NA","30","NA","NA","0","0",57941,14,14
"2007","DK",579414,440.777385159011,"4",1990,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",57941,16,16
"2007","DK",579531,440.777385159011,"2",1947,"1","1","1","4","13","3","NA","NA","NA","0","NA","NA",57953,59,59
"2007","DK",579532,440.777385159011,"3",1985,"1","1","4","3","13","3","NA","NA","NA","NA","0","0",57953,21,21
"2007","DK",579533,440.777385159011,"4",1988,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",57953,18,18
"2007","DK",579534,440.777385159011,"3",1953,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",57953,53,53
"2007","DK",579651,440.777385159011,"1",1965,"1","1","3","3","13","3","NA","NA","NA","34","NA","0",57965,41,41
"2007","DK",579652,440.777385159011,"1",1994,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",57965,12,13
"2007","DK",579653,440.777385159011,"1",1990,"2","1","4","3","13","5","NA","NA","NA","NA","0","NA",57965,16,17
"2007","DK",579654,440.777385159011,"2",1964,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",57965,42,42
"2007","DK",579711,440.777385159011,"4",1976,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",57971,30,30
"2007","DK",579712,440.777385159011,"3",2003,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",57971,3,3
"2007","DK",579713,440.777385159011,"2",1960,"1","1","3","2","NA","3","NA","NA","NA","NA","0","0",57971,46,46
"2007","DK",579714,440.777385159011,"4",2004,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","0",57971,2,2
"2007","DK",580461,440.777385159011,"2",1971,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",58046,35,36
"2007","DK",580462,440.777385159011,"1",1993,"1","1","1","3","13","NA","NA","NA","NA","0","NA","NA",58046,13,13
"2007","DK",580463,440.777385159011,"2",1969,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",58046,37,37
"2007","DK",580464,440.777385159011,"1",1998,"1","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",58046,8,8
"2007","DK",580611,440.777385159011,"4",1975,"1","1","3","4","13","3","NA","NA","NA","NA","0","NA",58061,31,31
"2007","DK",580612,440.777385159011,"2",2005,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",58061,1,1
"2007","DK",580613,440.777385159011,"1",2003,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",58061,3,3
"2007","DK",580614,440.777385159011,"2",1976,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",58061,30,31
"2007","DK",580981,440.777385159011,"4",1962,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",58098,44,44
"2007","DK",580982,440.777385159011,"4",1992,"2","1","1","2","13","5","NA","NA","NA","NA","NA","0",58098,14,14
"2007","DK",580983,440.777385159011,"2",1988,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",58098,18,18
"2007","DK",580984,440.777385159011,"1",1962,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",58098,44,45
"2007","DK",580985,440.777385159011,"1",1995,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",58098,11,12
"2007","DK",581181,440.777385159011,"1",1966,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",58118,40,41
"2007","DK",581182,440.777385159011,"4",1969,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",58118,37,37
"2007","DK",581183,440.777385159011,"3",1996,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",58118,10,11
"2007","DK",581184,440.777385159011,"2",2005,"1","1","1","3","13","3","NA","NA","NA","37","NA","NA",58118,1,1
"2007","DK",581185,440.777385159011,"3",2000,"1","1","2","2","13","NA","NA","NA","NA","NA","NA","NA",58118,6,6
"2007","DK",581521,440.777385159011,"3",1967,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",58152,39,39
"2007","DK",581522,440.777385159011,"4",1991,"1","1","4","2","NA","5","NA","NA","0","NA","0","0",58152,15,15
"2007","DK",581523,440.777385159011,"3",1962,"2","1","3","3","NA","NA","NA","NA","NA","NA","0","NA",58152,44,45
"2007","DK",581524,440.777385159011,"3",1993,"2","1","4","2","NA","NA","NA","NA","0","NA","0","NA",58152,13,13
"2007","DK",581525,440.777385159011,"1",1998,"2","1","4","2","13","NA","NA","NA","NA","0","NA","NA",58152,8,9
"2007","DK",581971,440.777385159011,"1",1965,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",58197,41,41
"2007","DK",581972,440.777385159011,"4",1996,"1","1","4","3","13","5","NA","NA","NA","40","NA","NA",58197,10,10
"2007","DK",581973,440.777385159011,"2",2000,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",58197,6,6
"2007","DK",581974,440.777385159011,"3",1993,"1","1","2","2","13","NA","NA","NA","0","NA","0","NA",58197,13,13
"2007","DK",581975,440.777385159011,"3",1966,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",58197,40,40
"2007","DK",582031,440.777385159011,"3",1963,"1","1","1","3","13","5","NA","NA","NA","NA","NA","0",58203,43,43
"2007","DK",582032,440.777385159011,"3",1965,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",58203,41,41
"2007","DK",582033,440.777385159011,"4",1990,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",58203,16,16
"2007","DK",582034,440.777385159011,"1",1993,"1","1","4","3","13","3","NA","28","NA","NA","NA","NA",58203,13,13
"2007","DK",582035,440.777385159011,"1",1993,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",58203,13,13
"2007","DK",582261,440.777385159011,"4",1988,"2","1","1","4","NA","3","NA","25","NA","NA","NA","NA",58226,18,18
"2007","DK",582262,440.777385159011,"1",1961,"2","1","2","4","13","3","NA","NA","NA","NA","0","NA",58226,45,45
"2007","DK",582263,440.777385159011,"1",1990,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",58226,16,16
"2007","DK",582264,440.777385159011,"1",1958,"1","1","1","2","NA","3","NA","NA","0","NA","0","NA",58226,48,49
"2007","DK",582265,440.777385159011,"2",2000,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",58226,6,6
"2007","DK",582391,440.777385159011,"2",1964,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",58239,42,42
"2007","DK",582392,440.777385159011,"1",1997,"2","1","4","4","NA","3","NA","22","NA","NA","NA","NA",58239,9,10
"2007","DK",582393,440.777385159011,"1",1963,"1","1","4","3","13","5","NA","NA","NA","NA","NA","0",58239,43,43
"2007","DK",582394,440.777385159011,"3",1994,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",58239,12,12
"2007","DK",582395,440.777385159011,"3",2002,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",58239,4,4
"2007","DK",582771,440.777385159011,"4",1972,"2","1","1","2","13","5","NA","NA","NA","0","NA","NA",58277,34,34
"2007","DK",582772,440.777385159011,"4",1998,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",58277,8,9
"2007","DK",582773,440.777385159011,"2",1972,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","0",58277,34,34
"2007","DK",582774,440.777385159011,"3",2004,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",58277,2,3
"2007","DK",582775,440.777385159011,"2",1995,"1","1","1","3","13","NA","NA","NA","NA","NA","0","NA",58277,11,12
"2007","DK",582841,440.777385159011,"3",2003,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",58284,3,3
"2007","DK",582842,440.777385159011,"3",1974,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",58284,32,32
"2007","DK",582843,440.777385159011,"2",1973,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",58284,33,34
"2007","DK",582844,440.777385159011,"2",2000,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",58284,6,7
"2007","DK",582845,440.777385159011,"1",2005,"1","1","3","2","NA","5","NA","NA","NA","NA","NA","NA",58284,1,2
"2007","DK",583001,440.777385159011,"3",1964,"2","1","4","3","13","NA","NA","NA","12","NA","NA","NA",58300,42,42
"2007","DK",583002,440.777385159011,"4",1997,"2","1","4","2","13","3","NA","NA","NA","NA","0","0",58300,9,9
"2007","DK",583003,440.777385159011,"3",1963,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",58300,43,43
"2007","DK",583004,440.777385159011,"1",1994,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",58300,12,12
"2007","DK",583005,440.777385159011,"4",2002,"2","1","1","2","NA","NA","NA","NA","NA","0","NA","NA",58300,4,4
"2007","DK",583091,440.777385159011,"2",1989,"1","1","4","3","13","5","NA","NA","0","NA","NA","NA",58309,17,17
"2007","DK",583092,440.777385159011,"3",1959,"2","1","2","2","13","5","NA","NA","NA","NA","NA","0",58309,47,47
"2007","DK",583093,440.777385159011,"3",1994,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",58309,12,13
"2007","DK",583094,440.777385159011,"4",1954,"1","1","4","4","13","3","NA","0","NA","NA","NA","NA",58309,52,53
"2007","DK",583095,440.777385159011,"4",1992,"1","1","4","2","NA","NA","NA","NA","37","NA","NA","NA",58309,14,14
"2007","DK",583771,440.777385159011,"3",2002,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",58377,4,4
"2007","DK",583772,440.777385159011,"4",2000,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",58377,6,6
"2007","DK",583773,440.777385159011,"3",1969,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",58377,37,37
"2007","DK",583774,440.777385159011,"3",1973,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",58377,33,33
"2007","DK",583775,440.777385159011,"3",2004,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",58377,2,3
"2007","DK",583821,440.777385159011,"4",1972,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",58382,34,35
"2007","DK",583822,440.777385159011,"1",1998,"1","1","1","2","13","NA","NA","24","NA","NA","NA","0",58382,8,9
"2007","DK",583823,440.777385159011,"1",1972,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",58382,34,34
"2007","DK",583824,440.777385159011,"4",2004,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",58382,2,3
"2007","DK",583825,440.777385159011,"4",1995,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",58382,11,11
"2007","DK",583851,440.777385159011,"2",1956,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",58385,50,50
"2007","DK",583852,440.777385159011,"1",1974,"2","1","1","3","13","3","NA","NA","5","0","NA","NA",58385,32,32
"2007","DK",583853,440.777385159011,"2",1997,"1","1","3","3","13","5","NA","26","NA","NA","NA","NA",58385,9,10
