"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","AT",44236,"2","2007","13",62320,47707,0,0,,,,,,0,1653,0,0,0,50,,0,0,0,14613,"NA","1","NA","1","2","2","1","1","1","1","1","5","1800","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","615.47","1","1","2","1","1","1","1","2","2","4","4","2","4","3","2","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44238,"3","2007","5",96162,89764,0,0,,,,,,0,0,0,0,0,122,,0,0,0,6398,"NA","2","NA","2","1","1","1","1","1","1","3","1","1500","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","307.3","1","1","2","1","1","1","1","2","1","4","2","4","3","2","4","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44239,"2","2007","10",44187,43731,0,0,,,,,,0,11451,0,0,0,354,,0,0,0,456,"2","2","NA","2","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","1","2","1","6","2","1","NA","NA","344","1","1","2","1","1","1","1","2","1","4","2","2","3","4","2","NA","2","NA","3",1.8,,,,,,,,,,
"2007","AT",44240,"3","2007","17",43723,37273,0,0,,,,,,0,1184,0,0,0,136,,0,0,0,6450,"2","2","NA","1","1","1","1","1","1","1","1","6","6000","2","NA","1","1","2","2","1","1","6","2","1","NA","250","1231","1","1","1","1","1","1","1","2","2","4","1","1","1","4","4","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44245,"2","2007","15",31014,14452,0,0,,,,,,0,0,0,0,0,539,,0,0,0,16562,"2","2","NA","2","1","1","1","1","1","1","1","4","2500","2","NA","2","1","2","1","1","1","6","2","1","NA","1500","315.83","1","1","2","1","1","1","1","2","2","3","2","2","2","3","4","3","2","NA","3",1.8,,,,,,,,,,
"2007","AT",44249,"2","2007","15",47962,39265,0,0,,,,,,0,1368,0,0,0,131,,0,0,0,8697,"NA","2","NA","1","1","1","1","1","1","1","1","6","1200","2","NA","2","1","1","1","3","1","5","2","1","1000","770","487.07","1","1","2","1","1","1","1","2","1","4","3","2","4","1","1","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44265,"2","2007","14",22963,10634,0,0,,,,,,0,0,0,0,0,0,,0,0,0,12329,"2","2","NA","1","2","1","1","1","1","1","1","NA","4500","2","3","2","2","1","1","1","1","4","2","1","NA","700","455.74","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44266,"2","2007","13",50727,46295,0,0,,,,,,0,1261,0,0,0,0,,0,0,0,4432,"2","2","NA","2","1","1","1","1","1","1","1","3","2000","2","NA","2","1","2","2","1","1","5","2","1","NA","1816","1188.33","1","1","2","1","1","1","1","2","1","4","3","3","2","3","2","NA","2","NA","3",1.8,,,,,,,,,,
"2007","AT",44268,"2","2007","6",73141,65028,0,0,,,,,,0,17478,0,0,0,568,,0,0,0,8113,"NA","2","NA","1","1","2","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","1","4","2","1","NA","500","401.67","1","1","2","1","1","1","1","2","1","4","3","3","3","2","4","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44270,"2","2007","9",86140,73127,0,0,,,,,,0,4390,0,0,6998,109,,0,0,0,13013,"2","2","NA","2","1","1","1","1","1","1","3","3","2000","2","NA","2","1","2","2","1","2","4","2","1","NA","1100","323.2","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44273,"2","2007","19",42520,28328,0,0,,,,,,0,10173,0,0,2576,5367,,0,0,0,14192,"2","2","NA","1","1","1","1","1","1","1","1","5","1800","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","544","1","1","2","1","1","1","1","2","2","4","4","2","2","4","4","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44293,"3","2007","5",89362,73213,0,0,,,,,,0,4402,0,0,0,0,,0,0,0,16149,"NA","2","NA","1","1","2","1","1","1","1","1","4","3000","3","3","2","2","2","1","1","1","3","2","1","NA","1000","307.3","1","1","2","1","1","1","1","2","1","3","3","4","2","3","3","3","2","NA","3",2,,,,,,,,,,
"2007","AT",44295,"3","2007","12",115373,106853,0,0,,,,,,0,12889,0,0,0,340,,0,0,0,8520,"NA","2","NA","1","1","1","1","1","1","1","1","3","1000","2","3","2","1","2","2","1","1","4","1","1","NA","1500","355.27","1","1","2","1","1","1","1","2","1","2","1","4","4","4","4","NA","2","NA","3",2,,,,,,,,,,
"2007","AT",44296,"1","2007","12",46108,40990,0,0,,,,,,0,1939,0,0,0,56,,0,0,0,5118,"NA","2","NA","1","1","1","1","1","1","1","1","5","4000","3","NA","2","2","1","1","1","1","2","2","1","NA","NA","338.5","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","3","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44308,"3","2007","10",66321,60497,0,0,,,,,,0,12266,0,4662,0,0,,0,0,0,5824,"2","2","2","2","1","2","1","1","3","1","2","3","2000","3","NA","1","2","1","2","3","1","3","2","1","710","3500","233.68","1","1","1","1","1","1","1","2","1","3","2","4","3","4","4","NA","2","1","4",2.5,,,,,,,,,,
"2007","AT",44324,"2","2007","13",27457,29202,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-1745,"2","2","2","1","1","1","1","1","3","1","1","2","1800","1","NA","2","1","2","1","1","4","5","1","1","1000","2000","829.94","1","1","2","1","1","1","1","2","1","4","3","2","3","2","3","3","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44331,"2","2007","10",83465,73526,0,0,,,,,,0,22774,0,0,0,4,,0,0,0,9938,"NA","2","NA","1","1","1","1","1","1","1","2","3","2500","2","NA","2","2","2","2","4","1","6","2","1","NA","650","413.87","1","1","2","1","1","1","1","2","1","3","2","3","3","3","4","2","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44335,"3","2007","5",49924,40804,0,0,,,,,,0,0,0,0,0,64,,0,0,0,9120,"2","2","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","343.54","1","1","2","1","1","1","1","2","1","3","3","4","4","3","4","4","2","3","4",2.5,,,,,,,,,,
"2007","AT",44362,"3","2007","9",59819,216,0,0,,,,,,0,4754,0,0,0,0,,464,0,0,59602,"NA","2","NA","2","1","1","1","1","1","1","1","1","2200","2","3","1","2","2","2","3","1","4","2","1","NA","600","308.97","1","1","2","1","1","1","1","2","2","4","4","4","4","4","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44381,"2","2007","10",54936,46358,0,0,,,,,,0,6696,0,0,0,375,,0,0,0,8578,"2","2","NA","1","1","1","1","1","1","1","1","3","3500","2","3","2","2","2","2","2","1","6","2","1","NA","500","401.67","1","1","2","1","1","1","1","2","1","3","1","4","1","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44385,"3","2007","7",45359,44847,0,0,,,,,,0,1981,0,0,0,184,,0,0,0,512,"2","2","NA","1","1","1","1","1","1","1","1","1","3500","1","NA","2","2","2","2","2","1","4","2","1","NA","2500","698","1","1","2","1","1","1","1","2","1","4","4","4","4","NA","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44390,"2","2007","9",14478,14407,0,0,,,,,,0,3277,0,0,0,86,,0,0,0,70,"NA","2","NA","1","1","1","1","1","1","1","1","4","2500","2","NA","2","1","2","2","1","1","4","2","1","NA","500","500.83","1","1","2","1","1","1","1","2","1","2","4","3","1","3","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44404,"2","2007","7",23692,15275,0,0,,,,,,0,3914,0,0,0,8,,0,0,1340,7077,"2","2","NA","2","1","1","1","1","1","1","1","4","1700","2","NA","2","2","2","2","3","1","4","2","1","560","550","873","1","1","1","1","1","1","1","2","1","3","3","3","2","3","4","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44409,"1","2007","7",65089,58051,0,0,,,,,,0,7614,0,0,0,0,,0,0,0,7038,"2","2","NA","1","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","2","1","4","4","2","1","NA","500","NA","1","1","2","1","1","1","1","2","1","3","2","4","4","3","4","4","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44418,"3","2007","10",56951,56880,0,0,,,,,,0,0,0,0,0,159,,0,0,0,71,"NA","2","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","NA","4","6","2","1","NA","900","752.21","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44419,"2","2007","24",52014,-10948,0,0,,,,,,0,4464,0,0,0,0,,0,0,10025,52937,"NA","2","NA","1","1","1","1","1","1","1","1","6","3400","2","NA","2","2","1","2","1","4","5","2","1","624","NA","972.43","1","1","2","1","1","1","1","2","1","3","4","3","2","3","3","3","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44432,"3","2007","19",117550,99321,0,0,,,,,,0,3424,0,0,0,100,,0,0,0,18229,"NA","2","NA","1","1","1","1","1","3","1","1","6","4000","2","2","2","2","2","1","1","1","5","2","1","NA","NA","487.07","1","1","2","1","1","1","1","2","1","4","4","3","3","2","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44447,"2","2007","8",162864,152236,0,0,,,,,,0,8054,0,0,0,0,,0,0,0,10627,"NA","1","NA","2","1","1","1","1","1","1","1","1","2500","2","NA","2","2","2","2","3","1","3","2","1","NA","3000","544","1","1","2","1","1","1","1","2","1","4","4","3","2","4","2","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44455,"3","2007","13",30173,13975,0,0,,,,,,0,3433,0,0,0,31,,0,0,0,16198,"2","2","NA","1","1","1","1","1","1","1","1","5","3000","1","NA","2","2","2","1","4","1","4","1","1","NA","NA","314.83","1","1","2","1","1","1","1","2","1","3","2","4","4","1","2","4","2","3","4",2.1,,,,,,,,,,
"2007","AT",44463,"2","2007","10",26863,18107,0,0,,,,,,0,2711,0,0,0,216,,0,0,0,8756,"2","2","NA","1","1","2","1","1","1","1","1","5","3400","2","NA","1","2","2","2","3","3","6","2","1","NA","3000","177.8","1","1","2","1","1","1","1","2","2","3","3","3","3","4","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44482,"2","2007","8",106585,106515,0,0,,,,,,0,3999,0,0,0,319,,0,0,0,70,"NA","2","NA","1","2","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","3","1","6","2","1","NA","900","315.83","1","1","2","1","1","1","1","2","1","4","4","4","2","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44490,"1","2007","11",43504,34967,0,0,,,,,,0,2934,0,0,0,854,,0,0,0,8537,"NA","2","NA","1","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","1","1","1","3","2","1","NA","1500","359.91","1","1","1","1","1","1","1","2","2","3","3","3","3","1","2","3","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44518,"2","2007","14",30302,28446,0,0,,,,,,0,795,0,0,0,10,,0,0,0,1856,"2","2","NA","1","1","1","1","1","1","1","1","6","2000","2","3","2","2","2","2","3","1","4","2","1","NA","2500","398.99","1","1","2","1","1","1","1","2","1","4","3","4","3","4","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44520,"3","2007","11",86585,84520,0,0,,,,,,0,2250,0,0,0,39,,0,0,347,1718,"2","2","NA","1","1","2","1","1","3","1","1","6","7000","1","NA","2","2","2","2","1","3","6","1","1","NA","NA","511.6","1","1","2","1","1","1","1","2","2","3","2","2","3","1","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44524,"2","2007","10",29055,8402,0,0,,,,,,0,3327,0,0,0,1935,,0,0,0,20653,"NA","2","NA","1","1","1","1","1","1","1","1","1","3000","2","NA","2","2","2","2","1","1","6","2","1","NA","800","455.74","1","1","2","1","1","1","1","2","1","3","3","4","3","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44539,"2","2007","12",112968,84942,0,0,,,,,,0,4636,0,551,0,73,,0,0,0,28026,"NA","2","NA","1","1","1","1","1","2","1","1","3","3500","3","NA","2","2","2","2","1","1","4","2","1","NA","700","696","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44547,"3","2007","5",60634,51075,0,0,,,,,,0,4844,0,0,0,871,,0,0,0,9559,"NA","2","NA","1","1","1","1","1","3","1","1","1","3500","3","3","1","2","2","2","3","2","6","2","1","NA","600","440.83","1","1","2","1","1","1","1","2","1","4","3","4","3","2","4","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44554,"2","2007","17",35109,19219,0,0,,,,,,0,1318,0,0,4854,136,,0,0,0,15890,"NA","2","NA","1","1","2","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","1500","615.47","1","1","2","1","1","1","1","2","1","4","4","4","2","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44581,"2","2007","15",45352,22711,0,0,,,,,,0,4720,0,0,0,447,,0,0,0,22641,"NA","2","NA","1","1","1","1","1","3","1","1","6","7000","2","NA","2","2","2","1","1","4","5","2","1","NA","3000","1188.33","1","1","2","1","1","1","1","2","1","4","2","3","3","3","2","2","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44583,"3","2007","20",38775,28339,0,0,,,,,,0,6850,0,0,0,630,,0,0,0,10436,"NA","2","NA","1","2","1","1","1","1","1","1","5","3500","2","3","2","2","2","2","1","1","4","2","1","NA","3000","455.74","1","1","2","1","1","1","1","2","1","4","2","2","2","3","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44589,"2","2007","26",39529,39313,0,0,,,,,,0,8602,0,0,0,281,,0,0,0,216,"NA","2","NA","1","1","1","1","1","1","1","1","1","2200","2","NA","1","2","2","1","3","1","6","2","1","NA","NA","671.33","1","1","2","1","1","1","1","2","1","3","3","3","4","4","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44605,"2","2007","5",69912,65133,0,0,,,,,,0,10913,0,0,0,356,,0,0,0,4779,"NA","2","NA","1","1","1","1","1","1","1","1","1","4500","2","NA","2","2","2","1","1","1","6","2","1","NA","1000","315.83","1","1","2","1","1","1","1","2","2","4","3","4","2","2","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44606,"3","2007","20",27720,14795,0,0,,,,,,0,7368,0,0,0,141,,0,0,0,12925,"NA","2","NA","1","1","1","1","1","2","1","1","4","6000","2","NA","2","2","2","2","2","1","5","2","1","NA","800","401.67","1","1","2","1","1","1","1","2","2","3","4","3","4","2","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44615,"2","2007","9",45590,26781,0,0,,,,,,0,3494,0,0,0,215,,0,0,0,18809,"NA","2","NA","1","1","1","1","1","1","1","1","1","3500","1","NA","2","2","2","2","1","1","3","2","1","NA","600","307.3","1","1","2","1","1","1","1","2","2","4","3","4","2","3","2","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44617,"3","2007","10",39523,35679,0,0,,,,,,0,12243,0,0,0,1125,,0,0,0,3843,"NA","2","NA","1","1","1","1","1","2","1","1","6","2000","2","NA","2","1","2","2","1","1","6","2","1","NA","1500","NA","1","1","2","1","1","1","1","2","1","4","3","3","1","4","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44633,"3","2007","6",45042,35623,0,0,,,,,,0,2011,0,0,0,8,,0,0,0,9419,"NA","2","NA","1","2","1","1","3","3","1","1","6","3000","2","NA","2","2","2","1","1","1","6","1","1","NA","1816","608","1","1","2","1","1","1","1","2","1","4","4","3","4","4","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44659,"3","2007","26",75190,32855,0,0,,,,,,0,3609,0,0,0,2,,0,0,0,42335,"NA","2","NA","1","1","1","1","1","1","1","1","1","3000","2","NA","2","2","2","2","1","1","6","2","1","NA","1000","544","1","1","2","1","1","1","1","2","1","4","4","2","3","3","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44668,"2","2007","25",52150,33282,0,0,,,,,,0,0,0,0,0,434,,0,0,0,18868,"2","2","NA","1","1","1","1","1","1","1","1","6","1100","3","NA","2","1","2","2","1","1","4","2","1","NA","800","815.6","1","1","2","1","1","1","1","2","2","4","3","1","3","1","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44680,"3","2007","13",41495,8381,0,0,,,,,,0,2723,0,0,0,0,,0,0,0,33115,"NA","2","NA","1","1","1","1","1","1","1","1","5","2500","1","NA","2","2","2","2","3","1","5","2","1","624","5000","1188.33","1","1","2","1","1","1","1","2","2","4","3","3","4","3","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44684,"3","2007","16",51064,40007,0,0,,,,,,0,0,0,0,0,2436,,0,0,0,11058,"NA","2","NA","1","1","1","1","1","3","1","1","3","1700","3","NA","2","1","2","2","1","1","4","2","1","NA","900","355.27","1","1","2","1","1","1","1","2","1","4","1","4","4","3","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44687,"2","2007","12",84831,75377,0,0,,,,,,0,37364,0,14200,0,0,,0,0,0,9454,"2","2","NA","1","1","1","1","1","2","1","1","3","2000","3","NA","2","2","2","2","3","1","4","2","1","NA","500","NA","1","1","2","1","1","1","1","2","1","4","4","3","4","4","3","3","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44695,"3","2007","15",52728,25207,0,0,,,,,,0,8231,0,0,0,406,,0,0,0,27521,"NA","2","NA","1","1","1","1","1","1","1","1","3","3500","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","752.21","1","1","2","1","1","1","1","2","1","4","4","3","4","3","3","4","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44700,"3","2007","25",153918,140173,0,0,,,,,,0,2147,0,0,3281,273,,0,0,0,13745,"2","2","NA","1","1","2","1","1","3","1","1","1","2500","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","455.74","1","1","2","1","1","1","1","2","2","3","4","3","3","3","2","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44714,"3","2007","12",105737,96271,0,0,,,,,,0,5340,0,0,0,1554,,0,0,0,9466,"NA","2","NA","1","1","1","1","1","1","1","1","1","2500","2","NA","2","2","2","2","1","1","4","2","1","NA","1000","455.74","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44715,"1","2007","18",70902,47696,0,0,,,,,,0,4160,0,0,2180,75,,0,0,0,23206,"2","2","NA","1","1","2","1","1","3","1","1","6","3500","2","NA","2","2","2","2","1","1","6","2","1","NA","700","392.94","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","3","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44721,"2","2007","6",70682,59614,0,0,,,,,,0,4852,0,0,0,83,,0,0,0,11068,"NA","2","NA","1","1","2","1","1","1","1","1","3","3500","3","NA","2","2","2","2","NA","1","6","2","1","NA","800","500.83","1","1","2","1","1","1","1","2","1","3","4","4","1","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44732,"2","2007","20",175314,164859,0,0,,,,,,0,20335,0,5582,0,276,,0,0,0,10456,"NA","2","2","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","401.67","1","1","2","1","1","1","1","2","1","4","4","3","3","4","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44734,"2","2007","13",20842,-31024,0,0,,,,,,0,4490,0,0,0,0,,0,0,0,51866,"2","2","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","3","4","4","2","1","NA","800","401.67","1","1","1","1","1","1","1","2","1","4","4","3","4","2","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44735,"3","2007","13",82338,50786,0,0,,,,,,0,4944,0,0,0,342,,0,0,0,31552,"NA","2","NA","1","1","1","1","1","1","1","1","1","2500","2","NA","2","2","2","1","3","1","6","2","1","NA","800","398.99","1","1","2","1","1","1","1","2","2","4","4","2","3","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44755,"3","2007","8",44048,43961,0,0,,,,,,0,4123,0,0,0,101,,0,0,0,87,"NA","2","2","1","1","2","1","1","1","1","1","1","1500","2","NA","2","2","2","1","3","1","3","2","1","NA","NA","671.33","1","1","2","1","1","1","1","2","1","4","3","2","2","NA","3","NA","2","3","4",2.1,,,,,,,,,,
"2007","AT",44776,"3","2007","42",35257,23802,0,0,,,,,,0,4148,0,0,0,0,,0,0,0,11455,"NA","2","NA","1","1","1","1","1","1","1","1","3","3500","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","752.21","1","1","2","1","1","1","1","2","1","4","2","3","4","4","3","4","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44790,"2","2007","7",28842,6964,0,0,,,,,,0,6700,0,0,0,0,,0,0,0,21878,"NA","2","NA","1","1","2","1","1","1","1","1","6","3500","3","NA","2","2","2","2","1","1","4","2","1","NA","900","244.53","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44809,"2","2007","5",22070,11626,0,0,,,,,,0,3138,0,0,0,1825,,0,0,0,10443,"NA","2","NA","1","1","1","1","1","1","1","1","1","4500","3","NA","2","2","2","2","1","1","5","2","1","NA","900","344","1","1","2","1","1","1","1","2","2","4","4","2","4","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44810,"1","2007","10",98043,88828,0,0,,,,,,0,9292,0,0,0,83,,0,0,0,9215,"NA","2","NA","1","1","1","1","1","1","1","1","3","900","2","NA","2","1","2","2","1","1","1","2","1","NA","NA","518.73","1","1","2","1","1","1","1","2","1","4","4","2","3","3","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44813,"2","2007","22",80750,73770,0,0,,,,,,0,22417,0,0,0,2124,,0,0,0,6980,"NA","2","2","1","1","1","1","1","1","1","1","3","3000","3","3","2","2","2","2","1","1","4","2","1","NA","800","446.93","1","1","2","1","1","1","1","2","1","3","2","3","4","2","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44830,"3","2007","8",52688,31347,0,0,,,,,,0,10830,0,0,0,0,,0,0,0,21341,"2","2","NA","1","1","2","1","1","3","1","1","5","2200","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","1041.05","1","1","2","1","1","1","1","2","2","4","4","2","4","4","2","NA","2","3","4",2.3,,,,,,,,,,
"2007","AT",44836,"2","2007","20",34759,19945,0,0,,,,,,0,649,0,0,0,47,,0,0,0,14814,"2","2","NA","1","1","2","1","1","1","1","1","3","1700","3","NA","2","2","2","1","4","1","3","2","1","NA","600","790.6","1","1","2","2","1","1","1","2","1","4","3","4","4","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44863,"3","2007","8",37243,-24524,0,0,,,,,,0,3174,0,0,0,0,,0,0,0,61767,"NA","2","NA","2","1","2","1","1","1","1","1","4","1000","3","NA","2","2","2","2","1","1","3","2","1","NA","750","259.39","1","1","2","1","1","1","1","2","2","4","4","1","4","3","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44882,"3","2007","7",22351,8519,0,0,,,,,,0,791,0,0,0,10,,0,0,0,13833,"NA","2","NA","1","1","1","1","1","3","1","1","1","3000","3","NA","2","2","2","2","1","1","5","2","1","NA","600","344","1","1","2","1","1","1","1","2","1","4","3","4","4","3","4","NA","2","3","4",2.1,,,,,,,,,,
"2007","AT",44887,"2","2007","5",30244,26470,0,0,,,,,,0,7350,0,0,0,51,,0,0,0,3774,"NA","2","NA","1","1","1","1","1","1","1","1","6","2000","2","NA","2","1","2","2","4","1","6","2","1","NA","350","816.3","1","1","2","1","1","1","1","2","1","4","3","3","2","4","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44888,"2","2007","15",46235,29227,0,0,,,,,,0,11659,0,0,0,365,,0,0,0,17009,"NA","2","NA","1","1","1","1","1","1","1","3","5","2200","2","NA","2","2","2","2","2","1","3","2","1","NA","700","398.99","1","1","2","1","1","1","1","2","1","3","3","4","2","4","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44892,"3","2007","14",114927,88857,0,0,,,,,,0,6267,0,0,0,0,,0,0,0,26070,"2","2","2","1","1","1","1","1","1","1","1","1","2500","1","3","2","2","2","2","1","1","6","2","1","NA","2500","1041.05","1","1","2","1","1","1","1","2","2","4","3","4","4","4","2","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44897,"3","2007","15",63875,47252,0,0,,,,,,0,3941,0,0,0,76,,0,0,0,16623,"NA","2","NA","1","1","1","1","1","1","1","1","NA","4500","3","NA","2","2","2","2","3","1","6","2","1","NA","3000","391.33","1","1","2","1","1","1","1","2","1","4","4","2","4","4","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44902,"2","2007","6",91154,80140,0,0,,,,,,0,21055,0,0,0,0,,0,0,0,11013,"NA","2","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","500","401.67","1","1","2","1","1","1","1","2","1","4","3","4","4","3","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","AT",44910,"2","2007","9",125516,106888,0,0,,,,,,0,16521,0,4535,0,224,,0,0,0,18628,"2","2","NA","1","1","1","1","1","3","1","1","5","3500","3","NA","2","2","2","1","3","1","6","2","1","NA","2500","398.99","1","1","2","1","1","1","1","2","1","3","3","3","4","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44917,"2","2007","5",58822,20777,0,0,,,,,,0,0,0,0,0,0,,0,0,0,38046,"NA","2","NA","1","1","1","1","1","3","1","1","6","3000","3","NA","2","2","2","2","3","1","4","2","1","NA","1500","NA","1","1","2","1","1","1","1","2","1","3","3","3","4","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","AT",44939,"2","2007","12",65712,54918,0,0,,,,,,0,8359,1967,1967,0,0,,0,0,0,10794,"NA","2","NA","2","1","1","1","1","1","1","1","1","3500","3","NA","2","2","2","1","1","1","3","2","1","NA","1000","344","1","1","2","1","1","1","1","2","2","4","3","2","3","3","4","NA","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44940,"1","2007","12",50404,34805,0,0,,,,,,0,6395,0,2948,0,0,,0,0,2484,13115,"2","2","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","244.53","1","1","2","1","1","1","1","2","1","3","4","2","3","NA","4","3","2","NA","4",2.3,,,,,,,,,,
"2007","AT",44951,"2","2007","15",20578,-19322,0,0,,,,,,0,776,0,0,0,56,,0,0,0,39900,"2","2","NA","1","1","1","1","1","3","1","1","5","1100","3","2","2","2","2","2","1","1","5","2","1","NA","1300","475.19","1","1","2","1","1","1","1","2","1","3","3","2","3","2","3","3","2","NA","4",2.1,,,,,,,,,,
