"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","AT",46487,"3","2010","17",28878,-2351,0,0,,,,,,,,,0,3229,0,0,0,,32,,0,0,0,,31230,,"NA","3","NA","3","NA","3","1","1","1","1","1","2","1","1","2","2500","2","NA","2","2","2","2","1","NA","2","6","2","1","NA","250","616.25","0","NA","1","NA","1","NA","NA","517402","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46488,"2","2010","14",47760,34171,0,0,,,,,,,,,0,4861,0,0,0,,310,,0,0,0,,13589,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","1","3","5000","2","NA","2","2","2","2","1","NA","3","4","2","1","2061.68","750","871.25","0","NA","1","NA","1","2","1","315702","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46495,"2","2010","12",40280,17801,0,0,,,,,,,,,0,0,0,0,0,,648,,0,0,0,,22479,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","3","NA","2","6","2","1","NA","500","509.33","0","NA","1","NA","1","2","1","233401","39301","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46498,"2","2010","9",31203,12181,0,0,,,,,,,,,0,0,0,0,0,,340,,0,0,0,,19021,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","1","NA","2","2","2","2","1","NA","1","6","2","1","NA","500","192.37","0","NA","1","NA","1","3","NA","233401","430702","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46541,"2","2010","10",88889,73069,0,0,,,,,,,,,0,0,0,0,0,,2150,,0,0,0,,15820,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","900","3","NA","2","1","2","2","1","NA","1","6","2","1","NA","1000","1522","0","NA","1","NA","1","3","1","NA","409802","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46560,"3","2010","12",59326,46639,0,0,,,,,,,,,0,2716,0,0,0,,107,,0,0,0,,12688,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","NA","3","1","1","1","NA","1200","504","0","NA","1","NA","1","1","1","561401","219502","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46562,"2","2010","11",86588,75358,0,0,,,,,,,,,0,9053,0,0,0,,272,,11256,0,0,,11230,,"NA","3","NA","3","NA","NA","2","2","1","1","1","1","1","1","4","NA","3","NA","2","1","2","1","2","NA","4","4","2","1","NA","2000","560.17","0","NA","1","NA","1","2","1","814801","430702","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46564,"3","2010","25",30163,26908,0,0,,,,,,,,,0,389,0,0,0,,12,,0,0,0,,3255,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3750","3","NA","2","2","2","2","3","NA","1","6","2","1","410","NA","360.63","200","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46578,"3","2010","11",49430,28550,0,0,,,,,,,,,0,11868,0,0,0,,667,,0,0,0,,20880,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","2000","3","NA","2","2","2","2","2","NA","4","4","2","1","778","750","369.2","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46586,"2","2010","12",94582,83910,0,0,,,,,,,,,0,17030,0,11221,0,,0,,0,0,0,,10672,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","2500","1","NA","2","1","2","2","1","NA","1","6","1","1","NA","500","414.27","0","NA","1","NA","1","3","2","106601","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46590,"2","2010","15",55656,42041,0,0,,,,,,,,,0,997,0,0,0,,691,,0,0,0,,13614,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","2800","3","2","2","2","2","2","3","NA","3","5","2","1","NA","750","454.07","0","NA","1","NA","1","2","1","664001","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","AT",46604,"2","2010","20",90084,63295,0,0,,,,,,,,,0,3437,0,0,0,,295,,0,0,1926,,24862,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","2","NA","2","2","2","2","2","NA","2","6","2","1","NA","2500","949.5","0","NA","1","NA","1","1","1","804201","802602","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46610,"2","2010","11",80186,69856,18511,18511,,,,,,,,,18511,5433,0,0,0,,730,,0,0,0,,10330,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","3000","2","NA","2","2","2","1","4","NA","1","3","2","1","NA","1400","432.4","0","NA","1","NA","1","1","NA","39302","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","AT",46612,"4","2010","15",70004,69642,0,0,,,,,,,,,0,2180,0,0,0,,323,,0,0,0,,362,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","NA","NA","1","5","1","1","NA","NA","771","0","NA","1","NA","1","1","NA","624402","NA","627203","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46615,"2","2010","23",86039,50947,0,0,,,,,,,,,0,8250,0,0,0,,94,,0,0,0,,35092,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","2","NA","1","5","2","1","NA","600","602.5","0","NA","1","NA","1","3","1","494802","581901","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46629,"2","2010","6",274398,269894,0,0,,,,,,,,,0,1165,0,0,0,,710,,0,0,0,,4504,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","1","NA","1","5","2","1","NA","1000","357.78","0","NA","1","NA","1","1","NA","219501","627202","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","AT",46654,"2","2010","10",75608,72049,0,0,,,,,,,,,0,5208,0,0,0,,117,,0,0,0,,3558,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","3000","2","NA","2","2","2","2","2","NA","1","6","2","1","NA","415","556.48","516.67","NA","1","NA","1","2","1","546202","600102","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","AT",46667,"2","2010","9",57001,48564,0,0,,,,,,,,,0,848,0,0,134,,18,,0,0,0,,8437,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","NA","1","2","2","2","NA","500","760","0","NA","1","NA","1","1","1","545802","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46672,"3","2010","9",48394,30602,0,0,,,,,,,,,0,842,0,0,0,,21,,0,0,3225,,14567,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","2","NA","3","4","2","1","NA","2000","650.4","0","NA","1","NA","1","NA","1","741902","NA","664003","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46691,"1","2010","15",94915,68926,18840,18840,,,,,,,,,18840,9073,0,0,8933,,2,,0,0,0,,25990,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2700","3","NA","2","1","2","1","4","NA","2","6","2","1","NA","415","509.33","524.44","NA","1","NA","1","1","1","585302","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","AT",46713,"1","2010","10",34453,12159,0,0,,,,,,,,,0,1479,0,0,0,,2051,,0,0,0,,22295,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2900","2","NA","2","2","2","2","2","NA","1","3","2","1","1700","1000","600","0","NA","1","NA","1","1","1","464002","464001","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46719,"2","2010","10",66831,7784,0,0,,,,,,,,,0,1140,0,0,0,,17,,1737,0,0,,59047,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","1200","2","NA","2","2","2","2","2","NA","1","3","2","1","NA","NA","703.75","0","NA","1","NA","1","NA","NA","737601","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46726,"2","2010","19",104829,82054,0,0,,,,,,,,,0,1478,0,0,0,,284,,0,0,0,,22775,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2400","2","NA","2","2","2","2","1","NA","1","6","2","1","NA","NA","475.25","0","NA","1","NA","1","3","1","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46728,"2","2010","11",75949,67778,0,0,,,,,,,,,0,1284,0,0,0,,133,,0,0,0,,8171,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","1","2","2","1","NA","1","6","2","1","NA","500","260.47","0","NA","1","NA","1","1","1","NA","759102","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46742,"3","2010","18",34489,12580,0,0,,,,,,,,,0,1816,0,0,0,,317,,0,0,0,,21909,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","1000","2","2","2","2","2","2","1","NA","1","5","2","1","NA","700","454.07","0","NA","1","NA","1","3","1","139902","464001","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46749,"3","2010","8",82708,75949,0,0,,,,,,,,,0,0,0,0,0,,409,,0,0,0,,6759,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2300","3","NA","2","2","2","2","1","NA","1","1","1","1","NA","500","504","0","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","AT",46767,"2","2010","12",120276,104322,0,0,,,,,,,,,0,0,68236,0,0,,0,,0,0,0,,15954,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","4","NA","1","4","2","1","NA","700","662.49","0","NA","1","NA","1","1","1","223502","804202","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46774,"3","2010","13",141777,120037,0,0,,,,,,,,,0,18519,0,2849,0,,21,,0,0,0,,21740,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","NA","NA","1","5","2","1","NA","800","864","0","NA","1","NA","1","NA","1","624402","627202","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","AT",46802,"1","2010","13",45547,35084,51,51,,,,,,,,,51,1763,0,0,0,,13,,0,0,0,,10463,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","1","1","2","2","4","NA","1","5","2","1","NA","3000","514.33","833.33","NA","1","NA","1","3","1","181102","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",46806,"2","2010","14",105322,95621,3646,3646,,,,,,,,,3646,6213,0,0,0,,2022,,0,0,0,,9701,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3000","3","2","1","2","2","2","3","NA","2","5","2","1","NA","2000","949.5","0","NA","1","NA","1","1","2","680201","804202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46828,"3","2010","14",76208,51897,33577,33577,,,,,,,,,33577,7551,0,0,0,,305,,0,0,0,,24311,,"NA","1","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2500","2","NA","1","2","2","1","2","NA","2","3","2","1","NA","500","556.48","0","NA","1","NA","1","3","1","585302","804202","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","AT",46838,"2","2010","10",64738,60753,0,0,,,,,,,,,0,2109,0,0,0,,168,,0,0,0,,3985,,"NA","1","NA","3","NA","NA","2","1","2","1","1","1","1","1","4","1400","1","NA","2","1","2","2","1","NA","1","3","2","1","NA","800","540.77","0","NA","1","NA","1","2","1","453101","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46840,"2","2010","20",35895,3027,0,0,,,,,,,,,0,5027,0,0,0,,52,,0,0,0,,32867,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","2","2","2","2","2","2","3","NA","2","3","2","1","NA","NA","718.75","353.33","NA","1","NA","1","1","1","552701","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","AT",46841,"2","2010","5",114198,100085,0,0,,,,,,,,,0,0,0,0,0,,84,,0,0,0,,14113,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","6000","2","NA","2","2","2","1","1","NA","2","4","1","1","NA","1500","650.4","0","NA","1","NA","1","NA","1","665201","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","AT",46847,"2","2010","11",110689,108450,43011,43011,,,,,,,,,43011,18204,0,0,0,,0,,0,0,0,,2239,,"NA","1","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","4","NA","1","4","2","1","NA","700","230.91","176.19","NA","1","NA","1","3","1","233401","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46850,"2","2010","12",81219,70021,0,0,,,,,,,,,0,7207,0,0,0,,303,,0,0,0,,11198,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","5000","2","NA","2","2","2","1","1","NA","1","5","2","1","778","1400","560.17","0","NA","1","NA","1","3","1","804201","NA","NA","NA","NA","5",2.6,,,,,,,,,,,
"2010","AT",46883,"3","2010","10",35435,16598,0,0,,,,,,,,,0,0,1089,0,0,,458,,0,0,0,,18837,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","1","2","4","NA","1","5","2","1","NA","2000","230.91","0","NA","1","NA","1","1","NA","223502","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46894,"2","2010","10",77319,54417,22284,22284,,,,,,,,,22284,4469,0,0,0,,241,,1857,0,0,,22902,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3000","2","2","1","1","2","2","3","NA","2","6","2","1","NA","2000","949.5","0","NA","1","NA","1","1","1","223502","802602","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",46898,"3","2010","20",183170,178977,0,0,,,,,,,,,0,30082,0,8426,5436,,133,,10396,0,267,,3925,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","2500","3","NA","1","2","2","1","3","NA","1","4","2","1","NA","1700","871.5","2566.67","NA","1","NA","1","2","1","NA","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",46914,"3","2010","8",76142,57593,0,0,,,,,,,,,0,3397,0,0,0,,71,,0,0,0,,18549,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","1","NA","1","6","2","1","NA","1000","318.9","0","NA","1","NA","1","NA","2","NA","649604","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46933,"2","2010","11",124122,99693,0,0,,,,,,,,,0,29750,0,8333,5376,,131,,10282,0,0,,24429,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","3","NA","2","6","2","1","NA","1000","662.49","0","NA","1","NA","1","3","1","804201","422202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46944,"2","2010","26",73166,61252,0,0,,,,,,,,,0,8373,0,0,0,,179,,0,0,0,,11913,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2500","3","1","2","2","2","2","2","NA","1","5","1","1","NA","2000","318.9","0","NA","1","NA","1","3","1","409801","NA","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",46961,"3","2010","8",66976,-23244,0,0,,,,,,,,,0,21820,0,0,0,,1845,,0,0,0,,90220,,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","4","2700","2","NA","2","2","2","2","3","NA","1","6","2","1","NA","2000","230.91","0","NA","1","NA","1","1","1","233401","600102","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",46965,"2","2010","9",82502,78922,0,0,,,,,,,,,0,11109,0,0,0,,43,,0,0,0,,3580,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","1","1","2","2","4","NA","1","4","2","1","NA","2000","556.48","1013.89","NA","1","NA","1","3","1","233401","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",46977,"3","2010","11",63863,41809,0,0,,,,,,,,,0,10964,0,0,0,,2175,,0,0,0,,22053,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","900","3","NA","2","2","2","1","2","NA","2","5","2","1","NA","NA","367","0","NA","1","NA","1","NA","2","559701","409802","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",46998,"2","2010","17",41390,31208,0,0,,,,,,,,,0,1546,0,0,419,,260,,0,0,0,,10182,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","6","1500","1","NA","2","2","2","2","3","NA","3","6","1","1","1200","900","400.61","0","NA","1","NA","1","1","1","NA","157402","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47045,"2","2010","14",51270,37908,0,0,,,,,,,,,0,14626,0,0,0,,0,,0,0,0,,13362,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","2000","1","2","2","2","2","2","4","NA","3","5","2","1","NA","1000","425.33","0","NA","1","NA","1","2","1","105901","413302","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",47090,"3","2010","11",157020,145456,0,0,,,,,,,,,0,33983,0,13103,0,,0,,0,0,0,,11564,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","NA","1","5","2","1","NA","1000","369.2","2566.67","NA","1","NA","1","2","1","546202","680202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47107,"2","2010","23",87771,45663,0,0,,,,,,,,,0,12500,0,0,0,,49,,9580,0,0,,42108,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","2","NA","1","4","2","1","NA","1000","949.5","524.44","NA","1","NA","1","2","1","585302","430702","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",47117,"2","2010","9",144129,104888,0,0,,,,,,,,,0,4177,0,0,1133,,702,,0,0,0,,39241,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","NA","1","3","2","1","NA","2000","332.92","40","NA","1","NA","1","1","2","106601","409802","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47127,"3","2010","8",82754,71331,0,0,,,,,,,,,0,5128,0,0,0,,1017,,0,0,0,,11423,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","3","1","2","2","2","2","1","NA","1","4","2","1","NA","800","898.26","40","NA","1","NA","1","1","1","106601","627202","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47139,"3","2010","12",98095,94948,699,699,,,,,,,,,699,0,0,0,0,,1010,,0,0,0,,3147,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1900","2","NA","2","2","2","2","NA","NA","1","4","2","1","1172","800","367","0","NA","1","NA","1","3","NA","NA","559702","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47173,"2","2010","12",95389,16297,20469,20469,,,,,,,,,20469,4105,0,0,0,,221,,1706,0,0,,79091,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5000","2","NA","2","2","1","2","3","NA","1","4","2","1","NA","700","509.33","0","NA","1","NA","1","1","1","213301","600102","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47178,"3","2010","8",41177,18750,0,0,,,,,,,,,0,13143,0,5068,0,,0,,0,0,0,,22428,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","3000","2","NA","2","2","2","2","1","NA","1","4","2","1","NA","500","871.25","0","NA","1","NA","1","1","1","24701","24702","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",47179,"2","2010","10",118808,108741,0,0,,,,,,,,,0,46654,0,0,0,,0,,0,0,0,,10067,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","1","4","NA","4","6","2","1","NA","1700","509.33","0","NA","1","NA","1","1","1","546202","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47181,"3","2010","18",23846,23057,0,0,,,,,,,,,0,4093,0,0,0,,14,,0,0,0,,788,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2500","2","NA","2","2","2","2","4","NA","1","5","2","1","NA","NA","638.25","0","NA","1","NA","1","2","NA","105202","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",47187,"4","2010","17",123747,88032,7931,7931,,,,,,,,,7931,13461,0,0,26384,,81,,660,0,0,,35715,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","1000","2","NA","2","2","2","2","2","NA","1","5","2","1","NA","NA","356.4","0","NA","1","NA","1","3","1","NA","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47195,"2","2010","29",59982,23090,0,0,,,,,,,,,0,3987,0,0,0,,167,,0,0,0,,36893,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","3","6","2800","2","NA","2","2","2","2","4","NA","1","5","2","1","NA","2000","558.2","0","NA","1","NA","1","1","1","533402","464001","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47199,"2","2010","11",60325,44255,0,0,,,,,,,,,0,6541,0,0,0,,521,,0,0,0,,16070,,"NA","1","NA","3","NA","NA","1","1","1","1","1","3","1","1","5","2000","3","NA","2","2","2","2","1","NA","1","6","2","1","NA","650","746.51","0","NA","1","NA","1","2","1","585302","804202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47202,"2","2010","11",86438,63611,0,0,,,,,,,,,0,1479,0,0,1293,,0,,0,0,0,,22827,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","5","5000","2","NA","2","2","2","1","1","NA","1","5","2","1","NA","600","364.2","0","NA","1","NA","1","3","NA","156802","NA","NA","NA","NA","5",3,,,,,,,,,,,
"2010","AT",47212,"2","2010","20",72861,33818,6204,6204,,,,,,,,,6204,1244,0,0,0,,67,,517,0,0,,39042,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","2","3000","1","1","2","2","2","2","1","NA","1","2","2","1","NA","400","540.77","0","NA","1","NA","1","1","1","302001","80302","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47261,"1","2010","10",93981,81649,36628,36628,,,,,,,,,36628,15502,0,0,0,,0,,0,0,0,,12332,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","3000","3","NA","2","2","2","2","3","NA","2","6","2","1","NA","1400","230.91","0","NA","1","NA","1","1","2","422201","680202","NA","NA","NA","5",2.8,,,,,,,,,,,
"2010","AT",47270,"1","2010","10",35455,-16,0,0,,,,,,,,,0,0,0,0,0,,169,,0,0,0,,35470,,"NA","1","NA","3","NA","3","1","1","2","1","1","1","1","1","5","2000","2","NA","2","1","2","2","4","NA","2","4","2","1","NA","750","662.49","0","NA","1","NA","1","2","1","585302","NA","NA","NA","NA","5",2.4,,,,,,,,,,,
"2010","AT",47309,"2","2010","16",27332,17372,0,0,,,,,,,,,0,2278,0,0,734,,67,,0,0,0,,9960,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","2","5","1000","2","NA","1","2","1","1","1","NA","2","5","2","1","839.28","NA","467.25","0","NA","1","NA","1","3","1","357701","207201","NA","NA","NA","6",3.1,,,,,,,,,,,
"2010","AT",47341,"1","2010","25",112986,99507,0,0,,,,,,,,,0,4747,0,0,0,,471,,0,0,0,,13480,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1900","3","NA","2","1","2","2","1","NA","3","5","2","1","NA","1500","139","0","NA","1","NA","1","NA","NA","799601","NA","NA","NA","NA","7",3.8,,,,,,,,,,,
"2010","AT",47352,"2","2010","15",55672,40226,0,0,,,,,,,,,0,0,0,0,0,,329,,0,0,0,,15446,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1900","3","NA","2","2","2","2","1","NA","4","6","2","1","640","2000","367","0","NA","1","NA","1","1","1","NA","799602","NA","649602","NA","7",3.8,,,,,,,,,,,
"2010","AT",47389,"1","2010","20",227405,226167,0,0,,,,,,,,,0,47207,0,0,0,,0,,0,0,0,,1238,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","1","2","2","2","2","NA","1","5","2","1","778","750","556.48","1013.89","NA","1","NA","1","1","1","223502","39301","NA","NA","NA","8",4.5,,,,,,,,,,,
"2010","AT",47390,"2","2010","10",146540,129029,0,0,,,,,,,,,0,37130,0,0,0,,0,,0,0,0,,17511,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2300","3","NA","2","2","2","1","1","NA","1","4","1","1","NA","800","864","0","NA","1","NA","1","1","2","627201","NA","627203","NA","NA","8",4.1,,,,,,,,,,,
"2010","AT",47402,"3","2010","7",94842,76893,0,0,,,,,,,,,0,6393,0,0,0,,184,,0,0,0,,17949,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","3","3","2","2","2","1","2","NA","1","4","2","1","NA","1000","1186.58","0","NA","1","NA","1","2","1","61801","422202","NA","NA","NA","8",4.1,,,,,,,,,,,
"2010","AT",47422,"3","2010","10",70810,53515,0,0,,,,,,,,,0,5228,0,0,0,,151,,0,0,0,,17295,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","2000","2","NA","2","2","2","2","1","NA","2","4","2","1","NA","500","797.6","0","NA","1","NA","1","NA","NA","649603","219502","NA","NA","NA","8",4.1,,,,,,,,,,,
"2010","AT",47449,"1","2010","8",11645,11617,0,0,,,,,,,,,0,0,0,0,0,,180,,0,0,0,,28,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","2","NA","1","4","1","1","NA","NA","392","0","NA","1","NA","1","3","1","627201","559702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","AT",47457,"2","2010","9",27069,7685,0,0,,,,,,,,,0,0,0,4794,0,,455,,0,0,0,,19384,,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","1","4000","2","2","2","2","2","2","2","NA","1","4","2","1","NA","1000","438.07","1458.33","NA","1","NA","1","2","NA","24701","315701","NA","NA","NA","1",1,,,,,,,,,,,
"2010","AT",47471,"2","2010","8",26554,25552,0,0,,,,,,,,,0,0,268,0,0,,36,,0,0,0,,1002,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","2700","2","NA","2","2","1","2","3","NA","3","3","2","1","660","600","299.07","0","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
