"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","AT",459041,659.760956175299,"NA","2","2008","12","3",1966,"1","1","1","AT","2","NA","3","1","1","NA","NA","NA","3","8","65","12","0","NA","NA","12","NA","2","2","NA","NA","18","1","1","1","1","6","1","1","6","1","1","1","1","3","1","2","2","NA","2","NA",0,1000,0,0,0,1,450,109727,0,0,0,0,0,0,0,0,229,45904,"1",0,0,41,"1","1","l","h"
"2008","AT",459042,659.760956175299,"NA","2","2008","20","2",1970,"2","2","1","AT","2","NA","5","1","1","1","NA","NA","2","2","40","12","12","NA","NA","11","1","2","2","NA","NA","NA","1","2","6","6","1","1","1","1","6","1","1","1","1","2","3","2","NA","2","NA",0,0,0,18762,0,1,650,1798,0,0,0,0,0,0,0,0,758,45904,"1",0,3370,37,"1","1","","q"
"2008","AT",459043,659.760956175299,"NA","3","2008","23","3",1987,"1","1","3","AT","2","NA","3","7","2","1","NA","NA","3",,"NA","12","0","NA","NA","NA","1","2","2","NA","NA","15","2","6","1","6","3","2","6","6","1","1","6","1","2","1","3","2","NA","2","NA",0,0,0,15762,0,1,800,0,0,0,0,0,0,0,0,0,758,45904,"1",0,5553,20,"1","1","","NA"
"2008","AT",459044,659.760956175299,"NA","2","2008","13","4",1989,"1","1","1","AT","2","NA","2","1","2","NA","NA","NA","3","7","NA","12","12","NA","NA","NA","NA","NA","NA","NA","NA","18","2","6","6","2","6","1","6","6","8","6","8","6","4","1","3","2","NA","2","NA",0,0,0,15061,0,1,0,0,0,0,0,0,0,0,0,1094,61,45904,"1",0,3216,18,"6","1","g","b-e"
"2008","AT",459111,659.760956175299,"NA","2","2008","15","2",1927,"1","2","3","AT","2","NA","2","5","1","NA","NA","NA","3","9","48","12","0","NA","NA","13","1","NA","2","NA","NA","15","1","1","6","1","1","6","3","1","1","6","2","6","1","2","3","2","NA","2","NA",0,600,0,0,0,1,0,0,0,0,0,54669,0,0,0,0,758,45911,"1",0,4620,80,"1","1","g","NA"
"2008","AT",459112,659.760956175299,"NA","2","2008","13","1",1927,"2","4","3","AT","2","NA","2","5","1","NA","2","NA","2","4","22","4","0","NA","NA","NA","NA","2","2","NA","NA","15","2","6","6","5","6","1","7","6","6","2","5","1","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,10907,0,0,0,0,661,45911,"1",0,0,80,"1","1","","NA"
"2008","AT",459113,659.760956175299,"NA","3","2008","15","1",1966,"2","2","1","AT","2","NA","3","2","2","NA","NA","NA","1","9","58","12","0","NA","NA","13","1","1","2","NA","NA","15","6","5","1","6","1","3","6","1","1","3","2","6","4","2","1","2","NA","2","NA",0,0,0,678,0,1,0,14698,0,0,0,0,0,0,0,0,374,45911,"1",0,0,41,"6","1","h","q"
"2008","AT",459114,659.760956175299,"NA","2","2008","13","2",1968,"1","1","1","AT","2","NA","3","5","2","1","NA","NA","NA","6","60","0","0","NA","NA","NA","1","2","1","NA","NA","25","5","6","3","1","8","2","3","6","3","1","1","6","3","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,9045,0,0,7071,0,531,45911,"1",0,0,39,"5","1","i","NA"
"2008","AT",459221,659.760956175299,"NA","3","2008","15","3",1927,"1","2","2","AT","2","NA","3","5","2","NA","NA","NA","3","7","40","0","0","NA","NA","NA","1","NA","NA","3","5","15","6","6","1","1","6","1","1","6","1","1","6","1","2","2","3","2","2","2","NA",0,0,0,0,0,1,0,0,0,0,0,32783,0,0,0,0,181,45922,"1",0,4428,80,"6","1","k","NA"
"2008","AT",459222,659.760956175299,"NA","3","2008","NA","1",1927,"2","4","3","AT","2","NA","2","5","1","1","2","NA","NA","4","NA","0","0","NA","NA","NA","1","2","2","NA","NA","14","1","6","2","1","5","2","1","2","1","6","6","6","2","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,11056,0,758,45922,"1",0,0,80,"6","1","","NA"
"2008","AT",459223,659.760956175299,"NA","3","2008","12","1",1966,"2","2","3","AT","2","NA","3","1","2","NA","NA","NA","3","4","42","12","0","NA","NA","13","1","2","NA","NA","NA","15","6","1","2","1","3","1","6","1","2","1","2","1","2","1","2","2","NA","2","NA",0,0,0,0,0,1,0,33332,0,0,0,0,0,0,0,0,758,45922,"1",0,2537,41,"1","1","c+d+e","l-n"
"2008","AT",459224,659.760956175299,"NA","NA","2008","20","2",1968,"1","1","1","AT","2","NA","3","5","2","NA","2","NA","3","3","NA","8","0","NA","NA","NA","1","1","2","NA","NA","15","4","1","6","1","8","1","2","6","1","4","1","3","2","1","3","2","NA","2","NA",0,120,70,0,0,1,0,0,0,0,0,0,0,0,22374,0,758,45922,"1",0,11437,39,"6","1","j","NA"
"2008","AT",459381,659.760956175299,"NA","2","2008","15","4",1968,"1","2","3","AT","2","NA","3","1","2","NA","2","NA","3","8","40","0","0","NA","NA","13","1","1","2","NA","NA","15","5","1","1","1","1","1","1","1","1","6","1","8","1","2","1","2","NA","2","NA",0,0,0,26696,0,1,0,0,0,0,0,0,0,0,0,0,533,45938,"1",0,0,39,"7","1","","h"
"2008","AT",459382,659.760956175299,"NA","2","2008","13","4",1971,"2","2","1","AT","2","NA","3","8","2","2","2","NA","3","5","NA","0","0","NA","NA","NA","NA","NA","2","NA","10","15","6","6","7","8","7","8","7","7","7","8","6","7","2","1","1","2","NA","2","NA",1584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758,45938,"1",0,0,36,"1","1","","NA"
"2008","AT",459383,659.760956175299,"NA","2","2008","12","1",1991,"2",,"1",,"2","2",,,"1","1","NA","NA","NA",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","7","8","5","8","7","8","6","8","7","7","7","9","1","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,45938,"1",0,0,16,"6","1","k",
"2008","AT",459511,659.760956175299,"NA","2","2008","18","3",1947,"1","2","3","AT","2","NA","3","3","2","NA","NA","NA","3","7","NA","0","0","NA","7","7","1","2","NA","NA","NA","22","2","5","6","1","1","6","6","1","6","3","1","1","2","1","2","2","NA","2","NA",0,0,300,13293,0,1,1440,0,0,0,683,0,0,312,0,0,743,45951,"1",0,10371,60,"6","1","o+p+q","NA"
"2008","AT",459512,659.760956175299,"NA","3","2008","28","2",1954,"2","5","1","AT","2","NA","3","5","2","1","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","17","5","6","2","8","6","6","7","4","8","8","8","1","4","2","1","2","NA","2","NA",0,100,0,1396,6,1,0,0,0,0,0,0,0,0,0,0,396,45951,"1",0,504,53,"7","1","h","NA"
"2008","AT",459513,659.760956175299,"NA","2","2008","8","4",1983,"2","1","2","AT","2","NA","4","2","1","2","NA","NA","3","3","NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","16","6","5","2","6","5","1","5","6","5","5","8","1","2","2","3","2","NA","2","NA",0,0,0,13112,0,1,840,0,0,0,0,0,0,0,0,0,168,45951,"1",0,345,24,"1","1","j","g"
"2008","AT",459514,659.760956175299,"NA","3","2008","12","1",1984,"1","1","1","AT","1","5","3","1","1","1","2","NA","NA","9","NA","0","12","NA","NA","NA","NA","2","2","NA","NA","18","7","8","8","7","2","8","8","9","5","8","8","8","1","2","3","2","NA","2","NA",0,0,100,796,0,1,0,0,0,0,0,0,0,0,0,0,758,45951,"1",0,7582,23,"7","1","","b-e"
"2008","AT",459515,659.760956175299,"NA","3","2008","17","4",1990,"2","1","2","AT","2","NA","2","4","2","2","2","NA","NA",,"NA","0","12","NA","NA","NA","1","2","NA","NA","NA","NA","8","7","8","8","7","5","8","8","8","8","7","8","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758,45951,"1",0,5621,17,"7","1","","NA"
"2008","AT",459561,659.760956175299,"NA","3","2008","12","1",1951,"1","2","1","AT","2","NA","3","1","1","NA","NA","NA","3","8","19","10","0","NA","NA","NA","NA","NA","NA","NA","NA","17","1","1","6","6","6","6","1","8","6","1","6","6","3","1","3","2","NA","2","NA",0,0,0,18898,0,1,0,0,0,0,0,0,0,0,0,0,655,45956,"1",,170,56,"1","1","h","b-e"
"2008","AT",459562,659.760956175299,"NA","3","2008","15","2",1956,"2","2","3","AT","2","NA","3","1","2","NA","2","NA","3","6","5","0","0","NA","NA","NA","2","2","2","NA","10","15","2","6","3","8","1","2","6","6","3","1","3","6","1","1","3","2","NA","2","NA",0,0,500,5454,0,1,0,0,0,0,0,0,0,0,0,0,500,45956,"1",0,4378,51,"6","1","","a"
"2008","AT",459563,659.760956175299,"NA","2","2008","15","4",1980,"2","1","3","AT","2","NA","3","8","2","2","NA","NA","NA","9","18","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","7","8","7","8","6","1","8","7","2","2","7","7","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,704,45956,"1",0,0,27,"1","1","","NA"
"2008","AT",459564,659.760956175299,"NA","3","2008","9","2",1982,"2","1","1","AT","2","NA","4","1","1","NA","2","NA","3","4","NA","12","0","NA","NA","NA","1","2","2","NA","NA","28","3","6","1","3","6","1","1","1","1","6","6","2","1","2","3","2","NA","2","NA",0,0,0,31354,0,1,0,0,0,0,0,0,0,0,0,0,758,45956,"1",0,3418,25,"5","1","","k"
"2008","AT",459565,659.760956175299,"NA","3","2008","15","2",1988,"1","1","1","AT","2","NA","1","3","1","1","NA","NA","2","7","NA","0","12","NA","NA","NA","1","NA","NA","NA","10","18","6","6","1","1","3","6","2","6","6","6","6","2","1","2","3","2","NA","2","NA",0,0,0,9507,0,1,1200,0,0,0,0,0,0,0,0,0,517,45956,"1",0,2382,19,"1","1","c+d+e","NA"
"2008","AT",459631,659.760956175299,"NA","3","2008","11","3",1951,"1","2","1","AT","2","NA","3","1","1","NA","NA","NA","3","0 - 1","70","12","0","NA","NA","NA","1","1","2","NA","NA","16","1","1","6","3","1","1","1","6","6","6","1","6","3","2","3","2","NA","2","NA",0,0,0,0,0,1,0,28448,0,0,0,0,0,696,0,0,405,45963,"1",,0,56,"6","1","g","l-n"
"2008","AT",459632,659.760956175299,"NA","3","2008","16","3",1956,"2","2","3","AT","2","4","3","8","1","2","2","NA","NA","3","NA","0","12","NA","NA","NA","1","1","NA","NA","NA","18","8","5","8","8","1","4","6","7","6","8","7","7","2","2","3","2","NA","2","NA",0,90,0,0,0,1,623,0,0,0,0,0,0,0,0,0,655,45963,"1",0,5692,51,"6","1","","NA"
"2008","AT",459633,659.760956175299,"NA","2","2008","6","1",1980,"2","2","1","EU","2","NA","3","2","1","1","2","NA","3","4","40","0","0","NA","NA","12","1","1","NA","NA","NA","15","3","6","1","1","1","6","1","6","3","1","6","6","2","2","3","2","NA","2","NA",0,0,0,17761,0,1,0,0,0,0,0,0,0,0,0,0,758,45963,"1",0,9716,27,"6","1","","l-n"
"2008","AT",459634,659.760956175299,"NA","3","2008","18","2",1982,"2","1","1","AT","1","NA","1","3","1","NA","1","2","3","9","NA","0","0","NA","NA","4","NA","2","NA","NA","NA","15","3","6","6","8","6","6","6","2","1","8","6","2","2","2","3","2","NA","1","NA",0,0,0,12821,0,1,0,0,0,0,0,0,0,0,0,0,758,45963,"1",0,1120,25,"6","1","","NA"
"2008","AT",459635,659.760956175299,"NA","3","2008","19","1",1988,"1","1","1","Other","2","NA","1","3","2","NA","NA","NA","3",,"NA","0","12","NA","NA","NA","1","2","1","NA","NA","17","1","6","6","6","2","2","6","6","6","6","8","7","2","2","3","2","NA","2","NA",0,1700,0,7262,0,1,0,0,0,0,524,0,0,0,0,0,758,45963,"1",0,7718,19,"1","1","","NA"
"2008","AT",460011,659.760956175299,"NA","3","2008","15","3",1947,"1","1","2","AT","2","NA","3","3","1","2","2","NA","3","7","NA","0","0","NA","NA","4","1","2","2","NA","3","20","7","6","7","8","8","7","8","7","8","7","4","8","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,2306,0,0,79,0,0,212,46001,"1",0,2530,60,"7","1","","NA"
"2008","AT",460012,659.760956175299,"NA","3","2008","10","4",1954,"2","2","3","AT","2","NA","5","1","2","NA","2","NA","2","6","39","12","12","NA","NA","11","1","2","1","NA","NA","19","3","1","6","6","2","6","6","6","1","5","6","1","2","1","3","2","NA","2","NA",0,360,0,14724,0,1,0,0,0,0,0,0,0,0,0,0,758,46001,"1",,5808,53,"6","1","","a"
"2008","AT",460013,659.760956175299,"NA","3","2008","20","2",1983,"2","1","1","AT","2","NA","4","1","1","NA","2","NA","3","3","39","12","0","NA","NA","12","1","2","2","NA","NA","15","1","1","1","6","6","1","1","1","1","1","1","2","2","2","3","2","NA","2","NA",0,0,0,36124,0,1,0,0,0,0,0,0,0,0,0,0,758,46001,"1",0,0,24,"6","1","g","l-n"
"2008","AT",460014,659.760956175299,"NA","2","2008","16","4",1984,"1","1","2","Other","2","NA","3","1","2","NA","NA","NA","2","0 - 1","38","0","0","NA","NA","NA","NA","2","NA","3","NA","14","2","5","1","6","2","1","8","4","6","6","6","1","3","1","3","2","NA","2","NA",0,0,0,5299,0,1,0,0,0,0,952,0,0,0,0,0,758,46001,"1",0,1567,23,"7","1","o+p+q","i"
"2008","AT",460015,659.760956175299,"NA","NA","2008","7","3",1990,"2","1","1","Other","1","NA","2","4","1","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","1","2","NA","NA","NA","8","7","8","8","2","8","9","8","8","7","1","7","2","2","3","2","NA","2","NA",0,0,0,163,0,1,0,0,0,0,0,0,0,0,0,106,758,46001,"1",0,5777,17,"1","1","","i"
"2008","AT",460141,659.760956175299,"NA","3","2008","10","3",1929,"2","2","1","AT","2","NA","3","5","1","NA","NA","NA","3","5","30","0","0","NA","NA","NA","1","2","NA","NA","NA","14","1","6","6","1","3","6","1","1","2","1","3","2","2","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,14697,0,0,0,0,758,46014,"1",0,0,78,"1","1","g","NA"
"2008","AT",460142,659.760956175299,"NA","2","2008","15","1",1956,"1","1","3","AT","2","NA","4","6","2","1","2","NA","2","7","20","4","12","NA","NA","NA","1","1","2","NA","NA","22","1","6","2","6","5","2","1","6","1","2","6","7","1","2","3","2","NA","2","NA",0,0,0,0,0,1,436,0,0,0,4307,0,0,4283,0,0,758,46014,"1",0,297,51,"6","1","","NA"
"2008","AT",460143,659.760956175299,"NA","2","2008","15","2",1958,"2","2","3","AT","2","NA","5","1","2","NA","2","NA","3","2","NA","0","0","NA","4","NA","1","NA","NA","NA","3","16","5","2","7","2","7","5","3","6","3","6","6","1","2","1","3","2","NA","2","NA",0,0,0,11511,0,1,0,0,0,0,0,0,0,0,0,0,155,46014,"1",0,0,49,"1","1","","p"
"2008","AT",460144,659.760956175299,"NA","2","2008","15","4",1981,"2","2","3","AT","1","NA","2","8","1","1","2","NA","3","5","NA","0","0","NA","NA","NA","2","NA","NA","NA","5","15","8","8","8","4","6","2","1","8","6","8","7","7","2","2","1","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97,46014,"1",0,0,26,"1","1","","NA"
"2008","AT",460145,659.760956175299,"NA","3","2008","11","2",1986,"2","1","3","AT","1","4","4","4","2","1","2","NA","3","4","40","0","0","NA","NA","13","1","1","NA","NA","NA","14","7","8","8","6","8","7","7","8","8","1","7","1","1","1","1","2","NA","2","NA",0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,668,46014,"1",0,1109,21,"1","1","","g"
"2008","AT",460361,659.760956175299,"NA","3","2008","14","3",1927,"1","3","1","AT","2","NA","3","5","2","1","2","1","3","9","NA","0","0","20","NA","2","NA","2","NA","NA","NA","18","6","1","6","1","6","2","2","7","1","1","6","6","2","2","3","2","NA","2","5",0,0,0,0,0,1,0,0,0,0,0,18748,0,0,0,0,252,46036,"1",0,0,80,"6","1","","NA"
"2008","AT",460362,659.760956175299,"NA","3","2008","10","4",1927,"2","4","1","AT","2","5","3","5","1","NA","NA","1","2","5","45","0","0","NA","NA","NA","1","1","NA","NA","NA","27","6","6","7","6","6","6","2","6","6","7","7","1","4","2","1","2","NA","2","5",0,2760,0,0,0,1,0,0,0,0,0,7969,0,0,0,0,758,46036,"1",0,3679,80,"7","1","h","NA"
"2008","AT",460363,659.760956175299,"NA","3","2008","19","3",1966,"2","2","1","AT","2","NA","3","2","1","NA","2","NA","3","4","NA","0","0","NA","6","NA","1","2","1","NA","NA","20","1","8","5","6","6","6","5","2","7","3","6","2","3","2","3","2","NA","1","NA",0,700,0,4010,676,1,0,0,0,0,0,0,0,0,0,0,134,46036,"1",0,0,41,"1","1","","l-n"
"2008","AT",460364,659.760956175299,"NA","3","2008","13","2",1968,"1","1","1","AT","2","NA","3","1","1","NA","NA","NA","3","8","52","12","12","5","NA","3","2","1","2","NA","NA","14","1","5","1","1","1","1","1","3","1","6","1","1","1","2","3","2","NA","2","NA",0,0,0,26141,0,1,0,0,0,0,3242,0,0,82,0,0,349,46036,"1",,0,39,"1","1","","NA"
"2008","AT",460641,659.760956175299,"NA","3","2008","8","1",1947,"1","2","1","AT","2","NA","5","5","2","NA","NA","NA","3","7","NA","12","0","NA","NA","12","NA","1","2","NA","NA","15","1","1","6","1","1","1","1","1","1","1","6","1","3","1","1","2","NA","1","NA",0,0,0,663,0,1,0,582,0,0,8605,0,0,1328,13682,0,758,46064,"1",0,0,60,"1","1","","NA"
"2008","AT",460642,659.760956175299,"NA","3","2008","13","2",1954,"2","5","2","AT","2","NA","2","3","1","1","NA","NA","3","4","32","0","0","NA","NA","NA","1","2","1","NA","10","20","5","2","9","1","3","3","8","6","6","5","6","6","2","1","1","2","NA","1","NA",0,300,0,5519,0,1,0,0,0,0,3505,0,0,2901,0,0,758,46064,"1",0,0,53,"1","1","","NA"
"2008","AT",460643,659.760956175299,"NA","2","2008","10","4",1983,"2","1","1","AT","2","5","3","1","1","1","NA","NA","3","3","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","18","5","2","6","5","1","2","6","1","6","1","6","6","2","2","1","2","NA","2","NA",0,652,0,8442,0,1,0,0,0,0,0,0,0,0,0,0,758,46064,"1",,0,24,"1","1","","g"
"2008","AT",460644,659.760956175299,"NA","3","2008","9","1",1984,"1","2","1","Other","2","NA","3","1","1","1","NA","NA","3","0 - 1","42","12","0","NA","NA","12","1","2","NA","NA","NA","16","2","3","1","1","1","3","1","1","1","6","1","1","2","1","3","2","NA","2","NA",0,0,0,23212,0,1,0,0,0,0,0,0,0,0,0,0,758,46064,"1",0,6146,23,"1","1","l","b-e"
"2008","AT",460645,659.760956175299,"NA","3","2008","33","3",1990,"2","1","1","AT","2","NA","2","1","1","1","NA","NA","2","4","25","0","12","NA","NA","NA","NA","2","2","NA","10","18","1","6","6","6","6","6","1","5","6","6","6","1","1","1","2","2","NA","2","NA",0,0,0,6101,586,1,0,0,0,0,0,0,0,0,0,0,758,46064,"1",0,0,17,"1","1","","p"
"2008","AT",460971,659.760956175299,"NA","2","2008","8","4",1958,"1","2","1","AT","2","NA","3","8","1","NA","2","NA","3","7","38","0","12","NA","NA","NA","1","2","2","NA","NA","19","6","5","1","5","1","1","6","7","1","6","2","2","4","2","2","2","NA","2","8",0,4800,0,5310,0,1,0,0,0,0,0,0,0,0,0,0,351,46097,"1",0,4000,49,"7","1","","NA"
"2008","AT",460972,659.760956175299,"NA","2","2008","20","3",1964,"2","5","3","AT","2","NA","3","2","2","NA","2","NA","3","4","NA","0","0","NA","NA","NA","NA","NA","2","NA","3","14","2","5","1","6","6","2","6","1","6","5","6","3","1","2","3","2","NA","2","NA",0,600,0,5624,0,1,0,0,0,0,0,0,0,0,0,0,758,46097,"1",0,0,43,"1","1","","p"
"2008","AT",461171,659.760956175299,"NA","3","2008","10","4",1935,"2","4","3","AT","2","NA","2","5","2","NA","2","NA","3",,"NA","0","12","NA","NA","11","1","2","2","NA","NA","14","6","1","6","6","6","2","2","6","2","6","2","6","3","2","3","2","NA","2","6",0,0,0,0,0,1,0,0,0,0,0,20322,0,0,0,0,444,46117,"1",0,0,72,"1","1","","NA"
"2008","AT",461172,659.760956175299,"NA","2","2008","16","4",1938,"1","2","1","AT","2","NA","2","5","2","NA","NA","NA","3","7","40","12","0","NA","NA","NA","NA","1","2","NA","NA","20","2","1","3","1","1","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,500,0,0,36479,0,0,0,0,758,46117,"1",0,0,69,"1","1","j","NA"
"2008","AT",461173,659.760956175299,"NA","3","2008","60","1",1966,"1","2","1","Other","2","NA","3","3","1","1","2","NA","NA","9","NA","0","0","20","NA","NA","NA","2","NA","NA","3","21","2","8","8","7","8","8","8","7","2","8","8","7","2","1","2","2","NA","1","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,758,46117,"1",0,0,41,"1","1","","NA"
"2008","AT",461174,659.760956175299,"NA","2","2008","13","4",1966,"2","2","3","AT","2","NA","3","2","2","1","NA","1","3","5","NA","0","0","NA","6","7","1","NA","NA","NA","NA","15","6","1","8","5","8","6","6","1","6","7","2","1","4","1","3","2","NA","2","NA",1061,0,0,12740,0,1,0,0,0,0,0,0,0,0,0,0,758,46117,"1",0,7804,41,"1","1","","q"
"2008","AT",461431,659.760956175299,"NA","2","2008","12","1",1968,"1","2","1","AT","2","NA","3","1","1","NA","NA","NA","3","8","40","12","0","NA","NA","3","1","2","2","NA","NA","20","6","6","6","3","1","1","1","1","1","6","1","6","2","2","2","2","NA","2","NA",0,0,0,26708,1159,1,0,0,0,0,0,0,0,0,0,0,758,46143,"1",0,0,39,"1","1","","h"
"2008","AT",461432,659.760956175299,"NA","3","2008","15","2",1971,"2","2","3","AT","2","NA","3","8","2","NA","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","10","NA","7","8","9","6","7","1","6","5","8","7","2","8","2","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,755,46143,"1",0,0,36,"6","1","","NA"
"2008","AT",461433,659.760956175299,"NA","3","2008","30","1",1991,"2",,"1",,"2","NA",,,"2","NA","2","NA","3",,"NA","0","0","NA","NA","10","2","2","NA","NA","3","NA","8","7","1","8","1","2","8","8","8","8","8","7","1","2","3","2","NA","2","NA",85,0,0,0,0,1,1080,0,0,0,0,0,0,0,0,0,565,46143,"1",0,0,16,"1","1","",
"2008","AT",461521,659.760956175299,"NA","2","2008","10","2",1964,"1","2","1","Other","2","NA","3","1","1","NA","2","NA","3","9","51","12","0","3","NA","13","1","2","2","NA","NA","15","1","8","1","1","3","1","1","3","6","3","6","3","1","1","2","2","NA","2","NA",0,0,0,61255,0,1,0,0,0,0,0,0,0,0,0,0,323,46152,"1",0,1826,43,"1","1","f","i"
"2008","AT",461522,659.760956175299,"NA","3","2008","20","2",1964,"2","2","2","AT","2","NA","4","2","1","NA","2","NA","3","5","NA","12","0","NA","NA","NA","1","NA","NA","NA","NA","14","2","6","3","1","6","1","4","2","6","6","1","6","3","2","2","2","6","2","NA",0,840,0,18080,0,1,0,0,0,0,0,0,0,0,0,0,758,46152,"1",0,0,43,"1","1","","q"
"2008","AT",461523,659.760956175299,"NA","2","2008","7","3",1985,"2","1","3","AT","2","NA","3","1","2","1","NA","NA","1","5","NA","3","0","NA","NA","NA","1","2","NA","7","4","14","1","6","6","1","1","6","1","6","2","1","1","1","4","1","3","2","NA","2","NA",0,0,0,16305,0,1,360,0,0,0,609,0,0,0,0,0,535,46152,"1",0,0,22,"1","1","","i"
"2008","AT",461524,659.760956175299,"NA","3","2008","7","3",1990,"2","1","1","AT","2","NA","2","4","1","1","2","2","NA",,"NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","16","8","7","8","2","7","8","1","8","2","6","8","7","1","2","3","2","NA","2","NA",0,0,0,0,0,1,360,895,0,0,0,0,0,0,0,20,758,46152,"1",0,0,17,"1","1","","NA"
"2008","AT",461801,659.760956175299,"NA","3","2008","8","2",1951,"2","2","1","AT","1","NA","2","8","1","1","2","NA","3","5","NA","0","0","NA","NA","6","NA","2","1","NA","NA","15","6","5","6","6","7","8","2","2","5","2","6","6","1","1","2","2","NA","1","NA",0,960,0,0,0,1,0,0,0,0,0,0,0,11952,0,0,758,46180,"1",0,5446,56,"7","1","","NA"
"2008","AT",461802,659.760956175299,"NA","2","2008","15","2",1970,"2","2","3","EU","2","NA","4","3","2","1","2","2","3","4","8","0","0","NA","NA","11","1","2","2","NA","NA","14","7","6","1","8","6","6","5","8","1","2","4","3","3","2","1","2","NA","2","NA",0,3000,0,3916,0,1,0,0,0,0,1566,0,0,0,0,0,758,46180,"1",0,5777,37,"1","1","h","NA"
"2008","AT",461803,659.760956175299,"NA","3","2008","20","4",1971,"1","1","1","AT","2","NA","3","1","1","NA","NA","NA","3","7","NA","12","0","NA","NA","5","2","2","NA","NA","NA","25","1","1","1","1","1","6","1","1","1","6","3","1","3","1","3","2","NA","2","NA",0,0,0,31960,0,1,0,0,0,0,0,0,0,0,0,0,334,46180,"1",0,0,36,"6","1","i","b-e"
"2008","AT",461804,659.760956175299,"NA","2","2008","12","1",1991,"2",,"2",,"1","NA",,,"2","NA","2","NA","3",,"NA","2","0","NA","NA","NA","NA","2","NA","NA","NA","22","8","2","5","3","5","7","7","1","8","8","8","6","4","2","3","2","NA","2","NA",0,420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137,46180,"1",0,7242,16,"6","1","",
"2008","AT",461891,659.760956175299,"NA","3","2008","17","4",1960,"1","5","1","AT","2","NA","3","1","1","1","2","NA","3","5","NA","12","0","NA","NA","11","1","1","2","NA","NA","19","1","6","1","6","1","6","3","3","6","1","1","1","2","2","2","2","NA","2","3",0,0,0,44260,0,1,0,0,0,0,0,0,0,0,0,0,405,46189,"1",0,0,47,"6","1","","o"
"2008","AT",461892,659.760956175299,"NA","2","2008","16","2",1965,"2","5","3","AT","2","NA","3","1","1","NA","NA","NA","1","5","40","12","0","NA","NA","13","1","1","NA","NA","NA","21","1","3","1","4","1","1","6","3","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,83006,0,1,0,0,0,0,0,0,0,0,0,0,307,46189,"1",0,1265,42,"1","1","","i"
"2008","AT",462251,659.760956175299,"NA","3","2008","14","1",1981,"1","1","1","AT","2","NA","2","1","1","NA","NA","NA","3","9","30","12","0","NA","NA","5","1","1","2","1","NA","15","1","1","6","2","1","1","3","2","3","1","1","1","4","1","3","2","NA","2","NA",0,0,0,26520,0,1,0,0,0,0,0,0,0,0,0,0,758,46225,"1",0,0,26,"7","1","c+d+e","b-e"
"2008","AT",462252,659.760956175299,"NA","2","2008","29","3",1984,"2","1","1","AT","2","NA","3","1","1","1","NA","NA","3","3","40","0","0","NA","NA","NA","1","1","2","NA","2","14","2","6","1","6","2","1","1","6","4","1","1","1","2","1","3","2","NA","2","NA",0,2000,0,17565,0,1,0,0,0,0,0,0,0,0,0,0,308,46225,"1",0,4529,23,"1","1","i","q"
