"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","AT",352621,494.421052631579,"2",1951,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35262,55,56
"2007","AT",352622,494.421052631579,"2",1939,"1","1","3","4","11","NA","NA","NA","NA","0","NA","NA",35262,67,68
"2007","AT",352623,494.421052631579,"2",1981,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35262,25,25
"2007","AT",352821,494.421052631579,"2",1959,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",35282,47,47
"2007","AT",352822,494.421052631579,"4",1966,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35282,40,41
"2007","AT",352823,494.421052631579,"2",2002,"1","2","1","4","11","2","NA","NA","NA","0","NA","NA",35282,4,4
"2007","AT",352901,494.421052631579,"2",1951,"1","1","1","1","NA","NA","25","NA","0","0","NA","NA",35290,55,55
"2007","AT",352902,494.421052631579,"4",1952,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",35290,54,55
"2007","AT",352903,494.421052631579,"2",1977,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35290,29,29
"2007","AT",353011,494.421052631579,"3",1970,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",35301,36,36
"2007","AT",353012,494.421052631579,"3",1955,"1","1","1","1","11","5","NA","NA","NA","NA","NA","5",35301,51,51
"2007","AT",353013,494.421052631579,"1",2005,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35301,1,2
"2007","AT",353091,494.421052631579,"1",1946,"1","1","4","1","11","2","NA","20","NA","NA","NA","NA",35309,60,61
"2007","AT",353092,494.421052631579,"2",1947,"2","1","4","1","NA","2","NA","NA","0","NA","NA","NA",35309,59,60
"2007","AT",353093,494.421052631579,"2",1968,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",35309,38,39
"2007","AT",353101,494.421052631579,"3",1954,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",35310,52,53
"2007","AT",353102,494.421052631579,"3",1951,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35310,55,55
"2007","AT",353103,494.421052631579,"4",1986,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35310,20,20
"2007","AT",353191,494.421052631579,"1",1963,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",35319,43,43
"2007","AT",353192,494.421052631579,"1",1968,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",35319,38,38
"2007","AT",353193,494.421052631579,"1",1999,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35319,7,7
"2007","AT",353561,494.421052631579,"4",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35356,60,61
"2007","AT",353562,494.421052631579,"2",1952,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35356,54,54
"2007","AT",353563,494.421052631579,"4",1979,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",35356,27,28
"2007","AT",353601,494.421052631579,"2",1950,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35360,56,57
"2007","AT",353602,494.421052631579,"3",1952,"2","1","2","1","11","2","NA","NA","NA","NA","0","0",35360,54,54
"2007","AT",353603,494.421052631579,"3",1973,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",35360,33,33
"2007","AT",353651,494.421052631579,"1",1962,"1","1","3","4","NA","2","NA","NA","NA","0","NA","NA",35365,44,45
"2007","AT",353652,494.421052631579,"4",1966,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",35365,40,41
"2007","AT",353653,494.421052631579,"1",2005,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",35365,1,2
"2007","AT",353791,494.421052631579,"1",1947,"2","1","1","1","11","NA","NA","NA","0","NA","NA","0",35379,59,60
"2007","AT",353792,494.421052631579,"4",1947,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35379,59,59
"2007","AT",353793,494.421052631579,"4",1990,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35379,16,16
"2007","AT",353871,494.421052631579,"3",1966,"2","1","1","1","11","5","NA","NA","NA","NA","NA","0",35387,40,41
"2007","AT",353872,494.421052631579,"1",1993,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35387,13,13
"2007","AT",353873,494.421052631579,"1",2000,"1","1","1","4","11","NA","NA","NA","NA","0","NA","NA",35387,6,7
"2007","AT",353961,494.421052631579,"3",1926,"2","1","4","1","11","2","NA","0","NA","0","NA","NA",35396,80,80
"2007","AT",353962,494.421052631579,"2",1938,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35396,68,68
"2007","AT",353963,494.421052631579,"4",1941,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",35396,65,65
"2007","AT",353971,494.421052631579,"4",1953,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",35397,53,53
"2007","AT",353972,494.421052631579,"2",1950,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",35397,56,56
"2007","AT",353973,494.421052631579,"4",1973,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",35397,33,34
"2007","AT",354201,494.421052631579,"1",1963,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","30",35420,43,43
"2007","AT",354202,494.421052631579,"1",1999,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",35420,7,8
"2007","AT",354203,494.421052631579,"2",2001,"2","1","4","4","11","5","NA","30","NA","NA","NA","NA",35420,5,6
"2007","AT",354204,494.421052631579,"2",2003,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35420,3,3
"2007","AT",354261,494.421052631579,"4",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35426,48,49
"2007","AT",354262,494.421052631579,"1",1963,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",35426,43,43
"2007","AT",354263,494.421052631579,"2",1994,"1","1","1","1","11","2","NA","NA","NA","NA","NA","5",35426,12,12
"2007","AT",354264,494.421052631579,"3",1997,"2","1","3","1","11","5","NA","NA","NA","NA","NA","0",35426,9,9
"2007","AT",354301,494.421052631579,"1",1964,"1","1","1","4","11","3","NA","NA","NA","NA","NA","NA",35430,42,42
"2007","AT",354302,494.421052631579,"1",1965,"2","1","2","1","11","3","NA","NA","NA","NA","NA","0",35430,41,41
"2007","AT",354303,494.421052631579,"1",1987,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",35430,19,20
"2007","AT",354304,494.421052631579,"4",1989,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",35430,17,17
"2007","AT",354361,494.421052631579,"1",1926,"1","1","1","1","11","5","NA","24","NA","0","NA","NA",35436,80,80
"2007","AT",354362,494.421052631579,"2",1946,"1","1","1","1","11","5","NA","NA","NA","0","0","NA",35436,60,60
"2007","AT",354363,494.421052631579,"2",1958,"2","1","1","4","NA","2","NA","30","NA","NA","NA","NA",35436,48,49
"2007","AT",354364,494.421052631579,"2",1991,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",35436,15,16
"2007","AT",354381,494.421052631579,"4",1953,"1","1","1","1","NA","5","NA","NA","NA","0","NA","10",35438,53,53
"2007","AT",354382,494.421052631579,"2",1957,"2","2","1","1","11","2","NA","28","NA","NA","NA","0",35438,49,50
"2007","AT",354383,494.421052631579,"3",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35438,24,24
"2007","AT",354384,494.421052631579,"2",1985,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35438,21,22
"2007","AT",354571,494.421052631579,"2",1963,"2","1","4","4","11","3","NA","NA","NA","NA","NA","NA",35457,43,44
"2007","AT",354572,494.421052631579,"2",1968,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35457,38,38
"2007","AT",354573,494.421052631579,"1",1991,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35457,15,16
"2007","AT",354574,494.421052631579,"3",1998,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35457,8,8
"2007","AT",354761,494.421052631579,"1",1959,"1","1","1","1","11","5","NA","24","NA","NA","NA","0",35476,47,48
"2007","AT",354762,494.421052631579,"1",1965,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35476,41,41
"2007","AT",354763,494.421052631579,"2",1991,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",35476,15,16
"2007","AT",354764,494.421052631579,"1",1994,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35476,12,13
"2007","AT",354961,494.421052631579,"1",1965,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35496,41,42
"2007","AT",354962,494.421052631579,"4",1969,"2","2","3","1","11","2","NA","NA","0","NA","NA","NA",35496,37,37
"2007","AT",354963,494.421052631579,"1",1993,"2","1","4","1","NA","2","20","NA","NA","NA","NA","NA",35496,13,13
"2007","AT",354964,494.421052631579,"1",1995,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",35496,11,11
"2007","AT",355091,494.421052631579,"1",1960,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",35509,46,46
"2007","AT",355092,494.421052631579,"3",1959,"1","1","1","1","11","5","NA","NA","0","NA","NA","0",35509,47,47
"2007","AT",355093,494.421052631579,"4",1994,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",35509,12,12
"2007","AT",355094,494.421052631579,"3",1995,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","NA",35509,11,12
"2007","AT",355451,494.421052631579,"1",1944,"1","1","3","4","11","NA","NA","NA","0","NA","NA","NA",35545,62,62
"2007","AT",355452,494.421052631579,"3",1983,"2","1","3","4","11","2","NA","NA","NA","NA","0","NA",35545,23,23
"2007","AT",355453,494.421052631579,"1",1983,"2","2","4","1","11","2","NA","NA","NA","NA","NA","2",35545,23,24
"2007","AT",355454,494.421052631579,"1",1940,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35545,66,66
"2007","AT",355511,494.421052631579,"3",1964,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35551,42,42
"2007","AT",355512,494.421052631579,"3",1965,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",35551,41,42
"2007","AT",355513,494.421052631579,"3",1987,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35551,19,19
"2007","AT",355514,494.421052631579,"3",1989,"2","1","1","4","NA","NA","NA","NA","0","NA","NA","NA",35551,17,17
"2007","AT",355601,494.421052631579,"4",1969,"1","1","4","1","NA","5","NA","NA","NA","NA","0","NA",35560,37,37
"2007","AT",355602,494.421052631579,"3",1973,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",35560,33,34
"2007","AT",355603,494.421052631579,"4",1998,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35560,8,9
"2007","AT",355604,494.421052631579,"4",1999,"1","1","1","1","11","2","NA","NA","10","NA","NA","NA",35560,7,7
"2007","AT",355611,494.421052631579,"4",1972,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35561,34,34
"2007","AT",355612,494.421052631579,"2",1969,"1","1","1","4","11","2","NA","NA","0","NA","NA","0",35561,37,38
"2007","AT",355613,494.421052631579,"1",2003,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35561,3,4
"2007","AT",355614,494.421052631579,"3",2006,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",35561,0,0
"2007","AT",355721,494.421052631579,"3",1969,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35572,37,38
"2007","AT",355722,494.421052631579,"4",1971,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",35572,35,35
"2007","AT",355723,494.421052631579,"2",1991,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",35572,15,16
"2007","AT",355724,494.421052631579,"4",1995,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35572,11,11
"2007","AT",355951,494.421052631579,"1",1969,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35595,37,38
"2007","AT",355952,494.421052631579,"3",1968,"1","1","4","1","11","5","NA","NA","NA","NA","0","NA",35595,38,38
"2007","AT",355953,494.421052631579,"2",1991,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",35595,15,16
"2007","AT",355954,494.421052631579,"1",1993,"1","2","1","1","11","2","NA","NA","NA","NA","NA","NA",35595,13,14
"2007","AT",355971,494.421052631579,"1",1972,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35597,34,35
"2007","AT",355972,494.421052631579,"1",1969,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",35597,37,38
"2007","AT",355973,494.421052631579,"2",2003,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35597,3,3
"2007","AT",355974,494.421052631579,"2",2006,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",35597,0,1
"2007","AT",356171,494.421052631579,"3",1968,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35617,38,39
"2007","AT",356172,494.421052631579,"4",1972,"2","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",35617,34,34
"2007","AT",356173,494.421052631579,"2",1999,"1","1","3","1","11","3","NA","NA","NA","0","NA","NA",35617,7,7
"2007","AT",356174,494.421052631579,"3",2001,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",35617,5,6
"2007","AT",356301,494.421052631579,"3",1968,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35630,38,38
"2007","AT",356302,494.421052631579,"1",1972,"2","1","1","4","11","5","NA","NA","NA","0","NA","NA",35630,34,34
"2007","AT",356303,494.421052631579,"1",1999,"1","1","1","1","11","2","NA","33","NA","NA","NA","NA",35630,7,8
"2007","AT",356304,494.421052631579,"3",2001,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",35630,5,6
"2007","AT",356321,494.421052631579,"4",1964,"1","1","1","1","11","2","NA","29","NA","NA","NA","0",35632,42,43
"2007","AT",356322,494.421052631579,"1",1965,"2","1","1","1","11","2","NA","NA","0","NA","NA","10",35632,41,41
"2007","AT",356323,494.421052631579,"2",1987,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35632,19,20
"2007","AT",356324,494.421052631579,"NA",1989,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",35632,17,18
"2007","AT",356591,494.421052631579,"1",1966,"2","1","3","1","11","NA","NA","NA","NA","0","NA","NA",35659,40,41
"2007","AT",356592,494.421052631579,"1",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35659,45,46
"2007","AT",356593,494.421052631579,"2",1991,"2","1","3","1","11","2","NA","NA","NA","0","0","NA",35659,15,15
"2007","AT",356594,494.421052631579,"3",1993,"1","1","3","1","11","5","NA","NA","NA","0","0","NA",35659,13,14
"2007","AT",356671,494.421052631579,"2",1971,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35667,35,36
"2007","AT",356672,494.421052631579,"4",1972,"2","1","1","4","NA","2","NA","NA","NA","NA","0","NA",35667,34,34
"2007","AT",356673,494.421052631579,"3",1995,"1","1","4","1","11","2","NA","NA","NA","NA","NA","1",35667,11,12
"2007","AT",356674,494.421052631579,"2",2000,"1","1","3","1","11","2","NA","NA","NA","16","NA","NA",35667,6,7
"2007","AT",356681,494.421052631579,"2",1963,"1","1","3","1","11","5","NA","30","NA","NA","0","NA",35668,43,44
"2007","AT",356682,494.421052631579,"1",1978,"2","1","3","4","11","2","NA","27","NA","NA","0","NA",35668,28,28
"2007","AT",356683,494.421052631579,"2",2004,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35668,2,2
"2007","AT",356684,494.421052631579,"2",2006,"1","1","1","1","11","5","0","NA","NA","NA","NA","NA",35668,0,1
"2007","AT",356691,494.421052631579,"1",1965,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",35669,41,41
"2007","AT",356692,494.421052631579,"1",1969,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",35669,37,38
"2007","AT",356693,494.421052631579,"4",1993,"2","1","2","1","11","2","25","NA","0","NA","NA","0",35669,13,14
"2007","AT",356694,494.421052631579,"3",1995,"2","1","1","1","11","5","0","NA","NA","NA","NA","NA",35669,11,12
"2007","AT",356871,494.421052631579,"2",1967,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35687,39,39
"2007","AT",356872,494.421052631579,"3",1965,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",35687,41,41
"2007","AT",356873,494.421052631579,"3",1998,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35687,8,9
"2007","AT",356874,494.421052631579,"2",2000,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",35687,6,7
"2007","AT",356991,494.421052631579,"3",1973,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",35699,33,34
"2007","AT",356992,494.421052631579,"1",1976,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",35699,30,31
"2007","AT",356993,494.421052631579,"4",1999,"1","1","3","1","11","2","NA","NA","NA","NA","NA","20",35699,7,8
"2007","AT",356994,494.421052631579,"2",2001,"1","1","3","1","11","2","NA","NA","NA","NA","0","0",35699,5,6
"2007","AT",357031,494.421052631579,"1",1964,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",35703,42,43
"2007","AT",357032,494.421052631579,"4",1986,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35703,20,20
"2007","AT",357033,494.421052631579,"1",1992,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35703,14,15
"2007","AT",357034,494.421052631579,"3",2006,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35703,0,0
"2007","AT",357051,494.421052631579,"2",1962,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35705,44,45
"2007","AT",357052,494.421052631579,"4",1967,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35705,39,40
"2007","AT",357053,494.421052631579,"3",1987,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",35705,19,19
"2007","AT",357054,494.421052631579,"4",1997,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",35705,9,9
"2007","AT",357291,494.421052631579,"4",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35729,50,50
"2007","AT",357292,494.421052631579,"1",1961,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35729,45,46
"2007","AT",357293,494.421052631579,"1",1985,"2","1","1","1","11","NA","NA","NA","NA","20","20","0",35729,21,21
"2007","AT",357294,494.421052631579,"4",1991,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35729,15,16
"2007","AT",357371,494.421052631579,"3",1957,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35737,49,49
"2007","AT",357372,494.421052631579,"3",1968,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",35737,38,39
"2007","AT",357373,494.421052631579,"1",1987,"2","1","1","1","11","3","NA","26","NA","NA","NA","NA",35737,19,19
"2007","AT",357374,494.421052631579,"1",1990,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",35737,16,17
"2007","AT",357641,494.421052631579,"2",1952,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35764,54,55
"2007","AT",357642,494.421052631579,"1",1963,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",35764,43,43
"2007","AT",357643,494.421052631579,"4",1995,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",35764,11,12
"2007","AT",357644,494.421052631579,"2",1998,"1","1","4","1","11","2","NA","0","NA","NA","NA","NA",35764,8,9
"2007","AT",357751,494.421052631579,"1",1976,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35775,30,30
"2007","AT",357752,494.421052631579,"3",1982,"2","1","4","4","11","2","NA","NA","NA","NA","0","NA",35775,24,24
"2007","AT",357753,494.421052631579,"4",2001,"2","2","1","4","11","2","NA","NA","NA","NA","NA","NA",35775,5,6
"2007","AT",357754,494.421052631579,"4",2005,"1","1","4","1","11","NA","40","NA","NA","NA","NA","NA",35775,1,1
"2007","AT",357771,494.421052631579,"3",1953,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35777,53,54
"2007","AT",357772,494.421052631579,"1",1957,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35777,49,50
"2007","AT",357773,494.421052631579,"1",1982,"1","1","4","1","11","NA","25","NA","NA","NA","NA","NA",35777,24,25
"2007","AT",357774,494.421052631579,"1",1985,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",35777,21,21
"2007","AT",357811,494.421052631579,"1",1945,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35781,61,61
"2007","AT",357812,494.421052631579,"3",1956,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35781,50,50
"2007","AT",357813,494.421052631579,"4",1975,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35781,31,32
"2007","AT",357814,494.421052631579,"4",1979,"2","1","2","1","11","2","NA","NA","NA","0","NA","NA",35781,27,27
"2007","AT",358051,494.421052631579,"1",1968,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35805,38,38
"2007","AT",358052,494.421052631579,"1",1972,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35805,34,34
"2007","AT",358053,494.421052631579,"2",1999,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","0",35805,7,7
"2007","AT",358054,494.421052631579,"1",2001,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",35805,5,5
"2007","AT",358071,494.421052631579,"3",1969,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",35807,37,38
"2007","AT",358072,494.421052631579,"1",1969,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",35807,37,38
"2007","AT",358073,494.421052631579,"4",1994,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35807,12,13
"2007","AT",358074,494.421052631579,"4",1998,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35807,8,8
"2007","AT",358261,494.421052631579,"2",1952,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35826,54,54
"2007","AT",358262,494.421052631579,"3",1947,"1","1","1","1","NA","2","NA","NA","NA","NA","0","0",35826,59,59
"2007","AT",358263,494.421052631579,"4",1982,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35826,24,24
"2007","AT",358264,494.421052631579,"2",1991,"2","1","1","1","11","NA","NA","NA","NA","NA","0","10",35826,15,15
"2007","AT",358591,494.421052631579,"3",1962,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",35859,44,44
"2007","AT",358592,494.421052631579,"2",1952,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",35859,54,54
"2007","AT",358593,494.421052631579,"3",1987,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",35859,19,19
"2007","AT",358594,494.421052631579,"3",1988,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35859,18,19
"2007","AT",358601,494.421052631579,"4",1968,"1","1","4","4","14","2","NA","NA","NA","NA","NA","NA",35860,38,38
"2007","AT",358602,494.421052631579,"3",1972,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",35860,34,35
"2007","AT",358603,494.421052631579,"4",1999,"1","1","1","1","11","2","NA","NA","12","NA","NA","NA",35860,7,8
"2007","AT",358604,494.421052631579,"1",2001,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35860,5,6
"2007","AT",358671,494.421052631579,"4",1981,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",35867,25,25
"2007","AT",358672,494.421052631579,"2",1982,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35867,24,24
"2007","AT",358673,494.421052631579,"4",2003,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35867,3,4
"2007","AT",358674,494.421052631579,"4",2005,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",35867,1,1
"2007","AT",358691,494.421052631579,"3",1971,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35869,35,35
"2007","AT",358692,494.421052631579,"4",1972,"2","1","1","1","11","2","NA","20","NA","0","0","NA",35869,34,34
"2007","AT",358693,494.421052631579,"3",1995,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35869,11,11
"2007","AT",358694,494.421052631579,"4",2000,"1","1","1","1","11","2","NA","23","NA","NA","NA","NA",35869,6,6
"2007","AT",358921,494.421052631579,"2",1969,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35892,37,37
"2007","AT",358922,494.421052631579,"3",1967,"1","1","4","1","11","3","NA","NA","NA","NA","NA","0",35892,39,39
"2007","AT",358923,494.421052631579,"1",1992,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35892,14,15
"2007","AT",358924,494.421052631579,"4",1998,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",35892,8,9
"2007","AT",359071,494.421052631579,"1",1953,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",35907,53,53
"2007","AT",359072,494.421052631579,"4",1957,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",35907,49,49
"2007","AT",359073,494.421052631579,"1",1982,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35907,24,25
"2007","AT",359074,494.421052631579,"1",1985,"1","2","2","1","11","2","0","NA","NA","NA","0","NA",35907,21,21
"2007","AT",359161,494.421052631579,"3",1966,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35916,40,41
"2007","AT",359162,494.421052631579,"2",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35916,45,46
"2007","AT",359163,494.421052631579,"1",1991,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",35916,15,15
"2007","AT",359164,494.421052631579,"2",1993,"1","1","4","4","11","5","NA","NA","NA","NA","0","NA",35916,13,13
"2007","AT",359301,494.421052631579,"4",1956,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35930,50,51
"2007","AT",359302,494.421052631579,"4",1983,"2","1","2","1","11","5","NA","NA","NA","0","NA","NA",35930,23,23
"2007","AT",359303,494.421052631579,"3",1946,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",35930,60,60
"2007","AT",359304,494.421052631579,"2",1981,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",35930,25,26
"2007","AT",359381,494.421052631579,"4",1941,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",35938,65,65
"2007","AT",359382,494.421052631579,"4",1949,"2","1","1","1","11","2","NA","NA","NA","0","0","NA",35938,57,57
"2007","AT",359383,494.421052631579,"1",1977,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35938,29,29
"2007","AT",359384,494.421052631579,"2",1981,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",35938,25,26
"2007","AT",359411,494.421052631579,"4",1965,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35941,41,42
"2007","AT",359412,494.421052631579,"3",1969,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",35941,37,38
"2007","AT",359413,494.421052631579,"2",1993,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",35941,13,14
"2007","AT",359414,494.421052631579,"2",1995,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",35941,11,11
"2007","AT",359581,494.421052631579,"1",1970,"2","1","4","1","11","3","NA","NA","10","NA","NA","10",35958,36,36
"2007","AT",359582,494.421052631579,"2",1989,"1","1","3","1","11","2","NA","25","NA","NA","0","NA",35958,17,17
"2007","AT",359583,494.421052631579,"2",1990,"2","1","3","1","NA","2","0","NA","NA","0","NA","0",35958,16,17
