"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","AT",41579,"2","2011","20",35451,33814,0,0,,,,,,,,,0,0,0,0,0,,173,,0,0,0,,1637,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4500","2","NA","2","2","2","2","4","5","4","2","1","NA","NA","644.84","0","1","1",,"2",1.5,,,,,
"2011","AT",41582,"2","2011","10",63383,45228,0,0,,,,,,,,,0,0,0,0,0,,916,,0,0,0,,18154,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","1","4","3","3","2","1","NA","2500","2388.34","0","1","1",,"2",1.5,,,,,
"2011","AT",41584,"1","2011","7",68557,47368,0,0,,,,,,,,,0,0,0,0,34824,,0,,0,0,0,,21188,,"3","3","3","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","4","2","5","2","1","NA","800","460.58","91.67","1","1",,"2",1.5,,,,,
"2011","AT",41618,"2","2011","10",23038,8749,0,0,,,,,,,,,0,0,0,0,0,,83,,0,0,0,,14289,,"3","3","NA","1","1","1","1","1","1","1","1","6","5000","1","NA","2","2","2","2","2","3","3","2","1","NA","1700","721.75","0","1","1",,"2",1.5,,,,,
"2011","AT",41625,"1","2011","9",4790,-3520,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,8310,,"3","3","NA","1","1","2","1","1","1","2","1","4","3000","3","NA","2","2","2","2","1","4","2","2","1","160","600","665.57","0","1","1",,"2",1.3,,,,,
"2011","AT",41627,"1","2011","18",29820,17188,0,0,,,,,,,,,0,0,0,0,0,,1787,,0,0,0,,12632,,"3","2","NA","1","1","1","1","1","1","1","1","4","10000","2","NA","2","2","1","2","3","2","4","2","1","NA","750","891.07","0","1","1",,"2",1.5,,,,,
"2011","AT",41646,"1","2011","9",24099,15884,0,0,,,,,,,,,0,0,0,0,0,,432,,0,0,0,,8215,,"3","3","NA","1","1","1","1","1","1","1","1","5","1200","3","NA","2","1","2","2","4","2","6","2","1","NA","NA","574.71","0","1","1",,"2",1.5,,,,,
"2011","AT",41651,"1","2011","8",52581,24734,0,0,,,,,,,,,0,0,0,0,0,,362,,0,0,0,,27847,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","750","829.42","0","1","1",,"2",1.5,,,,,
"2011","AT",41657,"2","2011","16",71818,69153,0,0,,,,,,,,,0,357,0,0,0,,496,,0,0,0,,2665,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1100","3","NA","2","1","2","2","1","5","6","2","1","NA","800","418.53","1111.11","1","1",,"2",1.5,,,,,
"2011","AT",41666,"1","2011","12",11192,-559,0,0,,,,,,,,,0,0,0,0,0,,107,,0,0,0,,11751,,"NA","3","3","1","1","1","1","1","1","1","1","4","4000","3","3","2","2","2","2","2","4","5","2","1","NA","1000","347.42","0","1","1",,"2",1.5,,,,,
"2011","AT",41670,"2","2011","15",94243,78907,0,0,,,,,,,,,0,0,0,0,0,,62,,0,0,0,,15336,,"3","3","NA","1","1","1","1","1","1","1","1","6","1600","3","NA","2","2","2","2","3","2","5","2","1","311","1200","462.32","0","1","1",,"2",1.5,,,,,
"2011","AT",41671,"1","2011","10",51860,31150,0,0,,,,,,,,,0,0,0,0,0,,320,,0,0,0,,20710,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1100","2","NA","2","1","2","2","1","2","4","2","1","NA","800","241.26","0","1","1",,"2",1.5,,,,,
"2011","AT",41680,"2","2011","11",22204,17889,0,0,,,,,,,,,0,0,0,0,0,,255,,0,0,0,,4315,,"NA","3","3","1","1","1","1","1","3","1","1","6","1700","2","NA","2","2","1","2","3","3","2","2","1","NA","2000","460.58","0","1","1",,"2",1.5,,,,,
"2011","AT",41731,"2","2011","10",19121,8578,0,0,,,,,,,,,0,0,0,0,0,,168,,0,0,0,,10543,,"3","3","3","1","1","1","1","1","3","1","1","3","4000","2","3","2","2","2","2","NA","2","5","2","1","NA","800","274.67","0","1","1",,"2",1.5,,,,,
"2011","AT",41739,"2","2011","10",30166,7149,0,0,,,,,,,,,0,5962,0,0,0,,248,,0,0,0,,23016,,"3","3","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","1","5","4","2","1","NA","1000","891.07","0","1","1",,"2",1.5,,,,,
"2011","AT",41740,"2","2011","24",56635,53730,0,0,,,,,,,,,0,0,0,0,30884,,0,,0,0,0,,2906,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","1","2","4","2","6","2","1","1702","300","460.58","416.67","1","1",,"2",1.5,,,,,
"2011","AT",41747,"2","2011","17",39395,30468,0,0,,,,,,,,,0,0,0,0,0,,159,,0,0,0,,8927,,"3","3","NA","2","1","1","1","1","1","1","2","4","2500","2","2","2","2","2","2","1","2","5","2","1","886","600","331.55","0","1","1",,"2",1.5,,,,,
"2011","AT",41753,"2","2011","20",6587,5742,0,0,,,,,,,,,0,0,0,0,0,,175,,0,0,0,,846,,"3","3","NA","2","1","2","1","1","1","1","3","5","2000","1","NA","2","2","2","2","1","2","2","2","1","270","650","721.75","0","1","1",,"2",1.5,,,,,
"2011","AT",41797,"1","2011","20",53878,53723,0,0,,,,,,,,,0,0,0,1898,20683,,82,,0,0,0,,155,,"NA","3","NA","1","1","2","1","1","1","1","1","5","2200","2","NA","2","2","1","2","4","4","6","2","1","NA","1300","731.56","0","1","1",,"2",1.5,,,,,
"2011","AT",41806,"1","2011","17",56077,52782,0,0,,,,,,,,,0,0,0,0,0,,59,,0,0,963,,2332,,"3","3","NA","1","1","1","1","1","1","1","1","2","1000","2","NA","2","2","2","2","1","3","4","2","1","480","300","591.99","0","1","1",,"2",1.5,,,,,
"2011","AT",41822,"1","2011","15",25193,-43992,0,0,,,,,,,,,0,0,0,0,0,,1123,,0,0,0,,69184,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","4","1","2","1","1","310","NA","607.65","0","1","1",,"2",1.5,,,,,
"2011","AT",41853,"2","2011","12",13440,2515,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10924,,"3","3","NA","2","1","1","1","1","1","1","1","4","3500","2","NA","2","2","2","2","4","1","6","2","1","NA","2500","800.04","0","1","1",,"2",1.5,,,,,
"2011","AT",41861,"1","2011","17",32938,31520,0,0,,,,,,,,,0,0,0,0,0,,230,,0,0,0,,1418,,"3","3","NA","2","1","1","1","1","1","1","2","6","2500","3","2","2","2","2","1","2","4","6","2","1","800","NA","540.42","0","1","1",,"2",1.5,,,,,
"2011","AT",41862,"2","2011","6",44097,26526,0,0,,,,,,,,,0,0,0,0,0,,927,,0,0,0,,17570,,"NA","3","3","1","1","1","1","1","3","1","1","6","7000","3","NA","2","2","2","2","1","1","4","1","1","NA","900","536.26","0","1","1",,"2",1.5,,,,,
"2011","AT",41863,"2","2011","7",44286,24470,0,0,,,,,,,,,0,0,0,0,0,,136,,0,0,0,,19815,,"3","3","NA","1","1","1","1","1","1","1","1","3","3500","3","NA","2","2","2","2","1","1","6","2","1","NA","900","460.1","0","1","1",,"2",1.5,,,,,
"2011","AT",41866,"2","2011","20",58896,52920,2565,2565,,,,,,,,,2565,0,0,0,0,,535,,0,0,0,,5976,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","2","4","1","3","2","1","NA","800","780.21","0","1","1",,"2",1.5,,,,,
"2011","AT",41880,"1","2011","10",31277,18667,0,0,,,,,,,,,0,143,0,0,0,,0,,0,0,0,,12611,,"3","3","NA","2","2","1","1","1","1","1","1","5","2600","2","NA","2","2","2","2","3","2","4","2","1","600","800","331.55","0","1","1",,"2",1.5,,,,,
"2011","AT",41900,"1","2011","11",42333,32747,0,0,,,,,,,,,0,0,0,0,0,,103,,0,0,0,,9586,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","2","1","2","2","2","2","4","4","6","2","1","700","700","536.13","0","1","1",,"2",1.5,,,,,
"2011","AT",41903,"2","2011","15",22959,14987,0,0,,,,,,,,,0,0,0,0,0,,198,,0,0,0,,7973,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","1","2","6","2","1","NA","900","574.71","0","1","1",,"2",1.5,,,,,
"2011","AT",41908,"2","2011","10",35292,14911,0,0,,,,,,,,,0,0,0,0,0,,312,,0,0,0,,20381,,"3","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","4","4","6","2","1","NA","900","482.46","0","1","1",,"2",1.5,,,,,
"2011","AT",41911,"3","2011","40",58775,44349,0,0,,,,,,,,,0,0,0,0,0,,85,,0,0,0,,14427,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","1","NA","2","2","2","2","4","2","5","2","1","778","1000","818.55","0","1","1",,"2",1.5,,,,,
"2011","AT",41914,"2","2011","13",31551,23245,0,0,,,,,,,,,0,0,0,0,0,,114,,0,0,0,,8306,,"3","3","1","1","1","1","1","1","1","1","1","4","3500","3","NA","2","2","2","2","1","5","4","2","1","NA","1000","245.51","0","1","1",,"2",1.5,,,,,
"2011","AT",41927,"1","2011","15",21490,15150,0,0,,,,,,,,,0,0,0,0,0,,1038,,0,0,0,,6340,,"NA","3","3","2","1","1","1","1","1","1","1","2","2000","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","699.02","0","1","1",,"2",1.5,,,,,
"2011","AT",41943,"3","2011","10",55971,42573,0,0,,,,,,,,,0,353,0,0,0,,203,,0,0,0,,13398,,"NA","3","2","1","1","1","1","1","1","1","1","3","1250","2","NA","2","2","2","2","NA","1","6","2","1","886","NA","953.18","0","1","1",,"2",1.5,,,,,
"2011","AT",41950,"2","2011","8",97050,89492,0,0,,,,,,,,,0,0,0,0,0,,1786,,0,0,0,,7558,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","1","4","1","5","2","1","311","600","1237.97","0","1","1",,"2",1.5,,,,,
"2011","AT",41962,"1","2011","20",41753,15162,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,26591,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","2","1","4","6","2","1","NA","700","714.46","266.67","1","1",,"2",1.5,,,,,
"2011","AT",41964,"1","2011","15",58639,47632,0,0,,,,,,,,,0,0,0,0,0,,141,,0,0,0,,11007,,"NA","3","NA","1","1","2","1","1","1","1","1","5","1500","2","2","2","1","2","2","4","1","6","2","1","916","1000","661.99","0","1","1",,"2",1.5,,,,,
"2011","AT",41974,"2","2011","20",58324,57089,428,428,,,,,,,,,428,0,0,0,0,,216,,0,0,0,,1235,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","4","1","3","2","1","NA","1200","396.15","0","1","1",,"2",1.5,,,,,
"2011","AT",41976,"1","2011","15",27761,26924,0,0,,,,,,,,,0,0,0,0,0,,67,,0,0,0,,837,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3500","2","NA","2","2","2","2","1","4","4","2","1","NA","NA","704.28","0","1","1",,"2",1.5,,,,,
"2011","AT",41989,"2","2011","15",61006,54390,0,0,,,,,,,,,0,0,0,0,0,,1404,,0,0,0,,6616,,"3","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","1","2","1","2","4","2","1","NA","1000","241.26","0","1","1",,"2",1.5,,,,,
"2011","AT",41996,"1","2011","12",29987,15633,0,0,,,,,,,,,0,0,0,0,0,,402,,0,0,0,,14354,,"3","3","NA","1","1","1","1","1","1","1","1","6","4000","3","NA","2","2","2","2","1","2","3","2","1","NA","2000","274.67","1458.33","1","1",,"2",1.5,,,,,
"2011","AT",42014,"2","2011","18",34501,30590,0,0,,,,,,,,,0,0,0,0,0,,524,,0,0,0,,3911,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","3","5","2","1","1702","NA","460.58","0","1","1",,"2",1.5,,,,,
"2011","AT",42024,"1","2011","24",25752,25737,0,0,,,,,,,,,0,0,0,0,0,,308,,0,0,0,,15,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5000","2","NA","2","2","2","2","1","1","5","2","1","642","1000","400.05","0","1","1",,"2",1.5,,,,,
"2011","AT",42025,"2","2011","10",58977,47856,0,0,,,,,,,,,0,0,0,0,0,,545,,0,0,0,,11121,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","2","3","2","4","2","1","NA","800","626.57","1111.11","1","1",,"2",1.5,,,,,
"2011","AT",42030,"2","2011","12",67821,54415,0,0,,,,,,,,,0,0,0,0,0,,947,,0,0,0,,13407,,"NA","2","NA","1","1","1","1","1","1","1","2","1","1500","2","NA","2","2","2","2","4","5","4","1","1","405","1300","592.19","125.43","1","1",,"2",1.5,,,,,
"2011","AT",42033,"2","2011","20",28824,20239,0,0,,,,,,,,,0,0,0,0,0,,193,,0,0,1092,,7493,,"3","3","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","1","2","4","1","3","2","1","NA","1000","377.54","0","1","1",,"2",1.5,,,,,
"2011","AT",42038,"2","2011","9",118775,116704,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2071,,"3","3","NA","1","1","1","1","1","3","1","1","3","2000","2","NA","2","2","2","2","2","4","3","2","1","NA","1500","2388.34","0","1","1",,"2",1.5,,,,,
"2011","AT",42049,"1","2011","14",98396,86515,0,0,,,,,,,,,0,0,0,0,0,,44661,,0,0,0,,11881,,"NA","2","NA","1","1","1","1","1","1","1","1","2","5000","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","574.71","753.76","1","1",,"2",1.5,,,,,
"2011","AT",42064,"2","2011","7",68883,69758,0,0,,,,,,,,,0,0,0,0,0,,477,,0,0,311,,-1186,,"3","3","2","1","2","2","1","1","1","1","1","4","2200","2","NA","2","2","2","2","1","4","3","2","1","890","1200","747.73","0","1","1",,"2",1.5,,,,,
"2011","AT",42072,"2","2011","17",71916,64604,0,0,,,,,,,,,0,0,0,0,0,,57,,0,0,0,,7312,,"2","3","NA","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","1","1","5","2","1","NA","500","395.43","0","1","1",,"2",1.5,,,,,
"2011","AT",42079,"2","2011","11",19780,17896,0,0,,,,,,,,,0,0,0,0,0,,566,,0,0,0,,1884,,"NA","2","NA","1","1","1","1","1","1","1","1","6","10000","2","3","2","2","2","1","1","2","4","2","1","NA","1000","320.5","0","1","1",,"2",1.5,,,,,
"2011","AT",42098,"2","2011","11",39974,8588,0,0,,,,,,,,,0,0,0,0,0,,241,,0,0,0,,31386,,"NA","3","NA","1","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","2","2","2","4","1","1","NA","2000","296.08","0","1","1",,"2",1.5,,,,,
"2011","AT",42104,"2","2011","10",59788,48886,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,7803,,3099,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","4","4","5","2","1","790","NA","245.51","0","1","1",,"2",1.5,,,,,
"2011","AT",42113,"2","2011","14",31631,28327,0,0,,,,,,,,,0,0,0,0,0,,152,,0,0,0,,3305,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","1","3","2","1","2100","NA","307.29","0","1","1",,"2",1.5,,,,,
"2011","AT",42135,"2","2011","16",27760,15694,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,8636,,3430,,"NA","3","3","1","1","1","1","1","1","1","1","4","4000","2","NA","2","2","2","2","1","3","5","2","1","NA","1500","274.67","0","1","1",,"2",1.5,,,,,
"2011","AT",42145,"2","2011","10",36789,30062,0,0,,,,,,,,,0,0,0,0,0,,65,,0,0,0,,6728,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","2","4","5","2","1","NA","3000","818.55","0","1","1",,"2",1.5,,,,,
"2011","AT",42146,"1","2011","13",85791,74692,0,0,,,,,,,,,0,3585,0,0,0,,1742,,0,0,0,,11099,,"NA","3","NA","2","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","2","2","1","5","2","1","1343","NA","394.21","145.83","1","1",,"2",1.5,,,,,
"2011","AT",42200,"1","2011","8",80819,79696,0,0,,,,,,,,,0,0,0,0,0,,821,,0,0,0,,1122,,"3","3","1","1","1","1","1","1","1","1","1","6","1900","3","NA","2","2","1","2","1","1","6","2","1","NA","1000","494.86","0","1","1",,"2",1.5,,,,,
"2011","AT",42211,"2","2011","5",43381,40484,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,2897,,"3","3","3","2","1","1","1","1","1","1","3","4","1000","2","1","2","2","2","1","3","4","3","2","1","495","NA","518.53","0","1","1",,"2",1.5,,,,,
"2011","AT",42238,"1","2011","9",58691,51011,0,0,,,,,,,,,0,0,0,0,0,,23,,0,0,0,,7680,,"3","3","3","1","2","2","1","1","3","1","1","3","1200","1","NA","2","2","2","2","4","3","4","2","1","NA","1000","211.1","0","1","1",,"2",1.5,,,,,
"2011","AT",42266,"2","2011","10",58655,49282,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,9374,,"3","3","NA","1","1","1","1","1","1","1","1","5","5000","3","NA","2","2","2","2","1","1","3","2","1","778","1500","812.19","625","1","1",,"2",1.5,,,,,
"2011","AT",42277,"2","2011","12",36741,26676,0,0,,,,,,,,,0,0,0,0,0,,218,,0,0,4329,,5736,,"3","3","NA","1","1","1","1","1","3","1","1","6","2000","2","NA","2","2","2","2","1","2","3","2","1","600","NA","471.13","0","1","1",,"2",1.5,,,,,
"2011","AT",42298,"2","2011","10",63835,53246,0,0,,,,,,,,,0,0,0,0,0,,356,,0,0,0,,10589,,"NA","3","3","1","1","1","1","1","1","1","1","6","5000","3","2","2","2","1","2","4","1","6","2","1","NA","1500","471.13","0","1","1",,"2",1.5,,,,,
"2011","AT",42307,"2","2011","16",39967,21558,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,18409,,"2","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","1","2","1","2","4","4","4","2","1","NA","800","377.54","0","1","1",,"2",1.5,,,,,
"2011","AT",42343,"1","2011","15",21842,-3235,0,0,,,,,,,,,0,0,0,0,0,,741,,0,0,0,,25076,,"3","2","NA","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","1","1","3","2","1","1900","1500","601.25","60.42","1","1",,"2",1.5,,,,,
"2011","AT",42345,"2","2011","10",58014,56494,0,0,,,,,,,,,0,0,0,0,0,,947,,0,0,0,,1520,,"3","3","3","1","1","1","1","1","1","1","1","5","1600","2","NA","2","1","2","2","3","1","3","2","1","NA","NA","307.29","0","1","1",,"2",1.5,,,,,
"2011","AT",42357,"2","2011","33",98597,89835,0,0,,,,,,,,,0,0,0,0,0,,212,,0,0,0,,8762,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","3","1","3","1","1","NA","NA","1237.97","0","1","1",,"2",1.5,,,,,
"2011","AT",42381,"2","2011","10",43209,38977,0,0,,,,,,,,,0,1357,0,0,2371,,59,,0,0,0,,4232,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","1","NA","2","1","2","2","1","1","6","2","1","448","NA","295.06","0","1","1",,"2",1.5,,,,,
"2011","AT",42391,"1","2011","16",31224,22321,0,0,,,,,,,,,0,0,0,0,0,,368,,0,0,0,,8903,,"3","3","NA","1","1","1","1","1","1","1","1","5","800","3","NA","2","2","2","2","NA","3","3","2","1","NA","300","471.13","0","1","1",,"2",1.5,,,,,
"2011","AT",42405,"1","2011","19",47846,34917,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12928,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","1","4","2","1","1900","1000","536.26","0","1","1",,"2",1.5,,,,,
"2011","AT",42407,"1","2011","12",55729,54159,0,0,,,,,,,,,0,3352,0,0,0,,119,,0,0,0,,1571,,"NA","3","NA","1","1","1","1","1","3","1","1","3","1100","3","3","2","2","2","2","1","1","6","2","1","NA","NA","320.5","0","1","1",,"2",1.5,,,,,
"2011","AT",42426,"1","2011","6",36142,26840,0,0,,,,,,,,,0,0,0,0,0,,35,,0,0,0,,9302,,"NA","3","NA","1","1","2","1","1","1","1","2","6","2500","2","NA","2","2","2","2","2","1","5","2","1","NA","NA","331.55","0","1","1",,"2",1.5,,,,,
"2011","AT",42442,"1","2011","10",73817,66931,0,0,,,,,,,,,0,0,34439,8591,0,,0,,0,0,0,,6885,,"3","3","3","1","1","1","1","1","1","1","1","6","3500","3","NA","2","2","2","2","1","3","4","2","1","NA","1800","644.84","0","1","1",,"2",1.5,,,,,
"2011","AT",42453,"2","2011","20",72828,64856,0,0,,,,,,,,,0,0,0,0,0,,326,,0,0,0,,7972,,"NA","3","NA","1","1","2","1","1","1","1","1","4","2000","2","NA","2","2","2","2","1","3","3","2","1","790","900","325.75","0","1","1",,"2",1.5,,,,,
"2011","AT",42459,"1","2011","20",74218,71111,0,0,,,,,,,,,0,0,0,0,0,,6196,,0,0,0,,3107,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","1","4","6","2","1","2100","800","274.67","0","1","1",,"2",1.5,,,,,
"2011","AT",42461,"2","2011","9",8324,170,0,0,,,,,,,,,0,0,0,0,0,,170,,0,0,0,,8154,,"NA","3","3","1","1","1","1","1","1","1","1","6","3000","3","NA","2","2","2","2","2","1","3","2","1","NA","2500","318.09","0","1","1",,"2",1.5,,,,,
"2011","AT",42488,"1","2011","10",34174,33355,0,0,,,,,,,,,0,0,0,0,0,,39,,0,0,0,,818,,"NA","3","NA","2","1","1","1","1","1","1","3","2","1500","1","3","2","2","2","2","1","1","5","2","1","670","NA","338.68","0","1","1",,"2",1.5,,,,,
"2011","AT",42490,"1","2011","10",871,776,0,0,,,,,,,,,0,0,0,0,0,,86,,0,0,0,,95,,"3","3","NA","1","1","1","1","1","1","3","1","3","2000","3","NA","2","2","2","1","4","4","2","2","1","NA","600","374.94","0","1","1",,"2",1.5,,,,,
"2011","AT",42494,"2","2011","10",59734,58744,0,0,,,,,,,,,0,0,0,0,0,,956,,0,0,0,,990,,"3","3","NA","1","1","1","1","1","3","1","1","6","3500","2","NA","2","1","2","2","1","1","4","2","1","NA","1000","538.85","0","1","1",,"2",1.5,,,,,
"2011","AT",42502,"1","2011","11",62748,53014,0,0,,,,,,,,,0,0,0,0,0,,290,,0,0,0,,9734,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","2","2","1","4","2","1","NA","NA","574.71","0","1","1",,"2",1.5,,,,,
"2011","AT",42510,"2","2011","13",37103,22618,0,0,,,,,,,,,0,0,0,0,0,,8,,0,0,0,,14485,,"3","3","NA","1","1","2","1","1","1","1","2","4","1500","2","3","2","2","2","2","4","4","2","2","1","750","2500","618.31","447.22","1","1",,"2",1.5,,,,,
"2011","AT",42511,"1","2011","16",66248,43524,0,0,,,,,,,,,0,0,0,0,0,,130,,0,0,0,,22723,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","3","4","3","2","1","NA","300","507.67","0","1","1",,"2",1.5,,,,,
"2011","AT",42514,"1","2011","8",51050,46980,0,0,,,,,,,,,0,3094,0,0,0,,1504,,0,0,0,,4071,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","1","2","2","1","3","4","2","1","550","900","434.74","0","1","1",,"2",1.5,,,,,
"2011","AT",42523,"1","2011","7",102589,98198,0,0,,,,,,,,,0,14369,0,15683,14330,,459,,0,0,0,,4391,,"3","3","3","1","1","1","1","1","1","1","1","5","1200","3","NA","2","2","2","2","1","2","5","2","1","NA","750","835.21","0","1","1",,"2",1.5,,,,,
"2011","AT",42527,"2","2011","5",28872,17315,0,0,,,,,,,,,0,0,0,0,0,,95,,0,0,0,,11558,,"3","3","3","1","2","1","1","1","1","1","1","1","3000","2","NA","2","2","2","2","4","1","4","1","1","268","NA","747.73","0","1","1",,"2",1.5,,,,,
"2011","AT",42550,"2","2011","7",38995,37754,0,0,,,,,,,,,0,0,0,0,0,,130,,0,0,0,,1242,,"NA","3","3","1","1","1","1","1","1","1","1","6","6000","3","3","2","2","2","2","1","1","5","2","1","NA","NA","2296.47","0","1","1",,"2",1.5,,,,,
"2011","AT",42558,"2","2011","11",40073,33837,0,0,,,,,,,,,0,2876,0,0,0,,256,,0,0,0,,6236,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1200","2","3","2","2","2","2","NA","1","5","2","1","NA","2500","2388.34","0","1","1",,"2",1.5,,,,,
"2011","AT",42569,"2","2011","10",64110,51795,0,0,,,,,,,,,0,0,0,0,0,,57,,0,0,0,,12315,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","1","2","2","1","1","5","1","1","600","800","434.74","0","1","1",,"2",1.5,,,,,
"2011","AT",42587,"2","2011","20",58090,48234,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9856,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","2","3","2","2","1","2","1","1","5","2","1","NA","1500","302.23","0","1","1",,"2",1.5,,,,,
"2011","AT",42596,"2","2011","40",26813,23263,0,0,,,,,,,,,0,0,0,0,0,,219,,0,0,0,,3550,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1300","3","NA","2","2","2","2","1","4","5","2","1","NA","1200","536.26","0","1","1",,"2",1.5,,,,,
"2011","AT",42603,"2","2011","13",57751,28398,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,29352,,"NA","3","NA","1","1","1","1","1","1","1","1","5","6000","3","NA","2","2","2","2","3","1","6","2","1","550","2000","661.83","0","1","1",,"2",1.5,,,,,
"2011","AT",42611,"1","2011","13",38045,23844,0,0,,,,,,,,,0,0,0,0,0,,49,,0,0,0,,14200,,"3","3","3","1","1","1","1","1","1","1","2","2","1500","2","NA","2","1","2","2","1","2","6","2","1","NA","300","295.06","0","1","1",,"2",1.5,,,,,
"2011","AT",42622,"2","2011","16",14684,1825,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,2929,,9930,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","1","1","5","1","1","NA","1500","245.51","0","1","1",,"2",1.5,,,,,
"2011","AT",42631,"2","2011","12",33990,30841,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3148,,"NA","3","3","1","1","1","1","3","1","1","1","4","3500","2","NA","2","2","2","2","4","4","5","2","1","314","1200","424.78","0","1","1",,"2",1.5,,,,,
"2011","AT",42638,"1","2011","11",40886,24996,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,865,,15026,,"3","3","NA","1","1","2","1","1","2","1","1","6","3000","3","NA","1","2","2","2","1","2","6","1","1","NA","500","331.55","0","1","1",,"2",1.5,,,,,
"2011","AT",42659,"2","2011","11",22182,-15616,0,0,,,,,,,,,0,0,0,0,0,,43,,0,0,0,,37798,,"3","3","NA","1","1","1","1","1","1","1","1","3","4000","3","NA","2","2","2","2","2","3","5","1","1","NA","1000","325.75","0","1","1",,"2",1.5,,,,,
