"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","AT",46297,"2","2006","16",14810,11455,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3355,"NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","2","2","2","2","2","1","1","2","2","1","NA","700","631","1","1","1",1,,,,,,
"2006","AT",46298,"3","2006","4",1015,849,0,0,,,,,,0,0,0,0,0,1015,,0,0,0,166,"2","2","NA","2","1","2","1","3","1","1","1","5","2100","1","2","2","2","2","2","3","1","6","1","1","NA","1000","471.72","1","1","1",1,,,,,,
"2006","AT",46320,"3","2006","7",13185,-7114,0,0,,,,,,0,0,0,0,0,104,,0,0,0,20299,"2","2","2","1","1","1","1","1","1","1","1","3","2000","1","NA","2","1","2","1","NA","2","5","2","1","NA","NA","532.2","1","1","1",1,,,,,,
"2006","AT",46330,"2","2006","4",5815,5342,0,0,,,,,,0,0,0,0,0,0,,0,0,0,473,"NA","2","NA","2","2","2","1","1","1","1","1","4","3000","2","NA","2","2","2","1","1","4","3","2","1","NA","1500","304.72","1","1","1",1,,,,,,
"2006","AT",46335,"3","2006","21",20006,18225,0,0,,,,,,0,0,933,0,0,88,,0,0,0,1781,"NA","2","NA","1","1","2","1","1","1","1","1","3","2000","2","2","2","2","2","2","3","1","6","2","1","NA","NA","512.83","1","1","1",1,,,,,,
"2006","AT",46338,"3","2006","9",40614,28659,0,0,,,,,,0,0,12460,7476,0,556,,0,0,0,11956,"2","2","NA","1","1","1","1","1","2","1","1","5","2000","2","NA","2","2","2","2","4","1","3","2","1","350","1800","323.92","1","1","1",1,,,,,,
"2006","AT",46339,"3","2006","5",13474,6723,0,0,,,,,,0,0,0,0,0,2723,,0,0,0,6751,"2","2","NA","1","1","1","1","1","1","1","1","3","4300","3","NA","1","1","2","2","3","1","4","2","1","NA","350","296.4","1","1","1",1,,,,,,
"2006","AT",46340,"3","2006","5",6409,-130,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6539,"2","2","NA","1","1","1","1","1","1","1","1","3","1500","1","2","2","1","2","1","3","1","6","2","1","NA","500","471.72","1","1","1",1,,,,,,
"2006","AT",46371,"2","2006","12",7630,6410,0,0,,,,,,0,0,0,0,0,20,,0,0,0,1220,"2","2","NA","1","2","2","1","1","3","1","1","1","2000","2","NA","1","2","2","2","2","1","6","2","1","NA","700","227","1","1","1",1,,,,,,
"2006","AT",46374,"2","2006","4",10037,9561,0,0,,,,,,0,0,0,0,0,0,,0,0,0,475,"NA","2","NA","1","1","1","1","1","1","1","3","4","1200","3","NA","1","1","1","2","3","4","5","2","1","NA","NA","286.42","1","1","1",1,,,,,,
"2006","AT",46392,"3","2006","5",39055,34303,0,0,,,,,,0,0,0,0,0,19,,0,0,1526,3226,"NA","2","NA","2","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","2","1","4","2","1","NA","1200","421.93","1","1","1",1,,,,,,
"2006","AT",46399,"2","2006","9",13090,9254,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3836,"2","2","NA","1","1","1","1","1","2","1","1","5","5000","2","NA","1","2","2","2","1","1","6","2","1","NA","NA","467.77","1","1","1",1,,,,,,
"2006","AT",46407,"2","2006","27",29520,23831,0,0,,,,,,0,0,0,0,0,49,,0,0,1089,4600,"2","2","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","2","1","4","2","1","NA","800","630.9","1","1","1",1,,,,,,
"2006","AT",46417,"2","2006","9",17225,8511,0,0,,,,,,0,0,0,0,0,140,,0,0,0,8714,"NA","2","2","1","1","1","1","1","3","1","1","6","2600","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","869.4","1","1","1",1,,,,,,
"2006","AT",46424,"3","2006","7",34302,15208,0,0,,,,,,0,0,0,0,0,305,,0,0,0,19094,"2","2","NA","1","1","1","1","1","3","1","1","5","2000","2","NA","2","2","2","2","1","1","4","2","1","NA","2000","544.93","1","1","1",1,,,,,,
"2006","AT",46432,"3","2006","8",22461,15250,0,0,,,,,,0,0,0,0,0,294,,0,0,0,7211,"2","2","NA","2","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","463.2","1","1","1",1,,,,,,
"2006","AT",46435,"2","2006","8",5609,-5971,0,0,,,,,,0,0,0,0,0,52,,0,0,0,11580,"NA","2","NA","1","2","2","1","1","1","1","1","6","5000","1","NA","2","2","2","2","2","2","6","2","1","432","400","335.67","1","1","1",1,,,,,,
"2006","AT",46441,"3","2006","11",10521,7790,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2731,"NA","2","NA","NA","1","1","1","1","1","1","1","5","1100","2","2","2","2","2","1","1","4","4","2","2","NA","500","224.52","1","1","1",1,,,,,,
"2006","AT",46454,"2","2006","7",13140,12627,0,0,,,,,,0,0,0,0,0,3,,0,0,139,374,"2","2","NA","2","1","1","1","1","1","1","3","4","2000","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","346.93","1","1","1",1,,,,,,
"2006","AT",46461,"2","2006","9",62090,43464,0,0,,,,,,0,0,0,0,0,75,,0,0,0,18625,"1","2","NA","1","1","1","1","1","1","1","1","3","900","2","NA","2","2","2","2","4","2","4","2","1","NA","400","641.27","1","1","1",1,,,,,,
"2006","AT",46507,"3","2006","16",49580,37995,0,0,,,,,,0,0,0,0,0,123,,0,0,0,11586,"2","2","NA","2","1","1","1","1","1","1","1","2","2000","2","NA","2","2","2","1","1","1","3","2","1","NA","1000","323.92","1","1","1",1,,,,,,
"2006","AT",46508,"3","2006","7",32043,25651,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6392,"2","2","NA","1","1","1","1","1","3","1","3","6","1800","3","2","1","2","2","2","2","2","2","1","1","NA","NA","504","1","1","1",1,,,,,,
"2006","AT",46518,"3","2006","13",15813,15277,0,0,,,,,,0,0,0,0,0,19,,0,0,0,536,"2","2","NA","1","1","1","1","1","3","1","1","4","1500","2","2","2","2","2","2","4","1","3","2","1","NA","NA","111.6","1","1","1",1,,,,,,
"2006","AT",46519,"3","2006","10",21394,21148,0,0,,,,,,0,0,0,0,0,1,,0,0,0,246,"2","2","NA","2","1","1","1","1","3","1","1","4","650","3","1","2","2","2","2","4","2","3","2","1","NA","NA","222.08","1","1","1",1,,,,,,
"2006","AT",46522,"3","2006","6",3062,1608,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1454,"2","2","NA","2","1","1","1","1","3","1","1","4","1500","2","NA","2","2","2","2","1","1","5","2","1","NA","2000","1907.9","1","1","1",1,,,,,,
"2006","AT",46527,"2","2006","12",25364,24857,0,0,,,,,,0,0,0,0,0,114,,0,0,0,507,"2","2","NA","1","1","1","1","1","1","1","1","3","900","2","NA","2","2","2","2","1","2","2","2","1","317.35","NA","192.4","1","1","1",1,,,,,,
"2006","AT",46545,"2","2006","9",16642,-5282,0,0,,,,,,0,0,0,0,0,67,,0,0,0,21924,"NA","2","NA","1","1","2","1","1","1","1","1","4","1400","1","NA","1","1","2","2","4","1","3","2","1","NA","450","727.3","1","1","1",1,,,,,,
"2006","AT",46552,"2","2006","13",953,-15919,0,0,,,,,,0,0,0,0,950,2,,0,0,0,16872,"2","2","NA","2","1","1","1","1","1","1","1","4","700","2","NA","2","2","2","2","2","3","4","2","1","NA","450","320.23","1","1","1",1,,,,,,
"2006","AT",46564,"2","2006","11",30938,25705,0,0,,,,,,0,0,0,0,0,292,,0,0,0,5234,"NA","2","NA","2","1","2","1","1","1","1","3","5","3000","2","NA","2","2","2","1","2","1","1","2","1","330","600","458.67","1","1","1",1,,,,,,
"2006","AT",46572,"2","2006","5",26670,25884,0,0,,,,,,0,0,0,0,0,75,,0,0,0,786,"NA","2","NA","1","1","1","1","1","1","1","1","3","2000","2","1","2","2","2","2","1","1","6","2","1","NA","900","369.47","1","1","1",1,,,,,,
"2006","AT",46575,"2","2006","15",20241,-4247,0,0,,,,,,0,0,0,0,0,5,,0,0,0,24488,"2","2","NA","1","1","1","1","1","1","1","1","4","800","3","1","2","1","2","1","1","2","3","2","1","460","2000","338.6","1","1","1",1,,,,,,
"2006","AT",46576,"2","2006","5",20356,19764,0,0,,,,,,0,0,0,0,0,10,,0,0,0,592,"2","1","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","4","1","6","2","1","NA","1000","296.4","1","1","1",1,,,,,,
"2006","AT",46588,"3","2006","9",9122,8845,0,0,,,,,,0,0,0,0,0,22,,0,0,0,277,"NA","2","NA","2","1","1","1","1","1","1","1","3","900","3","NA","2","1","2","2","4","2","4","2","1","NA","NA","133.92","1","1","1",1,,,,,,
"2006","AT",46595,"3","2006","7",11792,4555,0,0,,,,,,0,0,0,0,0,0,,0,0,2300,4937,"NA","2","NA","1","1","1","1","1","1","1","1","3","1500","2","2","2","1","2","2","1","2","5","2","1","NA","1300","599.8","1","1","1",1,,,,,,
"2006","AT",46606,"3","2006","7",34916,15751,0,0,,,,,,0,0,0,0,0,75,,0,0,789,18376,"2","2","2","2","1","1","1","1","1","1","2","6","3000","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","761.76","1","1","1",1,,,,,,
"2006","AT",46607,"2","2006","5",708,6392,0,0,,,,,,0,0,647,0,0,61,,0,0,0,-5684,"2","2","NA","1","1","1","1","1","3","1","3","3","NA","2","NA","2","2","2","2","4","1","6","2","1","NA","400","467.06","1","1","1",1,,,,,,
"2006","AT",46612,"2","2006","9",13383,12145,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1238,"2","2","NA","2","1","1","1","1","1","1","1","1","800","1","NA","2","2","2","2","4","2","6","2","1","250","1000","467.06","1","1","1",1,,,,,,
"2006","AT",46632,"3","2006","10",40864,26663,0,0,,,,,,0,0,0,0,0,0,,0,0,0,14201,"NA","2","2","2","1","1","1","3","1","1","1","5","NA","3","NA","2","2","2","2","1","1","3","2","2","NA","700","756.3","1","1","1",1,,,,,,
"2006","AT",46648,"3","2006","6",16940,16591,0,0,,,,,,0,0,0,0,0,0,,0,0,0,349,"NA","2","NA","2","1","1","1","1","1","1","1","6","5000","2","1","1","2","2","2","2","1","6","2","1","NA","1000","369.8","1","1","1",1,,,,,,
"2006","AT",46652,"2","2006","6",4837,-700,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5536,"NA","2","NA","2","1","1","1","1","1","1","3","4","2000","3","NA","2","2","2","2","4","1","5","2","1","95","NA","308.6","1","1","1",1,,,,,,
"2006","AT",46654,"3","2006","7",8914,8043,0,0,,,,,,0,0,0,0,0,0,,0,0,0,871,"2","2","NA","1","1","1","1","1","1","1","1","3","650","2","NA","1","1","2","1","4","1","6","2","1","470","1000","195.53","1","1","1",1,,,,,,
"2006","AT",46660,"2","2006","4",8803,6342,0,0,,,,,,0,0,0,0,0,92,,0,0,0,2461,"NA","2","NA","1","1","2","1","1","1","1","1","4","800","2","NA","2","2","2","2","3","1","2","1","1","246.82","NA","590","1","1","1",1,,,,,,
"2006","AT",46662,"2","2006","10",0,-21544,0,0,,,,,,0,0,0,0,0,0,,0,0,0,21544,"NA","2","NA","1","1","2","1","1","1","1","1","4","2800","1","NA","2","2","2","2","1","1","4","2","1","450","1500","504","1","1","1",1,,,,,,
"2006","AT",46688,"3","2006","7",8517,9742,0,0,,,,,,0,0,0,0,0,383,,0,0,0,-1225,"NA","2","NA","1","1","2","1","1","1","1","1","3","NA","1","NA","2","2","2","2","1","1","2","2","1","NA","2000","981","1","1","1",1,,,,,,
"2006","AT",46689,"3","2006","9",8101,4059,0,0,,,,,,0,0,0,0,0,1,,0,0,0,4042,"2","2","NA","1","1","1","1","1","1","1","1","5","4300","1","NA","2","1","2","2","1","1","5","2","1","NA","500","478.2","1","1","1",1,,,,,,
"2006","AT",46693,"2","2006","7",5901,261,0,0,,,,,,0,0,0,0,0,1,,0,0,0,5640,"2","2","NA","2","1","2","1","1","1","1","1","4","1700","3","NA","2","2","2","2","1","1","6","2","1","400","900","305.92","1","1","1",1,,,,,,
"2006","AT",46703,"2","2006","5",8388,7086,0,0,,,,,,0,0,0,0,0,52,,0,0,0,1302,"2","2","NA","2","1","1","1","1","1","1","1","3","900","3","NA","2","1","2","2","1","4","2","2","1","NA","1000","394","1","1","1",1,,,,,,
"2006","AT",46729,"2","2006","8",20010,17237,0,0,,,,,,0,0,345,0,0,0,,0,0,0,2773,"NA","2","NA","2","1","2","1","1","1","1","1","4","2800","2","NA","2","2","2","1","1","3","6","2","1","NA","NA","229.32","1","1","1",1,,,,,,
"2006","AT",46744,"2","2006","5",50276,32629,0,0,,,,,,0,0,0,0,0,0,,0,0,0,17647,"NA","2","NA","1","1","1","1","1","1","1","1","5","1300","2","NA","2","2","2","2","1","1","6","2","2","NA","1500","374.83","1","1","1",1,,,,,,
"2006","AT",46745,"2","2006","11",9268,8655,0,0,,,,,,0,0,0,0,0,105,,0,0,0,613,"2","2","2","1","1","2","1","1","1","1","1","2","1500","3","NA","2","2","2","2","1","1","2","1","1","NA","2000","435.73","1","1","1",1,,,,,,
"2006","AT",46756,"2","2006","7",25771,51716,0,0,,,,,,0,0,0,0,0,194,,0,0,0,-25944,"NA","2","NA","2","1","1","1","1","3","1","1","6","2000","3","2","2","1","2","2","2","1","4","2","1","NA","NA","421.93","1","1","1",1,,,,,,
"2006","AT",46778,"2","2006","7",13839,11746,0,0,,,,,,0,0,0,0,0,41,,0,0,514,1579,"2","2","NA","1","1","2","1","1","3","1","1","4","1000","3","NA","2","2","2","2","2","1","1","2","1","113","NA","353.24","1","1","1",1,,,,,,
"2006","AT",46796,"2","2006","16",9697,9540,0,0,,,,,,0,0,0,0,0,0,,0,0,0,157,"2","2","NA","2","1","1","1","1","1","1","3","2","3000","2","NA","2","2","2","1","4","4","3","2","1","456","NA","837.06","1","1","1",1,,,,,,
"2006","AT",46804,"2","2006","7",31200,8513,0,0,,,,,,0,0,0,0,0,0,,0,0,934,21753,"NA","2","NA","1","1","1","1","1","3","1","1","3","2000","3","NA","1","2","2","2","1","1","6","2","1","NA","2000","335.67","1","1","1",1,,,,,,
"2006","AT",46805,"2","2006","9",13945,8447,0,0,,,,,,0,0,0,0,0,209,,0,0,0,5498,"NA","2","NA","1","1","1","1","1","1","1","1","4","9999","3","NA","2","1","2","2","3","1","5","1","1","NA","2000","471.72","1","1","1",1,,,,,,
"2006","AT",46806,"3","2006","6",14745,11949,0,0,,,,,,0,0,0,0,0,64,,0,0,0,2795,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","123.1","1","1","1",1,,,,,,
"2006","AT",46822,"2","2006","7",21804,18908,0,0,,,,,,0,0,0,0,0,2536,,0,0,0,2895,"2","2","NA","2","1","1","1","1","1","1","1","4","1414","2","2","2","2","2","2","4","1","6","2","1","NA","NA","472.18","1","1","1",1,,,,,,
"2006","AT",46836,"3","2006","8",27467,16019,0,0,,,,,,0,0,0,0,2228,192,,0,0,0,11448,"2","2","NA","2","1","1","1","1","1","1","1","2","1000","2","NA","2","2","2","2","1","1","3","2","1","250","NA","512.83","1","1","1",1,,,,,,
"2006","AT",46841,"2","2006","17",16769,16707,0,0,,,,,,0,0,0,0,0,0,,0,0,0,62,"2","2","2","1","1","2","1","1","3","1","1","3","4000","1","NA","2","1","2","2","4","1","6","2","1","250","850","123.1","1","1","1",1,,,,,,
"2006","AT",46852,"2","2006","7",33043,31817,0,0,,,,,,0,0,0,0,0,2,,0,0,0,1226,"2","2","NA","2","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","3","1","2","2","1","NA","800","544.93","1","1","1",1,,,,,,
"2006","AT",46861,"2","2006","13",14800,14306,0,0,,,,,,0,0,0,0,0,29,,0,0,0,494,"NA","2","NA","1","1","2","1","1","3","1","1","4","2000","2","NA","1","2","2","2","1","1","6","2","1","489","NA","513.2","1","1","1",1,,,,,,
"2006","AT",46865,"3","2006","18",26906,31225,0,0,,,,,,0,0,0,0,0,10,,0,0,0,-4319,"2","2","NA","1","1","1","1","1","1","1","1","4","2600","1","NA","2","2","2","2","1","1","3","1","1","NA","NA","358.54","1","1","1",1,,,,,,
"2006","AT",46867,"3","2006","7",10455,6791,0,0,,,,,,0,0,0,0,0,38,,0,0,0,3664,"2","2","NA","1","1","2","1","1","1","1","1","5","900","2","NA","2","2","2","2","1","2","4","2","1","542.49","600","223.07","1","1","1",1,,,,,,
"2006","AT",46903,"2","2006","13",7848,2095,0,0,,,,,,0,0,0,0,0,208,,0,0,0,5754,"2","2","NA","1","1","1","1","1","3","1","1","3","1200","2","NA","2","2","2","2","1","1","4","2","1","455","NA","630.9","1","1","1",1,,,,,,
"2006","AT",46905,"3","2006","10",39241,21890,0,0,,,,,,0,0,0,0,0,481,,0,0,5573,11777,"NA","2","NA","1","1","1","1","1","3","3","1","5","1000","2","NA","1","2","2","2","4","3","5","2","2","205","NA","236.35","1","1","1",1,,,,,,
"2006","AT",46929,"2","2006","5",7639,7350,0,0,,,,,,0,0,0,0,0,0,,0,0,0,289,"2","2","NA","1","1","1","1","1","3","1","1","5","2000","3","NA","2","2","2","2","1","2","5","2","1","NA","150","630.9","1","1","1",1,,,,,,
"2006","AT",46959,"2","2006","8",622,-3126,0,0,,,,,,0,0,339,0,0,283,,0,0,0,3748,"NA","2","NA","1","1","1","1","1","3","1","1","4","3000","2","NA","2","2","2","2","1","3","6","2","1","340","1800","463.2","1","1","1",1,,,,,,
"2006","AT",46961,"2","2006","18",9446,1753,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7694,"NA","2","NA","2","1","1","1","1","1","1","1","5","1500","2","3","2","2","2","2","2","1","2","1","2","NA","1000","371.93","1","1","1",1,,,,,,
"2006","AT",46963,"3","2006","9",24302,23891,0,0,,,,,,0,0,789,0,0,74,,0,0,0,411,"NA","2","NA","1","1","1","1","1","3","1","1","4","2000","1","NA","2","1","2","2","1","2","6","2","1","NA","1200","229.32","1","1","1",1,,,,,,
"2006","AT",46967,"2","2006","6",32105,25036,0,0,,,,,,0,0,0,0,0,21,,0,0,0,7069,"NA","2","NA","2","1","1","1","1","1","1","3","3","1000","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","169.27","1","1","1",1,,,,,,
"2006","AT",46972,"3","2006","9",9627,9052,0,0,,,,,,0,0,0,0,0,10,,0,0,0,574,"2","2","NA","2","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","2","1","1","1","2","1","NA","400","321.93","1","1","1",1,,,,,,
"2006","AT",46976,"2","2006","20",12653,2106,0,0,,,,,,0,0,0,0,0,1,,0,0,0,10547,"NA","2","NA","2","1","1","1","1","1","1","1","3","700","3","NA","2","2","2","1","4","2","3","2","1","119","NA","464.68","1","1","1",1,,,,,,
"2006","AT",46986,"2","2006","8",4484,-10157,0,0,,,,,,0,0,0,0,0,322,,0,0,0,14641,"2","2","NA","1","1","2","1","1","1","1","1","4","1400","1","NA","2","2","2","2","3","1","2","2","1","NA","500","211.2","1","1","1",1,,,,,,
"2006","AT",47003,"3","2006","10",22572,19670,0,0,,,,,,0,0,0,0,0,62,,0,0,0,2902,"2","2","NA","1","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","2","2","2","3","2","1","NA","900","884.5","1","1","1",1,,,,,,
"2006","AT",47011,"2","2006","12",1360,-10355,0,0,,,,,,0,0,0,0,0,1360,,0,0,0,11715,"2","2","NA","1","1","1","1","1","2","1","1","4","2700","2","2","2","1","2","2","1","1","3","2","2","610","NA","296.4","1","1","1",1,,,,,,
"2006","AT",47035,"2","2006","10",14151,13815,0,0,,,,,,0,0,0,0,0,41,,0,0,0,335,"2","2","NA","2","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","1","2","3","2","1","250","NA","504","1","1","1",1,,,,,,
"2006","AT",47051,"2","2006","16",14634,-504,0,0,,,,,,0,0,0,0,0,217,,0,0,0,15138,"2","2","NA","1","1","1","1","1","1","1","1","5","1300","1","NA","2","2","2","2","1","1","6","2","1","NA","1500","981","1","1","1",1,,,,,,
"2006","AT",47054,"3","2006","8",27878,27722,0,0,,,,,,0,0,0,0,0,0,,0,0,0,156,"NA","2","NA","1","1","1","1","1","3","1","1","5","4000","3","2","2","1","2","1","3","1","2","2","1","151","650","291.07","1","1","1",1,,,,,,
"2006","AT",47077,"2","2006","14",13087,3464,0,0,,,,,,0,0,0,0,0,1,,0,0,0,9623,"NA","2","2","1","1","1","1","1","3","1","1","4","1500","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","369.47","1","1","1",1,,,,,,
"2006","AT",47078,"2","2006","11",14129,12888,0,0,,,,,,0,0,0,0,0,16,,0,0,394,846,"2","2","NA","1","1","2","3","1","1","1","3","3","NA","3","NA","2","2","2","2","2","2","3","2","1","NA","NA","728.93","1","1","1",1,,,,,,
"2006","AT",47092,"3","2006","9",499,-3045,0,0,,,,,,0,0,0,0,0,499,,0,0,0,3544,"2","2","NA","2","2","1","1","1","3","1","1","4","1500","2","NA","2","2","1","2","1","2","6","2","1","208","500","229.11","1","1","1",1,,,,,,
"2006","AT",47098,"3","2006","12",38808,26590,0,0,,,,,,0,0,0,0,0,731,,0,0,0,12218,"NA","2","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","3","1","2","2","1","NA","2000","862.33","1","1","1",1,,,,,,
"2006","AT",47107,"2","2006","9",10716,1325,0,0,,,,,,0,0,0,0,0,2,,0,0,0,9390,"NA","2","NA","2","1","2","1","1","3","1","1","4","1400","2","3","2","2","2","2","3","1","4","2","1","NA","500","329.4","1","1","1",1,,,,,,
"2006","AT",47130,"2","2006","15",27218,23652,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3566,"2","2","NA","1","1","1","1","1","1","1","1","4","4000","2","NA","2","1","2","2","1","1","3","2","1","NA","400","485.5","1","1","1",1,,,,,,
"2006","AT",47134,"3","2006","8",2,-605,0,0,,,,,,0,0,0,0,0,2,,0,0,0,608,"NA","2","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","1","1","1","2","2","1","NA","700","158.36","1","1","1",1,,,,,,
"2006","AT",47153,"2","2006","6",83216,75714,0,0,,,,,,0,0,0,0,0,1,,0,0,0,7502,"2","2","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","1","2","2","2","1","2","3","2","1","NA","600","195.2","1","1","1",1,,,,,,
"2006","AT",47168,"2","2006","7",8771,8508,0,0,,,,,,0,0,0,0,0,0,,0,0,0,263,"NA","2","NA","2","1","1","1","3","3","1","1","4","800","2","NA","2","2","2","2","1","2","1","2","1","NA","300","343.66","1","1","1",1,,,,,,
"2006","AT",47169,"3","2006","12",33950,22559,0,0,,,,,,0,0,0,0,0,35,,0,0,0,11392,"2","2","NA","1","1","2","1","1","1","2","1","3","2300","2","NA","2","2","2","2","3","2","2","2","1","NA","1500","392.4","1","1","1",1,,,,,,
"2006","AT",47179,"3","2006","5",5426,5322,0,0,,,,,,0,0,0,0,0,50,,0,0,0,103,"NA","2","NA","1","1","2","1","1","1","1","1","3","1800","2","NA","2","2","2","2","2","1","4","2","1","300","NA","398.43","1","1","1",1,,,,,,
"2006","AT",47186,"2","2006","7",11119,10707,0,0,,,,,,0,0,0,0,0,39,,0,0,0,412,"2","2","NA","1","1","2","1","3","1","1","1","3","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","501.64","1","1","1",1,,,,,,
"2006","AT",47187,"2","2006","10",36794,28000,0,0,,,,,,0,0,0,0,0,1,,0,0,0,8794,"2","2","NA","1","1","1","1","1","1","1","3","3","1700","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","755.6","1","1","1",1,,,,,,
"2006","AT",47189,"3","2006","6",20099,-4242,0,0,,,,,,0,0,0,0,0,110,,0,0,0,24341,"2","2","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","2","1","6","2","1","NA","800","981","1","1","1",1,,,,,,
"2006","AT",47224,"3","2006","9",3412,2786,0,0,,,,,,0,0,0,0,0,10,,0,0,0,626,"NA","2","NA","2","1","2","1","1","3","1","1","3","1500","2","NA","2","2","2","2","1","4","2","2","1","NA","300","NA","1","1","1",1,,,,,,
"2006","AT",47227,"3","2006","13",20236,19962,4064,4064,,,,,,4064,0,7020,0,0,4387,,0,0,0,274,"NA","2","NA","1","1","1","1","1","1","1","1","5","1300","2","NA","2","2","2","2","1","1","6","2","1","NA","1500","981","1","1","1",1,,,,,,
"2006","AT",47239,"2","2006","9",7871,6866,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1005,"2","2","2","1","1","2","1","1","1","1","1","4","900","1","NA","2","2","2","1","4","1","6","2","1","NA","1200","832.78","1","1","1",1,,,,,,
"2006","AT",47241,"3","2006","10",52085,38929,26732,26732,,,,,,26732,0,0,0,0,0,,0,0,0,13157,"2","2","NA","2","1","1","1","1","1","1","1","5","5000","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","950.67","1","1","1",1,,,,,,
"2006","AT",47256,"3","2006","4",8396,5829,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2567,"NA","2","NA","1","1","1","1","1","1","1","1","4","1800","2","NA","2","2","2","2","1","3","6","2","1","NA","350","332.73","1","1","1",1,,,,,,
"2006","AT",47266,"3","2006","7",36333,31818,0,0,,,,,,0,0,0,3052,0,64,,0,0,864,3651,"NA","2","NA","1","1","1","1","1","2","1","1","4","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","700","514.16","1","1","1",1,,,,,,
"2006","AT",47289,"2","2006","4",5484,5315,0,0,,,,,,0,0,0,0,0,0,,0,0,0,169,"2","2","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","1","1","2","2","1","1","5","2","1","NA","1200","950.67","1","1","1",1,,,,,,
"2006","AT",47322,"2","2006","8",21225,16069,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5156,"NA","2","NA","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","4","1","2","2","1","450","630","254.33","1","1","1",1,,,,,,
"2006","AT",47341,"2","2006","4",17338,7731,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9608,"NA","2","NA","2","1","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","460.67","1","1","1",1,,,,,,
"2006","AT",47370,"3","2006","17",51883,50902,0,0,,,,,,0,0,0,0,0,11,,0,0,0,980,"NA","2","NA","2","2","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","2","2","3","2","1","NA","400","305.92","1","1","1",1,,,,,,
"2006","AT",47423,"2","2006","3",32410,25682,0,0,,,,,,0,0,0,0,0,400,,0,0,0,6728,"2","2","NA","1","1","1","1","1","1","1","1","6","2000","3","2","2","1","2","2","3","1","6","2","1","NA","3000","514.16","1","1","1",1,,,,,,
"2006","AT",47431,"2","2006","17",27726,27166,0,0,,,,,,0,0,0,0,0,537,,0,0,0,560,"NA","2","NA","1","2","1","1","1","1","1","2","4","900","2","NA","2","2","2","2","1","2","2","2","1","NA","300","357.4","1","1","1",1,,,,,,
"2006","AT",47439,"2","2006","5",13001,7262,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5738,"2","2","NA","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","379.47","1","1","1",1,,,,,,
