"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060"
"2012","AT",224946603,590.594438006952,"12",2003,"1","1","1",,"11","3",,,,,,
"2012","AT",225043501,590.594438006952,"1",1961,"1","1","4",,"11","2",,,,,,
"2012","AT",225043502,590.594438006952,"9",1964,"2","1","3",,"11","3",,,,,,
"2012","AT",225043503,590.594438006952,"11",1996,"1","1","3",,"11","2",,,,,,
"2012","AT",225068801,590.594438006952,"11",1932,"2","1","4",,"11","2",,,,,,
"2012","AT",225068802,590.594438006952,"4",1962,"2","1","1",,"11","2",,"22",,,,
"2012","AT",225068803,590.594438006952,"9",1964,"1","1","1",,"11","3","0",,,,,
"2012","AT",225084601,590.594438006952,"8",1971,"1","1","1",,"11","2",,,,,,
"2012","AT",225084602,590.594438006952,"11",1972,"2","1","1",,"11",,,,,,,
"2012","AT",225084603,590.594438006952,"6",1996,"1","1","3",,"11","2",,,,,,
"2012","AT",225148901,590.594438006952,"3",1967,"1","1","3",,"11","5",,,,,,
"2012","AT",225148902,590.594438006952,"9",1971,"2","1","1",,"11","3",,,,,,
"2012","AT",225148903,590.594438006952,"10",2007,"1","1","1",,"11","2",,"29",,,,
"2012","AT",225158301,590.594438006952,"3",1965,"1","1","3",,,"2",,,,,"0","0"
"2012","AT",225158302,590.594438006952,"5",1976,"2","1","1",,"11","3",,"37",,,,
"2012","AT",225158303,590.594438006952,"11",2011,"1","1","4",,"11",,,,,,,
"2012","AT",225266801,590.594438006952,"2",1983,"1","1","4",,"11","3","17",,,,,"5"
"2012","AT",225266802,590.594438006952,"2",1982,"1","1","3",,,"2",,,,,,
"2012","AT",225266803,590.594438006952,"5",1982,"2","1","1",,"11","3",,,,"0",,
"2012","AT",225276701,590.594438006952,"9",1942,"1","1","1",,"11",,,,,,,
"2012","AT",225276702,590.594438006952,"5",1953,"2","1","3",,"11","5",,,,,,
"2012","AT",225276703,590.594438006952,"2",1992,"1","1","3",,,"2","32",,,"0",,
"2012","AT",225336101,590.594438006952,"8",1957,"1","1","1",,"11","3",,,,"0",,
"2012","AT",225336102,590.594438006952,"4",1963,"2","1","1",,"11","2",,,,"0",,
"2012","AT",225336103,590.594438006952,"11",1985,"1","1","4",,"11","3",,,,,,
"2012","AT",225454201,590.594438006952,"9",1991,"1","1","1",,"11","5",,,,,,
"2012","AT",225454202,590.594438006952,"1",1993,"2","1","1",,"11","3",,,,,,
"2012","AT",225454203,590.594438006952,"10",2011,"2","1","3",,"11","2",,,,,"0",
"2012","AT",225494601,590.594438006952,"8",1960,"2","1","1",,"11","3",,,,,,
"2012","AT",225494602,590.594438006952,"9",1963,"1","1","1",,"11","3",,,,,,
"2012","AT",225494603,590.594438006952,"8",1986,"2","1","2",,"11","3","0",,,,,"0"
"2012","AT",225578001,590.594438006952,"5",1966,"1","1","1",,"11",,,,,,,
"2012","AT",225578002,590.594438006952,"4",1965,"2","1","4",,"11","5",,,,,,
"2012","AT",225578003,590.594438006952,"1",1993,"2","1","4",,"11","3",,,,,"0",
"2012","AT",225627801,590.594438006952,"1",1964,"1","1","1",,"11","2",,,"0",,,
"2012","AT",225627802,590.594438006952,"2",1965,"2","1","1",,"11","2",,,,,,
"2012","AT",225627803,590.594438006952,"8",1995,"2","1","4",,"11",,"35",,,,,
"2012","AT",225638101,590.594438006952,"5",1965,"1","1","1",,"11","2",,,,"0","0",
"2012","AT",225638102,590.594438006952,"4",1976,"2","1","3",,"11","3",,,,"0",,
"2012","AT",225638103,590.594438006952,"12",2011,"1","1","3",,"11","2",,,,,,
"2012","AT",225661901,590.594438006952,"3",1957,"2","1","2",,"11","3",,,,,,
"2012","AT",225661902,590.594438006952,"9",1963,"1","1","3",,"11","5",,"30",,,,
"2012","AT",225661903,590.594438006952,"10",1991,"1","1","1",,"11","5",,,,,,
"2012","AT",225671601,590.594438006952,"11",1980,"1","1","3",,"11","3",,,"0",,,
"2012","AT",225671602,590.594438006952,"9",1983,"2","1","3",,"11","3",,,,"0",,
"2012","AT",225671603,590.594438006952,"7",2007,"2","1","1",,,"3","0",,,,"0","0"
"2012","AT",225785101,590.594438006952,"2",1982,"1","1","1",,"11","2",,,,,,
"2012","AT",225785102,590.594438006952,"6",1984,"2","1","1",,,,,,,,,
"2012","AT",225785103,590.594438006952,"3",2010,"1","1","1",,"11",,,,,,"0",
"2012","AT",225810001,590.594438006952,"4",1961,"1","1","3",,"11","2",,,"0",,,
"2012","AT",225810002,590.594438006952,"3",1961,"2","1","1",,"11","2",,,,,,
"2012","AT",225810003,590.594438006952,"4",1992,"1","1","1",,"11","2",,,,,,
"2012","AT",225839001,590.594438006952,"6",1959,"2","1","3",,,"2",,,,,,
"2012","AT",225839002,590.594438006952,"10",1962,"1","1","3",,"11","2",,,,,,
"2012","AT",225839003,590.594438006952,"1",1995,"1","1","1",,"11","2",,,,,,"0"
"2012","AT",225940701,590.594438006952,"5",1951,"1","1","2",,,"2",,,,,,"0"
"2012","AT",225940702,590.594438006952,"5",1949,"2","1","1",,"11","2",,,,,"0",
"2012","AT",225940703,590.594438006952,"9",1989,"2","1","2",,"11","3",,,,,"0",
"2012","AT",225964901,590.594438006952,"6",1959,"2","1","4",,"11","3",,,,,"0",
"2012","AT",225964902,590.594438006952,"5",1985,"2","1","4",,,"3",,,,,,"0"
"2012","AT",225964903,590.594438006952,"2",2005,"2","1","1",,"11","2",,,,,,
"2012","AT",225983701,590.594438006952,"1",1975,"1","1","4",,"11","2",,,,,,
"2012","AT",225983702,590.594438006952,"3",1975,"2","1","1",,"11","2",,,,,,
"2012","AT",225983703,590.594438006952,"12",1997,"2","1","4",,"11","2",,,,,,"0"
"2012","AT",226000801,590.594438006952,"3",1961,"2","1","1",,"11","5",,,,"0","0",
"2012","AT",226000802,590.594438006952,"1",1961,"1","1","4",,"11","2",,,,,,
"2012","AT",226000803,590.594438006952,"6",1989,"1","1","3",,"11","2",,"18",,,,
"2012","AT",226013201,590.594438006952,"8",1942,"1","1","1",,"11","2",,,,,,"10"
"2012","AT",226013202,590.594438006952,"1",1953,"2","1","3",,,"3",,,,,,
"2012","AT",226013203,590.594438006952,"3",1992,"1","1","3",,"11","2",,"0",,,,
"2012","AT",226037601,590.594438006952,"5",1990,"1","2","1",,"11","3",,,,,,
"2012","AT",226037602,590.594438006952,"6",1980,"2","1","1",,"11","2",,"23",,,,
"2012","AT",226037603,590.594438006952,"1",1989,"1","1","1",,"11","2",,,"0",,,
"2012","AT",226077601,590.594438006952,"5",1961,"2","1","3",,,"2",,,,,,
"2012","AT",226077602,590.594438006952,"11",1967,"1","1","4",,"11","5",,,,"0",,
"2012","AT",226077603,590.594438006952,"2",1992,"1","1","4",,"11",,,,,,,
"2012","AT",226085601,590.594438006952,"11",1953,"1","1","1",,"11","5",,,,,,
"2012","AT",226085602,590.594438006952,"9",1966,"2","1","3",,"11","2",,,,,,
"2012","AT",226085603,590.594438006952,"7",1988,"1","1","4",,,"2","0",,,,,
"2012","AT",226260801,590.594438006952,"8",1961,"1","1","3",,"11","3",,,,,,
"2012","AT",226260802,590.594438006952,"2",1961,"2","1","1",,"11","2",,,,,,
"2012","AT",226260803,590.594438006952,"5",1992,"1","1","1",,"11","2",,,,,,
"2012","AT",226372601,590.594438006952,"3",1961,"1","1","4",,"11","3",,,,,,
"2012","AT",226372602,590.594438006952,"5",1964,"2","1","3",,"11","2",,,,,,
"2012","AT",226372603,590.594438006952,"11",1991,"2","1","2",,"11","3",,,,,,
"2012","AT",226380701,590.594438006952,"8",1960,"2","1","1",,"11",,,,,,,
"2012","AT",226380702,590.594438006952,"12",1995,"1","1","1",,"11","5",,,,,,
"2012","AT",226380703,590.594438006952,"8",1997,"1","1","4",,"11","3",,,,,,
"2012","AT",226480401,590.594438006952,"1",1947,"1","1","1",,"11","2",,,,"0",,
"2012","AT",226480402,590.594438006952,"1",1950,"2","1","1",,"11",,,,,"0",,
"2012","AT",226480403,590.594438006952,"8",1979,"1","1","3",,"11","3",,,,,,
"2012","AT",226538201,590.594438006952,"1",1949,"1","1","1",,"11","5",,,"0",,,
"2012","AT",226538202,590.594438006952,"1",1956,"2","1","2",,"11","5",,,,,"0",
"2012","AT",226538203,590.594438006952,"1",1985,"2","1","4",,"11","2",,,,,,
"2012","AT",226701201,590.594438006952,"3",1969,"2","1","4",,"11","3",,,,,,
"2012","AT",226701202,590.594438006952,"4",1992,"1","1","4",,"11","3",,,,"0",,
"2012","AT",226701203,590.594438006952,"2",1999,"1","1","4",,"11","2",,,,,,
"2012","AT",226733301,590.594438006952,"4",1960,"2","1","1",,"11",,,,,,,
"2012","AT",226733302,590.594438006952,"5",1965,"1","1","3",,"11",,,,,,,
"2012","AT",226733303,590.594438006952,"3",1987,"1","1","4",,"11","3",,,,,,
"2012","AT",226755301,590.594438006952,"10",1978,"1","1","1",,"11","2",,,,,,
"2012","AT",226755302,590.594438006952,"1",1979,"2","2","3",,,"3",,,,,,
"2012","AT",226755303,590.594438006952,"6",2009,"1","1","1",,"11","2",,,,,,
"2012","AT",226758801,590.594438006952,"1",1960,"2","1","1",,"11","2",,,,,,
"2012","AT",226758802,590.594438006952,"11",1965,"1","1","1",,,"3",,,"10",,,"6"
"2012","AT",226758803,590.594438006952,"6",1987,"1","1","3",,,,,,,,,
"2012","AT",226860901,590.594438006952,"12",1954,"2","1","1",,"11","2",,,,,,
"2012","AT",226860902,590.594438006952,"5",1955,"1","1","2",,"11",,"35",,"0","0",,"5"
"2012","AT",226860903,590.594438006952,"7",1985,"2","1","1",,,"2",,,,,,
"2012","AT",226886201,590.594438006952,"7",1970,"1","1","1",,"11","2",,,,,"0",
"2012","AT",226886202,590.594438006952,"4",1973,"2","1","3",,"11",,,,,,,
"2012","AT",226886203,590.594438006952,"5",1997,"1","1","3",,"11","2",,,,,,
"2012","AT",226959801,590.594438006952,"4",1969,"2","1","1",,"11","2",,,,,,
"2012","AT",226959802,590.594438006952,"1",1992,"1","1","3",,,"2","20",,"15",,,
"2012","AT",226959803,590.594438006952,"9",1999,"1","1","3",,"11","2",,,,,,
"2012","AT",226970501,590.594438006952,"5",1965,"1","1","1",,"11","2",,,,,,
"2012","AT",226970502,590.594438006952,"10",1968,"2","1","4",,,"3",,,,,"10",
"2012","AT",226970503,590.594438006952,"8",2000,"2","1","3",,"11",,,,,"0",,
"2012","AT",226972601,590.594438006952,"10",1958,"2","1","1",,"11","3",,,,,,
"2012","AT",226972602,590.594438006952,"2",1965,"1","1","4",,"11","3",,,,,,
"2012","AT",226972603,590.594438006952,"4",1986,"1","1","1",,"11",,,,,,,
"2012","AT",227021801,590.594438006952,"6",1936,"1","1","4",,"11","5",,,,,,
"2012","AT",227021802,590.594438006952,"7",1942,"2","1","1",,,"3",,,,"0",,
"2012","AT",227021803,590.594438006952,"5",1964,"1","1","4",,"11",,,,"0",,,
"2012","AT",227047201,590.594438006952,"3",1955,"2","1","3",,"11","2",,,,,,
"2012","AT",227047202,590.594438006952,"10",1950,"1","1","1",,"11","3",,,,"0",,
"2012","AT",227047203,590.594438006952,"4",1994,"2","1","4",,"11","3",,"20",,,,"10"
"2012","AT",227118601,590.594438006952,"6",1947,"1","1","1",,,"3",,,,,"0",
"2012","AT",227118602,590.594438006952,"9",1950,"2","1","3",,"11","3",,,,,,
"2012","AT",227118603,590.594438006952,"1",1979,"1","1","3",,"11","2",,,"0","0",,
"2012","AT",227126601,590.594438006952,"4",1931,"1","1","4",,"11","2",,,,,,
"2012","AT",227126602,590.594438006952,"7",1939,"2","1","1",,"11",,,,,,,
"2012","AT",227126603,590.594438006952,"6",1960,"1","1","1",,"11","3",,,,,,
"2012","AT",227148701,590.594438006952,"2",1951,"1","1","4",,"11",,,,,,,
"2012","AT",227148702,590.594438006952,"2",1954,"2","1","1",,,"3","0",,,,,
"2012","AT",227148703,590.594438006952,"1",1989,"1","1","1",,"11","2",,,,,,
"2012","AT",227156301,590.594438006952,"1",1971,"1","1","3",,"11",,,,,,,
"2012","AT",227156302,590.594438006952,"5",1978,"2","1","1",,"11",,,,,,,
"2012","AT",227156303,590.594438006952,"4",2007,"2","1","3",,"11","3",,,,,"0",
"2012","AT",227261801,590.594438006952,"9",1956,"1","1","3",,,,,,,,,
"2012","AT",227261802,590.594438006952,"9",1959,"2","1","3",,"11","5",,,,,,"10"
"2012","AT",227261803,590.594438006952,"10",1985,"1","1","1",,"11","2",,,,,"0",
"2012","AT",227318201,590.594438006952,"6",1961,"1","1","4",,"11","3",,,"3",,,
"2012","AT",227318202,590.594438006952,"11",1961,"2","1","1",,,"2",,,,,,
"2012","AT",227318203,590.594438006952,"7",1992,"1","1","1",,"11","3",,,,,,"0"
"2012","AT",227357401,590.594438006952,"10",1957,"1","1","3",,,"2",,,,,,
"2012","AT",227357402,590.594438006952,"11",1963,"2","1","1",,,"3",,,,,,
"2012","AT",227357403,590.594438006952,"4",1985,"1","1","4",,"11",,,,,,,"10"
"2012","AT",227380201,590.594438006952,"1",1955,"2","1","3",,"11",,,,,,"0",
"2012","AT",227380202,590.594438006952,"5",1962,"1","1","1",,,"2",,,,,,
"2012","AT",227380203,590.594438006952,"12",1995,"1","1","3",,"11","2",,,,,,
"2012","AT",227601201,590.594438006952,"7",1978,"1","1","3",,,"3",,,,,,
"2012","AT",227601202,590.594438006952,"4",1979,"2","1","1",,"11","5",,,,,,
"2012","AT",227601203,590.594438006952,"6",2009,"1","1","3",,,"2",,,,,,
"2012","AT",227668201,590.594438006952,"2",1961,"2","1","3",,"11",,,,,,,
"2012","AT",227668202,590.594438006952,"7",1967,"1","1","1",,,"2",,,,,,
"2012","AT",227668203,590.594438006952,"5",1992,"1","1","1",,"11","3",,,,,"0",
"2012","AT",227712701,590.594438006952,"8",1971,"1","1","4",,"11",,,,,,,
"2012","AT",227712702,590.594438006952,"2",1974,"2","1","1",,"11",,,,,,,"0"
"2012","AT",227712703,590.594438006952,"5",2012,"1","1","4",,"11",,,,,,,
"2012","AT",227763001,590.594438006952,"6",1958,"1","1","1",,"11","3",,,,,,
"2012","AT",227763002,590.594438006952,"7",1964,"2","1","1",,"11","2",,"25",,,,
"2012","AT",227763003,590.594438006952,"7",2002,"1","1","1",,"11","2",,,,,,"0"
"2012","AT",227797401,590.594438006952,"8",1951,"1","1","1",,"11",,,,,,"0",
"2012","AT",227797402,590.594438006952,"6",1954,"2","1","1",,"11",,,,,,,
"2012","AT",227797403,590.594438006952,"12",1989,"1","1","3",,"11","3",,,,"0",,
"2012","AT",227858701,590.594438006952,"10",1943,"1","1","4",,"11","3",,,,,,"0"
"2012","AT",227858702,590.594438006952,"10",1946,"2","1","4",,"11","2",,,,,"4",
"2012","AT",227858703,590.594438006952,"10",1970,"1","1","2",,"11","2",,,,,,
"2012","AT",227861501,590.594438006952,"3",1956,"1","1","3",,"11","2","20",,,,,"0"
"2012","AT",227861502,590.594438006952,"3",1959,"2","1","4",,"11","3",,,"0",,"0",
"2012","AT",227861503,590.594438006952,"10",1985,"1","1","2",,"11","2",,,,,,
"2012","AT",227910501,590.594438006952,"4",1955,"2","1","4",,"11","3",,,,,,"0"
"2012","AT",227910502,590.594438006952,"12",1962,"1","1","3",,"11","2",,,,,,
"2012","AT",227910503,590.594438006952,"9",1995,"1","1","4",,,,,,,,,
"2012","AT",228045401,590.594438006952,"4",1946,"1","1","3",,,,,,,"0",,
"2012","AT",228045402,590.594438006952,"3",1950,"2","1","3",,"11","2",,,,"25",,
"2012","AT",228045403,590.594438006952,"7",1974,"2","1","1",,"11","2",,,,,"0","0"
"2012","AT",228071801,590.594438006952,"12",1970,"2","1","4",,"11",,,,,,,
"2012","AT",228071802,590.594438006952,"2",1992,"2","1","1",,"11",,,,,"0",,
"2012","AT",228071803,590.594438006952,"7",1997,"1","1","3",,"11","3",,,,,,
"2012","AT",228106601,590.594438006952,"7",1961,"2","1","1",,"11",,,,,,,
"2012","AT",228106602,590.594438006952,"4",1967,"1","1","4",,"11","3",,,,"0",,
"2012","AT",228106603,590.594438006952,"8",1992,"1","1","4",,"11","2",,,,,"0",
"2012","AT",228157701,590.594438006952,"1",1956,"1","1","4",,"11","2",,,,"0",,
"2012","AT",228157702,590.594438006952,"6",1959,"2","1","1",,"11","3",,"20",,,"0","0"
"2012","AT",228157703,590.594438006952,"10",1985,"1","1","1",,"11","2",,,,,,"0"
"2012","AT",228244701,590.594438006952,"11",1976,"2","1","4",,"11","3",,,,"0",,
"2012","AT",228244702,590.594438006952,"3",1999,"1","1","3",,"11",,,,,,,
"2012","AT",228244703,590.594438006952,"1",1999,"1","1","1",,"11","2",,,,,,"0"
"2012","AT",228259401,590.594438006952,"6",1961,"1","1","3",,"11",,,,,,,
"2012","AT",228259402,590.594438006952,"2",1964,"2","1","3",,"11","3","18",,,,,
"2012","AT",228259403,590.594438006952,"8",1996,"1","1","4",,"11","3",,,,,,
"2012","AT",228281801,590.594438006952,"6",1954,"2","1","1",,,"2",,,,,,
"2012","AT",228281802,590.594438006952,"4",1955,"1","1","4",,,,,,,,,
"2012","AT",228281803,590.594438006952,"1",1985,"2","1","1",,"11","3",,,,,,
"2012","AT",228334601,590.594438006952,"11",1990,"1","1","1",,"11","2",,,,,,
"2012","AT",228334602,590.594438006952,"6",1980,"2","1","3",,"11","3",,,,"0","0",
"2012","AT",228334603,590.594438006952,"1",1989,"1","1","3",,"11","2",,,,,,
"2012","AT",228455601,590.594438006952,"2",1956,"2","1","3",,"11","3",,,,,,
"2012","AT",228455602,590.594438006952,"8",1986,"1","1","3",,"11",,,,,,,
"2012","AT",228455603,590.594438006952,"1",1992,"1","1","3",,"11","3",,,,,"0",
"2012","AT",228539701,590.594438006952,"6",1961,"2","1","1",,"11","2",,,,,,
"2012","AT",228539702,590.594438006952,"5",1967,"1","1","1",,,"3","20",,,,,"56"
"2012","AT",228539703,590.594438006952,"5",1992,"1","1","3",,"11","2",,"32",,,,
"2012","AT",228625901,590.594438006952,"9",1967,"1","1","4",,"11","2",,,,,,
"2012","AT",228625902,590.594438006952,"12",1977,"2","1","4",,,"2",,,,,,
"2012","AT",228625903,590.594438006952,"10",2008,"1","1","1",,"11","3",,,,,,"1"
"2012","AT",228636601,590.594438006952,"12",1947,"1","1","1",,,"3",,,"0",,"0",
"2012","AT",228636602,590.594438006952,"1",1951,"2","1","2",,"11","2",,,,,,
"2012","AT",228636603,590.594438006952,"8",1989,"2","1","4",,"11","2",,,,,,
"2012","AT",228739801,590.594438006952,"11",1956,"1","1","4",,"11","3",,,,,,
"2012","AT",228739802,590.594438006952,"3",1956,"2","1","1",,"11","3",,,,,,
"2012","AT",228739803,590.594438006952,"10",1988,"1","1","1",,"11","3",,,,,"0",
"2012","AT",228818401,590.594438006952,"11",1960,"2","1","1",,"11","3",,,,,,
"2012","AT",228818402,590.594438006952,"4",1961,"1","1","4",,,"3",,,,,,
"2012","AT",228818403,590.594438006952,"6",1995,"1","1","1",,"11","3",,,,,"0",
"2012","AT",228945901,590.594438006952,"10",1961,"1","1","3",,"11","3",,,,,,
"2012","AT",228945902,590.594438006952,"9",1963,"2","1","1",,"11","3",,,,,,
"2012","AT",228945903,590.594438006952,"4",1993,"1","1","3",,"11","2",,"30",,,,
"2012","AT",228983001,590.594438006952,"2",1983,"1","1","3",,"11","2",,"32",,,"0",
"2012","AT",228983002,590.594438006952,"8",1983,"2","1","1",,"11","3",,,"0",,,
"2012","AT",228983003,590.594438006952,"8",2007,"2","1","3",,"11","2",,,,,"0",
"2012","AT",229084401,590.594438006952,"4",1961,"2","1","1",,"11","3",,,,,,
"2012","AT",229084402,590.594438006952,"12",1967,"1","1","4",,"11",,,,,"0","0",
"2012","AT",229084403,590.594438006952,"3",1992,"1","1","3",,"11",,,,,,,
"2012","AT",229111701,590.594438006952,"1",1951,"1","1","4",,"11","2",,,,,,
"2012","AT",229111702,590.594438006952,"8",1954,"2","1","4",,"11","2",,,"0",,,
"2012","AT",229111703,590.594438006952,"4",1980,"1","1","3",,"11","2",,,,,,
"2012","AT",229251501,590.594438006952,"9",1960,"2","1","3",,,,,,,,,
"2012","AT",229251502,590.594438006952,"10",1963,"1","1","1",,"11","2",,,,,,
"2012","AT",229251503,590.594438006952,"12",1986,"2","1","2",,"11","5",,,,,,
"2012","AT",229257401,590.594438006952,"7",1978,"2","1","1",,,"3",,,,,"0",
"2012","AT",229257402,590.594438006952,"3",1979,"1","1","4",,"11","3",,,,,,"0"
"2012","AT",229257403,590.594438006952,"9",2009,"1","1","2",,,,,,,"0",,
"2012","AT",229289601,590.594438006952,"8",1976,"2","1","4",,"11","3",,,"0",,,
"2012","AT",229289602,590.594438006952,"2",1978,"1","1","4",,,,,,,,,
"2012","AT",229289603,590.594438006952,"9",2005,"1","1","3",,"11","2",,,,,,
"2012","AT",229293701,590.594438006952,"12",1961,"1","1","1",,"11","3",,,,,,
"2012","AT",229293702,590.594438006952,"9",1963,"2","1","3",,"11","2",,,"0",,,
"2012","AT",229293703,590.594438006952,"6",1993,"1","1","2",,,"3",,,,"10",,
"2012","AT",229303901,590.594438006952,"12",1958,"1","1","4",,"11","2",,,,"0","0",
"2012","AT",229303902,590.594438006952,"7",1962,"2","1","1",,"11",,,,,,,
"2012","AT",229303903,590.594438006952,"8",1995,"1","1","3",,"11","3",,"24",,,,
"2012","AT",229367501,590.594438006952,"5",1955,"1","1","4",,"11","2",,,,,,
"2012","AT",229367502,590.594438006952,"12",1961,"2","1","3",,"11","3",,,,"0",,
"2012","AT",229367503,590.594438006952,"8",1986,"2","1","1",,"11","3",,,,,,
"2012","AT",229371901,590.594438006952,"1",1962,"1","1","3",,"11","5",,,,,,
"2012","AT",229371902,590.594438006952,"7",1979,"2","1","4",,"11","2",,,,,"0",
"2012","AT",229371903,590.594438006952,"9",2003,"1","1","3",,"11","3",,,,,"0",
"2012","AT",229392601,590.594438006952,"12",1962,"1","1","1",,"11","3",,,,"0",,
"2012","AT",229392602,590.594438006952,"11",1969,"2","1","4",,"11","3","0",,,"0",,
"2012","AT",229392603,590.594438006952,"12",1991,"2","1","1",,"11",,,"25",,,,
"2012","AT",229578801,590.594438006952,"6",1939,"1","1","1",,"11","2",,"0",,,,"10"
"2012","AT",229578802,590.594438006952,"1",1941,"2","1","1",,,"3",,,,,,
"2012","AT",229578803,590.594438006952,"10",1967,"1","1","4",,"11","2",,,"8",,,
"2012","AT",229587401,590.594438006952,"3",1949,"1","1","3",,"11","3",,,,,,
"2012","AT",229587402,590.594438006952,"5",1957,"2","1","1",,"11","2",,"24","0",,,
"2012","AT",229587403,590.594438006952,"6",1931,"2","1","1",,,,,,,,,"0"
"2012","AT",229629201,590.594438006952,"7",1990,"1","1","1",,"11","3",,"22",,,"0","15"
"2012","AT",229629202,590.594438006952,"7",1980,"2","1","4",,"11","5",,,,,,
"2012","AT",229629203,590.594438006952,"5",1989,"1","1","1",,"11","3",,"30",,,,
"2012","AT",229788401,590.594438006952,"12",1954,"2","1","1",,,"2",,,,,,
"2012","AT",229788402,590.594438006952,"11",1955,"1","1","3",,,"3",,,,,"0",
"2012","AT",229788403,590.594438006952,"12",1985,"2","1","4",,"11",,,,,,,
"2012","AT",229815501,590.594438006952,"9",1961,"2","1","1",,"11","3",,,,"0",,
"2012","AT",229815502,590.594438006952,"9",1961,"1","1","1",,"11","2",,,,,,
"2012","AT",229815503,590.594438006952,"5",1989,"1","1","3",,,"2",,,,,,
"2012","AT",229904301,590.594438006952,"6",1947,"1","1","4",,"11","2",,,,,,"0"
"2012","AT",229904302,590.594438006952,"1",1951,"2","1","3",,"11","3",,,"0",,,
"2012","AT",229904303,590.594438006952,"8",1975,"1","1","2",,,"3",,,,,,
"2012","AT",229915701,590.594438006952,"8",1978,"2","1","1",,"11","5",,,,,,
"2012","AT",229915702,590.594438006952,"3",1979,"1","1","3",,"11",,,,,,,
"2012","AT",229915703,590.594438006952,"12",2009,"1","1","4",,"11","2",,,,,,
"2012","AT",229974701,590.594438006952,"10",1965,"1","1","4",,"11","2","0",,,,,"0"
"2012","AT",229974702,590.594438006952,"12",1976,"2","1","1",,"11","2",,,,,,
"2012","AT",229974703,590.594438006952,"5",2011,"1","1","4",,"11","3",,,,,,
"2012","AT",229984601,590.594438006952,"3",1937,"1","1","1",,,"2",,,,"0",,
"2012","AT",229984602,590.594438006952,"4",1944,"2","1","1",,"11","3",,"22",,,,
"2012","AT",229984603,590.594438006952,"7",1966,"1","1","4",,"11","2",,,,,,"0"
"2012","AT",230049001,590.594438006952,"10",1941,"1","1","1",,,"3",,,,,"0",
"2012","AT",230049002,590.594438006952,"1",1949,"2","1","1",,"11","3",,,,,,
"2012","AT",230049003,590.594438006952,"8",1951,"1","1","2",,"11","3",,,,,,
"2012","AT",230058001,590.594438006952,"7",1969,"2","1","4",,"11","2",,,,,,
"2012","AT",230058002,590.594438006952,"12",1992,"1","1","1",,"11","5",,,,,,"0"
"2012","AT",230058003,590.594438006952,"12",1999,"1","1","1",,"11","3",,,,"0",,
"2012","AT",230087401,590.594438006952,"6",1966,"1","1","4",,"11","2",,,,,"0",
"2012","AT",230087402,590.594438006952,"12",1965,"2","1","1",,"11","2",,"30",,,,
"2012","AT",230087403,590.594438006952,"7",1993,"2","1","1",,"11","3",,,,,"0",
"2012","AT",230093501,590.594438006952,"7",1987,"1","1","1",,"11","2",,,,,,
"2012","AT",230093502,590.594438006952,"1",1991,"2","1","1",,,,"0",,,,,"0"
"2012","AT",230093503,590.594438006952,"3",2010,"2","1","1",,,"2",,,,,,"1"
"2012","AT",230112101,590.594438006952,"2",1977,"1","1","1",,"11","3",,,,,,"1"
"2012","AT",230112102,590.594438006952,"10",1980,"2","1","2",,"11","2",,,,,"0",
"2012","AT",230112103,590.594438006952,"2",2008,"1","1","1",,,,,,,,,
"2012","AT",230202101,590.594438006952,"11",1958,"2","1","4",,"11","2",,,,,,
"2012","AT",230202102,590.594438006952,"2",1960,"1","1","1",,"11","3",,,,,"0",
"2012","AT",230202103,590.594438006952,"12",1996,"2","1","3",,"11","3",,,,,,
"2012","AT",230277601,590.594438006952,"12",1937,"1","1","4",,"11","3",,,,,,
"2012","AT",230277602,590.594438006952,"6",1944,"2","1","3",,"11",,,,,"0",,
"2012","AT",230277603,590.594438006952,"9",1966,"1","1","1",,"11","2",,,,,,
"2012","AT",230289901,590.594438006952,"10",1975,"1","1","4",,,"3",,,,,,
"2012","AT",230289902,590.594438006952,"2",1975,"2","1","1",,"11","2",,,"0",,,
"2012","AT",230289903,590.594438006952,"12",1997,"2","1","3",,"11","3",,,,,,
"2012","AT",230294901,590.594438006952,"5",1967,"1","1","3",,"11","2","25",,,,,"0"
"2012","AT",230294902,590.594438006952,"5",1971,"2","1","4",,"11","2",,,,,,
"2012","AT",230294903,590.594438006952,"8",2007,"1","1","4",,"11","2",,,,"0",,
"2012","AT",230373101,590.594438006952,"12",1977,"1","1","3",,"11","2",,,,,,
"2012","AT",230373102,590.594438006952,"6",1980,"2","1","4",,"11",,,,,,,
"2012","AT",230373103,590.594438006952,"7",2008,"1","1","4",,"11","5",,,,,,
"2012","AT",230394001,590.594438006952,"8",1955,"2","1","3",,"11","2","22",,,"0","0",
"2012","AT",230394002,590.594438006952,"6",1962,"1","1","3",,"11","2",,"28",,,,"20"
"2012","AT",230394003,590.594438006952,"5",1995,"1","1","4",,"11","2",,,,,,
"2012","AT",230395101,590.594438006952,"11",1978,"2","1","1",,"11","3",,,,,,
"2012","AT",230395102,590.594438006952,"3",1979,"1","1","1",,"11","2",,,,,,
"2012","AT",230395103,590.594438006952,"1",2009,"1","1","3",,"11","5",,,,,,
"2012","AT",230401101,590.594438006952,"10",1951,"1","2","4",,"11","3",,,,,,
