"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","AT",47219,"3","2008","7",16949,4835,0,0,,,,,,,,0,0,0,0,0,,81,,0,0,0,,12113,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","4","4","3","2","1","NA","700","588.6","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","1160","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2008","AT",47234,"2","2008","16",3022,2997,0,0,,,,,,,,0,0,0,0,0,,72,,0,0,0,,25,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","3","1","1","1000","2","NA","2","2","2","1","3","1","5","2","1","NA","800","NA","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47243,"3","2008","16",41432,36617,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,4815,"NA","NA","NA","3","NA","NA","1","1","2","1","3","3","1","1","4","2600","3","NA","2","2","1","2","1","4","2","2","1","396","1000","1115.86","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","500","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47245,"2","2008","19",402,-1175,0,0,,,,,,,,0,0,0,0,0,,402,,0,0,0,,1577,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","5","3000","2","2","2","2","2","1","NA","1","4","2","1","NA","NA","351.54","1","NA","1","NA","1","2","1","NA","1","2","NA","NA","2","NA","1","2","2","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47253,"2","2008","20",27215,27002,0,0,,,,,,,,0,0,0,0,0,,142,,0,0,0,,213,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3000","2","2","2","2","2","2","3","1","2","2","1","NA","700","334.99","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1",1,,,,,,
"2008","AT",47256,"3","2008","18",39032,38728,0,0,,,,,,,,0,0,0,0,0,,25,,0,0,0,,305,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","1","2","2","2","1","1","6","2","1","NA","2000","421.47","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47257,"3","2008","25",33600,-17095,0,0,,,,,,,,0,0,0,0,0,,84,,0,0,0,,50694,"NA","3","NA","3","NA","NA","1","1","2","1","1","3","1","3","4","500","3","NA","2","2","2","2","4","2","2","2","1","380","NA","919","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47262,"2","2008","20",21132,18074,0,0,,,,,,,,0,0,0,0,0,,72,,0,0,0,,3058,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2500","2","NA","2","1","2","2","4","1","3","2","1","NA","1500","421.47","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2","1","2","2","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47280,"2","2008","35",23696,12217,0,0,,,,,,,,0,0,0,0,0,,18,,0,0,3026,,8452,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","1","1","4","3","2","1","400","822","434.2","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47286,"2","2008","23",946,-883,0,0,,,,,,,,0,0,0,0,710,,236,,0,0,0,,1829,"NA","3","NA","3","NA","NA","1","1","2","1","1","3","1","1","3","2000","2","NA","2","2","2","2","1","1","2","2","1","322","500","700.2","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","1",1,,,,,,
"2008","AT",47306,"2","2008","15",3040,2658,0,0,,,,,,,,0,0,0,0,0,,330,,0,0,0,,382,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","1","2","2","1","4","5","2","1","210","500","192.4","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47309,"3","2008","16",21867,20879,0,0,,,,,,,,0,0,0,0,0,,69,,0,0,0,,987,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","2000","2","NA","2","1","2","2","4","1","3","2","1","635","1500","265.92","1","NA","1","NA","1","2","1","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47310,"3","2008","30",34808,28385,0,0,,,,,,,,0,0,0,0,0,,167,,0,0,0,,6424,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","3","2","1","2","2","1","2","5","2","1","673.05","1500","448.75","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47322,"3","2008","17",7608,-7306,0,0,,,,,,,,0,0,0,0,0,,363,,0,0,0,,14914,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","2","4","NA","2","NA","2","2","2","2","4","2","4","2","1","730","1200","401.87","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","1",1,,,,,,
"2008","AT",47329,"3","2008","16",53429,44005,0,0,,,,,,,,0,0,0,0,0,,1341,,0,0,0,,9424,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1500","2","3","2","2","2","1","4","1","4","2","1","NA","1500","870.65","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47340,"2","2008","40",10892,181,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,10711,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","2","6","2000","2","1","2","2","2","2","4","2","6","2","1","NA","NA","369.12","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","2","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47344,"3","2008","18",35580,34153,0,0,,,,,,,,0,0,0,0,10135,,281,,0,0,0,,1427,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1200","3","NA","2","2","2","2","2","4","6","2","1","NA","350","413.57","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47346,"3","2008","16",12814,4194,0,0,,,,,,,,0,0,0,0,0,,705,,0,0,4300,,4320,"NA","NA","NA","3","NA","NA","1","1","2","1","1","3","1","2","5","1500","3","NA","2","2","2","2","2","3","3","2","1","190","450","316.86","1","NA","1","NA","1","2","NA","500","2","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47366,"3","2008","11",35797,33995,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1803,"NA","NA","NA","3","NA","NA","1","1","2","1","1","2","1","1","4","1800","3","NA","2","2","2","2","2","1","5","2","1","550","1000","483.79","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","1",1,,,,,,
"2008","AT",47382,"2","2008","15",54398,12771,9771,9771,,,,,,,,9771,0,0,0,0,,3094,,0,0,0,,41627,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","6","1500","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","623.8","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47384,"2","2008","20",62219,57650,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4569,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","3000","2","NA","1","2","2","2","3","1","6","2","1","NA","2000","327.34","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47386,"2","2008","11",65489,43724,0,0,,,,,,,,0,0,0,0,0,,107,,0,0,0,,21764,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2000","3","NA","1","2","1","2","1","1","5","2","1","NA","700","327.34","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47388,"3","2008","18",22038,19707,0,0,,,,,,,,0,0,0,0,0,,279,,0,0,0,,2332,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","2","4","1","3","2","1","NA","800","296","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","8","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47394,"3","2008","25",577,222,0,0,,,,,,,,0,0,0,0,0,,577,,0,0,0,,355,"NA","3","NA","3","NA","NA","1","2","1","1","1","3","1","1","5","2000","1","NA","2","2","2","2","3","2","3","2","1","NA","1200","588.44","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47421,"2","2008","15",8419,5143,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3276,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3000","2","NA","2","2","2","2","1","2","5","2","1","NA","1500","314","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","NA","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47423,"3","2008","18",192,-725,0,0,,,,,,,,0,0,0,0,0,,192,,0,0,0,,917,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","1","3","2","1","NA","650","545.82","1","NA","1","NA","1","2","NA","3000","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47437,"2","2008","11",27177,18099,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9078,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","1","2","1","1","6","2","1","NA","800","623.8","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","1","NA","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47461,"2","2008","15",9705,7478,0,0,,,,,,,,0,0,0,0,0,,1434,,0,0,0,,2227,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","1900","2","NA","2","2","1","2","2","1","4","2","1","NA","NA","648.56","1","NA","1","NA","2","2","NA","3700","2","NA","NA","NA","1","NA","NA","NA","NA","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","1",1,,,,,,
"2008","AT",47478,"3","2008","20",44144,31481,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12663,"NA","NA","NA","3","NA","NA","1","1","2","1","1","3","1","1","5","1700","2","NA","2","2","2","2","4","1","3","2","1","NA","900","701.66","1","NA","1","NA","1","NA","NA","NA","2","2","NA","NA","2","NA","2","NA","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47488,"2","2008","11",22795,15596,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,168,,7030,"NA","3","NA","3","NA","NA","2","2","2","1","1","3","1","1","3","1500","2","NA","2","2","2","2","3","1","3","2","1","NA","1000","419.96","1","NA","1","NA","1","2","4","NA","1","NA","NA","NA","2","1","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","1",1,,,,,,
"2008","AT",47489,"3","2008","15",10899,-129846,0,0,,,,,,,,0,0,0,0,0,,308,,0,0,0,,140746,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","4","2","6","2","1","NA","1500","328.5","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47510,"2","2008","22",8341,7896,0,0,,,,,,,,0,0,0,0,0,,29,,0,0,0,,445,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","4","1150","2","NA","2","1","2","2","3","2","2","2","1","101","NA","397.8","1","NA","1","NA","1","2","4","NA","1","2","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47528,"2","2008","12",363,-8724,0,0,,,,,,,,0,0,0,0,0,,363,,0,0,0,,9087,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","1500","297.93","1","NA","1","NA","1","2","3","NA","1","2","NA","NA","1","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47536,"2","2008","16",36840,27125,0,0,,,,,,,,0,0,3182,0,0,,103,,0,0,0,,9715,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","1","2","3","1","4","1","1","NA","1000","877.2","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47537,"3","2008","25",22120,18132,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3988,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","NA","1","2","2","2","2","2","1","1","6","2","1","673.05","1500","870.65","1","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","2","2","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47554,"2","2008","17",0,-13469,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13469,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","2500","3","NA","2","1","2","2","1","1","3","2","1","NA","800","421.47","1","NA","1","NA","1","2","NA","400","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47568,"2","2008","23",0,-573,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,573,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","1200","1","1","2","1","2","1","3","3","2","2","1","370","1000","360.67","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47571,"2","2008","17",20784,14633,0,0,,,,,,,,0,0,0,0,0,,34,,0,0,0,,6151,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","800","3","1","2","2","2","1","3","2","4","2","1","595","NA","167.6","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","2","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","7","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47573,"2","2008","36",35538,-5900,0,0,,,,,,,,0,0,0,0,0,,148,,0,0,0,,41438,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","2","3","3500","3","NA","2","2","2","2","1","1","6","2","1","133","NA","437.8","1","NA","1","NA","1","2","NA","1000","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47599,"2","2008","13",6722,6680,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,43,"NA","3","NA","2","NA","3","1","1","1","1","1","3","1","1","5","1000","2","NA","2","1","2","2","3","1","2","2","1","NA","1000","501.07","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47607,"3","2008","8",21018,20839,0,0,,,,,,,,0,0,0,0,9017,,450,,0,0,4,,175,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","1","4","1500","2","1","2","2","2","2","1","1","6","2","1","NA","550","364.88","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47631,"2","2008","16",16468,7347,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9120,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","4","2400","3","3","2","2","2","2","1","2","2","2","1","NA","250","336.7","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","2","2","NA","1",1,,,,,,
"2008","AT",47634,"3","2008","13",8296,8249,0,0,,,,,,,,0,0,0,0,0,,199,,0,0,0,,47,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","2","3500","2","3","2","1","2","2","3","1","4","2","1","NA","400","673.8","1","NA","1","NA","1","2","4","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47637,"3","2008","12",167,-188,0,0,,,,,,,,0,0,119,0,0,,48,,0,0,0,,355,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","1","700","2","NA","2","2","2","1","4","1","2","2","1","380","1000","138.9","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47657,"2","2008","13",71718,60248,0,0,,,,,,,,0,0,962,0,6593,,1827,,0,0,0,,11470,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","2000","3","NA","2","2","2","2","3","3","6","2","1","NA","1000","546.32","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47661,"3","2008","20",33543,25535,0,0,,,,,,,,0,0,0,0,0,,883,,0,0,0,,8008,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","2800","1","2","1","2","1","2","1","4","6","2","1","NA","1500","297.93","1","NA","1","NA","1","1","NA","1400","1","2","NA","NA","2","NA","NA","NA","2","NA","2","1","NA","1","NA","NA","NA","NA","NA","NA","1","8","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47664,"3","2008","20",21743,21263,0,0,,,,,,,,0,0,0,0,0,,444,,0,0,0,,480,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3500","2","NA","2","2","2","2","4","1","4","1","1","450","900","537.07","1","NA","1","NA","1","2","NA","3800","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47691,"2","2008","40",2789,2720,0,0,,,,,,,,0,0,0,0,0,,2687,,0,0,0,,68,"NA","NA","NA","3","NA","NA","1","1","2","1","1","3","1","3","5","1700","2","NA","2","2","2","2","4","1","5","2","2","NA","500","962.05","1","NA","1","NA","1","1","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","2","2","NA","NA","1",1,,,,,,
"2008","AT",47692,"3","2008","17",21558,20338,0,0,,,,,,,,0,0,0,0,0,,161,,0,0,0,,1220,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","1","3","1","3","2","1","NA","1200","352.8","1","NA","1","NA","1","2","4","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","1",1,,,,,,
"2008","AT",47693,"2","2008","23",20038,-7747,0,0,,,,,,,,0,0,54,429,0,,0,,0,0,0,,27786,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","3","1100","3","3","2","2","2","2","1","1","4","2","1","70","200","475.55","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA","1",1,,,,,,
"2008","AT",47700,"3","2008","18",52000,46887,2973,2973,,,,,,,,2973,0,0,0,0,,33,,0,0,0,,5113,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","800","316.07","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47703,"3","2008","15",17742,15251,0,0,,,,,,,,0,0,0,0,0,,12721,,0,0,0,,2491,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","1","2","1","4","1","3","2","1","NA","NA","863.15","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","1","NA","2","NA","NA","NA","NA","NA","NA","2","8","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","AT",47707,"3","2008","20",470,-10902,0,0,,,,,,,,0,0,0,0,0,,470,,0,0,0,,11372,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","1","2","5","1","1","NA","720","983.67","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
