"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060"
"2013","AT",250116601,578.433268858801,"12",1973,"1","2","1",,"11","2","0","24",,,,
"2013","AT",250204701,578.433268858801,"11",1953,"1","1","3",,"11","3",,,,,,
"2013","AT",250403801,578.433268858801,"4",1941,"1","1","1",,"11",,,,,,,
"2013","AT",250405201,578.433268858801,"12",1938,"2","1","1",,"11",,,,,,,"0"
"2013","AT",250414301,578.433268858801,"4",1971,"1","1","1",,,"2",,"24",,"0","0",
"2013","AT",250427901,578.433268858801,"8",1932,"2","1","4",,"11","2",,,,,,
"2013","AT",250450901,578.433268858801,"10",1942,"1","1","3",,"11","2",,,,,,
"2013","AT",250474201,578.433268858801,"12",1954,"1","1","4",,"11",,,"21",,,,"3"
"2013","AT",250500901,578.433268858801,"7",1948,"1","1","1",,"11",,,,,"0",,
"2013","AT",250607001,578.433268858801,"9",1950,"2","1","2",,"11","2",,,,,,
"2013","AT",250639601,578.433268858801,"10",1941,"2","1","3",,"11","2",,,,"0",,
"2013","AT",250641101,578.433268858801,"7",1986,"1","1","1",,"11","3",,,,,,
"2013","AT",250655001,578.433268858801,"1",1950,"1","1","3",,"11","3",,,,,,"0"
"2013","AT",250715001,578.433268858801,"12",1938,"2","1","1",,"11","5",,,,,"0",
"2013","AT",250805801,578.433268858801,"9",1939,"2","1","4",,"11","3",,,"15","0","0",
"2013","AT",250819201,578.433268858801,"12",1967,"1","1","3",,"11","2",,"22",,,,
"2013","AT",250829801,578.433268858801,"6",1985,"2","1","4",,"11","3",,,,,,
"2013","AT",250838801,578.433268858801,"9",1986,"2","1","3",,"11",,,,,,,
"2013","AT",250900601,578.433268858801,"1",1954,"2","1","3",,"11","2",,,,,,
"2013","AT",250988501,578.433268858801,"4",1962,"1","1","1",,,"2",,,"0",,,"0"
"2013","AT",251016701,578.433268858801,"5",1943,"1","1","4",,"11","5",,,,,,
"2013","AT",251033001,578.433268858801,"1",1991,"1","1","1",,"11","2",,,,,,
"2013","AT",251116401,578.433268858801,"6",1964,"1","1","3",,"11",,,,,,,
"2013","AT",251423801,578.433268858801,"9",1959,"1","1","4",,"11","3",,,,,,"0"
"2013","AT",251436801,578.433268858801,"10",1941,"2","1","1",,"11","2",,,,,,
"2013","AT",251444001,578.433268858801,"2",1951,"1","1","4",,"11","2",,,,,,
"2013","AT",251513701,578.433268858801,"3",1962,"1","1","1",,"11","2",,,,,,
"2013","AT",251546201,578.433268858801,"10",1983,"1","1","1",,"11","3",,,,"0",,
"2013","AT",251647701,578.433268858801,"1",1932,"2","1","1",,"11","2",,,,,,
"2013","AT",251707001,578.433268858801,"12",1932,"2","1","1",,"11","2",,,,,"0","0"
"2013","AT",251715701,578.433268858801,"10",1945,"2","1","3",,"11","3",,,,"40",,
"2013","AT",251734001,578.433268858801,"7",1983,"1","1","1",,"11","2",,,"0",,"0",
"2013","AT",251792501,578.433268858801,"5",1966,"1","1","4",,"11","3",,,,,,
"2013","AT",251795901,578.433268858801,"1",1932,"2","1","1",,"11","2",,,,,,"0"
"2013","AT",251859701,578.433268858801,"2",1980,"1","1","4",,"11","3",,,,,,"0"
"2013","AT",251985701,578.433268858801,"10",1954,"2","1","4",,,"2",,,,,,
"2013","AT",251994801,578.433268858801,"1",1953,"1","1","4",,"11","2",,,,,,
"2013","AT",252000801,578.433268858801,"7",1962,"1","1","4",,"11","2",,,,,,
"2013","AT",252012101,578.433268858801,"5",1983,"2","1","4",,"11","2",,,,,,
"2013","AT",252023201,578.433268858801,"5",1979,"2","1","4",,"11","3",,,,,,
"2013","AT",252127601,578.433268858801,"5",1941,"2","1","4",,"11","2",,,,,,
"2013","AT",252344301,578.433268858801,"7",1934,"2","1","1",,"11",,,,,,,
"2013","AT",252420101,578.433268858801,"10",1939,"2","1","4",,"11",,,,,,,
"2013","AT",252489801,578.433268858801,"6",1953,"2","1","1",,"11",,,,,,,"14"
"2013","AT",252518201,578.433268858801,"8",1941,"2","1","4",,"11","2",,,"0",,,"0"
"2013","AT",252556301,578.433268858801,"11",1985,"1","1","1",,"11","3",,,,"0",,
"2013","AT",252566701,578.433268858801,"10",1966,"1","1","4",,,"3",,,,"0",,
"2013","AT",252594101,578.433268858801,"9",1944,"1","2","3",,"11","3",,,,"0",,
"2013","AT",252763701,578.433268858801,"9",1983,"1","1","1",,,"3",,,,,,
"2013","AT",252788601,578.433268858801,"8",1955,"1","1","1",,"11","3",,,"0",,,
"2013","AT",252790801,578.433268858801,"7",1939,"1","1","1",,,"2",,,,,"0","4"
"2013","AT",252824201,578.433268858801,"12",1932,"2","1","1",,"11","2",,,,,,
"2013","AT",252853601,578.433268858801,"11",1958,"2","1","3",,"11",,"6",,,,,
"2013","AT",252963701,578.433268858801,"7",1940,"1","1","1",,"11","2",,,,,,
"2013","AT",253001301,578.433268858801,"4",1969,"1","1","4",,"11","3",,,,,,
"2013","AT",253004201,578.433268858801,"5",1934,"2","1","1",,"11","2",,,"0",,,
"2013","AT",253045401,578.433268858801,"10",1932,"2","1","1",,"11","2",,,,,,
"2013","AT",253069401,578.433268858801,"11",1991,"1","1","4",,"11","3",,"0",,,,"12"
"2013","AT",253155401,578.433268858801,"8",1962,"1","1","4",,"11","5",,,,,,
"2013","AT",253196301,578.433268858801,"11",1953,"2","1","1",,"11","5",,,,,,
"2013","AT",253198101,578.433268858801,"10",1983,"1","1","3",,"11","3",,,,,,
"2013","AT",253270701,578.433268858801,"11",1943,"1","1","3",,"11","2",,,,,,
"2013","AT",253388101,578.433268858801,"11",1965,"2","1","4",,"11","2",,,,,,"0"
"2013","AT",253474201,578.433268858801,"9",1945,"2","1","1",,"11","2",,,,,,"3"
"2013","AT",253541201,578.433268858801,"3",1944,"2","1","1",,"11","2",,,,,,
"2013","AT",253698201,578.433268858801,"1",1970,"1","1","1",,,"2",,,,"0",,
"2013","AT",253830601,578.433268858801,"6",1984,"1","1","4",,"11","3",,,,,"0",
"2013","AT",253865501,578.433268858801,"5",1949,"1","1","1",,,"5",,,,,,"3"
"2013","AT",254008201,578.433268858801,"12",1980,"2","1","1",,,"2",,,,,,"0"
"2013","AT",254059301,578.433268858801,"4",1932,"2","1","1",,"11","3",,,,,,"0"
"2013","AT",254113901,578.433268858801,"8",1985,"1","1","3",,"11","5",,,,,,
"2013","AT",254257601,578.433268858801,"8",1984,"2","1","1",,"11",,,,,,,
"2013","AT",254446401,578.433268858801,"11",1954,"2","1","3",,"11","3",,,,,,
"2013","AT",254490601,578.433268858801,"9",1956,"2","1","1",,"11","2",,"40",,,"0","0"
"2013","AT",254499001,578.433268858801,"4",1968,"1","1","4",,,"3",,"29",,,"0",
"2013","AT",254522001,578.433268858801,"1",1941,"1","1","1",,"11","3",,,,,,
"2013","AT",254537001,578.433268858801,"3",1939,"1","1","4",,"11","2",,,,,,
"2013","AT",254566801,578.433268858801,"8",1946,"1","1","1",,"11","5",,,,,,
"2013","AT",254622801,578.433268858801,"2",1950,"2","1","2",,"11","2",,,,,,
"2013","AT",254709301,578.433268858801,"12",1954,"2","1","4",,,"2",,,,,,
"2013","AT",254754601,578.433268858801,"4",1967,"1","1","1",,"11","3",,,,,,
"2013","AT",254855501,578.433268858801,"6",1984,"1","1","4",,,,,,,"0",,
"2013","AT",254868601,578.433268858801,"5",1952,"1","1","4",,"11",,,,"0","0",,
"2013","AT",254905401,578.433268858801,"9",1938,"2","1","3",,"11","3",,,,,,
"2013","AT",255039401,578.433268858801,"10",1952,"2","1","4",,"11","3",,"0",,,,
"2013","AT",255224101,578.433268858801,"4",1986,"1","1","1",,"11","3",,"20",,,,
"2013","AT",255275101,578.433268858801,"6",1936,"1","1","1",,"11","2",,,,,,
"2013","AT",255382201,578.433268858801,"2",1980,"1","1","4",,"11","2",,,,"0",,
"2013","AT",255542401,578.433268858801,"11",1943,"1","1","4",,"11","2",,,,,,
"2013","AT",255560301,578.433268858801,"11",1940,"2","1","2",,"11","3",,,,,,
"2013","AT",255578401,578.433268858801,"7",1958,"1","1","3",,"11","3",,,,,,
"2013","AT",255579501,578.433268858801,"8",1942,"2","1","1",,"11","5",,,,,,
"2013","AT",255593201,578.433268858801,"1",1943,"1","1","2",,"11","2",,,,,"0",
"2013","AT",255676101,578.433268858801,"4",1979,"1","1","1",,"11",,,,,,,"0"
"2013","AT",255794401,578.433268858801,"10",1940,"2","1","3",,"11","2",,,,"0",,
"2013","AT",255820801,578.433268858801,"7",1932,"2","1","1",,"11","2",,,,,,
"2013","AT",255895001,578.433268858801,"12",1969,"1","1","3",,"11",,,,,"0",,"8"
"2013","AT",255908201,578.433268858801,"10",1989,"1","1","4",,"11","3",,,,,,
"2013","AT",255948601,578.433268858801,"10",1938,"2","1","1",,,"3",,,,,,
"2013","AT",256304101,578.433268858801,"11",1943,"1","1","3",,"11","5",,,,"0",,
"2013","AT",256433101,578.433268858801,"11",1986,"1","1","1",,"11","5",,,"0",,,
"2013","AT",256457801,578.433268858801,"9",1944,"2","1","1",,,"2",,,,,,
"2013","AT",256464501,578.433268858801,"12",1983,"1","1","1",,,"3",,,,"0",,
"2013","AT",256470501,578.433268858801,"8",1934,"2","1","4",,"11","3",,,,"0",,
"2013","AT",256477201,578.433268858801,"5",1986,"2","1","4",,"11","2",,"20",,,,
"2013","AT",256496301,578.433268858801,"7",1981,"2","1","1",,"11",,,,,"0",,
"2013","AT",256527001,578.433268858801,"1",1932,"2","1","1",,"11","2",,,,,,
"2013","AT",256552001,578.433268858801,"9",1940,"1","1","3",,"11",,,"0",,,,
"2013","AT",256627101,578.433268858801,"7",1946,"2","1","1",,"11","2",,,,,"0",
"2013","AT",256627301,578.433268858801,"11",1950,"2","1","3",,"11","3",,"22",,"0",,
"2013","AT",256633101,578.433268858801,"6",1946,"1","1","1",,"11","2",,,"0",,,
"2013","AT",256692501,578.433268858801,"3",1985,"2","1","1",,"11","2",,,,"0",,
"2013","AT",256720901,578.433268858801,"9",1982,"2","1","1",,"11",,,,,,,
"2013","AT",256783201,578.433268858801,"4",1954,"1","1","1",,"11","2",,,,"0",,
"2013","AT",256785301,578.433268858801,"8",1943,"1","1","4",,"11","2",,,,,,"0"
"2013","AT",256838601,578.433268858801,"9",1932,"2","1","1",,,"2",,,,,"0",
"2013","AT",256922101,578.433268858801,"8",1983,"2","1","1",,"11","5",,,,,,
"2013","AT",256929301,578.433268858801,"7",1984,"2","2","1",,"11","3",,,"12",,"0",
"2013","AT",257058101,578.433268858801,"5",1983,"2","1","1",,"11","3",,,,,,
"2013","AT",257149401,578.433268858801,"10",1967,"1","1","2",,"11",,,,,"0",,"0"
"2013","AT",257159401,578.433268858801,"3",1932,"2","1","1",,"11","3",,,,,,
"2013","AT",257217901,578.433268858801,"4",1968,"2","1","4",,"11","2",,,,,,
"2013","AT",257220301,578.433268858801,"7",1968,"1","1","1",,"11","3",,,,,,
"2013","AT",257329701,578.433268858801,"10",1983,"1","1","1",,"11","2",,,,,,
"2013","AT",257368101,578.433268858801,"2",1943,"1","1","1",,"11",,,,,,,
"2013","AT",257378301,578.433268858801,"9",1938,"2","1","3",,,"2",,,,,,
"2013","AT",257474901,578.433268858801,"5",1972,"1","1","3",,"11",,,,,,,"0"
"2013","AT",257486301,578.433268858801,"11",1972,"1","1","1",,,,,,,,,
"2013","AT",257498501,578.433268858801,"11",1971,"2","1","3",,"11","3",,,,,,"1"
"2013","AT",257534501,578.433268858801,"2",1939,"2","1","1",,"11","2",,,,,,
"2013","AT",257738001,578.433268858801,"4",1983,"1","1","4",,,"5",,,,,,
"2013","AT",257753501,578.433268858801,"11",1932,"2","1","4",,"11",,,,,,,
"2013","AT",257762201,578.433268858801,"12",1962,"2","1","3",,,"3",,,,,"0",
"2013","AT",257768401,578.433268858801,"3",1963,"1","1","2",,"11","5",,,,,,
"2013","AT",257811101,578.433268858801,"8",1986,"1","1","4",,"11","3",,"0",,,,"0"
"2013","AT",257844101,578.433268858801,"10",1983,"1","1","1",,"11","2",,,,,,
"2013","AT",257879101,578.433268858801,"7",1941,"2","1","4",,"11","5",,,,,,
"2013","AT",257936001,578.433268858801,"11",1989,"1","1","4",,"11","3",,,,"0","0",
"2013","AT",258168101,578.433268858801,"7",1982,"2","1","1",,,"2",,,,,,
"2013","AT",258261401,578.433268858801,"8",1936,"2","1","4",,"11","3",,,,,,"0"
"2013","AT",258282901,578.433268858801,"12",1933,"1","1","1",,"11","2",,"31",,,,"0"
"2013","AT",258326001,578.433268858801,"4",1985,"2","1","3",,"11",,,,,,,
"2013","AT",258330401,578.433268858801,"12",1939,"2","1","4",,"11","2",,"32",,,,
"2013","AT",258514801,578.433268858801,"8",1947,"2","1","4",,"11","2",,,,,"0",
"2013","AT",258564201,578.433268858801,"9",1932,"2","1","1",,"11","3",,,,,,
"2013","AT",258704801,578.433268858801,"12",1970,"2","1","4",,"11","2",,,,,,
"2013","AT",258789801,578.433268858801,"5",1959,"2","1","1",,"11","2",,,,"0",,
"2013","AT",258825601,578.433268858801,"9",1938,"2","1","1",,"11","2",,,,,,
"2013","AT",258842101,578.433268858801,"3",1943,"2","1","4",,"11","2",,,,,,
"2013","AT",258850401,578.433268858801,"12",1957,"1","1","1",,"11","3","25",,,"0","0","0"
"2013","AT",258887701,578.433268858801,"7",1963,"1","1","1",,"11","3",,,"0",,"0",
"2013","AT",258968401,578.433268858801,"12",1941,"1","1","1",,,"3",,,,,,
"2013","AT",258979801,578.433268858801,"5",1953,"1","1","4",,"11","2",,,,"0","0",
"2013","AT",259007301,578.433268858801,"7",1944,"2","1","4",,"11","5",,,,,,
"2013","AT",259172901,578.433268858801,"4",1932,"2","1","3",,"11","5",,,,,,
"2013","AT",259208601,578.433268858801,"4",1961,"2","1","1",,"11","2",,,,,,
"2013","AT",259296601,578.433268858801,"1",1932,"2","1","4",,"11","5","0",,,,,
"2013","AT",259304701,578.433268858801,"12",1983,"1","1","4",,"11","2",,,,,"0",
"2013","AT",259376601,578.433268858801,"8",1932,"2","1","1",,"14","2",,,,,,"5"
"2013","AT",259402201,578.433268858801,"8",1958,"2","1","3",,,"2",,,,,,
"2013","AT",259444401,578.433268858801,"4",1966,"2","1","1",,"11","2",,,,,,
"2013","AT",259464301,578.433268858801,"11",1985,"2","1","3",,"11",,,,,,,
"2013","AT",259484501,578.433268858801,"12",1962,"1","1","1",,"11","2",,,,,,
"2013","AT",259502801,578.433268858801,"7",1991,"1","1","1",,,"3",,,,,,
"2013","AT",259525301,578.433268858801,"2",1979,"1","1","1",,,"2",,,,,,
"2013","AT",259544101,578.433268858801,"9",1946,"1","1","4",,,"5",,,,,,
"2013","AT",259630501,578.433268858801,"7",1940,"2","1","1",,"11","2",,,,,,
"2013","AT",259982901,578.433268858801,"8",1962,"2","1","1",,"11",,,,"0",,,
"2013","AT",260073901,578.433268858801,"5",1932,"2","1","3",,"11","5",,,,,"0","5"
"2013","AT",260130501,578.433268858801,"5",1944,"1","1","1",,,"3",,,,,,
"2013","AT",260156001,578.433268858801,"12",1951,"1","1","1",,"11",,,,"0",,,
"2013","AT",260181501,578.433268858801,"9",1943,"1","1","1",,"11","2",,,,"0",,
"2013","AT",260218801,578.433268858801,"10",1964,"1","1","1",,"11","2","0",,,,,
"2013","AT",260242201,578.433268858801,"11",1954,"1","1","1",,"11","2",,,,,,"0"
"2013","AT",260248801,578.433268858801,"7",1945,"2","1","3",,"11","2",,,,,,
"2013","AT",260272501,578.433268858801,"11",1944,"2","1","1",,"11","2",,,,"0",,
"2013","AT",260291001,578.433268858801,"6",1948,"2","1","1",,,"2",,"32",,,,
"2013","AT",260302001,578.433268858801,"5",1991,"1","1","1",,"11","3",,,"12",,,
"2013","AT",260332001,578.433268858801,"1",1963,"1","1","1",,"11","2",,,,,,
"2013","AT",260386101,578.433268858801,"8",1957,"1","1","3",,"11","3",,,,,,
"2013","AT",260417001,578.433268858801,"9",1968,"2","1","4",,"11","2",,,,,,
"2013","AT",260480101,578.433268858801,"8",1975,"1","1","1",,"11",,,,,,"0",
"2013","AT",260519601,578.433268858801,"9",1982,"1","1","2",,,,,,,,,
"2013","AT",260663401,578.433268858801,"1",1983,"1","1","3",,"11","2","24",,,,,
"2013","AT",260688001,578.433268858801,"6",1951,"1","1","1",,"11",,,,,,,
"2013","AT",260743001,578.433268858801,"12",1955,"2","1","1",,"11","2",,,,"0",,
"2013","AT",260754101,578.433268858801,"7",1986,"2","1","3",,"11","3",,,"0",,,
"2013","AT",260768401,578.433268858801,"1",1972,"1","1","1",,,"3",,,,,,
"2013","AT",260774401,578.433268858801,"7",1983,"1","1","3",,"11","3",,,,,,
"2013","AT",260905701,578.433268858801,"9",1961,"2","1","1",,"11",,,,,"0","0",
"2013","AT",260920501,578.433268858801,"11",1939,"2","1","4",,,"2",,,,,,
"2013","AT",260941301,578.433268858801,"2",1982,"2","1","1",,"11","3",,,,,"0",
"2013","AT",260974401,578.433268858801,"8",1985,"2","1","4",,"11","2",,,,,,
"2013","AT",261142701,578.433268858801,"7",1965,"2","1","3",,"11",,,,,"0",,
"2013","AT",261142702,578.433268858801,"2",1977,"1","1","1",,"11","3",,,,,,
"2013","AT",261144801,578.433268858801,"3",1988,"2","1","1",,"11","3",,,,,,
"2013","AT",261144802,578.433268858801,"11",1992,"1","1","4",,"11",,,,,,,
"2013","AT",261158701,578.433268858801,"3",1943,"2","1","3",,"11","3",,,,,,
"2013","AT",261158702,578.433268858801,"4",1943,"1","1","3",,"11","2",,,"0",,,
"2013","AT",261159201,578.433268858801,"11",1944,"1","1","1",,"11","2",,,,,,
"2013","AT",261159202,578.433268858801,"5",1949,"2","1","3",,,"3",,,,,,
"2013","AT",261172001,578.433268858801,"12",1960,"1","1","1",,"11","3",,,,,,
"2013","AT",261172002,578.433268858801,"7",1964,"2","1","3",,"11","2",,,,"0",,
"2013","AT",261179101,578.433268858801,"10",1992,"2","1","4",,"11","2",,,,,"0",
"2013","AT",261179102,578.433268858801,"7",1982,"1","1","3",,"11","3",,"27",,,"0","0"
"2013","AT",261286201,578.433268858801,"9",1950,"2","1","4",,"11","5",,,,,,
"2013","AT",261286202,578.433268858801,"3",1950,"1","1","3",,"11","3",,,,,"0",
"2013","AT",261309601,578.433268858801,"5",1932,"1","1","1",,"11","3",,,,"0",,
"2013","AT",261309602,578.433268858801,"4",1932,"2","1","3",,,"2",,,,,,
"2013","AT",261356101,578.433268858801,"11",1950,"2","1","1",,"11","3",,,,,,
"2013","AT",261356102,578.433268858801,"7",1951,"1","1","4",,"11","2",,"30",,,,"0"
"2013","AT",261402901,578.433268858801,"9",1942,"1","1","1",,"11","3",,,,,,
"2013","AT",261402902,578.433268858801,"7",1954,"2","1","1",,"11","2",,,,,,
"2013","AT",261539601,578.433268858801,"12",1941,"1","1","3",,"11","3",,,,,,
"2013","AT",261539602,578.433268858801,"12",1952,"2","1","3",,"11","2",,,,,,
"2013","AT",261622301,578.433268858801,"1",1940,"2","1","2",,"11","2",,,,,,
"2013","AT",261622302,578.433268858801,"2",1937,"1","1","1",,"11",,,,,,,
"2013","AT",261795401,578.433268858801,"8",1932,"2","1","4",,"11","2",,,,,,
"2013","AT",261795402,578.433268858801,"8",1959,"1","1","1",,"11","3",,,,,,
"2013","AT",261849901,578.433268858801,"11",1932,"1","1","1",,"11","2",,,"0",,,
"2013","AT",261849902,578.433268858801,"4",1936,"2","1","4",,"11","2",,,,"0",,
"2013","AT",261853701,578.433268858801,"9",1939,"1","1","1",,,"3",,,"0",,,
"2013","AT",261853702,578.433268858801,"10",1942,"2","1","1",,"11","3",,,,,,
"2013","AT",261922901,578.433268858801,"8",1950,"1","1","4",,"11","2","18",,,,,"0"
"2013","AT",261922902,578.433268858801,"8",1951,"2","1","4",,"14","2",,,,,"0",
"2013","AT",261965701,578.433268858801,"2",1939,"1","1","1",,"11","3",,,,,,
"2013","AT",261965702,578.433268858801,"1",1944,"2","1","1",,"11","2",,"20",,,,
"2013","AT",261990401,578.433268858801,"9",1939,"1","1","3",,"11","2",,,"0",,,
"2013","AT",261990402,578.433268858801,"9",1941,"2","1","1",,"11","3",,,,,,
"2013","AT",262029501,578.433268858801,"10",1948,"1","1","4",,"11","3",,"30",,,,
"2013","AT",262029502,578.433268858801,"10",1948,"2","1","1",,"11",,,,,,"0",
"2013","AT",262086701,578.433268858801,"10",1951,"1","1","3",,"11","3",,,"0",,"0",
"2013","AT",262086702,578.433268858801,"5",1981,"1","1","4",,"11","2",,,,,,
"2013","AT",262098001,578.433268858801,"8",1961,"2","1","4",,"11",,,"22","0","0",,
"2013","AT",262098002,578.433268858801,"4",1959,"1","1","1",,"11","2",,,,,"0",
"2013","AT",262238101,578.433268858801,"4",1944,"1","1","1",,"11","2","0","23",,,,
"2013","AT",262238102,578.433268858801,"3",1949,"2","1","4",,"11","3",,,"0","0",,
"2013","AT",262312701,578.433268858801,"5",1984,"1","1","3",,"11","3",,,,,,
"2013","AT",262312702,578.433268858801,"2",1987,"2","1","3",,"11","2",,,,,,
"2013","AT",262386101,578.433268858801,"8",1944,"1","1","4",,"11",,,,,,,
"2013","AT",262386102,578.433268858801,"8",1948,"2","1","1",,"11","2",,,,,,
"2013","AT",262658001,578.433268858801,"6",1944,"1","1","4",,,"2",,,,,,"0"
"2013","AT",262658002,578.433268858801,"10",1949,"2","1","4",,,"3",,,,,,
"2013","AT",262664801,578.433268858801,"10",1939,"1","1","1",,"11","5",,,,,,
"2013","AT",262664802,578.433268858801,"1",1942,"2","1","4",,"11","2",,,"0",,,
"2013","AT",262692401,578.433268858801,"2",1943,"1","1","4",,"11","2",,,,,,
"2013","AT",262692402,578.433268858801,"3",1943,"2","1","4",,"11","5",,"0",,"0",,
"2013","AT",262708301,578.433268858801,"1",1949,"1","1","4",,"11","2",,"24",,,"0",
"2013","AT",262708302,578.433268858801,"3",1949,"2","1","4",,"11","2",,,,,,"0"
"2013","AT",262723301,578.433268858801,"11",1944,"1","1","1",,"11","2",,,"0",,"0",
"2013","AT",262723302,578.433268858801,"3",1948,"2","1","4",,"11","3",,,,,"0",
"2013","AT",262775701,578.433268858801,"11",1975,"2","1","3",,"11","3",,,,,,
"2013","AT",262775702,578.433268858801,"1",2004,"1","1","1",,"11","5",,,,,,
"2013","AT",262814801,578.433268858801,"7",1944,"1","1","1",,"11","2",,,,,,
"2013","AT",262814802,578.433268858801,"4",1948,"2","1","1",,"11","2",,"33",,,,
"2013","AT",262847101,578.433268858801,"5",1960,"2","2","3",,"11",,,,,,,
"2013","AT",262847102,578.433268858801,"6",1963,"1","1","1",,"11","3",,,,,,
"2013","AT",262896801,578.433268858801,"8",1934,"1","1","1",,"11","3",,,,,,
"2013","AT",262896802,578.433268858801,"12",1941,"2","1","3",,"11","2",,,"0","0",,
"2013","AT",262903701,578.433268858801,"5",1950,"2","1","4",,"11",,,,,"0","0",
"2013","AT",262903702,578.433268858801,"7",1950,"1","1","1",,"11","2","20",,,,"0",
"2013","AT",262915101,578.433268858801,"12",1939,"2","1","4",,"11","3",,,,"0",,
"2013","AT",262915102,578.433268858801,"1",1939,"1","1","1",,"11","2",,,,,,
"2013","AT",262943501,578.433268858801,"4",1957,"1","1","3",,,"3",,,,,,
"2013","AT",262943502,578.433268858801,"9",1960,"2","1","1",,,"5",,,,,,
"2013","AT",262955101,578.433268858801,"7",1935,"1","1","4",,"11","2",,,,,,
"2013","AT",262955102,578.433268858801,"2",1953,"2","1","3",,"11","2",,,,,,"5"
"2013","AT",262986601,578.433268858801,"5",1952,"1","1","3",,"11",,,,,,,
"2013","AT",262986602,578.433268858801,"2",1956,"2","1","4",,"11","3",,,,"0",,
"2013","AT",263122901,578.433268858801,"11",1952,"1","1","1",,,"2",,,,,,
"2013","AT",263122902,578.433268858801,"1",1960,"2","1","2",,"11","3",,,,,,"8"
"2013","AT",263123501,578.433268858801,"10",1947,"2","1","3",,"11",,,,"0","0","0",
"2013","AT",263123502,578.433268858801,"11",1946,"1","1","3",,"11","2",,,,"0",,
"2013","AT",263168401,578.433268858801,"4",1949,"1","1","2",,,"3",,,,,,
"2013","AT",263168402,578.433268858801,"11",1955,"2","1","1",,"11",,,,,,,
"2013","AT",263172501,578.433268858801,"8",1956,"1","1","1",,"11","2",,,,,,
"2013","AT",263172502,578.433268858801,"1",1957,"2","1","1",,"11","5",,,,,,
"2013","AT",263309901,578.433268858801,"11",1952,"1","2","4",,"11","2",,,,,,
"2013","AT",263309902,578.433268858801,"9",1957,"2","1","4",,"11","2",,"0",,,,
"2013","AT",263339901,578.433268858801,"6",1954,"1","1","1",,"11","2",,,,,,
"2013","AT",263339902,578.433268858801,"9",1957,"2","1","1",,"11","2",,"20","0",,,
"2013","AT",263417201,578.433268858801,"7",1984,"1","1","3",,,,,,,,,"5"
"2013","AT",263417202,578.433268858801,"6",1987,"2","1","4",,"11",,,,,,,
"2013","AT",263486001,578.433268858801,"6",1947,"1","1","4",,"11","3",,,,,,
"2013","AT",263486002,578.433268858801,"9",1952,"2","1","4",,"11","2",,,,,,
"2013","AT",263670901,578.433268858801,"7",1932,"1","1","4",,"11","2",,,,,,
"2013","AT",263670902,578.433268858801,"6",1942,"2","1","1",,"11","5",,,,,,"0"
"2013","AT",263692501,578.433268858801,"8",1952,"2","1","1",,"11",,,,"0",,,
"2013","AT",263692502,578.433268858801,"5",1947,"1","1","1",,"11","2",,,,"0",,
"2013","AT",263718701,578.433268858801,"2",1937,"1","1","1",,"11",,,,,,,
"2013","AT",263718702,578.433268858801,"12",1941,"2","1","4",,"11","2",,,,,,
"2013","AT",263983501,578.433268858801,"7",1953,"1","1","4",,"11","2",,,,,,
"2013","AT",263983502,578.433268858801,"9",1957,"2","1","3",,"11","3",,,,,,
"2013","AT",263994301,578.433268858801,"10",1939,"1","1","4",,"11","2",,,,"0",,
"2013","AT",263994302,578.433268858801,"12",1942,"2","1","1",,"11","3",,,"0",,,
"2013","AT",264059001,578.433268858801,"6",1956,"1","1","1",,"11","2",,,,"0",,
"2013","AT",264059002,578.433268858801,"2",1959,"2","1","3",,"11","3",,,"0",,,
"2013","AT",264063101,578.433268858801,"7",1961,"2","1","2",,"11","2",,,,,,
"2013","AT",264063102,578.433268858801,"11",1959,"1","1","3",,"11",,,,,,,
"2013","AT",264153401,578.433268858801,"3",1956,"1","1","2",,"11","2",,,,,,"0"
"2013","AT",264153402,578.433268858801,"12",1957,"2","1","3",,"11","3",,,,"0","0",
"2013","AT",264204901,578.433268858801,"7",1949,"1","1","4",,"11","3",,,,,,
"2013","AT",264204902,578.433268858801,"3",1953,"2","1","4",,"11","3",,,,"0","0",
"2013","AT",264313801,578.433268858801,"2",1941,"1","1","1",,,"2",,,,,,
"2013","AT",264313802,578.433268858801,"10",1949,"2","1","3",,,"3",,,,,,
"2013","AT",264332001,578.433268858801,"9",1992,"2","1","1",,"11",,,,"0",,,
"2013","AT",264332002,578.433268858801,"7",1982,"1","1","1",,"11","3",,,,,,
"2013","AT",264415401,578.433268858801,"5",1953,"1","1","1",,"11","2",,,,,"0",
"2013","AT",264415402,578.433268858801,"4",1959,"2","1","1",,"11","2",,,,,,
"2013","AT",264748201,578.433268858801,"11",1954,"1","1","1",,"11","3",,,,,,
"2013","AT",264748202,578.433268858801,"9",1960,"2","1","1",,"11","2",,,,"0",,"7"
"2013","AT",264774001,578.433268858801,"11",1943,"1","1","4",,"11",,"0",,,,,"0"
"2013","AT",264774002,578.433268858801,"11",1948,"2","1","1",,"11","3",,"30",,,,
"2013","AT",264796101,578.433268858801,"9",1952,"2","1","1",,"11","2",,,,,,
"2013","AT",264796102,578.433268858801,"12",1948,"1","1","4",,"11",,,,,,,
"2013","AT",264846001,578.433268858801,"8",1952,"1","1","1",,"11","3",,,,,,
